Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Travis Kelce,TE,16,KC,DEN,12,11,92,160,1,80,13,15,0,0,0,0,0,36.00,2016
2,Charles Clay,TE,16,BUF,MIA,10,8,80,85,2,18,9,11,0,0,0,0,0,28.50,2016
3,Antonio Gates,TE,16,LAC,CLE,13,8,62,94,1,25,7,12,0,0,0,0,0,23.40,2016
4,Eric Ebron,TE,16,DET,DAL,12,8,67,93,0,21,8,12,0,0,0,0,0,17.30,2016
5,Demetrius Harris,TE,16,KC,DEN,9,6,67,37,1,11,4,6,0,0,0,1,0,15.70,2016
6,Dennis Pitta,TE,16,BAL,PIT,11,8,73,75,0,17,7,9,0,0,0,0,0,15.50,2016
7,Jimmy Graham,TE,16,SEA,ARI,3,2,67,43,1,37,14,22,0,0,0,0,0,12.30,2016
8,Greg Olsen,TE,16,CAR,ATL,12,6,50,59,0,17,5,10,0,0,0,0,0,11.90,2016
9,Joshua Perkins,TE,16,ATL,CAR,3,2,67,34,1,26,11,17,0,0,0,0,0,11.40,2016
10,Jason Witten,TE,16,DAL,DET,4,2,50,33,1,23,8,17,0,0,0,0,0,11.30,2016
11,Delanie Walker,TE,16,TEN,JAX,8,3,38,23,1,14,3,8,0,0,0,0,0,11.30,2016
12,Kyle Rudolph,TE,16,MIN,GB,9,6,67,53,0,21,6,9,0,0,0,0,0,11.30,2016
13,Richard Rodgers,TE,16,GB,MIN,2,2,100,20,1,13,10,10,0,0,0,0,0,10.00,2016
14,Clive Walford,TE,16,OAK,IND,2,2,100,20,1,15,10,10,0,0,0,0,0,10.00,2016
15,Martellus Bennett,TE,16,NE,NYJ,2,2,100,19,1,14,10,10,0,0,0,0,0,9.90,2016
16,Jack Doyle,TE,16,IND,OAK,7,5,71,46,0,17,7,9,0,0,0,0,0,9.60,2016
17,Gary Barnidge,TE,16,CLE,LAC,6,5,83,42,0,12,7,8,0,0,0,0,0,9.20,2016
18,Xavier Grimble,TE,16,PIT,BAL,2,1,50,20,1,20,10,20,0,0,0,0,0,9.00,2016
19,Jesse James,TE,16,PIT,BAL,5,4,80,49,0,21,10,12,0,0,0,0,0,8.90,2016
20,Matt Lengel,TE,16,NE,NYJ,1,1,100,18,1,18,18,18,0,0,0,0,0,8.80,2016
21,Tyler Higbee,TE,16,LAR,SF,2,2,100,5,1,3,3,3,0,0,0,0,0,8.50,2016
22,Cameron Brate,TE,16,TB,NO,2,1,50,12,1,12,6,12,0,0,0,0,0,8.20,2016
23,CJ Fiedorowicz,TE,16,HOU,CIN,7,4,57,42,0,14,6,11,0,0,0,1,0,8.20,2016
24,Garrett Celek,TE,16,SF,LAR,7,4,57,39,0,12,6,10,0,0,0,0,0,7.90,2016
25,CJ Uzomah,TE,16,CIN,HOU,6,5,83,28,0,8,5,6,0,0,0,0,0,7.80,2016
26,Will Tye,TE,16,NYG,PHI,8,5,63,23,0,7,3,5,0,0,0,0,0,7.30,2016
27,DJ Tialavea,TE,16,ATL,CAR,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2016
28,Jared Cook,TE,16,GB,MIN,5,3,60,37,0,30,7,12,0,0,0,0,0,6.70,2016
29,Lance Kendricks,TE,16,LAR,SF,4,3,75,36,0,24,9,12,0,0,0,0,0,6.60,2016
30,Jeff Heuerman,TE,16,DEN,KC,6,3,50,32,0,16,5,11,0,0,0,0,0,6.20,2016
31,Dwayne Allen,TE,16,IND,OAK,4,3,75,31,0,11,8,10,0,0,0,0,0,6.10,2016
32,Jermaine Gresham,TE,16,ARI,SEA,4,2,50,40,0,34,10,20,0,0,0,0,0,6.00,2016
33,Brent Celek,TE,16,PHI,NYG,3,3,100,27,0,16,9,9,0,0,0,0,0,5.70,2016
34,Erik Swoope,TE,16,IND,OAK,1,1,100,45,0,45,45,45,0,0,0,0,0,5.50,2016
35,Zach Ertz,TE,16,PHI,NYG,2,2,100,33,0,19,17,17,0,0,0,0,0,5.30,2016
36,Coby Fleener,TE,16,NO,TB,3,2,67,30,0,21,10,15,0,0,0,0,0,5.00,2016
37,Brandon Myers,TE,16,TB,NO,6,2,33,21,0,12,4,11,0,0,0,0,0,4.10,2016
38,Ben Braunecker,TE,16,CHI,WAS,3,2,67,19,0,12,6,10,0,0,0,0,0,3.90,2016
39,John Phillips,TE,16,NO,TB,2,2,100,15,0,10,8,8,0,0,0,0,0,3.50,2016
40,Ben Koyack,TE,16,JAX,TEN,2,2,100,12,0,6,6,6,0,0,0,0,0,3.20,2016
41,Seth DeValve,TE,16,CLE,LAC,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2016
42,MarQueis Gray,TE,16,MIA,BUF,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2016
43,Dion Sims,TE,16,MIA,BUF,3,2,67,10,0,7,3,5,0,0,0,0,0,3.00,2016
44,Alex Ellis,TE,16,JAX,TEN,2,2,100,10,0,6,5,5,0,0,0,0,0,3.00,2016
45,Austin Seferian-Jenkins,TE,16,NYJ,NE,2,1,50,17,0,17,9,17,0,0,0,0,0,2.70,2016
46,Vernon Davis,TE,16,WAS,CHI,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2016
47,Henry Krieger-Coble,TE,16,DEN,KC,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2016
48,Anthony Fasano,TE,16,TEN,JAX,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2016
49,Levine Toilolo,TE,16,ATL,CAR,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2016
50,Chris Manhertz,TE,16,CAR,ATL,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2016
