Player,Position,Team,Opponent,Points
Tyler Eifert,TE,CIN,BAL,1.40
Dwayne Allen,TE,NE,KC,0.00
Ross Travis,TE,KC,NE,0.00
Vernon Davis,TE,WAS,PHI,0.00
Niles Paul,TE,WAS,PHI,0.00
Leonard Fournette,RB,JAX,HOU,24.40
LeSean McCoy,RB,BUF,NYJ,23.90
Mike Gillislee,RB,NE,KC,22.50
Ezekiel Elliott,RB,DAL,NYG,22.00
Todd Gurley,RB,LAR,IND,20.60
Dalvin Cook,RB,MIN,NO,19.70
Ty Montgomery,RB,GB,SEA,19.30
Melvin Gordon,RB,LAC,DEN,18.90
Jonathan Stewart,RB,CAR,SF,16.20
Jordan Howard,RB,CHI,ATL,15.60
Chris Thompson,RB,WAS,PHI,15.60
Theo Riddick,RB,DET,ARI,14.60
Shane Vereen,RB,NYG,DAL,14.10
Terrance West,RB,BAL,CIN,14.00
David Johnson,RB,ARI,DET,14.00
Carlos Hyde,RB,SF,CAR,13.70
Christian McCaffrey,RB,CAR,SF,12.50
Mike Tolbert,FB,BUF,NYJ,12.40
Mark Ingram,RB,NO,MIN,12.10
Devonta Freeman,RB,ATL,CHI,11.90
LeGarrette Blount,RB,PHI,WAS,11.70
Lamar Miller,RB,HOU,JAX,11.60
Marlon Mack,RB,IND,LAR,11.50
Isaiah Crowell,RB,CLE,PIT,10.60
Marshawn Lynch,RB,OAK,TEN,10.20
CJ Anderson,RB,DEN,LAC,9.80
James White,RB,NE,KC,9.80
Tevin Coleman,RB,ATL,CHI,9.80
Charcandrick West,RB,KC,NE,9.50
Darren Sproles,RB,PHI,WAS,9.50
Giovani Bernard,RB,CIN,BAL,8.90
Bilal Powell,RB,NYJ,BUF,8.90
Kerwynn Williams,RB,ARI,DET,8.20
DeMarco Murray,RB,TEN,OAK,8.00
Alvin Kamara,RB,NO,MIN,7.80
Le'Veon Bell,RB,PIT,CLE,7.70
Malcolm Brown,RB,LAR,IND,7.60
Javorius Allen,RB,BAL,CIN,7.10
Tommy Bohanon,FB,JAX,HOU,7.10
Ameer Abdullah,RB,DET,ARI,7.10
Danny Woodhead,RB,BAL,CIN,6.70
Jerick McKinnon,RB,MIN,NO,6.70
Matt Forte,RB,NYJ,BUF,6.60
Tyler Ervin,RB,HOU,JAX,6.60
Chris Ivory,RB,JAX,HOU,6.30
Frank Gore,RB,IND,LAR,6.20
Chris Carson,RB,SEA,GB,5.90
Andre Ellington,RB,ARI,DET,5.50
Dan Bailey,K,DAL,NYG,0.00
Wil Lutz,K,NO,MIN,0.00
Caleb Sturgis,K,PHI,WAS,0.00
Ryan Succop,K,TEN,OAK,0.00
Jason Myers,K,JAX,HOU,0.00
Matt Bryant,K,ATL,CHI,0.00
Graham Gano,K,CAR,SF,0.00
Kai Forbath,K,MIN,NO,0.00
Stephen Gostkowski,K,NE,KC,0.00
Blair Walsh,K,SEA,GB,0.00
Justin Tucker,K,BAL,CIN,0.00
Chandler Catanzaro,K,NYJ,BUF,0.00
Matt Prater,K,DET,ARI,0.00
Connor Barth,K,CHI,ATL,0.00
Cairo Santos,K,KC,NE,0.00
Brandon McManus,K,DEN,LAC,0.00
Dustin Hopkins,K,WAS,PHI,0.00
Phil Dawson,K,ARI,DET,0.00
Mason Crosby,K,GB,SEA,0.00
Zane Gonzalez,K,CLE,PIT,0.00
Chris Boswell,K,PIT,CLE,0.00
Steven Hauschka,K,BUF,NYJ,0.00
Adam Vinatieri,K,IND,LAR,0.00
Robbie Gould,K,SF,CAR,0.00
Aldrick Rosas,K,NYG,DAL,0.00
Younghoe Koo,K,LAC,DEN,0.00
Ka'imi Fairbairn,K,HOU,JAX,0.00
Randy Bullock,K,CIN,BAL,0.00
Michael Palardy,K,CAR,SF,0.00
Baltimore Ravens,DST,BAL,CIN,25.00
Philadelphia Eagles,DST,PHI,WAS,22.00
Pittsburgh Steelers,DST,PIT,CLE,18.00
Detroit Lions,DST,DET,ARI,16.00
Carolina Panthers,DST,CAR,SF,15.00
Washington Redskins,DST,WAS,PHI,12.00
Dallas Cowboys,DST,DAL,NYG,12.00
Buffalo Bills,DST,BUF,NYJ,9.00
Green Bay Packers,DST,GB,SEA,9.00
Arizona Cardinals,DST,ARI,DET,8.00
Los Angeles Chargers,DST,LAC,DEN,8.00
Seattle Seahawks,DST,SEA,GB,7.00
Cleveland Browns,DST,CLE,PIT,5.00
Atlanta Falcons,DST,ATL,CHI,5.00
Denver Broncos,DST,DEN,LAC,5.00
Cincinnati Bengals,DST,CIN,BAL,4.00
New York Jets,DST,NYJ,BUF,4.00
San Francisco 49ers,DST,SF,CAR,4.00
Kansas City Chiefs,DST,KC,NE,3.00
Oakland Raiders,DST,OAK,TEN,2.00
Tennessee Titans,DST,TEN,OAK,2.00
Chicago Bears,DST,CHI,ATL,2.00
Indianapolis Colts,DST,IND,LAR,2.00
New York Giants,DST,NYG,DAL,2.00
Minnesota Vikings,DST,MIN,NO,2.00
New England Patriots,DST,NE,KC,1.00
Houston Texans,DST,HOU,JAX,0.00
New Orleans Saints,DST,NO,MIN,0.00
