,Player,Position,Team,Opponent,Points,PlayerID
50,Michael Crabtree,WR,OAK,TEN,14.3,00-0026986
51,Pierre Garcon,WR,SF,CAR,14.1,00-0026345
52,Jeremy Maclin,WR,BAL,CIN,13.6,00-0026995
53,Larry Fitzgerald,WR,ARI,DET,13.4,00-0022921
54,Russell Shepard,WR,CAR,SF,13.3,00-0030147
55,Travis Benjamin,WR,LAC,DEN,13.3,00-0029269
56,Corey Davis,WR,TEN,OAK,12.9,00-0033871
57,Jermaine Kearse,WR,NYJ,BUF,12.9,00-0029159
58,Terrance Williams,WR,DAL,NYG,12.8,00-0030542
59,Terrelle Pryor,WR,WAS,PHI,12.6,00-0028825
60,AJ Green,WR,CIN,BAL,12.4,00-0027942
61,Rishard Matthews,WR,TEN,OAK,12.1,00-0029580
62,Sterling Shepard,WR,NYG,DAL,12.0,00-0032385
63,Brandin Cooks,WR,NE,KC,11.8,00-0031236
64,Marvin Jones,WR,DET,ARI,11.7,00-0029293
65,Demaryius Thomas,WR,DEN,LAC,11.7,00-0027874
66,Sammy Watkins,WR,LA,IND,10.8,00-0031325
67,Mohamed Sanu,WR,ATL,CHI,10.7,00-0029632
68,Julio Jones,WR,ATL,CHI,10.6,00-0027944
69,Tyrell Williams,WR,LAC,DEN,10.4,00-0032160
70,Ryan Grant,WR,WAS,PHI,10.1,00-0031068
71,Doug Baldwin,WR,SEA,GB,10.0,00-0028434
72,Paul Richardson,WR,SEA,GB,9.9,00-0031257
73,Ted Ginn,WR,NO,MIN,9.8,00-0025396
74,Michael Thomas,WR,NO,MIN,9.5,00-0032765
75,Roger Lewis,WR,NYG,DAL,9.4,00-0032659
76,Seth Roberts,WR,OAK,TEN,8.9,00-0031166
77,Alshon Jeffery,WR,PHI,WAS,8.8,00-0029137
78,Albert Wilson,WR,KC,NE,8.7,00-0030669
79,Robert Woods,WR,LA,IND,8.3,00-0030431
80,John Brown,WR,ARI,DET,8.2,00-0031051
81,Jordan Matthews,WR,BUF,NYJ,8.1,00-0031299
82,Davante Adams,WR,GB,SEA,7.7,00-0031381
83,Jason Witten,TE,DAL,NYG,18.9,00-0022127
84,Zach Ertz,TE,PHI,WAS,17.3,00-0030061
85,Coby Fleener,TE,NO,MIN,16.4,00-0029697
86,Charles Clay,TE,BUF,NYJ,15.3,00-0028112
87,Delanie Walker,TE,TEN,OAK,14.6,00-0024389
88,Kyle Rudolph,TE,MIN,NO,11.6,00-0027981
89,Jared Cook,TE,OAK,TEN,10.6,00-0027061
90,Demetrius Harris,TE,KC,NE,9.5,00-0030155
91,Travis Kelce,TE,KC,NE,9.4,00-0030506
92,CJ Fiedorowicz,TE,HOU,JAX,8.6,00-0031302
93,Jordan Reed,TE,WAS,PHI,8.6,00-0030472
94,Evan Engram,TE,NYG,DAL,8.4,00-0033881
95,Seth DeValve,TE,CLE,PIT,8.2,00-0033080
96,Zach Miller,TE,CHI,ATL,7.9,00-0027125
97,George Kittle,TE,SF,CAR,7.7,00-0033288
98,Martellus Bennett,TE,GB,SEA,7.3,00-0026201
99,Will Tye,TE,NYJ,BUF,6.4,00-0032004
100,AJ Derby,TE,DEN,LAC,6.4,00-0031609
101,Jack Doyle,TE,IND,LAR,6.1,00-0030181
102,Virgil Green,TE,DEN,LAC,5.4,00-0028142
103,Rob Gronkowski,TE,NE,KC,5.3,00-0027656
104,Dion Sims,TE,CHI,ATL,5.1,00-0030422
105,Gerald Everett,TE,LA,IND,4.9,00-0033895
106,Eric Tomlinson,TE,NYJ,BUF,4.5,00-0031690
107,Jermaine Gresham,TE,ARI,DET,4.5,00-0027873
108,David Njoku,TE,CLE,PIT,4.0,00-0033885
109,Greg Olsen,TE,CAR,SF,3.8,00-0025418
110,Lance Kendricks,TE,GB,SEA,3.8,00-0027985
111,Jimmy Graham,TE,SEA,GB,3.8,00-0027696
112,Tyler Higbee,TE,LA,IND,3.7,00-0033110
113,Antonio Gates,TE,LAC,DEN,3.7,00-0021547
114,Stephen Anderson,TE,HOU,JAX,3.4,00-0032725
115,Nick O'Leary,TE,BUF,NYJ,3.2,00-0032117
116,Jeff Heuerman,TE,DEN,LAC,3.0,00-0032227
117,Eric Ebron,TE,DET,ARI,2.9,00-0031387
118,James O'Shaughnessy,TE,JAX,HOU,2.8,00-0031951
119,Nick Boyle,TE,BAL,CIN,2.4,00-0031598
120,Derek Carrier,TE,LA,IND,2.2,00-0029119
121,Brent Celek,TE,PHI,WAS,2.1,00-0025549
122,Nick Vannett,TE,SEA,GB,2.0,00-0032394
123,Rhett Ellison,TE,NYG,DAL,1.9,00-0029587
124,Maxx Williams,TE,BAL,CIN,1.5,00-0031558
125,Tyler Kroft,TE,CIN,BAL,1.5,00-0032214
126,Tyler Eifert,TE,CIN,BAL,1.4,00-0030549
127,Dwayne Allen,TE,NE,KC,0.0,00-0029689
128,Ross Travis,TE,KC,NE,0.0,00-0032319
129,Vernon Davis,TE,WAS,PHI,0.0,00-0024221
130,Niles Paul,TE,WAS,PHI,0.0,00-0028093
131,Leonard Fournette,RB,JAX,HOU,24.4,00-0033856
132,LeSean McCoy,RB,BUF,NYJ,23.9,00-0027029
133,Mike Gillislee,RB,NE,KC,22.5,00-0030433
134,Ezekiel Elliott,RB,DAL,NYG,22.0,00-0033045
135,Todd Gurley,RB,LA,IND,20.6,00-0032241
136,Dalvin Cook,RB,MIN,NO,19.7,00-0033893
137,Ty Montgomery,RB,GB,SEA,19.3,00-0032200
138,Melvin Gordon,RB,LAC,DEN,18.9,00-0032144
139,Jonathan Stewart,RB,CAR,SF,16.2,00-0026153
140,Jordan Howard,RB,CHI,ATL,15.6,00-0032780
141,Chris Thompson,RB,WAS,PHI,15.6,00-0030404
142,Theo Riddick,RB,DET,ARI,14.6,00-0030107
143,Shane Vereen,RB,NYG,DAL,14.1,00-0027994
144,Terrance West,RB,BAL,CIN,14.0,00-0031375
145,David Johnson,RB,ARI,DET,14.0,00-0032187
146,Carlos Hyde,RB,SF,CAR,13.7,00-0031045
147,Christian McCaffrey,RB,CAR,SF,12.5,00-0033280
148,Mike Tolbert,FB,BUF,NYJ,12.4,00-0026069
149,Mark Ingram,RB,NO,MIN,12.1,00-0027966
150,Devonta Freeman,RB,ATL,CHI,11.9,00-0031285
151,LeGarrette Blount,RB,PHI,WAS,11.7,00-0027325
152,Lamar Miller,RB,HOU,JAX,11.6,00-0029615
153,Marlon Mack,RB,IND,LAR,11.5,00-0033951
154,Isaiah Crowell,RB,CLE,PIT,10.6,00-0030656
155,Marshawn Lynch,RB,OAK,TEN,10.2,00-0025399
156,CJ Anderson,RB,DEN,LAC,9.8,00-0029854
157,James White,RB,NE,KC,9.8,00-0031062
158,Tevin Coleman,RB,ATL,CHI,9.8,00-0032058
159,Charcandrick West,RB,KC,NE,9.5,00-0030668
160,Darren Sproles,RB,PHI,WAS,9.5,00-0023564
161,Giovani Bernard,RB,CIN,BAL,8.9,00-0030456
162,Bilal Powell,RB,NYJ,BUF,8.9,00-0028064
163,Kerwynn Williams,RB,ARI,DET,8.2,00-0030117
164,DeMarco Murray,RB,TEN,OAK,8.0,00-0028009
165,Alvin Kamara,RB,NO,MIN,7.8,00-0033906
166,Le'Veon Bell,RB,PIT,CLE,7.7,00-0030496
167,Malcolm Brown,RB,LA,IND,7.6,00-0031806
168,Javorius Allen,RB,BAL,CIN,7.1,00-0031577
169,Tommy Bohanon,FB,JAX,HOU,7.1,00-0030112
170,Ameer Abdullah,RB,DET,ARI,7.1,00-0032104
171,Danny Woodhead,RB,BAL,CIN,6.7,00-0026019
172,Jerick McKinnon,RB,MIN,NO,6.7,00-0031376
173,Matt Forte,RB,NYJ,BUF,6.6,00-0026184
174,Tyler Ervin,RB,HOU,JAX,6.6,00-0032404
175,Chris Ivory,RB,JAX,HOU,6.3,00-0027531
176,Frank Gore,RB,IND,LAR,6.2,00-0023500
177,Chris Carson,RB,SEA,GB,5.9,00-0033594
178,Andre Ellington,RB,ARI,DET,5.5,00-0030287
179,Dan Bailey,K,DAL,NYG,0.0,00-0028660
180,Wil Lutz,K,NO,MIN,0.0,00-0032569
181,Caleb Sturgis,K,PHI,WAS,0.0,00-0030390
182,Ryan Succop,K,TEN,OAK,0.0,00-0026968
183,Jason Myers,K,JAX,HOU,0.0,00-0031492
184,Matt Bryant,K,ATL,CHI,0.0,00-0020578
185,Graham Gano,K,CAR,SF,0.0,00-0026858
186,Kai Forbath,K,MIN,NO,0.0,00-0028787
187,Stephen Gostkowski,K,NE,KC,0.0,00-0024333
188,Blair Walsh,K,SEA,GB,0.0,00-0029576
189,Justin Tucker,K,BAL,CIN,0.0,00-0029597
190,Chandler Catanzaro,K,NYJ,BUF,0.0,00-0030896
191,Matt Prater,K,DET,ARI,0.0,00-0023853
192,Connor Barth,K,CHI,ATL,0.0,00-0026138
193,Cairo Santos,K,KC,NE,0.0,00-0031203
194,Brandon McManus,K,DEN,LAC,0.0,00-0029822
195,Dustin Hopkins,K,WAS,PHI,0.0,00-0030098
196,Phil Dawson,K,ARI,DET,0.0,00-0004091
197,Mason Crosby,K,GB,SEA,0.0,00-0025580
198,Zane Gonzalez,K,CLE,PIT,0.0,00-0033862
199,Chris Boswell,K,PIT,CLE,0.0,00-0031136
200,Steven Hauschka,K,BUF,NYJ,0.0,00-0025944
201,Adam Vinatieri,K,IND,LAR,0.0,00-0016919
202,Robbie Gould,K,SF,CAR,0.0,00-0023252
203,Aldrick Rosas,K,NYG,DAL,0.0,00-0032870
204,Younghoe Koo,K,LAC,DEN,0.0,00-0033702
205,Ka'imi Fairbairn,K,HOU,JAX,0.0,00-0032726
206,Randy Bullock,K,CIN,BAL,0.0,00-0029421
207,Michael Palardy,K,CAR,SF,0.0,00-0031363
208,Baltimore Ravens,DST,BAL,CIN,25.0,
209,Philadelphia Eagles,DST,PHI,WAS,22.0,
210,Pittsburgh Steelers,DST,PIT,CLE,18.0,
211,Detroit Lions,DST,DET,ARI,16.0,
212,Carolina Panthers,DST,CAR,SF,15.0,
213,Washington Redskins,DST,WAS,PHI,12.0,
214,Dallas Cowboys,DST,DAL,NYG,12.0,
215,Buffalo Bills,DST,BUF,NYJ,9.0,
216,Green Bay Packers,DST,GB,SEA,9.0,
217,Arizona Cardinals,DST,ARI,DET,8.0,
218,Los Angeles Chargers,DST,LAC,DEN,8.0,
219,Seattle Seahawks,DST,SEA,GB,7.0,
220,Cleveland Browns,DST,CLE,PIT,5.0,
221,Atlanta Falcons,DST,ATL,CHI,5.0,
222,Denver Broncos,DST,DEN,LAC,5.0,
223,Cincinnati Bengals,DST,CIN,BAL,4.0,
224,New York Jets,DST,NYJ,BUF,4.0,
225,San Francisco 49ers,DST,SF,CAR,4.0,
226,Kansas City Chiefs,DST,KC,NE,3.0,
227,Oakland Raiders,DST,OAK,TEN,2.0,
228,Tennessee Titans,DST,TEN,OAK,2.0,
229,Chicago Bears,DST,CHI,ATL,2.0,
230,Indianapolis Colts,DST,IND,LAR,2.0,
231,New York Giants,DST,NYG,DAL,2.0,
232,Minnesota Vikings,DST,MIN,NO,2.0,
233,New England Patriots,DST,NE,KC,1.0,
234,Houston Texans,DST,HOU,JAX,0.0,
235,New Orleans Saints,DST,NO,MIN,0.0,
