Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
18,Michael Crabtree,WR,1,OAK,TEN,7,6,86,83,0,25,12,14,0,0,0,0,0,14.30,2017
19,Pierre Garcon,WR,1,SF,CAR,10,6,60,81,0,22,8,14,0,0,0,0,0,14.10,2017
20,Jeremy Maclin,WR,1,BAL,CIN,4,2,50,56,1,48,14,28,0,0,0,0,0,13.60,2017
21,Larry Fitzgerald,WR,1,ARI,DET,13,6,46,74,0,33,6,12,0,0,0,0,0,13.40,2017
22,Russell Shepard,WR,1,CAR,SF,2,2,100,53,1,40,27,27,0,0,0,0,0,13.30,2017
23,Travis Benjamin,WR,1,LAC,DEN,4,3,75,43,1,38,11,14,0,0,0,0,0,13.30,2017
24,Corey Davis,WR,1,TEN,OAK,10,6,60,69,0,23,7,12,0,0,0,0,0,12.90,2017
25,Jermaine Kearse,WR,1,NYJ,BUF,9,7,78,59,0,18,7,8,0,0,0,0,0,12.90,2017
26,Terrance Williams,WR,1,DAL,NYG,7,6,86,68,0,23,10,11,0,0,0,0,0,12.80,2017
27,Terrelle Pryor,WR,1,WAS,PHI,11,6,55,66,0,28,6,11,0,0,0,0,0,12.60,2017
28,AJ Green,WR,1,CIN,BAL,10,5,50,74,0,27,7,15,0,0,0,0,0,12.40,2017
29,Rishard Matthews,WR,1,TEN,OAK,9,5,56,71,0,24,8,14,0,0,0,0,0,12.10,2017
30,Sterling Shepard,WR,1,NYG,DAL,8,7,88,44,0,12,6,6,1,6,0,1,0,12.00,2017
31,Brandin Cooks,WR,1,NE,KC,7,3,43,88,0,54,13,29,0,0,0,0,0,11.80,2017
32,Marvin Jones,WR,1,DET,ARI,2,2,100,37,1,31,19,19,0,0,0,0,0,11.70,2017
33,Demaryius Thomas,WR,1,DEN,LAC,8,5,63,67,0,29,8,13,0,0,0,0,0,11.70,2017
34,Sammy Watkins,WR,1,LAR,IND,5,5,100,58,0,24,12,12,0,0,0,0,0,10.80,2017
35,Mohamed Sanu,WR,1,ATL,CHI,9,6,67,47,0,15,5,8,0,0,0,0,0,10.70,2017
36,Julio Jones,WR,1,ATL,CHI,5,4,80,66,0,25,13,17,0,0,0,0,0,10.60,2017
37,Tyrell Williams,WR,1,LAC,DEN,7,5,71,54,0,14,8,11,0,0,0,0,0,10.40,2017
38,Ryan Grant,WR,1,WAS,PHI,6,4,67,61,0,34,10,15,0,0,0,0,0,10.10,2017
39,Doug Baldwin,WR,1,SEA,GB,4,4,100,63,0,34,16,16,1,-3,0,0,0,10.00,2017
40,Paul Richardson,WR,1,SEA,GB,7,4,57,59,0,28,8,15,0,0,0,0,0,9.90,2017
41,Ted Ginn,WR,1,NO,MIN,5,4,80,53,0,27,11,13,1,5,0,0,0,9.80,2017
42,Michael Thomas,WR,1,NO,MIN,8,5,63,45,0,14,6,9,0,0,0,0,0,9.50,2017
43,Roger Lewis,WR,1,NYG,DAL,6,4,67,54,0,22,9,14,0,0,0,0,0,9.40,2017
44,Seth Roberts,WR,1,OAK,TEN,1,1,100,19,1,19,19,19,0,0,0,0,0,8.90,2017
45,Alshon Jeffery,WR,1,PHI,WAS,7,3,43,38,0,24,5,13,0,0,0,0,0,8.80,2017
46,Albert Wilson,WR,1,KC,NE,5,5,100,37,0,13,7,7,0,0,0,0,0,8.70,2017
47,Robert Woods,WR,1,LAR,IND,5,3,60,53,0,27,11,18,0,0,0,0,0,8.30,2017
48,John Brown,WR,1,ARI,DET,9,4,44,32,0,12,4,8,1,10,0,0,0,8.20,2017
49,Jordan Matthews,WR,1,BUF,NYJ,3,2,67,61,0,47,20,31,0,0,0,0,0,8.10,2017
50,Davante Adams,WR,1,GB,SEA,7,3,43,47,0,21,7,16,0,0,0,0,0,7.70,2017
