Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Chris Givens,WR,6,LAR,MIA,7,3,43,85,0,65,12,28,0,0,0,0,0,11.50,2012
38,Stephen Hill,WR,6,NYJ,IND,3,3,100,23,1,9,8,8,0,0,0,0,0,11.30,2012
39,DeSean Jackson,WR,6,PHI,DET,8,5,63,74,0,30,9,15,1,-14,0,0,0,11.00,2012
40,Malcom Floyd,WR,6,LAC,DEN,5,5,100,60,0,25,12,12,0,0,0,0,0,11.00,2012
41,Torrey Smith,WR,6,BAL,DAL,4,2,50,24,1,19,6,12,0,0,0,0,0,10.40,2012
42,Julio Jones,WR,6,ATL,OAK,8,4,50,63,0,25,8,16,0,0,0,0,0,10.30,2012
43,Davone Bess,WR,6,MIA,LAR,9,6,67,42,0,11,5,7,0,0,0,0,0,10.20,2012
44,Braylon Edwards,WR,6,SEA,NE,3,2,67,21,1,11,7,11,0,0,0,0,0,10.10,2012
45,Donnie Avery,WR,6,IND,NYJ,13,4,31,60,0,24,5,15,1,-1,0,0,0,9.90,2012
46,Randy Moss,WR,6,SF,NYG,3,2,67,75,0,55,25,38,0,0,0,0,0,9.50,2012
47,Jacoby Jones,WR,6,BAL,DAL,3,2,67,15,0,10,5,8,0,0,0,0,0,9.50,2012
48,Tiquan Underwood,WR,6,TB,KC,3,2,67,68,0,62,23,34,0,0,0,0,0,8.80,2012
49,Nate Washington,WR,6,TEN,PIT,10,3,30,57,0,25,6,19,0,0,0,0,0,8.70,2012
50,Harry Douglas,WR,6,ATL,OAK,7,5,71,37,0,20,5,7,0,0,0,0,0,8.70,2012
