,Player,Position,Team,Opponent,Points,PlayerID
65,Chris Givens,WR,LA,MIA,11.5,
66,Stephen Hill,WR,NYJ,IND,11.3,00-0028995
67,DeSean Jackson,WR,PHI,DET,11.0,00-0026189
68,Malcom Floyd,WR,LAC,DEN,11.0,00-0022414
69,Torrey Smith,WR,BAL,DAL,10.4,00-0027996
70,Julio Jones,WR,ATL,OAK,10.3,00-0027944
71,Davone Bess,WR,MIA,LAR,10.2,00-0026000
72,Braylon Edwards,WR,SEA,NE,10.1,00-0023438
73,Donnie Avery,WR,IND,NYJ,9.9,00-0026173
74,Randy Moss,WR,SF,NYG,9.5,00-0011754
75,Jacoby Jones,WR,BAL,DAL,9.5,00-0025460
76,Tiquan Underwood,WR,TB,KC,8.8,00-0027156
77,Nate Washington,WR,TEN,PIT,8.7,00-0023367
78,Harry Douglas,WR,ATL,OAK,8.7,00-0026224
79,Jermaine Gresham,TE,CIN,CLE,15.8,00-0027873
80,Aaron Hernandez,TE,NE,SEA,15.0,00-0027713
81,Jason Witten,TE,DAL,BAL,14.8,00-0022127
82,Tom Crabtree,TE,GB,HOU,14.2,00-0026878
83,Anthony Fasano,TE,MIA,LAR,13.3,00-0024268
84,Heath Miller,TE,PIT,TEN,12.7,00-0023465
85,Rob Gronkowski,TE,NE,SEA,12.1,00-0027656
86,Joel Dreessen,TE,DEN,LAC,11.7,00-0023630
87,Brandon Myers,TE,OAK,ATL,11.2,00-0027135
88,Tony Scheffler,TE,DET,PHI,11.1,00-0024276
89,Jared Cook,TE,TEN,PIT,9.4,00-0027061
90,Benjamin Watson,TE,CLE,CIN,8.6,00-0022943
91,Coby Fleener,TE,IND,NYJ,8.2,00-0029697
92,Tony Gonzalez,TE,ATL,OAK,8.2,00-0006101
93,Steve Maneri,TE,KC,TB,8.1,00-0027567
94,Lance Kendricks,TE,LA,MIA,8.0,00-0027985
95,Fred Davis,TE,WAS,MIN,7.6,00-0026188
96,Owen Daniels,TE,HOU,GB,7.6,00-0024313
97,Dennis Pitta,TE,BAL,DAL,7.3,00-0027714
98,Brent Celek,TE,PHI,DET,7.3,00-0025549
99,Brandon Pettigrew,TE,DET,PHI,6.8,00-0026996
100,Vernon Davis,TE,SF,NYG,6.7,00-0024221
101,Jordan Cameron,TE,CLE,CIN,5.8,00-0028040
102,Garrett Graham,TE,HOU,GB,5.5,00-0027718
103,Dwayne Allen,TE,IND,NYJ,5.3,00-0029689
104,James Casey,TE,HOU,GB,4.7,00-0027109
105,Jacob Tamme,TE,DEN,LAC,4.7,00-0026267
106,Daniel Fells,TE,NE,SEA,4.5,00-0023752
107,Zach Miller,TE,SEA,NE,3.9,00-0027125
108,Matthew Mulligan,TE,LA,MIA,3.5,00-0026008
109,Jermichael Finley,TE,GB,HOU,3.2,00-0026231
110,Rob Housler,TE,ARI,BUF,3.2,00-0028007
111,Jeff King,TE,ARI,BUF,3.0,00-0024369
112,John Phillips,TE,DAL,BAL,2.9,00-0027139
113,Clay Harbor,TE,PHI,DET,2.9,00-0027725
114,Tony Moeaki,TE,KC,TB,2.8,00-0027695
115,Rhett Ellison,TE,MIN,WAS,2.6,00-0029587
116,Randy McMichael,TE,LAC,DEN,2.6,00-0021236
117,David Ausberry,TE,OAK,ATL,2.2,00-0028179
118,Orson Charles,TE,CIN,CLE,2.2,00-0029414
119,Martellus Bennett,TE,NYG,SF,1.9,00-0026201
120,Ed Dickson,TE,BAL,DAL,1.8,00-0027675
121,Charles Clay,TE,MIA,LAR,1.8,00-0028112
122,David Paulson,TE,PIT,TEN,1.8,00-0029218
123,John Carlson,TE,MIN,WAS,1.7,00-0026178
124,Dustin Keller,TE,NYJ,IND,1.6,00-0026170
125,Garrett Celek,TE,SF,NYG,1.6,00-0028903
126,Taylor Thompson,TE,TEN,PIT,1.5,00-0029590
127,Ahmad Bradshaw,RB,NYG,SF,22.0,00-0025637
128,CJ Spiller,RB,BUF,ARI,21.0,
129,Adrian Peterson,RB,MIN,WAS,19.9,00-0025394
130,Isaac Redman,RB,PIT,TEN,18.9,00-0026566
131,Fred Jackson,RB,BUF,ARI,18.3,00-0024204
132,Darren McFadden,RB,OAK,ATL,17.8,00-0026144
133,LeSean McCoy,RB,PHI,DET,17.8,00-0027029
134,Felix Jones,RB,DAL,BAL,17.5,00-0026162
135,Arian Foster,RB,HOU,GB,17.1,00-0026796
136,Cedric Peerman,RB,CIN,CLE,16.3,00-0026932
137,Chris Johnson,RB,TEN,PIT,15.4,
138,Doug Martin,RB,TB,KC,15.1,00-0029613
139,Willis McGahee,RB,DEN,LAC,13.8,00-0022178
140,Montario Hardesty,RB,CLE,CIN,13.5,00-0027666
141,Ryan Mathews,RB,LAC,DEN,13.3,00-0027864
142,Steven Jackson,RB,LA,MIA,13.0,00-0022736
143,Alfred Morris,RB,WAS,MIN,12.6,00-0029141
144,Mikel Leshoure,RB,DET,PHI,12.4,00-0027995
145,Danny Woodhead,RB,NE,SEA,12.1,00-0026019
146,Daryl Richardson,RB,LA,MIA,11.9,00-0029612
147,LeGarrette Blount,RB,TB,KC,11.8,00-0027325
148,Reggie Bush,RB,MIA,LAR,11.1,00-0024217
149,DeMarco Murray,RB,DAL,BAL,10.7,00-0028009
150,Mike Goodson,RB,OAK,ATL,10.6,00-0027080
151,Dexter McCluster,RB,KC,TB,9.9,00-0027651
152,Frank Gore,RB,SF,NYG,9.6,00-0023500
153,Baron Batch,RB,PIT,TEN,9.5,00-0028170
154,William Powell,RB,ARI,BUF,8.8,00-0028736
155,Alex Green,RB,GB,HOU,8.3,00-0028034
156,BenJarvus Green-Ellis,RB,CIN,CLE,8.0,00-0025860
157,Darrel Young,FB,WAS,MIN,7.6,00-0026852
158,Justin Forsett,RB,HOU,GB,7.5,00-0026373
159,Trent Richardson,RB,CLE,CIN,7.4,00-0029675
160,Joe McKnight,RB,NYJ,IND,7.1,00-0027712
161,Robert Turbin,RB,SEA,NE,6.8,00-0029273
162,Jamaal Charles,RB,KC,TB,6.7,00-0026213
163,Ronnie Brown,RB,LAC,DEN,6.6,00-0023437
164,Marshawn Lynch,RB,SEA,NE,6.2,00-0025399
165,Vick Ballard,RB,IND,NYJ,6.2,00-0029547
166,Jamie Harper,RB,TEN,PIT,6.1,00-0028068
167,Shaun Draughn,RB,KC,TB,5.3,00-0028202
168,Joique Bell,RB,DET,PHI,5.1,00-0027218
169,Michael Turner,RB,ATL,OAK,4.9,00-0022821
170,Jacquizz Rodgers,RB,ATL,OAK,4.9,00-0028083
171,Nate Eachus,RB,KC,TB,4.7,00-0029358
172,Stevan Ridley,RB,NE,SEA,4.4,00-0028011
173,Kendall Hunter,RB,SF,NYG,4.2,00-0028053
174,Bernard Pierce,RB,BAL,DAL,3.7,00-0029264
175,Jason Hanson,K,DET,PHI,0.0,00-0006800
176,Matt Bryant,K,ATL,OAK,0.0,00-0020578
177,Shaun Suisham,K,PIT,TEN,0.0,00-0023001
178,Jay Feely,K,ARI,BUF,0.0,00-0019770
179,Blair Walsh,K,MIN,WAS,0.0,00-0029576
180,Dan Bailey,K,DAL,BAL,0.0,00-0028660
181,Alex Henery,K,PHI,DET,0.0,00-0028058
182,Stephen Gostkowski,K,NE,SEA,0.0,00-0024333
183,Phil Dawson,K,CLE,CIN,0.0,00-0004091
184,Sebastian Janikowski,K,OAK,ATL,0.0,00-0019646
185,Adam Vinatieri,K,IND,NYJ,0.0,00-0016919
186,Connor Barth,K,TB,KC,0.0,00-0026138
187,Kai Forbath,K,WAS,MIN,0.0,00-0028787
188,Shayne Graham,K,HOU,GB,0.0,00-0019536
189,Justin Tucker,K,BAL,DAL,0.0,00-0029597
190,Nick Novak,K,LAC,DEN,0.0,00-0023096
191,Mason Crosby,K,GB,HOU,0.0,00-0025580
192,Greg Zuerlein,K,LA,MIA,0.0,00-0029621
193,Mike Nugent,K,CIN,CLE,0.0,00-0023482
194,Steven Hauschka,K,SEA,NE,0.0,
195,Rian Lindell,K,BUF,ARI,0.0,00-0019310
196,Matt Prater,K,DEN,LAC,0.0,00-0023853
197,Nick Folk,K,NYJ,IND,0.0,00-0025565
198,Dan Carpenter,K,MIA,LAR,0.0,00-0026003
199,Ryan Succop,K,KC,TB,0.0,00-0026968
200,DJ Smith,K,GB,HOU,0.0,
201,David Akers,K,SF,NYG,0.0,00-0000108
202,John Potter,K,BUF,ARI,0.0,00-0029318
203,Tampa Bay Buccaneers,DST,TB,KC,17.0,
204,New York Jets,DST,NYJ,IND,16.0,
205,Atlanta Falcons,DST,ATL,OAK,16.0,
206,Washington Redskins,DST,WAS,MIN,16.0,
207,Cleveland Browns,DST,CLE,CIN,16.0,
208,Buffalo Bills,DST,BUF,ARI,14.0,
209,Los Angeles Chargers,DST,LAC,DEN,12.0,
210,Kansas City Chiefs,DST,KC,TB,12.0,
211,Detroit Lions,DST,DET,PHI,9.0,
212,Green Bay Packers,DST,GB,HOU,9.0,
213,Oakland Raiders,DST,OAK,ATL,8.0,
214,Baltimore Ravens,DST,BAL,DAL,8.0,
215,Arizona Cardinals,DST,ARI,BUF,7.0,
216,New England Patriots,DST,NE,SEA,6.0,
217,Miami Dolphins,DST,MIA,LAR,6.0,
218,Houston Texans,DST,HOU,GB,6.0,
219,Pittsburgh Steelers,DST,PIT,TEN,5.0,
220,Seattle Seahawks,DST,SEA,NE,5.0,
221,Tennessee Titans,DST,TEN,PIT,5.0,
222,Los Angeles Rams,DST,LA,MIA,4.0,
223,Cincinnati Bengals,DST,CIN,CLE,3.0,
224,Minnesota Vikings,DST,MIN,WAS,2.0,
225,Philadelphia Eagles,DST,PHI,DET,2.0,
226,San Francisco 49ers,DST,SF,NYG,2.0,
227,Dallas Cowboys,DST,DAL,BAL,0.0,
228,Indianapolis Colts,DST,IND,NYJ,-3.0,
