Player,Position,Team,Opponent,Points
DeSean Jackson,WR,PHI,DET,11.00
Malcom Floyd,WR,LAC,DEN,11.00
Torrey Smith,WR,BAL,DAL,10.40
Julio Jones,WR,ATL,OAK,10.30
Davone Bess,WR,MIA,LAR,10.20
Braylon Edwards,WR,SEA,NE,10.10
Donnie Avery,WR,IND,NYJ,9.90
Randy Moss,WR,SF,NYG,9.50
Jacoby Jones,WR,BAL,DAL,9.50
Tiquan Underwood,WR,TB,KC,8.80
Nate Washington,WR,TEN,PIT,8.70
Harry Douglas,WR,ATL,OAK,8.70
Jermaine Gresham,TE,CIN,CLE,15.80
Aaron Hernandez,TE,NE,SEA,15.00
Jason Witten,TE,DAL,BAL,14.80
Tom Crabtree,TE,GB,HOU,14.20
Anthony Fasano,TE,MIA,LAR,13.30
Heath Miller,TE,PIT,TEN,12.70
Rob Gronkowski,TE,NE,SEA,12.10
Joel Dreessen,TE,DEN,LAC,11.70
Brandon Myers,TE,OAK,ATL,11.20
Tony Scheffler,TE,DET,PHI,11.10
Jared Cook,TE,TEN,PIT,9.40
Benjamin Watson,TE,CLE,CIN,8.60
Coby Fleener,TE,IND,NYJ,8.20
Tony Gonzalez,TE,ATL,OAK,8.20
Steve Maneri,TE,KC,TB,8.10
Lance Kendricks,TE,LAR,MIA,8.00
Fred Davis,TE,WAS,MIN,7.60
Owen Daniels,TE,HOU,GB,7.60
Dennis Pitta,TE,BAL,DAL,7.30
Brent Celek,TE,PHI,DET,7.30
Brandon Pettigrew,TE,DET,PHI,6.80
Vernon Davis,TE,SF,NYG,6.70
Jordan Cameron,TE,CLE,CIN,5.80
Garrett Graham,TE,HOU,GB,5.50
Dwayne Allen,TE,IND,NYJ,5.30
James Casey,TE,HOU,GB,4.70
Jacob Tamme,TE,DEN,LAC,4.70
Daniel Fells,TE,NE,SEA,4.50
Zach Miller,TE,SEA,NE,3.90
Matthew Mulligan,TE,LAR,MIA,3.50
Jermichael Finley,TE,GB,HOU,3.20
Rob Housler,TE,ARI,BUF,3.20
Jeff King,TE,ARI,BUF,3.00
John Phillips,TE,DAL,BAL,2.90
Clay Harbor,TE,PHI,DET,2.90
Tony Moeaki,TE,KC,TB,2.80
Rhett Ellison,TE,MIN,WAS,2.60
Randy McMichael,TE,LAC,DEN,2.60
David Ausberry,TE,OAK,ATL,2.20
Orson Charles,TE,CIN,CLE,2.20
Martellus Bennett,TE,NYG,SF,1.90
Ed Dickson,TE,BAL,DAL,1.80
Charles Clay,TE,MIA,LAR,1.80
David Paulson,TE,PIT,TEN,1.80
John Carlson,TE,MIN,WAS,1.70
Dustin Keller,TE,NYJ,IND,1.60
Garrett Celek,TE,SF,NYG,1.60
Taylor Thompson,TE,TEN,PIT,1.50
Ahmad Bradshaw,RB,NYG,SF,22.00
CJ Spiller,RB,BUF,ARI,21.00
Adrian Peterson,RB,MIN,WAS,19.90
Isaac Redman,RB,PIT,TEN,18.90
Fred Jackson,RB,BUF,ARI,18.30
Darren McFadden,RB,OAK,ATL,17.80
LeSean McCoy,RB,PHI,DET,17.80
Felix Jones,RB,DAL,BAL,17.50
Arian Foster,RB,HOU,GB,17.10
Cedric Peerman,RB,CIN,CLE,16.30
Chris Johnson,RB,TEN,PIT,15.40
Doug Martin,RB,TB,KC,15.10
Willis McGahee,RB,DEN,LAC,13.80
Montario Hardesty,RB,CLE,CIN,13.50
Ryan Mathews,RB,LAC,DEN,13.30
Steven Jackson,RB,LAR,MIA,13.00
Alfred Morris,RB,WAS,MIN,12.60
Mikel Leshoure,RB,DET,PHI,12.40
Danny Woodhead,RB,NE,SEA,12.10
Daryl Richardson,RB,LAR,MIA,11.90
LeGarrette Blount,RB,TB,KC,11.80
Reggie Bush,RB,MIA,LAR,11.10
DeMarco Murray,RB,DAL,BAL,10.70
Mike Goodson,RB,OAK,ATL,10.60
Dexter McCluster,RB,KC,TB,9.90
Frank Gore,RB,SF,NYG,9.60
Baron Batch,RB,PIT,TEN,9.50
William Powell,RB,ARI,BUF,8.80
Alex Green,RB,GB,HOU,8.30
BenJarvus Green-Ellis,RB,CIN,CLE,8.00
Darrel Young,FB,WAS,MIN,7.60
Justin Forsett,RB,HOU,GB,7.50
Trent Richardson,RB,CLE,CIN,7.40
Joe McKnight,RB,NYJ,IND,7.10
Robert Turbin,RB,SEA,NE,6.80
Jamaal Charles,RB,KC,TB,6.70
Ronnie Brown,RB,LAC,DEN,6.60
Marshawn Lynch,RB,SEA,NE,6.20
Vick Ballard,RB,IND,NYJ,6.20
Jamie Harper,RB,TEN,PIT,6.10
Shaun Draughn,RB,KC,TB,5.30
Joique Bell,RB,DET,PHI,5.10
Michael Turner,RB,ATL,OAK,4.90
Jacquizz Rodgers,RB,ATL,OAK,4.90
Nate Eachus,RB,KC,TB,4.70
Stevan Ridley,RB,NE,SEA,4.40
Kendall Hunter,RB,SF,NYG,4.20
Bernard Pierce,RB,BAL,DAL,3.70
Jason Hanson,K,DET,PHI,0.00
Matt Bryant,K,ATL,OAK,0.00
Shaun Suisham,K,PIT,TEN,0.00
Jay Feely,K,ARI,BUF,0.00
Blair Walsh,K,MIN,WAS,0.00
Dan Bailey,K,DAL,BAL,0.00
Alex Henery,K,PHI,DET,0.00
Stephen Gostkowski,K,NE,SEA,0.00
Phil Dawson,K,CLE,CIN,0.00
Sebastian Janikowski,K,OAK,ATL,0.00
Adam Vinatieri,K,IND,NYJ,0.00
Connor Barth,K,TB,KC,0.00
Kai Forbath,K,WAS,MIN,0.00
Shayne Graham,K,HOU,GB,0.00
Justin Tucker,K,BAL,DAL,0.00
Nick Novak,K,LAC,DEN,0.00
Mason Crosby,K,GB,HOU,0.00
Greg Zuerlein,K,LAR,MIA,0.00
Mike Nugent,K,CIN,CLE,0.00
Steven Hauschka,K,SEA,NE,0.00
Rian Lindell,K,BUF,ARI,0.00
Matt Prater,K,DEN,LAC,0.00
Nick Folk,K,NYJ,IND,0.00
Dan Carpenter,K,MIA,LAR,0.00
Ryan Succop,K,KC,TB,0.00
DJ Smith,K,GB,HOU,0.00
David Akers,K,SF,NYG,0.00
John Potter,K,BUF,ARI,0.00
Tampa Bay Buccaneers,DST,TB,KC,17.00
New York Jets,DST,NYJ,IND,16.00
Atlanta Falcons,DST,ATL,OAK,16.00
Washington Redskins,DST,WAS,MIN,16.00
Cleveland Browns,DST,CLE,CIN,16.00
Buffalo Bills,DST,BUF,ARI,14.00
Los Angeles Chargers,DST,LAC,DEN,12.00
Kansas City Chiefs,DST,KC,TB,12.00
Detroit Lions,DST,DET,PHI,9.00
Green Bay Packers,DST,GB,HOU,9.00
Oakland Raiders,DST,OAK,ATL,8.00
Baltimore Ravens,DST,BAL,DAL,8.00
Arizona Cardinals,DST,ARI,BUF,7.00
New England Patriots,DST,NE,SEA,6.00
Miami Dolphins,DST,MIA,LAR,6.00
Houston Texans,DST,HOU,GB,6.00
Pittsburgh Steelers,DST,PIT,TEN,5.00
Seattle Seahawks,DST,SEA,NE,5.00
Tennessee Titans,DST,TEN,PIT,5.00
Los Angeles Rams,DST,LAR,MIA,4.00
Cincinnati Bengals,DST,CIN,CLE,3.00
Minnesota Vikings,DST,MIN,WAS,2.00
Philadelphia Eagles,DST,PHI,DET,2.00
San Francisco 49ers,DST,SF,NYG,2.00
Dallas Cowboys,DST,DAL,BAL,0.00
Indianapolis Colts,DST,IND,NYJ,-3.00
