Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,6,GB,HOU,24,37,65,338,9,6,0,134,2,17,9,0,42.22,2012
2,Robert Griffin III,QB,6,WAS,MIN,17,22,77,182,8,1,1,97,13,138,11,2,39.08,2012
3,Josh Freeman,QB,6,TB,KC,15,26,58,328,13,3,1,125,3,5,2,0,27.62,2012
4,Michael Vick,QB,6,PHI,DET,28,46,61,311,7,2,2,77,9,59,7,0,27.34,2012
5,Sam Bradford,QB,6,LAR,MIA,26,39,67,315,8,0,0,91,4,34,9,1,27.00,2012
6,Andy Dalton,QB,6,CIN,CLE,31,46,67,381,8,3,3,87,2,5,3,0,26.74,2012
7,Peyton Manning,QB,6,DEN,LAC,24,30,80,309,10,3,1,129,3,-3,-1,0,26.06,2012
8,Christian Ponder,QB,6,MIN,WAS,35,52,67,352,7,2,2,83,4,13,3,0,25.38,2012
9,Matthew Stafford,QB,6,DET,PHI,22,45,49,311,7,1,1,70,3,7,2,1,25.14,2012
10,Tom Brady,QB,6,NE,SEA,36,58,62,395,7,2,2,79,0,0,0,0,24.80,2012
11,Russell Wilson,QB,6,SEA,NE,16,27,59,293,11,3,0,134,5,17,3,0,24.42,2012
12,Ben Roethlisberger,QB,6,PIT,TEN,24,40,60,363,9,1,1,88,1,14,14,0,21.92,2012
13,Carson Palmer,QB,6,OAK,ATL,23,33,70,353,11,1,1,102,0,0,0,0,19.12,2012
14,Tony Romo,QB,6,DAL,BAL,25,36,69,261,7,2,1,97,0,0,0,0,17.44,2012
15,Ryan Tannehill,QB,6,MIA,LAR,21,29,72,185,6,2,0,112,4,16,4,0,17.00,2012
16,Brandon Weeden,QB,6,CLE,CIN,17,29,59,231,8,2,1,93,3,3,1,0,16.54,2012
17,Matt Hasselbeck,QB,6,TEN,PIT,25,44,57,290,7,1,1,75,1,2,2,0,14.80,2012
18,Kevin Kolb,QB,6,ARI,BUF,14,26,54,128,5,1,1,64,5,66,13,0,14.72,2012
19,Joe Flacco,QB,6,BAL,DAL,17,26,65,234,9,1,0,107,2,2,1,0,13.56,2012
20,Matt Ryan,QB,6,ATL,OAK,24,37,65,249,7,1,3,59,1,15,15,0,12.46,2012
21,Philip Rivers,QB,6,LAC,DEN,25,41,61,241,6,2,4,54,0,0,0,0,11.64,2012
22,Eli Manning,QB,6,NYG,SF,15,28,54,193,7,1,0,87,3,-2,-1,0,11.52,2012
23,Mark Sanchez,QB,6,NYJ,IND,11,18,61,82,5,2,0,109,1,-1,-1,0,11.18,2012
24,Andrew Luck,QB,6,IND,NYJ,22,44,50,280,6,0,2,51,1,-1,-1,0,8.10,2012
25,Matt Schaub,QB,6,HOU,GB,20,33,61,232,7,0,2,57,1,0,0,0,7.28,2012
26,Ryan Fitzpatrick,QB,6,BUF,ARI,18,32,56,153,5,0,0,69,3,5,2,0,6.62,2012
27,Brady Quinn,QB,6,KC,TB,22,38,58,180,5,0,2,48,2,11,6,0,6.30,2012
28,Alex Smith,QB,6,SF,NYG,19,30,63,200,7,0,3,43,2,5,3,0,5.50,2012
29,Colin Kaepernick,QB,6,SF,NYG,4,7,57,82,12,0,0,99,2,6,3,0,3.88,2012
30,Tim Tebow,QB,6,NYJ,IND,1,1,100,23,23,0,0,119,4,7,2,0,1.62,2012
31,John Skelton,QB,6,ARI,BUF,2,10,20,45,5,0,1,6,0,0,0,0,0.80,2012
32,Graham Harrell,QB,6,GB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
33,TJ Yates,QB,6,HOU,GB,2,5,40,23,5,0,1,15,0,0,0,0,-0.08,2012
