Player,Position,Team,Opponent,Points
Pierre Garcon,WR,IND,DAL,20.70
Earl Bennett,WR,CHI,DET,20.40
Donald Driver,WR,GB,SF,17.30
Mike Williams,WR,TB,ATL,16.90
Terrell Owens,WR,CIN,NO,16.70
Calvin Johnson,WR,DET,CHI,15.60
Marques Colston,WR,NO,CIN,15.50
Deion Branch,WR,NE,NYJ,15.40
Chad Johnson,WR,CIN,NO,14.60
Roddy White,WR,ATL,TB,14.40
Santonio Holmes,WR,NYJ,NE,14.20
Derek Hagan,WR,NYG,WAS,13.50
David Nelson,WR,BUF,MIN,13.40
Davone Bess,WR,MIA,CLE,12.70
Mike Wallace,WR,PIT,BAL,12.60
Malcom Floyd,WR,LAC,OAK,12.20
Mohamed Massaquoi,WR,CLE,MIA,12.10
Michael Jenkins,WR,ATL,TB,12.00
Jeremy Maclin,WR,PHI,HOU,11.80
DeSean Jackson,WR,PHI,HOU,11.40
Brandon Gibson,WR,LAR,ARI,11.40
Sammie Stroughter,WR,TB,ATL,11.00
Lee Evans,WR,BUF,MIN,10.20
Larry Fitzgerald,WR,ARI,LAR,10.10
Jacoby Jones,WR,HOU,PHI,10.00
Lance Moore,WR,NO,CIN,9.60
Miles Austin,WR,DAL,IND,9.30
Steve Breaston,WR,ARI,LAR,9.20
Brandon Stokley,WR,SEA,CAR,8.70
Steve Smith,WR,CAR,SEA,8.40
Brandon Tate,WR,NE,NYJ,8.00
Emmanuel Sanders,WR,PIT,BAL,7.90
Jacoby Ford,WR,OAK,LAC,7.70
Michael Crabtree,WR,SF,GB,7.50
Kevin Walter,WR,HOU,PHI,7.30
Roy Williams,WR,DAL,IND,7.20
Blair White,WR,IND,DAL,7.20
Mike Thomas,WR,JAX,TEN,7.10
Nate Washington,WR,TEN,JAX,7.00
Donte' Stallworth,WR,BAL,PIT,6.60
Jordan Shipley,WR,CIN,NO,6.50
Seyi Ajirotutu,WR,LAC,OAK,6.40
Antonio Gates,TE,LAC,OAK,19.30
Jason Witten,TE,DAL,IND,15.20
Aaron Hernandez,TE,NE,NYJ,14.10
Anthony Fasano,TE,MIA,CLE,14.10
Joel Dreessen,TE,HOU,PHI,11.30
Chris Cooley,TE,WAS,NYG,11.10
Brandon Manumaleuna,TE,CHI,DET,10.30
Jimmy Graham,TE,NO,CIN,10.20
Cameron Morrah,TE,SEA,CAR,9.90
Brent Celek,TE,PHI,HOU,9.50
Tony Moeaki,TE,KC,DEN,9.40
Jermaine Gresham,TE,CIN,NO,9.30
Jared Cook,TE,TEN,JAX,8.70
Jacob Tamme,TE,IND,DAL,8.70
John Gilmore,TE,TB,ATL,8.60
Brandon Pettigrew,TE,DET,CHI,8.60
Deon Butler,TE,SEA,CAR,8.30
Zach Miller,TE,JAX,TEN,7.30
Leonard Pope,TE,KC,DEN,7.20
Tony Gonzalez,TE,ATL,TB,6.80
David Johnson,TE,PIT,BAL,6.70
Marcedes Lewis,TE,JAX,TEN,6.60
Billy Bajema,TE,LAR,ARI,5.90
Dustin Keller,TE,NYJ,NE,5.70
Dante Rosario,TE,CAR,SEA,5.60
Kellen Winslow,TE,TB,ATL,5.60
Jimmy Kleinsasser,TE,MIN,BUF,5.50
Martellus Bennett,TE,DAL,IND,5.40
Ed Dickson,TE,BAL,PIT,5.10
Kevin Boss,TE,NYG,WAS,4.80
Jeremy Shockey,TE,NO,CIN,4.80
Daniel Fells,TE,LAR,ARI,4.80
Bear Pascoe,TE,NYG,WAS,4.10
Mike Sellers,TE,WAS,NYG,3.70
Visanthe Shiancoe,TE,MIN,BUF,3.70
Craig Stevens,TE,TEN,JAX,2.90
Tony Scheffler,TE,DET,CHI,2.90
Fred Davis,TE,WAS,NYG,2.80
Rob Gronkowski,TE,NE,NYJ,2.20
Ryan Purvis,TE,TB,ATL,2.00
Dan Gronkowski,TE,DEN,KC,1.90
Randy McMichael,TE,LAC,OAK,1.90
Logan Paulsen,TE,WAS,NYG,1.90
Heath Miller,TE,PIT,BAL,1.90
Brody Eldridge,TE,IND,DAL,1.80
James Casey,TE,HOU,PHI,1.80
Bo Scaife,TE,TEN,JAX,1.70
Jim Dray,TE,ARI,LAR,1.60
Marshawn Lynch,RB,SEA,CAR,29.00
Chris Ivory,RB,NO,CIN,26.70
Brandon Jacobs,RB,NYG,WAS,25.30
Arian Foster,RB,HOU,PHI,24.90
Ahmad Bradshaw,RB,NYG,WAS,23.50
Maurice Jones-Drew,RB,JAX,TEN,23.00
Steven Jackson,RB,LAR,ARI,21.50
Knowshon Moreno,RB,DEN,KC,21.50
BenJarvus Green-Ellis,RB,NE,NYJ,20.90
Darren McFadden,RB,OAK,LAC,20.70
Cedric Benson,RB,CIN,NO,20.30
LeGarrette Blount,RB,TB,ATL,19.30
Tashard Choice,RB,DAL,IND,19.00
Jamaal Charles,RB,KC,DEN,18.60
Danny Woodhead,RB,NE,NYJ,18.50
Matt Forte,RB,CHI,DET,18.00
Javarris James,RB,IND,DAL,17.50
Chester Taylor,RB,CHI,DET,17.40
Jonathan Stewart,RB,CAR,SEA,16.90
Michael Bush,RB,OAK,LAC,15.50
Peyton Hillis,RB,CLE,MIA,14.90
Michael Turner,RB,ATL,TB,14.80
Thomas Jones,RB,KC,DEN,14.70
Rashad Jennings,RB,JAX,TEN,13.40
Mike Tolbert,FB,LAC,OAK,12.30
Ovie Mughelli,FB,ATL,TB,12.20
Felix Jones,RB,DAL,IND,12.10
Brandon Jackson,RB,GB,SF,11.60
Isaac Redman,RB,PIT,BAL,11.30
James Davis,RB,WAS,NYG,11.10
Jahvid Best,RB,DET,CHI,10.70
Ronnie Brown,RB,MIA,CLE,9.70
Tim Hightower,RB,ARI,LAR,9.60
Rashard Mendenhall,RB,PIT,BAL,9.30
John Kuhn,FB,GB,SF,8.70
Chris Johnson,RB,TEN,JAX,8.70
Ricky Williams,RB,MIA,CLE,8.70
LaDainian Tomlinson,RB,NYJ,NE,8.10
Mike Goodson,RB,CAR,SEA,7.90
Shonn Greene,RB,NYJ,NE,7.70
Marcel Reece,FB,OAK,LAC,7.70
Owen Schmitt,FB,PHI,HOU,7.50
James Starks,RB,GB,SF,7.30
Ray Rice,RB,BAL,PIT,7.00
Toby Gerhart,RB,MIN,BUF,6.20
Tyrell Sutton,RB,CAR,SEA,6.10
Justin Forsett,RB,SEA,CAR,6.00
Fred Jackson,RB,BUF,MIN,5.80
Mason Crosby,K,GB,SF,0.00
Jeff Reed,K,SF,GB,0.00
Garrett Hartley,K,NO,CIN,0.00
Clint Stitser,K,CIN,NO,0.00
David Akers,K,PHI,HOU,0.00
Shayne Graham,K,NE,NYJ,0.00
Ryan Longwell,K,MIN,BUF,0.00
Robbie Gould,K,CHI,DET,0.00
Dave Rayner,K,DET,CHI,0.00
Phil Dawson,K,CLE,MIA,0.00
Olindo Mare,K,SEA,CAR,0.00
Lawrence Tynes,K,NYG,WAS,0.00
Shaun Suisham,K,PIT,BAL,0.00
Nate Kaeding,K,LAC,OAK,0.00
Neil Rackers,K,HOU,PHI,0.00
Matt Prater,K,DEN,KC,0.00
Rob Bironas,K,TEN,JAX,0.00
Dan Carpenter,K,MIA,CLE,0.00
Connor Barth,K,TB,ATL,0.00
Jay Feely,K,ARI,LAR,0.00
Josh Scobee,K,JAX,TEN,0.00
Adam Vinatieri,K,IND,DAL,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Ryan Succop,K,KC,DEN,0.00
Matt Bryant,K,ATL,TB,0.00
Billy Cundiff,K,BAL,PIT,0.00
Nick Folk,K,NYJ,NE,0.00
Rian Lindell,K,BUF,MIN,0.00
John Kasay,K,CAR,SEA,0.00
Graham Gano,K,WAS,NYG,0.00
Rhys Lloyd,K,CAR,SEA,0.00
Thomas Howard,K,OAK,LAC,0.00
Los Angeles Rams,DST,LAR,ARI,15.00
Minnesota Vikings,DST,MIN,BUF,15.00
New England Patriots,DST,NE,NYJ,14.00
Kansas City Chiefs,DST,KC,DEN,13.00
Cleveland Browns,DST,CLE,MIA,13.00
Oakland Raiders,DST,OAK,LAC,12.00
Jacksonville Jaguars,DST,JAX,TEN,12.00
Seattle Seahawks,DST,SEA,CAR,12.00
Buffalo Bills,DST,BUF,MIN,11.00
Pittsburgh Steelers,DST,PIT,BAL,10.00
Indianapolis Colts,DST,IND,DAL,10.00
Atlanta Falcons,DST,ATL,TB,9.00
Baltimore Ravens,DST,BAL,PIT,9.00
Denver Broncos,DST,DEN,KC,8.00
Green Bay Packers,DST,GB,SF,7.00
Carolina Panthers,DST,CAR,SEA,7.00
Miami Dolphins,DST,MIA,CLE,6.00
Detroit Lions,DST,DET,CHI,6.00
Philadelphia Eagles,DST,PHI,HOU,6.00
Arizona Cardinals,DST,ARI,LAR,5.00
Tennessee Titans,DST,TEN,JAX,4.00
Chicago Bears,DST,CHI,DET,3.00
San Francisco 49ers,DST,SF,GB,3.00
Tampa Bay Buccaneers,DST,TB,ATL,3.00
Cincinnati Bengals,DST,CIN,NO,3.00
Los Angeles Chargers,DST,LAC,OAK,2.00
New Orleans Saints,DST,NO,CIN,2.00
Houston Texans,DST,HOU,PHI,2.00
Washington Redskins,DST,WAS,NYG,1.00
New York Jets,DST,NYJ,NE,-1.00
