Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,LeSean McCoy,RB,13,PHI,HOU,12,44,4,1,8,8,86,1,0,0,33.00,2010
2,Adrian Peterson,RB,13,MIN,BUF,16,107,7,3,1,1,1,0,0,0,32.80,2010
3,Marshawn Lynch,RB,13,SEA,CAR,21,83,4,3,1,1,17,0,0,0,29.00,2010
4,Chris Ivory,RB,13,NO,CIN,15,117,8,2,0,0,0,0,1,0,26.70,2010
5,Brandon Jacobs,RB,13,NYG,WAS,8,103,13,2,2,0,0,0,0,0,25.30,2010
6,Arian Foster,RB,13,HOU,PHI,22,83,4,1,4,2,26,1,0,0,24.90,2010
7,Ahmad Bradshaw,RB,13,NYG,WAS,25,97,4,2,3,1,8,0,0,0,23.50,2010
8,Maurice Jones-Drew,RB,13,JAX,TEN,31,186,6,0,1,1,4,0,0,0,23.00,2010
9,Knowshon Moreno,RB,13,DEN,KC,23,161,7,0,3,1,14,0,0,0,21.50,2010
10,Steven Jackson,RB,13,LAR,ARI,28,102,4,1,1,1,13,0,0,0,21.50,2010
11,BenJarvus Green-Ellis,RB,13,NE,NYJ,18,72,4,2,1,1,7,0,0,0,20.90,2010
12,Darren McFadden,RB,13,OAK,LAC,19,97,5,1,3,3,30,0,1,1,20.70,2010
13,Cedric Benson,RB,13,CIN,NO,19,49,3,2,2,2,14,0,1,0,20.30,2010
14,LeGarrette Blount,RB,13,TB,ATL,20,103,5,1,0,0,0,0,0,0,19.30,2010
15,Tashard Choice,RB,13,DAL,IND,19,100,5,1,0,0,0,0,0,0,19.00,2010
16,Jamaal Charles,RB,13,KC,DEN,21,116,6,0,2,2,20,0,0,0,18.60,2010
17,Danny Woodhead,RB,13,NE,NYJ,2,11,6,0,4,4,104,0,0,0,18.50,2010
18,Matt Forte,RB,13,CHI,DET,13,64,5,1,3,2,36,0,0,0,18.00,2010
19,Javarris James,RB,13,IND,DAL,6,18,3,2,3,2,17,0,0,0,17.50,2010
20,Chester Taylor,RB,13,CHI,DET,9,33,4,1,5,5,31,0,0,0,17.40,2010
21,Jonathan Stewart,RB,13,CAR,SEA,21,92,4,1,1,1,7,0,0,0,16.90,2010
22,Michael Bush,RB,13,OAK,LAC,23,95,4,1,0,0,0,0,0,0,15.50,2010
23,Peyton Hillis,RB,13,CLE,MIA,18,57,3,0,9,7,22,0,0,0,14.90,2010
24,Michael Turner,RB,13,ATL,TB,24,88,4,1,0,0,0,0,0,0,14.80,2010
25,Thomas Jones,RB,13,KC,DEN,11,53,5,0,5,4,54,0,0,0,14.70,2010
26,Rashad Jennings,RB,13,JAX,TEN,10,44,4,1,2,2,10,0,0,0,13.40,2010
27,Mike Tolbert,FB,13,LAC,OAK,7,16,2,0,6,6,47,0,0,0,12.30,2010
28,Ovie Mughelli,FB,13,ATL,TB,0,0,0,0,3,3,32,1,0,0,12.20,2010
29,Felix Jones,RB,13,DAL,IND,22,83,4,0,3,3,8,0,0,0,12.10,2010
30,Brandon Jackson,RB,13,GB,SF,4,13,3,0,4,4,63,0,0,0,11.60,2010
31,Isaac Redman,RB,13,PIT,BAL,4,10,3,0,2,2,23,1,1,0,11.30,2010
32,James Davis,RB,13,WAS,NYG,9,40,4,0,3,3,41,0,0,0,11.10,2010
33,Jahvid Best,RB,13,DET,CHI,9,65,7,0,1,1,32,0,0,0,10.70,2010
34,Ronnie Brown,RB,13,MIA,CLE,16,50,3,0,2,2,27,0,0,0,9.70,2010
35,Tim Hightower,RB,13,ARI,LAR,15,81,5,0,2,1,5,0,0,0,9.60,2010
36,Rashard Mendenhall,RB,13,PIT,BAL,19,45,2,0,7,3,18,0,0,0,9.30,2010
37,John Kuhn,FB,13,GB,SF,6,13,2,1,1,1,4,0,0,0,8.70,2010
38,Ricky Williams,RB,13,MIA,CLE,10,48,5,0,4,2,19,0,0,0,8.70,2010
39,Chris Johnson,RB,13,TEN,JAX,13,53,4,0,2,2,14,0,0,0,8.70,2010
40,LaDainian Tomlinson,RB,13,NYJ,NE,10,47,5,0,5,2,14,0,0,0,8.10,2010
41,Mike Goodson,RB,13,CAR,SEA,3,19,6,1,0,0,0,0,0,0,7.90,2010
42,Shonn Greene,RB,13,NYJ,NE,13,64,5,0,1,1,3,0,0,0,7.70,2010
43,Marcel Reece,FB,13,OAK,LAC,1,5,5,0,3,3,42,0,0,0,7.70,2010
44,Owen Schmitt,FB,13,PHI,HOU,0,0,0,0,1,1,5,1,0,0,7.50,2010
45,James Starks,RB,13,GB,SF,18,73,4,0,0,0,0,0,0,0,7.30,2010
46,Ray Rice,RB,13,BAL,PIT,9,32,4,0,4,2,18,0,0,0,7.00,2010
47,Toby Gerhart,RB,13,MIN,BUF,12,54,5,0,2,1,-2,0,0,0,6.20,2010
48,Tyrell Sutton,RB,13,CAR,SEA,4,17,4,0,3,3,14,0,0,0,6.10,2010
49,Justin Forsett,RB,13,SEA,CAR,6,60,10,0,2,0,0,0,0,0,6.00,2010
50,Fred Jackson,RB,13,BUF,MIN,11,42,4,0,1,1,6,0,0,0,5.80,2010
