Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
41,Rob Gronkowski,TE,13,NE,NYJ,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2010
42,Ryan Purvis,TE,13,TB,ATL,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2010
43,Dan Gronkowski,TE,13,DEN,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
44,Logan Paulsen,TE,13,WAS,NYG,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
45,Randy McMichael,TE,13,LAC,OAK,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
46,Heath Miller,TE,13,PIT,BAL,4,1,25,9,0,9,2,9,0,0,0,0,0,1.90,2010
47,James Casey,TE,13,HOU,PHI,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2010
48,Brody Eldridge,TE,13,IND,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2010
49,Bo Scaife,TE,13,TEN,JAX,4,1,25,7,0,7,2,7,0,0,0,0,0,1.70,2010
50,Jim Dray,TE,13,ARI,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
