Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Darren Sproles,RB,2,PHI,IND,4,26,7,1,7,7,152,0,0,0,33.80,2014
2,Knile Davis,RB,2,KC,DEN,22,79,4,2,9,6,26,0,1,0,28.50,2014
3,Giovani Bernard,RB,2,CIN,ATL,27,90,3,1,6,5,79,0,0,0,27.90,2014
4,Ahmad Bradshaw,RB,2,IND,PHI,13,70,5,0,5,5,26,2,0,0,26.60,2014
5,DeMarco Murray,RB,2,DAL,TEN,29,167,6,1,2,1,6,0,1,1,26.30,2014
6,Arian Foster,RB,2,HOU,OAK,28,138,5,1,3,2,12,0,0,0,26.00,2014
7,Bobby Rainey,RB,2,TB,LAR,22,144,7,0,3,3,30,0,0,0,23.40,2014
8,Alfred Morris,RB,2,WAS,JAX,22,85,4,2,0,0,0,0,0,0,20.50,2014
9,LeSean McCoy,RB,2,PHI,IND,20,79,4,1,5,4,23,0,0,0,20.20,2014
10,Mark Ingram,RB,2,NO,CLE,11,83,8,1,4,3,21,0,0,0,19.40,2014
11,Matt Asiata,RB,2,MIN,NE,13,36,3,0,7,5,48,1,0,0,19.40,2014
12,Stevan Ridley,RB,2,NE,MIN,25,101,4,1,0,0,0,0,0,0,19.10,2014
13,Jeremy Hill,RB,2,CIN,ATL,15,74,5,1,2,2,22,0,0,0,17.60,2014
14,Terrance West,RB,2,CLE,NO,19,68,4,1,2,2,22,0,0,0,17.00,2014
15,Marshawn Lynch,RB,2,SEA,LAC,6,36,6,0,4,4,27,1,0,0,16.30,2014
16,Le'Veon Bell,RB,2,PIT,BAL,11,59,5,0,5,5,48,0,0,0,15.70,2014
17,Frank Gore,RB,2,SF,CHI,13,63,5,1,2,2,12,0,0,0,15.50,2014
18,Darren McFadden,RB,2,OAK,HOU,12,37,3,1,3,2,31,0,0,0,14.80,2014
19,CJ Spiller,RB,2,BUF,MIA,12,69,6,0,1,1,9,0,0,0,14.80,2014
20,Joique Bell,RB,2,DET,CAR,10,36,4,0,11,6,61,0,1,1,14.70,2014
21,Rashad Jennings,RB,2,NYG,ARI,18,64,4,0,4,4,45,0,1,1,13.90,2014
22,Jonathan Stewart,RB,2,CAR,DET,15,37,3,1,1,1,22,0,0,0,12.90,2014
23,Robert Turbin,RB,2,SEA,LAC,2,7,4,0,2,2,35,1,0,0,12.20,2014
24,Zac Stacy,RB,2,LAR,TB,19,71,4,1,0,0,0,0,1,1,12.10,2014
25,Montee Ball,RB,2,DEN,KC,12,60,5,0,3,3,29,0,0,0,11.90,2014
26,Chris Ivory,RB,2,NYJ,GB,13,43,3,1,1,1,3,0,0,0,11.60,2014
27,Bernard Pierce,RB,2,BAL,PIT,22,96,4,0,2,1,7,0,0,0,11.30,2014
28,Justin Forsett,RB,2,BAL,PIT,8,56,7,0,4,4,16,0,0,0,11.20,2014
29,Andre Ellington,RB,2,ARI,NYG,15,91,6,0,3,1,10,0,0,0,11.10,2014
30,Darrel Young,FB,2,WAS,JAX,0,0,0,0,2,2,27,1,0,0,10.70,2014
31,Silas Redd,RB,2,WAS,JAX,8,41,5,1,0,0,0,0,0,0,10.10,2014
32,Danny Woodhead,RB,2,LAC,SEA,8,32,4,0,5,4,28,0,0,0,10.00,2014
33,Trent Richardson,RB,2,IND,PHI,21,79,4,0,1,1,16,0,2,1,9.50,2014
34,Jonathan Dwyer,RB,2,ARI,NYG,9,31,3,1,0,0,0,0,0,0,9.10,2014
35,Matt Forte,RB,2,CHI,SF,12,21,2,0,8,5,15,0,0,0,8.60,2014
36,Jed Collins,FB,2,DET,CAR,0,0,0,0,2,2,3,1,0,0,8.30,2014
37,Eddie Lacy,RB,2,GB,NYJ,13,43,3,0,3,2,18,0,0,0,8.10,2014
38,Ryan Mathews,RB,2,LAC,SEA,11,31,3,0,2,2,26,0,1,0,7.70,2014
39,Lamar Miller,RB,2,MIA,BUF,11,46,4,0,5,2,7,0,0,0,7.30,2014
40,Fred Jackson,RB,2,BUF,MIA,12,24,2,0,4,2,27,0,0,0,7.10,2014
41,Bilal Powell,RB,2,NYJ,GB,4,16,4,0,2,2,32,0,0,0,6.80,2014
42,Isaiah Crowell,RB,2,CLE,NO,11,54,5,0,1,1,3,0,0,0,6.70,2014
43,Steven Jackson,RB,2,ATL,CIN,11,46,4,0,1,1,7,0,0,0,6.30,2014
44,Pierre Thomas,RB,2,NO,CLE,3,16,5,0,3,3,16,0,0,0,6.20,2014
45,Orleans Darkwa,RB,2,MIA,BUF,0,0,0,0,3,3,31,0,0,0,6.10,2014
46,Donald Brown,RB,2,LAC,SEA,7,21,3,0,4,3,10,0,0,0,6.10,2014
47,Mike Tolbert,FB,2,CAR,DET,4,-5,-1,0,4,3,33,0,0,0,5.80,2014
48,Roy Helu,RB,2,WAS,JAX,8,25,3,0,2,2,11,0,0,0,5.60,2014
49,Tommy Bohanon,FB,2,NYJ,GB,1,3,3,0,2,2,30,0,0,0,5.30,2014
50,Reggie Bush,RB,2,DET,CAR,6,26,4,0,3,2,6,0,0,0,5.20,2014
