,Player,Position,Team,Opponent,Points,PlayerID
132,Ahmad Bradshaw,RB,IND,PHI,26.6,00-0025637
133,DeMarco Murray,RB,DAL,TEN,26.3,00-0028009
134,Arian Foster,RB,HOU,OAK,26.0,00-0026796
135,Bobby Rainey,RB,TB,LAR,23.4,00-0029384
136,Alfred Morris,RB,WAS,JAX,20.5,00-0029141
137,LeSean McCoy,RB,PHI,IND,20.2,00-0027029
138,Mark Ingram,RB,NO,CLE,19.4,00-0027966
139,Matt Asiata,RB,MIN,NE,19.4,00-0028198
140,Stevan Ridley,RB,NE,MIN,19.1,00-0028011
141,Jeremy Hill,RB,CIN,ATL,17.6,00-0031301
142,Terrance West,RB,CLE,NO,17.0,00-0031375
143,Marshawn Lynch,RB,SEA,LAC,16.3,00-0025399
144,Le'Veon Bell,RB,PIT,BAL,15.7,00-0030496
145,Frank Gore,RB,SF,CHI,15.5,00-0023500
146,Darren McFadden,RB,OAK,HOU,14.8,00-0026144
147,CJ Spiller,RB,BUF,MIA,14.8,
148,Joique Bell,RB,DET,CAR,14.7,00-0027218
149,Rashad Jennings,RB,NYG,ARI,13.9,00-0027155
150,Jonathan Stewart,RB,CAR,DET,12.9,00-0026153
151,Robert Turbin,RB,SEA,LAC,12.2,00-0029273
152,Zac Stacy,RB,LA,TB,12.1,00-0030536
153,Montee Ball,RB,DEN,KC,11.9,00-0030522
154,Chris Ivory,RB,NYJ,GB,11.6,00-0027531
155,Bernard Pierce,RB,BAL,PIT,11.3,00-0029264
156,Justin Forsett,RB,BAL,PIT,11.2,00-0026373
157,Andre Ellington,RB,ARI,NYG,11.1,00-0030287
158,Darrel Young,FB,WAS,JAX,10.7,00-0026852
159,Silas Redd,RB,WAS,JAX,10.1,00-0031008
160,Danny Woodhead,RB,LAC,SEA,10.0,00-0026019
161,Trent Richardson,RB,IND,PHI,9.5,00-0029675
162,Jonathan Dwyer,RB,ARI,NYG,9.1,00-0027786
163,Matt Forte,RB,CHI,SF,8.6,00-0026184
164,Jed Collins,FB,DET,CAR,8.3,00-0026072
165,Eddie Lacy,RB,GB,NYJ,8.1,00-0030485
166,Ryan Mathews,RB,LAC,SEA,7.7,00-0027864
167,Lamar Miller,RB,MIA,BUF,7.3,00-0029615
168,Fred Jackson,RB,BUF,MIA,7.1,00-0024204
169,Bilal Powell,RB,NYJ,GB,6.8,00-0028064
170,Isaiah Crowell,RB,CLE,NO,6.7,00-0030656
171,Steven Jackson,RB,ATL,CIN,6.3,00-0022736
172,Pierre Thomas,RB,NO,CLE,6.2,00-0024813
173,Orleans Darkwa,RB,MIA,BUF,6.1,00-0030860
174,Donald Brown,RB,LAC,SEA,6.1,00-0027003
175,Mike Tolbert,FB,CAR,DET,5.8,00-0026069
176,Roy Helu,RB,WAS,JAX,5.6,00-0028043
177,Tommy Bohanon,FB,NYJ,GB,5.3,00-0030112
178,Reggie Bush,RB,DET,CAR,5.2,00-0024217
179,Justin Tucker,K,BAL,PIT,0.0,00-0029597
180,Greg Zuerlein,K,LA,TB,0.0,00-0029621
181,Mason Crosby,K,GB,NYJ,0.0,00-0025580
182,Chandler Catanzaro,K,ARI,NYG,0.0,00-0030896
183,Cody Parkey,K,PHI,IND,0.0,00-0030850
184,Graham Gano,K,CAR,DET,0.0,00-0026858
185,Nick Novak,K,LAC,SEA,0.0,00-0023096
186,Stephen Gostkowski,K,NE,MIN,0.0,00-0024333
187,Randy Bullock,K,HOU,OAK,0.0,00-0029421
188,Kai Forbath,K,WAS,JAX,0.0,00-0028787
189,Adam Vinatieri,K,IND,PHI,0.0,00-0016919
190,Phil Dawson,K,SF,CHI,0.0,00-0004091
191,Nick Folk,K,NYJ,GB,0.0,00-0025565
192,Billy Cundiff,K,CLE,NO,0.0,00-0020972
193,Mike Nugent,K,CIN,ATL,0.0,00-0023482
194,Brandon McManus,K,DEN,KC,0.0,00-0029822
195,Shaun Suisham,K,PIT,BAL,0.0,00-0023001
196,Shayne Graham,K,NO,CLE,0.0,00-0019536
197,Patrick Murray,K,TB,LAR,0.0,00-0030626
198,Cairo Santos,K,KC,DEN,0.0,00-0031203
199,Caleb Sturgis,K,MIA,BUF,0.0,00-0030390
200,Ryan Succop,K,TEN,DAL,0.0,00-0026968
201,Josh Scobee,K,JAX,WAS,0.0,00-0022874
202,Robbie Gould,K,CHI,SF,0.0,00-0023252
203,Matt Bryant,K,ATL,CIN,0.0,00-0020578
204,Steven Hauschka,K,SEA,LAC,0.0,
205,Josh Brown,K,NYG,ARI,0.0,00-0021940
206,Sebastian Janikowski,K,OAK,HOU,0.0,00-0019646
207,Blair Walsh,K,MIN,NE,0.0,00-0029576
208,Nate Freese,K,DET,CAR,0.0,00-0031093
209,Jordan Gay,K,BUF,MIA,0.0,00-0030410
210,Arizona Cardinals,DST,ARI,NYG,17.0,
211,Washington Redskins,DST,WAS,JAX,16.0,
212,Baltimore Ravens,DST,BAL,PIT,15.0,
213,Carolina Panthers,DST,CAR,DET,14.0,
214,Chicago Bears,DST,CHI,SF,13.0,
215,Cleveland Browns,DST,CLE,NO,12.0,
216,Cincinnati Bengals,DST,CIN,ATL,12.0,
217,Dallas Cowboys,DST,DAL,TEN,10.0,
218,Houston Texans,DST,HOU,OAK,9.0,
219,Los Angeles Rams,DST,LA,TB,8.0,
220,Tennessee Titans,DST,TEN,DAL,6.0,
221,Tampa Bay Buccaneers,DST,TB,LAR,5.0,
222,New York Jets,DST,NYJ,GB,5.0,
223,New York Giants,DST,NYG,ARI,4.0,
224,Green Bay Packers,DST,GB,NYJ,4.0,
225,Los Angeles Chargers,DST,LAC,SEA,4.0,
226,Detroit Lions,DST,DET,CAR,4.0,
227,Philadelphia Eagles,DST,PHI,IND,4.0,
228,Denver Broncos,DST,DEN,KC,3.0,
229,New Orleans Saints,DST,NO,CLE,2.0,
230,San Francisco 49ers,DST,SF,CHI,2.0,
231,Kansas City Chiefs,DST,KC,DEN,1.0,
232,Indianapolis Colts,DST,IND,PHI,1.0,
233,Oakland Raiders,DST,OAK,HOU,1.0,
234,Atlanta Falcons,DST,ATL,CIN,0.0,
235,Minnesota Vikings,DST,MIN,NE,0.0,
236,Seattle Seahawks,DST,SEA,LAC,0.0,
237,Pittsburgh Steelers,DST,PIT,BAL,0.0,
238,Jacksonville Jaguars,DST,JAX,WAS,-1.0,
239,Miami Dolphins,DST,MIA,BUF,-1.0,
