Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jimmy Graham,TE,2,NO,CLE,13,10,77,118,2,23,9,12,0,0,0,0,0,36.80,2014
2,Antonio Gates,TE,2,LAC,SEA,7,7,100,96,3,21,14,14,0,0,0,0,0,34.60,2014
3,Delanie Walker,TE,2,TEN,DAL,14,10,71,142,1,61,10,14,0,0,0,1,0,33.20,2014
4,Niles Paul,TE,2,WAS,JAX,11,8,73,99,1,26,9,12,0,0,0,0,0,23.90,2014
5,Owen Daniels,TE,2,BAL,PIT,5,5,100,28,2,11,6,6,0,0,0,0,0,19.80,2014
6,Martellus Bennett,TE,2,CHI,SF,8,7,88,37,1,10,5,5,0,0,0,0,0,16.70,2014
7,Marcedes Lewis,TE,2,JAX,WAS,3,2,67,71,1,63,24,36,0,0,0,0,0,15.10,2014
8,Larry Donnell,TE,2,NYG,ARI,9,7,78,81,0,23,9,12,0,0,0,0,0,15.10,2014
9,Julius Thomas,TE,2,DEN,KC,5,4,80,39,1,16,8,10,0,0,0,0,0,13.90,2014
10,Greg Olsen,TE,2,CAR,DET,8,6,75,72,0,20,9,12,0,0,0,0,0,13.20,2014
11,Zach Ertz,TE,2,PHI,IND,6,4,67,86,0,27,14,22,0,0,0,0,0,12.60,2014
12,Travis Kelce,TE,2,KC,DEN,6,4,67,81,0,24,14,20,0,0,0,0,0,12.10,2014
13,Kyle Rudolph,TE,2,MIN,NE,8,5,63,53,0,17,7,11,0,0,0,0,0,10.30,2014
14,Charles Clay,TE,2,MIA,BUF,8,7,88,31,0,12,4,4,0,0,0,0,0,10.10,2014
15,Jack Doyle,TE,2,IND,PHI,2,2,100,12,1,10,6,6,0,0,0,0,0,9.20,2014
16,Jared Cook,TE,2,LAR,TB,4,4,100,46,0,22,12,12,0,0,0,0,0,8.60,2014
17,Gary Barnidge,TE,2,CLE,NO,4,4,100,41,0,13,10,10,0,0,0,0,0,8.10,2014
18,Jacob Tamme,TE,2,DEN,KC,1,1,100,4,1,4,4,4,0,0,0,0,0,7.40,2014
19,Jason Witten,TE,2,DAL,TEN,7,4,57,32,0,15,5,8,0,0,0,0,0,7.20,2014
20,Rob Gronkowski,TE,2,NE,MIN,6,4,67,32,0,11,5,8,0,0,0,0,0,7.20,2014
21,Daniel Fells,TE,2,NYG,ARI,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
22,Derek Carrier,TE,2,SF,CHI,4,3,75,41,0,22,10,14,0,0,0,0,0,7.10,2014
23,Mychal Rivera,TE,2,OAK,HOU,7,5,71,31,0,10,4,6,0,0,0,1,1,7.10,2014
24,Anthony Fasano,TE,2,KC,DEN,4,3,75,39,0,22,10,13,0,0,0,0,0,6.90,2014
25,Vernon Davis,TE,2,SF,CHI,3,3,100,39,0,17,13,13,0,0,0,0,0,6.90,2014
26,Eric Ebron,TE,2,DET,CAR,5,3,60,38,0,17,8,13,0,0,0,0,0,6.80,2014
27,Heath Miller,TE,2,PIT,BAL,7,4,57,35,0,13,5,9,0,0,0,1,1,6.50,2014
28,John Carlson,TE,2,ARI,NYG,3,2,67,43,0,32,14,22,0,0,0,0,0,6.30,2014
29,Dennis Pitta,TE,2,BAL,PIT,4,3,75,30,0,24,8,10,0,0,0,0,0,6.00,2014
30,Jermaine Gresham,TE,2,CIN,ATL,3,3,100,25,0,19,8,8,0,0,0,0,0,5.50,2014
31,Lance Kendricks,TE,2,LAR,TB,4,3,75,25,0,13,6,8,0,0,0,0,0,5.50,2014
32,Brandon Myers,TE,2,TB,LAR,2,2,100,33,0,24,17,17,0,0,0,0,0,5.30,2014
33,Scott Chandler,TE,2,BUF,MIA,2,2,100,27,0,22,14,14,0,0,0,0,0,4.70,2014
34,Garrett Graham,TE,2,HOU,OAK,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60,2014
35,Rhett Ellison,TE,2,MIN,NE,1,1,100,24,0,24,24,24,0,0,0,0,0,3.40,2014
36,Levine Toilolo,TE,2,ATL,CIN,3,2,67,13,0,10,4,7,0,0,0,0,0,3.30,2014
37,Zach Miller,TE,2,SEA,LAC,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2014
38,Joseph Fauria,TE,2,DET,CAR,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2014
39,Cory Harkey,TE,2,LAR,TB,2,2,100,8,0,6,4,4,0,0,0,0,0,2.80,2014
40,Troy Niklas,TE,2,ARI,NYG,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2014
41,Chris Gragg,TE,2,BUF,MIA,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2014
42,Jeff Cumberland,TE,2,NYJ,GB,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2014
43,Coby Fleener,TE,2,IND,PHI,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2014
44,Demetrius Harris,TE,2,KC,DEN,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2014
45,Vance McDonald,TE,2,SF,CHI,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2014
46,Dante Rosario,TE,2,CHI,SF,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
47,Andrew Quarless,TE,2,GB,NYJ,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2014
48,Michael Hoomanawanui,TE,2,NE,MIN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
49,Jace Amaro,TE,2,NYJ,GB,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
50,Jim Dray,TE,2,CLE,NO,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2014
