Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,2,GB,NYJ,25,42,60,346,8,3,0,110,6,28,5,0,32.64,2014
2,Jay Cutler,QB,2,CHI,SF,23,34,68,176,5,4,0,119,5,25,5,0,25.54,2014
3,Philip Rivers,QB,2,LAC,SEA,28,37,76,284,8,3,0,124,11,17,2,0,25.06,2014
4,Peyton Manning,QB,2,DEN,KC,21,26,81,242,9,3,0,144,1,-1,-1,0,21.58,2014
5,Nick Foles,QB,2,PHI,IND,21,37,57,331,9,1,1,84,4,22,6,0,21.44,2014
6,Andrew Luck,QB,2,IND,PHI,20,34,59,172,5,3,1,89,4,20,5,0,19.88,2014
7,Cam Newton,QB,2,CAR,DET,22,34,65,281,8,1,0,100,4,19,5,0,19.14,2014
8,Josh McCown,QB,2,TB,LAR,16,21,76,179,9,0,1,81,2,6,3,2,18.76,2014
9,Geno Smith,QB,2,NYJ,GB,16,32,50,176,6,1,1,64,7,26,4,1,18.64,2014
10,Derek Carr,QB,2,OAK,HOU,27,42,64,263,6,1,2,70,4,58,15,0,18.32,2014
11,Kirk Cousins,QB,2,WAS,JAX,22,33,67,250,8,2,0,109,1,-1,-1,0,17.90,2014
12,Russell Wilson,QB,2,SEA,LAC,17,25,68,202,8,2,0,119,2,18,9,0,17.88,2014
13,Eli Manning,QB,2,NYG,ARI,26,39,67,277,7,2,2,83,1,5,5,0,17.58,2014
14,Drew Brees,QB,2,NO,CLE,27,40,68,237,6,2,1,89,1,3,3,0,16.78,2014
15,Colin Kaepernick,QB,2,SF,CHI,21,34,62,248,7,1,3,57,9,66,7,0,16.52,2014
16,Matthew Stafford,QB,2,DET,CAR,27,48,56,291,6,1,1,72,1,8,8,0,15.44,2014
17,Joe Flacco,QB,2,BAL,PIT,21,29,72,166,6,2,0,109,5,3,1,0,14.94,2014
18,Andy Dalton,QB,2,CIN,ATL,15,23,65,252,11,1,0,117,3,6,2,0,14.68,2014
19,Alex Smith,QB,2,KC,DEN,26,42,62,255,6,0,0,79,5,42,8,0,14.40,2014
20,Ryan Tannehill,QB,2,MIA,BUF,31,49,63,241,5,1,1,74,4,11,3,0,13.74,2014
21,Ryan Fitzpatrick,QB,2,HOU,OAK,14,19,74,139,7,2,0,129,0,0,0,0,13.56,2014
22,Matt Ryan,QB,2,ATL,CIN,24,44,55,231,5,1,3,49,3,28,9,0,13.04,2014
23,EJ Manuel,QB,2,BUF,MIA,16,26,62,202,8,1,0,99,4,6,2,0,12.68,2014
24,Chad Henne,QB,2,JAX,WAS,14,28,50,193,7,1,1,69,3,17,6,0,12.42,2014
25,Jake Locker,QB,2,TEN,DAL,18,34,53,234,7,1,2,60,2,9,5,0,12.26,2014
26,Brian Hoyer,QB,2,CLE,NO,24,40,60,204,5,1,0,82,0,0,0,0,12.16,2014
27,Tony Romo,QB,2,DAL,TEN,19,29,66,176,6,1,0,93,0,0,0,0,11.04,2014
28,Tom Brady,QB,2,NE,MIN,15,22,68,149,7,1,0,102,1,0,0,0,9.96,2014
29,Matt Cassel,QB,2,MIN,NE,19,36,53,202,6,1,4,39,3,16,5,0,9.68,2014
30,Austin Davis,QB,2,LAR,TB,22,29,76,235,8,0,0,99,1,0,0,0,9.40,2014
31,Ben Roethlisberger,QB,2,PIT,BAL,22,37,60,217,6,0,1,65,0,0,0,0,7.68,2014
32,Drew Stanton,QB,2,ARI,NYG,14,29,48,167,6,0,0,66,2,-2,-1,0,6.48,2014
33,Robert Griffin III,QB,2,WAS,JAX,2,3,67,38,13,0,0,110,2,22,11,0,3.72,2014
34,Johnny Manziel,QB,2,CLE,NO,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2014
35,Luke McCown,QB,2,NO,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
36,Michael Vick,QB,2,NYJ,GB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
37,Ryan Mallett,QB,2,HOU,OAK,0,0,0,0,0,0,0,0,1,-1,-1,0,-0.10,2014
