,Player,Position,Team,Opponent,Points,PlayerID
153,CJ Spiller,RB,NO,IND,10.8,
154,DeMarco Murray,RB,PHI,CAR,9.0,00-0028009
155,Darren Sproles,RB,PHI,CAR,9.0,00-0023564
156,Matt Jones,RB,WAS,TB,8.1,00-0031939
157,Andre Ellington,RB,ARI,BAL,7.9,00-0030287
158,Theo Riddick,RB,DET,MIN,7.8,00-0030107
159,Charles Sims,RB,TB,WAS,7.6,00-0031390
160,Fred Jackson,RB,SEA,SF,7.5,00-0024204
161,Shane Vereen,RB,NYG,DAL,7.2,00-0027994
162,Taiwan Jones,RB,OAK,LAC,7.2,00-0028063
163,Jonas Gray,RB,MIA,HOU,6.8,00-0029104
164,Reggie Bush,RB,SF,SEA,6.4,00-0024217
165,Zach Line,FB,MIN,DET,6.1,00-0029931
166,Thomas Rawls,RB,SEA,SF,6.1,00-0031897
167,James White,RB,NE,NYJ,6.0,00-0031062
168,Robert Turbin,RB,CLE,LAR,5.8,00-0029273
169,Antonio Andrews,RB,TEN,ATL,5.7,00-0030789
170,Tommy Bohanon,FB,NYJ,NE,5.6,00-0030112
171,Joique Bell,RB,DET,MIN,5.5,00-0027218
172,Jerick McKinnon,RB,MIN,DET,4.7,00-0031376
173,Javorius Allen,RB,BAL,ARI,4.5,00-0031577
174,Marcel Reece,FB,OAK,LAC,4.5,00-0026393
175,Nick Folk,K,NYJ,NE,0.0,00-0025565
176,Caleb Sturgis,K,PHI,CAR,0.0,00-0030390
177,Connor Barth,K,TB,WAS,0.0,00-0026138
178,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
179,Dan Carpenter,K,BUF,JAX,0.0,00-0026003
180,Cairo Santos,K,KC,PIT,0.0,00-0031203
181,Andrew Franks,K,MIA,HOU,0.0,00-0031718
182,Josh Brown,K,NYG,DAL,0.0,00-0021940
183,Graham Gano,K,CAR,PHI,0.0,00-0026858
184,Steven Hauschka,K,SEA,SF,0.0,
185,Dan Bailey,K,DAL,NYG,0.0,00-0028660
186,Chandler Catanzaro,K,ARI,BAL,0.0,00-0030896
187,Chris Boswell,K,PIT,KC,0.0,00-0031136
188,Josh Lambo,K,LAC,OAK,0.0,00-0032087
189,Dustin Hopkins,K,WAS,TB,0.0,00-0030098
190,Matt Prater,K,DET,MIN,0.0,00-0023853
191,Greg Zuerlein,K,LA,CLE,0.0,00-0029621
192,Travis Coons,K,CLE,LAR,0.0,00-0031112
193,Justin Tucker,K,BAL,ARI,0.0,00-0029597
194,Jason Myers,K,JAX,BUF,0.0,00-0031492
195,Matt Bryant,K,ATL,TEN,0.0,00-0020578
196,Phil Dawson,K,SF,SEA,0.0,00-0004091
197,Adam Vinatieri,K,IND,NO,0.0,00-0016919
198,Kai Forbath,K,NO,IND,0.0,00-0028787
199,Nick Novak,K,HOU,MIA,0.0,00-0023096
200,Ryan Succop,K,TEN,ATL,0.0,00-0026968
201,Jordan Gay,K,BUF,JAX,0.0,00-0030410
202,New York Giants,DST,NYG,DAL,22.0,
203,Seattle Seahawks,DST,SEA,SF,13.0,
204,Miami Dolphins,DST,MIA,HOU,12.0,
205,Kansas City Chiefs,DST,KC,PIT,12.0,
206,New Orleans Saints,DST,NO,IND,12.0,
207,San Francisco 49ers,DST,SF,SEA,12.0,
208,Buffalo Bills,DST,BUF,JAX,10.0,
209,Atlanta Falcons,DST,ATL,TEN,9.0,
210,Arizona Cardinals,DST,ARI,BAL,8.0,
211,Minnesota Vikings,DST,MIN,DET,8.0,
212,Carolina Panthers,DST,CAR,PHI,8.0,
213,Indianapolis Colts,DST,IND,NO,8.0,
214,Tampa Bay Buccaneers,DST,TB,WAS,8.0,
215,Tennessee Titans,DST,TEN,ATL,8.0,
216,Philadelphia Eagles,DST,PHI,CAR,7.0,
217,Detroit Lions,DST,DET,MIN,7.0,
218,Cleveland Browns,DST,CLE,LAR,5.0,
219,Houston Texans,DST,HOU,MIA,4.0,
220,New England Patriots,DST,NE,NYJ,4.0,
221,Oakland Raiders,DST,OAK,LAC,4.0,
222,Washington Redskins,DST,WAS,TB,3.0,
223,Dallas Cowboys,DST,DAL,NYG,2.0,
224,New York Jets,DST,NYJ,NE,2.0,
225,Pittsburgh Steelers,DST,PIT,KC,2.0,
226,Baltimore Ravens,DST,BAL,ARI,2.0,
227,Los Angeles Chargers,DST,LAC,OAK,-3.0,
