Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Kirk Cousins,QB,7,WAS,TB,33,40,83,317,8,3,0,125,3,15,5,1,34.18,2015
2,Tom Brady,QB,7,NE,NYJ,34,54,63,355,7,2,0,94,4,15,4,1,32.70,2015
3,Philip Rivers,QB,7,LAC,OAK,38,58,66,336,6,3,2,84,0,0,0,0,30.44,2015
4,Andrew Luck,QB,7,IND,NO,23,44,52,333,8,3,2,81,3,27,9,0,29.02,2015
5,Ryan Tannehill,QB,7,MIA,HOU,18,19,95,282,15,4,0,158,1,3,3,0,27.58,2015
6,Derek Carr,QB,7,OAK,LAC,24,31,77,289,9,3,0,138,2,3,2,0,23.86,2015
7,Teddy Bridgewater,QB,7,MIN,DET,25,35,71,316,9,2,0,118,3,1,0,0,22.74,2015
8,Brian Hoyer,QB,7,HOU,MIA,23,49,47,273,6,3,1,76,0,0,0,0,21.92,2015
9,Ryan Fitzpatrick,QB,7,NYJ,NE,22,39,56,295,8,2,0,98,5,29,6,0,21.70,2015
10,EJ Manuel,QB,7,BUF,JAX,24,42,57,298,7,2,2,75,8,38,5,0,20.72,2015
11,Jameis Winston,QB,7,TB,WAS,21,29,72,297,10,2,0,128,1,5,5,0,20.38,2015
12,Carson Palmer,QB,7,ARI,BAL,20,29,69,275,10,2,0,122,2,2,1,0,19.20,2015
13,Matthew Stafford,QB,7,DET,MIN,18,26,69,256,10,2,0,126,1,5,5,0,18.74,2015
14,Cam Newton,QB,7,CAR,PHI,14,24,58,197,8,1,3,59,4,20,5,1,16.88,2015
15,Joe Flacco,QB,7,BAL,ARI,26,40,65,252,6,1,1,80,0,0,0,0,15.08,2015
16,Alex Smith,QB,7,KC,PIT,21,32,66,251,8,1,0,100,3,5,2,0,14.54,2015
17,Blake Bortles,QB,7,JAX,BUF,13,29,45,182,6,2,1,74,5,-3,-1,0,13.98,2015
18,Russell Wilson,QB,7,SEA,SF,18,24,75,235,10,1,2,85,7,20,3,0,13.40,2015
19,Drew Brees,QB,7,NO,IND,28,44,64,255,6,1,1,77,4,-4,-1,0,12.80,2015
20,Matt Ryan,QB,7,ATL,TEN,22,38,58,251,7,1,2,65,2,-3,-2,0,11.74,2015
21,Josh McCown,QB,7,CLE,LAR,26,32,81,270,8,0,0,102,4,21,5,0,10.90,2015
22,Matt Cassel,QB,7,DAL,NYG,17,27,63,227,8,1,3,62,1,4,4,0,10.48,2015
23,Zach Mettenberger,QB,7,TEN,ATL,22,35,63,187,5,1,2,62,1,0,0,0,9.48,2015
24,Landry Jones,QB,7,PIT,KC,16,29,55,209,7,1,2,61,1,-2,-2,0,9.16,2015
25,Sam Bradford,QB,7,PHI,CAR,26,46,57,205,5,0,1,59,3,6,2,0,7.80,2015
26,Eli Manning,QB,7,NYG,DAL,13,24,54,170,7,0,0,77,4,-4,-1,0,6.40,2015
27,Nick Foles,QB,7,LAR,CLE,15,23,65,163,7,0,0,86,2,-2,-1,0,6.32,2015
28,Colin Kaepernick,QB,7,SF,SEA,13,24,54,124,5,0,0,69,0,0,0,0,4.96,2015
29,Johnny Manziel,QB,7,CLE,LAR,4,5,80,27,5,0,0,89,1,5,5,0,1.58,2015
30,Luke McCown,QB,7,NO,IND,1,1,100,25,25,0,0,119,0,0,0,0,1.00,2015
31,Matt Moore,QB,7,MIA,HOU,1,1,100,14,14,0,0,119,3,-2,-1,0,0.36,2015
32,BJ Daniels,QB,7,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
33,Joe Webb,QB,7,CAR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
