Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,7,NE,NYJ,16,11,69,108,1,26,7,10,0,0,0,0,0,30.80,2015
2,Jordan Reed,TE,7,WAS,TB,13,11,85,72,2,13,6,7,0,0,0,0,0,30.20,2015
3,Eric Ebron,TE,7,DET,MIN,5,5,100,89,1,55,18,18,0,0,0,0,0,19.90,2015
4,Gary Barnidge,TE,7,CLE,LAR,7,6,86,101,0,28,14,17,0,0,0,0,0,19.10,2015
5,Ladarius Green,TE,7,LAC,OAK,9,4,44,45,1,31,5,11,0,0,0,0,0,18.50,2015
6,Michael Hoomanawanui,TE,7,NO,IND,5,5,100,31,1,16,6,6,0,0,0,0,0,14.10,2015
7,Jason Witten,TE,7,DAL,NYG,8,6,75,73,0,35,9,12,0,0,0,0,0,13.30,2015
8,Delanie Walker,TE,7,TEN,ATL,9,7,78,55,0,12,6,8,0,0,0,0,0,12.50,2015
9,Travis Kelce,TE,7,KC,PIT,6,5,83,73,0,26,12,15,0,0,0,0,0,12.30,2015
10,Clive Walford,TE,7,OAK,LAC,2,2,100,42,1,23,21,21,0,0,0,0,0,12.20,2015
11,Zach Ertz,TE,7,PHI,CAR,8,5,63,63,0,24,8,13,0,0,0,0,0,11.30,2015
12,Crockett Gillmore,TE,7,BAL,ARI,7,5,71,53,0,23,8,11,0,0,0,0,0,10.30,2015
13,Jermaine Gresham,TE,7,ARI,BAL,6,4,67,62,0,21,10,16,0,0,0,0,0,10.20,2015
14,Vernon Davis,TE,7,SF,SEA,6,4,67,61,0,27,10,15,0,0,0,0,0,10.10,2015
15,Benjamin Watson,TE,7,NO,IND,5,4,80,59,0,25,12,15,0,0,0,0,0,9.90,2015
16,Greg Olsen,TE,7,CAR,PHI,5,3,60,65,0,28,13,22,0,0,0,0,0,9.50,2015
17,Kyle Rudolph,TE,7,MIN,DET,2,2,100,10,1,9,5,5,0,0,0,0,0,9.00,2015
18,Coby Fleener,TE,7,IND,NO,5,3,60,47,0,27,9,16,0,0,0,0,0,7.70,2015
19,Jacob Tamme,TE,7,ATL,TEN,6,3,50,36,0,24,6,12,0,0,0,0,0,6.60,2015
20,Nick Boyle,TE,7,BAL,ARI,2,2,100,20,0,11,10,10,0,0,0,0,0,6.00,2015
21,Larry Donnell,TE,7,NYG,DAL,5,4,80,18,0,10,4,5,0,0,0,0,0,5.80,2015
22,Charles Clay,TE,7,BUF,JAX,5,3,60,26,0,12,5,9,0,0,0,0,0,5.60,2015
23,Chris Gragg,TE,7,BUF,JAX,7,2,29,35,0,29,5,18,0,0,0,0,0,5.50,2015
24,Scott Chandler,TE,7,NE,NYJ,2,2,100,34,0,26,17,17,0,0,0,0,0,5.40,2015
25,Luke Stocker,TE,7,TB,WAS,4,3,75,22,0,11,6,7,0,0,0,0,0,5.20,2015
26,Jimmy Graham,TE,7,SEA,SF,5,2,40,31,0,23,6,16,0,0,0,0,0,5.10,2015
27,Anthony Fasano,TE,7,TEN,ATL,4,3,75,21,0,8,5,7,0,0,0,0,0,5.10,2015
28,Jordan Cameron,TE,7,MIA,HOU,2,2,100,23,0,12,12,12,0,0,0,0,0,4.30,2015
29,Derek Carrier,TE,7,WAS,TB,2,2,100,15,0,9,8,8,0,0,0,0,0,3.50,2015
30,Marcedes Lewis,TE,7,JAX,BUF,2,2,100,13,0,9,7,7,0,0,0,0,0,3.30,2015
31,Mychal Rivera,TE,7,OAK,LAC,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10,2015
32,Brent Celek,TE,7,PHI,CAR,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2015
33,Jim Dray,TE,7,CLE,LAR,2,2,100,10,0,5,5,5,0,0,0,0,0,3.00,2015
34,Jared Cook,TE,7,LAR,CLE,4,2,50,19,0,17,5,10,0,0,0,1,1,2.90,2015
35,Jeff Cumberland,TE,7,NYJ,NE,3,1,33,16,0,16,5,16,0,0,0,0,0,2.60,2015
36,Tim Wright,TE,7,DET,MIN,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2015
37,MyCole Pruitt,TE,7,MIN,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2015
38,Tony Moeaki,TE,7,ATL,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2015
39,Lee Smith,TE,7,OAK,LAC,2,2,100,1,0,8,1,1,0,0,0,0,0,2.10,2015
40,Dwayne Allen,TE,7,IND,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2015
41,Garrett Celek,TE,7,SF,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
42,Cameron Brate,TE,7,TB,WAS,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
43,James Hanna,TE,7,DAL,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
44,John Phillips,TE,7,LAC,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2015
45,Julius Thomas,TE,7,JAX,BUF,5,1,20,4,0,4,1,4,0,0,0,0,0,1.40,2015
46,Cory Harkey,TE,7,LAR,CLE,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2015
47,Michael Williams,TE,7,NE,NYJ,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2015
48,James O'Shaughnessy,TE,7,KC,PIT,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2015
49,Vance McDonald,TE,7,SF,SEA,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2015
50,Dion Sims,TE,7,MIA,HOU,2,1,50,-3,0,-3,-2,-3,0,0,0,0,0,0.70,2015
