Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
31,Brian Hartline,WR,3,CLE,OAK,7,5,71,96,0,41,14,19,0,0,0,0,0,14.60,2015
32,Jermaine Kearse,WR,3,SEA,CHI,6,6,100,76,0,22,13,13,0,0,0,0,0,13.60,2015
33,Travis Benjamin,WR,3,CLE,OAK,10,4,40,45,1,17,5,11,0,0,0,1,1,13.50,2015
34,TY Hilton,WR,3,IND,TEN,7,4,57,94,0,48,13,24,0,0,0,0,0,13.40,2015
35,Ted Ginn,WR,3,CAR,NO,6,4,67,93,0,55,16,23,0,0,0,0,0,13.30,2015
36,Chris Hogan,WR,3,BUF,MIA,4,3,75,42,1,38,11,14,0,0,0,0,0,13.20,2015
37,Donte Moncrief,WR,3,IND,TEN,7,4,57,32,1,11,5,8,0,0,0,0,0,13.20,2015
38,Jamison Crowder,WR,3,WAS,NYG,6,6,100,45,0,15,8,8,0,0,0,0,0,12.50,2015
39,Phillip Dorsett,WR,3,IND,TEN,3,2,67,43,1,35,14,22,0,0,0,0,0,12.30,2015
40,Keshawn Martin,WR,3,NE,JAX,3,3,100,33,1,13,11,11,0,0,0,0,0,12.30,2015
41,Cecil Shorts,WR,3,HOU,TB,9,6,67,58,0,18,6,10,0,0,0,0,0,11.80,2015
42,Pierre Garcon,WR,3,WAS,NYG,12,5,42,64,0,19,5,13,0,0,0,1,0,11.40,2015
43,Jordan Matthews,WR,3,PHI,NYJ,8,6,75,49,0,17,6,8,0,0,0,0,0,10.90,2015
44,Allen Robinson,WR,3,JAX,NE,9,4,44,68,0,37,8,17,0,0,0,0,0,10.80,2015
45,Golden Tate,WR,3,DET,DEN,7,5,71,57,0,33,8,11,0,0,0,0,0,10.70,2015
46,Rashad Ross,WR,3,WAS,NYG,2,2,100,27,0,20,14,14,0,0,0,0,0,10.70,2015
47,Malcom Floyd,WR,3,LAC,MIN,7,4,57,63,0,39,9,16,0,0,0,0,0,10.30,2015
48,Dorial Green-Beckham,WR,3,TEN,IND,3,2,67,22,1,19,7,11,0,0,0,0,0,10.20,2015
49,Quincy Enunwa,WR,3,NYJ,PHI,10,5,50,50,0,26,5,10,0,0,0,0,0,10.00,2015
50,Willie Snead,WR,3,NO,CAR,7,5,71,44,0,15,6,9,0,0,0,0,0,9.40,2015
