Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Vernon Davis,TE,6,SF,ARI,11,8,73,180,2,61,16,23,0,0,0,0,0,41.00,2013
2,Kyle Rudolph,TE,6,MIN,CAR,11,9,82,97,1,23,9,11,0,0,0,0,0,24.70,2013
3,Joseph Fauria,TE,6,DET,CLE,3,3,100,34,3,23,11,11,0,0,0,0,0,24.40,2013
4,Dallas Clark,TE,6,BAL,GB,6,4,67,81,1,45,14,20,0,0,0,0,0,18.10,2013
5,Tim Wright,TE,6,TB,PHI,9,7,78,91,0,36,10,13,0,0,0,0,0,16.10,2013
6,Heath Miller,TE,6,PIT,NYJ,7,6,86,84,0,31,12,14,0,0,0,0,0,14.40,2013
7,Martellus Bennett,TE,6,CHI,NYG,7,6,86,68,0,16,10,11,0,0,0,0,0,12.80,2013
8,Scott Chandler,TE,6,BUF,CIN,4,2,50,47,1,25,12,24,0,0,0,0,0,12.70,2013
9,Julius Thomas,TE,6,DEN,JAX,7,4,57,22,1,11,3,6,0,0,0,0,0,12.20,2013
10,Jordan Cameron,TE,6,CLE,DET,6,5,83,64,0,33,11,13,0,0,0,0,0,11.40,2013
11,Jermichael Finley,TE,6,GB,BAL,7,3,43,75,0,52,11,25,0,0,0,0,0,10.50,2013
12,Jeff Cumberland,TE,6,NYJ,PIT,5,4,80,59,0,29,12,15,0,0,0,0,0,9.90,2013
13,Jordan Reed,TE,6,WAS,DAL,6,4,67,58,0,29,10,15,0,0,0,0,0,9.80,2013
14,Michael Hoomanawanui,TE,6,NE,NO,4,4,100,57,0,19,14,14,0,0,0,0,0,9.70,2013
15,Benjamin Watson,TE,6,NO,NE,4,3,75,61,0,32,15,20,0,0,0,0,0,9.10,2013
16,Brandon Pettigrew,TE,6,DET,CLE,4,4,100,36,0,12,9,9,0,0,0,0,0,7.60,2013
17,Lance Kendricks,TE,6,LAR,HOU,2,1,50,2,1,2,1,2,0,0,0,0,0,7.20,2013
