Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Justin Blackmon,WR,6,JAX,DEN,20,14,70,190,0,23,10,14,0,0,0,0,0,36.00,2013
2,Vincent Jackson,WR,6,TB,PHI,14,9,64,114,2,24,8,13,0,0,0,0,0,35.40,2013
3,Brandon Marshall,WR,6,CHI,NYG,11,9,82,87,2,20,8,10,0,0,0,0,0,29.70,2013
4,Keenan Allen,WR,6,LAC,IND,12,9,75,107,1,22,9,12,0,0,0,0,0,28.70,2013
5,Larry Fitzgerald,WR,6,ARI,SF,12,6,50,117,1,75,10,20,1,4,0,1,1,26.10,2013
6,AJ Green,WR,6,CIN,BUF,11,6,55,103,1,54,9,17,0,0,0,0,0,25.30,2013
7,Riley Cooper,WR,6,PHI,TB,6,4,67,120,1,47,20,30,0,0,0,0,0,25.00,2013
8,Brandon LaFell,WR,6,CAR,MIN,4,4,100,107,1,79,27,27,1,9,0,0,0,24.60,2013
9,DeSean Jackson,WR,6,PHI,TB,6,6,100,64,2,36,11,11,0,0,0,0,0,24.40,2013
10,Jordy Nelson,WR,6,GB,BAL,10,4,40,113,1,64,11,28,0,0,0,0,0,24.30,2013
11,Josh Gordon,WR,6,CLE,DET,9,7,78,126,0,36,14,18,1,0,0,0,0,22.60,2013
12,Marvin Jones,WR,6,CIN,BUF,5,3,60,71,1,42,14,24,1,34,0,0,0,19.50,2013
13,Denarius Moore,WR,6,OAK,KC,10,5,50,82,1,39,8,16,0,0,0,0,0,19.20,2013
14,Wes Welker,WR,6,DEN,JAX,8,6,75,63,1,26,8,11,0,0,0,0,0,18.30,2013
15,Antonio Brown,WR,6,PIT,NYJ,11,9,82,86,0,16,8,10,0,0,0,0,0,18.20,2013
16,Rueben Randle,WR,6,NYG,CHI,5,3,60,75,1,37,15,25,0,0,0,0,0,16.50,2013
17,Kris Durham,WR,6,DET,CLE,13,8,62,83,0,24,6,10,0,0,0,0,0,16.30,2013
18,Emmanuel Sanders,WR,6,PIT,NYJ,6,3,50,70,1,55,12,23,0,0,0,1,0,16.00,2013
19,Andre Johnson,WR,6,HOU,LAR,8,7,88,88,0,19,11,13,0,0,0,0,0,15.80,2013
20,Kenny Stills,WR,6,NO,NE,3,3,100,64,1,34,21,21,0,0,0,0,0,15.40,2013
21,Michael Floyd,WR,6,ARI,SF,6,5,83,44,1,19,7,9,0,0,0,0,0,15.40,2013
22,Terrelle Pryor,WR,6,OAK,KC,0,0,0,0,0,0,0,0,7,56,0,0,0,15.24,2013
23,Tandon Doss,WR,6,BAL,GB,6,4,67,99,0,63,17,25,0,0,0,0,0,13.90,2013
24,Reggie Wayne,WR,6,IND,LAC,8,5,63,88,0,35,11,18,0,0,0,0,0,13.80,2013
25,Kenbrell Thompkins,WR,6,NE,NO,6,3,50,45,1,21,8,15,0,0,0,0,0,13.50,2013
26,Steve Smith,WR,6,CAR,MIN,7,5,71,21,1,10,3,4,0,0,0,0,0,13.10,2013
27,Marquise Goodwin,WR,6,BUF,CIN,3,2,67,51,1,40,17,26,1,-1,0,0,0,13.00,2013
28,Pierre Garcon,WR,6,WAS,DAL,15,6,40,69,0,25,5,12,0,0,0,0,0,12.90,2013
29,Aaron Dobson,WR,6,NE,NO,10,6,60,63,0,20,6,11,0,0,0,0,0,12.30,2013
30,Jacoby Jones,WR,6,BAL,GB,2,2,100,42,1,31,21,21,0,0,0,0,0,12.20,2013
31,Kendall Wright,WR,6,TEN,SEA,8,5,63,69,0,32,9,14,0,0,0,0,0,11.90,2013
32,TJ Graham,WR,6,BUF,CIN,6,4,67,74,0,47,12,19,0,0,0,0,0,11.40,2013
33,Hakeem Nicks,WR,6,NYG,CHI,8,4,50,70,0,31,9,18,0,0,0,0,0,11.00,2013
34,Demaryius Thomas,WR,6,DEN,JAX,5,3,60,78,0,42,16,26,0,0,0,0,0,10.80,2013
35,Victor Cruz,WR,6,NYG,CHI,5,4,80,68,0,23,14,17,0,0,0,0,0,10.80,2013
36,Terrance Williams,WR,6,DAL,WAS,2,2,100,27,1,15,14,14,0,0,0,0,0,10.70,2013
37,Julian Edelman,WR,6,NE,NO,11,5,46,57,0,23,5,11,0,0,0,1,0,10.70,2013
38,Eric Decker,WR,6,DEN,JAX,7,5,71,50,0,23,7,10,0,0,0,0,0,10.00,2013
39,Marlon Brown,WR,6,BAL,GB,7,3,43,71,0,59,10,24,1,-2,0,0,0,9.90,2013
40,Mohamed Sanu,WR,6,CIN,BUF,6,5,83,44,0,14,7,9,0,0,0,0,0,9.40,2013
41,Greg Jennings,WR,6,MIN,CAR,10,6,60,34,0,20,3,6,0,0,0,0,0,9.40,2013
42,Randall Cobb,WR,6,GB,BAL,4,4,100,53,0,18,13,13,0,0,0,0,0,9.30,2013
43,TY Hilton,WR,6,IND,LAC,8,5,63,43,0,11,5,9,0,0,0,0,0,9.30,2013
44,Greg Little,WR,6,CLE,DET,5,2,40,12,1,10,2,6,0,0,0,0,0,9.20,2013
45,Mike Brown,WR,6,JAX,DEN,5,4,80,49,0,19,10,12,0,0,0,0,0,8.90,2013
46,Doug Baldwin,WR,6,SEA,TEN,4,4,100,48,0,28,12,12,0,0,0,0,0,8.80,2013
47,Clyde Gates,WR,6,NYJ,PIT,7,5,71,36,0,11,5,7,0,0,0,0,0,8.60,2013
48,Dez Bryant,WR,6,DAL,WAS,8,5,63,36,0,17,5,7,0,0,0,0,0,8.60,2013
49,Cole Beasley,WR,6,DAL,WAS,5,4,80,44,0,14,9,11,0,0,0,0,0,8.40,2013
50,Golden Tate,WR,6,SEA,TEN,7,5,71,33,0,12,5,7,0,0,0,0,0,8.30,2013
