,Player,Position,Team,Opponent,Points,PlayerID
0,Andy Dalton,QB,CIN,BUF,29.18,00-0027973
1,Matthew Stafford,QB,DET,CLE,25.52,00-0026498
2,Joe Flacco,QB,BAL,GB,24.28,00-0026158
3,Thaddeus Lewis,QB,BUF,CIN,23.34,
4,Aaron Rodgers,QB,GB,BAL,20.7,00-0023459
5,Jay Cutler,QB,CHI,NYG,20.48,00-0024226
6,Mike Glennon,QB,TB,PHI,19.92,00-0030520
7,Brandon Weeden,QB,CLE,DET,18.68,00-0029677
8,Carson Palmer,QB,ARI,SF,17.92,00-0021429
9,Colin Kaepernick,QB,SF,ARI,17.88,00-0027974
10,Drew Brees,QB,NO,NE,17.54,00-0020531
11,Sam Bradford,QB,LA,HOU,17.08,00-0027854
12,Russell Wilson,QB,SEA,TEN,16.38,00-0029263
13,Peyton Manning,QB,DEN,JAX,16.1,00-0010346
14,Ben Roethlisberger,QB,PIT,NYJ,15.66,00-0022924
15,Robert Griffin III,QB,WAS,DAL,15.54,00-0029532
16,Tom Brady,QB,NE,NO,15.36,00-0019596
17,Philip Rivers,QB,LAC,IND,13.38,00-0022942
18,Chad Henne,QB,JAX,DEN,12.82,00-0026197
19,Matt Cassel,QB,MIN,CAR,12.34,00-0023662
20,Eli Manning,QB,NYG,CHI,10.56,00-0022803
21,Tony Romo,QB,DAL,WAS,9.8,00-0021678
22,Andrew Luck,QB,IND,LAC,8.98,00-0029668
23,Ryan Fitzpatrick,QB,TEN,SEA,8.14,00-0023682
24,Alex Smith,QB,KC,OAK,8.02,00-0023436
25,Matt Schaub,QB,HOU,LAR,7.44,00-0022787
26,Geno Smith,QB,NYJ,PIT,6.84,00-0030565
27,Joe Webb,QB,MIN,CAR,5.4,00-0027796
28,TJ Yates,QB,HOU,LAR,1.92,
29,Luke McCown,QB,NO,NE,0.0,00-0022864
30,Derek Anderson,QB,CAR,MIN,-0.1,00-0023645
31,Brandon Marshall,WR,CHI,NYG,29.7,00-0024334
32,Keenan Allen,WR,LAC,IND,28.7,00-0030279
33,Larry Fitzgerald,WR,ARI,SF,26.1,00-0022921
34,AJ Green,WR,CIN,BUF,25.3,00-0027942
35,Riley Cooper,WR,PHI,TB,25.0,00-0027758
36,Brandon LaFell,WR,CAR,MIN,24.6,00-0027681
37,DeSean Jackson,WR,PHI,TB,24.4,00-0026189
38,Jordy Nelson,WR,GB,BAL,24.3,00-0026176
39,Josh Gordon,WR,CLE,DET,22.6,00-0029664
40,Marvin Jones,WR,CIN,BUF,19.5,00-0029293
41,Denarius Moore,WR,OAK,KC,19.2,00-0028086
42,Wes Welker,WR,DEN,JAX,18.3,00-0022427
43,Antonio Brown,WR,PIT,NYJ,18.2,00-0027793
44,Rueben Randle,WR,NYG,CHI,16.5,00-0029262
45,Kris Durham,WR,DET,CLE,16.3,00-0028045
46,Emmanuel Sanders,WR,PIT,NYJ,16.0,00-0027685
47,Andre Johnson,WR,HOU,LAR,15.8,00-0022044
48,Kenny Stills,WR,NO,NE,15.4,00-0030085
49,Michael Floyd,WR,ARI,SF,15.4,00-0029638
50,Terrelle Pryor,WR,OAK,KC,15.24,00-0028825
51,Tandon Doss,WR,BAL,GB,13.9,00-0028061
52,Reggie Wayne,WR,IND,LAC,13.8,00-0020498
53,Kenbrell Thompkins,WR,NE,NO,13.5,00-0030000
54,Steve Smith,WR,CAR,MIN,13.1,
55,Marquise Goodwin,WR,BUF,CIN,13.0,00-0030068
56,Pierre Garcon,WR,WAS,DAL,12.9,00-0026345
57,Aaron Dobson,WR,NE,NO,12.3,00-0030540
58,Jacoby Jones,WR,BAL,GB,12.2,00-0025460
59,Kendall Wright,WR,TEN,SEA,11.9,00-0029708
60,TJ Graham,WR,BUF,CIN,11.4,
61,Hakeem Nicks,WR,NYG,CHI,11.0,00-0027005
62,Demaryius Thomas,WR,DEN,JAX,10.8,00-0027874
63,Victor Cruz,WR,NYG,CHI,10.8,00-0027265
64,Terrance Williams,WR,DAL,WAS,10.7,00-0030542
65,Julian Edelman,WR,NE,NO,10.7,00-0027150
66,Eric Decker,WR,DEN,JAX,10.0,00-0027690
67,Marlon Brown,WR,BAL,GB,9.9,00-0030400
68,Mohamed Sanu,WR,CIN,BUF,9.4,00-0029632
69,Greg Jennings,WR,MIN,CAR,9.4,00-0024267
70,Randall Cobb,WR,GB,BAL,9.3,00-0028002
71,TY Hilton,WR,IND,LAC,9.3,00-0029608
72,Greg Little,WR,CLE,DET,9.2,00-0027997
73,Mike Brown,WR,JAX,DEN,8.9,
74,Doug Baldwin,WR,SEA,TEN,8.8,00-0028434
75,Dez Bryant,WR,DAL,WAS,8.6,00-0027902
76,Clyde Gates,WR,NYJ,PIT,8.6,00-0028049
77,Cole Beasley,WR,DAL,WAS,8.4,00-0029000
78,Golden Tate,WR,SEA,TEN,8.3,00-0027891
79,Joseph Fauria,TE,DET,CLE,24.4,00-0029883
80,Dallas Clark,TE,BAL,GB,18.1,00-0022165
81,Tim Wright,TE,TB,PHI,16.1,
