Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Gates,TE,8,LAC,TEN,7,5,71,123,1,48,18,25,0,0,0,0,0,26.30,2010
2,Jason Witten,TE,8,DAL,JAX,12,10,83,97,1,27,8,10,0,0,0,0,0,25.70,2010
3,Marcedes Lewis,TE,8,JAX,DAL,3,2,67,51,2,42,17,26,0,0,0,0,0,19.10,2010
4,Jacob Tamme,TE,8,IND,HOU,9,6,67,64,1,26,7,11,0,0,0,0,0,18.40,2010
5,Daniel Fells,TE,8,LAR,CAR,7,4,57,35,1,23,5,9,0,0,0,0,0,13.50,2010
6,Delanie Walker,TE,8,SF,DEN,7,5,71,85,0,38,12,17,0,0,0,0,0,13.50,2010
7,Craig Stevens,TE,8,TEN,LAC,2,2,100,29,1,28,15,15,0,0,0,0,0,10.90,2010
8,Brandon Pettigrew,TE,8,DET,WAS,5,2,40,8,1,6,2,4,0,0,0,0,0,8.80,2010
9,Chris Cooley,TE,8,WAS,DET,7,4,57,48,0,19,7,12,0,0,0,0,0,8.80,2010
10,Visanthe Shiancoe,TE,8,MIN,NE,5,4,80,38,0,17,8,10,0,0,0,0,0,7.80,2010
11,John Carlson,TE,8,SEA,OAK,4,3,75,47,0,35,12,16,0,0,0,0,0,7.70,2010
12,Tony Moeaki,TE,8,KC,BUF,4,3,75,45,0,18,11,15,0,0,0,0,0,7.50,2010
13,Anthony Fasano,TE,8,MIA,CIN,6,3,50,36,0,15,6,12,0,0,0,0,0,6.60,2010
14,Dustin Keller,TE,8,NYJ,GB,6,2,33,45,0,40,8,23,0,0,0,0,0,6.50,2010
15,Jeremy Shockey,TE,8,NO,PIT,4,3,75,30,0,14,8,10,0,0,0,0,0,6.00,2010
16,Dan Gronkowski,TE,8,DEN,SF,3,3,100,29,0,13,10,10,0,0,0,0,0,5.90,2010
17,David Thomas,TE,8,NO,PIT,4,4,100,15,0,9,4,4,0,0,0,0,0,5.50,2010
18,Aaron Hernandez,TE,8,NE,MIN,3,2,67,33,0,27,11,17,0,0,0,0,0,5.30,2010
19,Heath Miller,TE,8,PIT,NO,2,2,100,39,0,25,20,20,0,0,0,1,1,4.90,2010
20,Jermaine Gresham,TE,8,CIN,MIA,8,3,38,17,0,8,2,6,0,0,0,0,0,4.70,2010
21,Jared Cook,TE,8,TEN,LAC,2,1,50,36,0,36,18,36,0,0,0,0,0,4.60,2010
22,Jeff King,TE,8,CAR,LAR,2,2,100,22,0,13,11,11,0,0,0,0,0,4.20,2010
23,Matt Spaeth,TE,8,PIT,NO,2,2,100,21,0,12,11,11,0,0,0,0,0,4.10,2010
24,Leonard Pope,TE,8,KC,BUF,4,2,50,20,0,14,5,10,0,0,0,0,0,4.00,2010
25,Michael Hoomanawanui,TE,8,LAR,CAR,3,2,67,19,0,15,6,10,0,0,0,0,0,3.90,2010
26,Dante Rosario,TE,8,CAR,LAR,2,2,100,16,0,12,8,8,0,0,0,0,0,3.60,2010
27,Vernon Davis,TE,8,SF,DEN,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2010
28,John Gilmore,TE,8,TB,ARI,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2010
29,Daniel Graham,TE,8,DEN,SF,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2010
30,Fred Davis,TE,8,WAS,DET,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2010
31,David Johnson,TE,8,PIT,NO,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
32,Zach Miller,TE,8,OAK,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2010
33,Owen Daniels,TE,8,HOU,IND,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2010
34,Donald Lee,TE,8,GB,NYJ,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2010
35,Rob Gronkowski,TE,8,NE,MIN,3,1,33,5,0,5,2,5,0,0,0,0,0,1.50,2010
36,Chris Baker,TE,8,SEA,OAK,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2010
37,Ryan Purvis,TE,8,TB,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2010
38,Kellen Winslow,TE,8,TB,ARI,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2010
39,Deon Butler,TE,8,SEA,OAK,5,1,20,4,0,4,1,4,0,0,0,0,0,1.40,2010
40,Stephen Spach,TE,8,ARI,TB,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2010
41,JP Foschi,TE,8,CIN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
42,Reggie Kelly,TE,8,CIN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
43,Jeron Mastrud,TE,8,MIA,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
44,Martellus Bennett,TE,8,DAL,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
45,Scott Chandler,TE,8,DAL,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
46,Zach Miller,TE,8,JAX,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
47,Zach Potter,TE,8,JAX,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
48,Will Heller,TE,8,DET,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
49,Tony Scheffler,TE,8,DET,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
50,Mike Sellers,TE,8,WAS,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
