,Player,Position,Team,Opponent,Points,PlayerID
121,Richard Quinn,TE,DEN,SF,0.0,00-0027040
122,Brandon Myers,TE,OAK,SEA,0.0,00-0027135
123,Brody Eldridge,TE,IND,HOU,0.0,00-0027761
124,Jeron Mastrud,TE,MIA,CIN,0.0,00-0027445
125,Zach Potter,TE,JAX,DAL,0.0,00-0026658
126,Mike Sellers,TE,WAS,DET,0.0,00-0014655
127,LeGarrette Blount,RB,TB,ARI,28.9,00-0027325
128,BenJarvus Green-Ellis,RB,NE,MIN,28.3,00-0025860
129,Adrian Peterson,RB,MIN,NE,25.2,00-0025394
130,Frank Gore,RB,SF,DEN,22.5,00-0023500
131,Marcel Reece,FB,OAK,SEA,21.2,00-0026393
132,Maurice Jones-Drew,RB,JAX,DAL,19.8,00-0024275
133,Chris Johnson,RB,TEN,LAC,19.3,
134,Mike Tolbert,FB,LAC,TEN,19.0,00-0026069
135,Darren McFadden,RB,OAK,SEA,18.5,00-0026144
136,Darren Sproles,RB,LAC,TEN,17.7,00-0023564
137,Michael Bush,RB,OAK,SEA,17.6,00-0025487
138,Danny Woodhead,RB,NE,MIN,16.8,00-0026019
139,Rashard Mendenhall,RB,PIT,NO,16.5,00-0026163
140,Ryan Mathews,RB,LAC,TEN,14.4,00-0027864
141,Keiland Williams,RB,WAS,DET,14.3,00-0027214
142,LaDainian Tomlinson,RB,NYJ,GB,14.1,00-0020536
143,Chris Wells,RB,ARI,TB,13.4,
144,Mike Hart,RB,IND,HOU,13.3,00-0026342
145,Jahvid Best,RB,DET,WAS,12.9,00-0027880
146,Ricky Williams,RB,MIA,CIN,11.9,00-0017915
147,Ryan Torain,RB,WAS,DET,11.9,00-0026279
148,Toby Gerhart,RB,MIN,NE,11.7,00-0027888
149,Cedric Benson,RB,CIN,MIA,11.1,00-0023439
150,Fred Jackson,RB,BUF,KC,10.5,00-0024204
151,LaRod Stephens-Howling,RB,ARI,TB,10.1,00-0026956
152,Knowshon Moreno,RB,DEN,SF,9.9,00-0026988
153,Thomas Jones,RB,KC,BUF,9.2,00-0019641
154,Brandon Jackson,RB,GB,NYJ,9.2,00-0025450
155,Naufahu Tahi,RB,MIN,NE,8.9,00-0023774
156,Kevin Smith,RB,DET,WAS,8.7,
157,CJ Spiller,RB,BUF,KC,8.5,
158,Ronnie Brown,RB,MIA,CIN,7.8,00-0023437
159,Marion Barber,RB,DAL,JAX,7.6,00-0023544
160,Steven Jackson,RB,LA,CAR,7.3,00-0022736
161,Tashard Choice,RB,DAL,JAX,6.7,00-0026262
162,Felix Jones,RB,DAL,JAX,6.6,00-0026162
163,Julius Jones,RB,NO,PIT,6.6,00-0022840
164,Cadillac Williams,RB,TB,ARI,6.6,00-0023440
165,Justin Forsett,RB,SEA,OAK,6.4,00-0026373
166,Correll Buckhalter,RB,DEN,SF,6.3,00-0020270
167,Mike Goodson,RB,CAR,LAR,5.7,00-0027080
168,Donald Brown,RB,IND,HOU,4.9,00-0027003
169,Jason Wright,RB,ARI,TB,4.9,00-0022288
170,Jonathan Stewart,RB,CAR,LAR,4.8,00-0026153
171,Jacob Hester,RB,LAC,TEN,4.8,00-0026209
172,Shonn Greene,RB,NYJ,GB,4.2,00-0026899
173,Derrick Ward,RB,HOU,IND,3.4,00-0022770
174,Leon Washington,RB,SEA,OAK,2.9,00-0024332
175,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
176,Mason Crosby,K,GB,NYJ,0.0,00-0025580
177,Kris Brown,K,LAC,TEN,0.0,00-0001980
178,Josh Brown,K,LA,CAR,0.0,00-0021940
179,Garrett Hartley,K,NO,PIT,0.0,00-0025824
180,Connor Barth,K,TB,ARI,0.0,00-0026138
181,Ryan Succop,K,KC,BUF,0.0,00-0026968
182,Graham Gano,K,WAS,DET,0.0,00-0026858
183,Neil Rackers,K,HOU,IND,0.0,00-0019676
184,Joe Nedney,K,SF,DEN,0.0,00-0011970
185,Josh Scobee,K,JAX,DAL,0.0,00-0022874
186,David Buehler,K,DAL,JAX,0.0,00-0027119
187,Rob Bironas,K,TEN,LAC,0.0,00-0020962
188,Jay Feely,K,ARI,TB,0.0,00-0019770
189,Jason Hanson,K,DET,WAS,0.0,00-0006800
190,Jeff Reed,K,PIT,NO,0.0,00-0020737
191,Rian Lindell,K,BUF,KC,0.0,00-0019310
192,Ryan Longwell,K,MIN,NE,0.0,00-0010072
193,Matt Prater,K,DEN,SF,0.0,00-0023853
194,John Kasay,K,CAR,LAR,0.0,00-0009028
195,Stephen Gostkowski,K,NE,MIN,0.0,00-0024333
196,Olindo Mare,K,SEA,OAK,0.0,00-0010373
197,Mike Nugent,K,CIN,MIA,0.0,00-0023482
198,Rhys Lloyd,K,CAR,LAR,0.0,00-0023363
199,Nick Folk,K,NYJ,GB,0.0,00-0025565
200,Detroit Lions,DST,DET,WAS,17.0,
201,Oakland Raiders,DST,OAK,SEA,17.0,
202,Los Angeles Rams,DST,LA,CAR,15.0,
203,Indianapolis Colts,DST,IND,HOU,14.0,
204,Arizona Cardinals,DST,ARI,TB,14.0,
205,Jacksonville Jaguars,DST,JAX,DAL,11.0,
206,New Orleans Saints,DST,NO,PIT,11.0,
207,Washington Redskins,DST,WAS,DET,10.0,
208,San Francisco 49ers,DST,SF,DEN,9.0,
209,Kansas City Chiefs,DST,KC,BUF,9.0,
210,Buffalo Bills,DST,BUF,KC,7.0,
211,Pittsburgh Steelers,DST,PIT,NO,7.0,
212,New York Jets,DST,NYJ,GB,6.0,
213,Tennessee Titans,DST,TEN,LAC,6.0,
214,New England Patriots,DST,NE,MIN,4.0,
215,Cincinnati Bengals,DST,CIN,MIA,4.0,
216,Miami Dolphins,DST,MIA,CIN,3.0,
217,Carolina Panthers,DST,CAR,LAR,3.0,
218,Seattle Seahawks,DST,SEA,OAK,1.0,
219,Houston Texans,DST,HOU,IND,1.0,
220,Dallas Cowboys,DST,DAL,JAX,1.0,
221,Los Angeles Chargers,DST,LAC,TEN,0.0,
222,Denver Broncos,DST,DEN,SF,0.0,
223,Minnesota Vikings,DST,MIN,NE,-1.0,
