Player,Position,Team,Opponent,Points
Alshon Jeffery,WR,CHI,LAR,8.60
Josh Morgan,WR,WAS,SF,8.50
Mario Manningham,WR,SF,WAS,8.50
Vincent Jackson,WR,TB,DET,8.10
Marques Colston,WR,NO,ATL,8.00
Louis Murphy,WR,NYG,DAL,7.40
Jerome Simpson,WR,MIN,GB,7.40
Andre Roberts,WR,ARI,IND,7.30
Jason Witten,TE,DAL,NYG,19.70
Jared Cook,TE,LAR,CHI,18.00
Ladarius Green,TE,LAC,KC,17.00
Martellus Bennett,TE,CHI,LAR,16.20
Vernon Davis,TE,SF,WAS,16.00
Jacob Tamme,TE,DEN,NE,15.70
Coby Fleener,TE,IND,ARI,15.50
Tim Wright,TE,TB,DET,15.50
Greg Olsen,TE,CAR,MIA,14.40
Brandon Myers,TE,NYG,DAL,12.90
Brandon Pettigrew,TE,DET,TB,12.20
Anthony Fasano,TE,KC,LAC,12.10
Rhett Ellison,TE,MIN,GB,10.60
Delanie Walker,TE,TEN,OAK,9.60
Rob Housler,TE,ARI,IND,9.10
Heath Miller,TE,PIT,CLE,9.10
Ed Dickson,TE,BAL,NYJ,8.50
Tony Gonzalez,TE,ATL,NO,8.30
Garrett Graham,TE,HOU,JAX,8.20
Joseph Fauria,TE,DET,TB,8.00
Benjamin Watson,TE,NO,ATL,7.10
Charles Clay,TE,MIA,CAR,6.70
John Carlson,TE,MIN,GB,6.60
Jordan Cameron,TE,CLE,PIT,6.20
Kellen Winslow,TE,NYJ,BAL,5.40
Dallas Clark,TE,BAL,NYJ,5.40
Antonio Gates,TE,LAC,KC,5.10
Ryan Griffin,TE,HOU,JAX,4.70
Andrew Quarless,TE,GB,MIN,4.20
Josh Hill,TE,NO,ATL,3.60
Brandon Bostick,TE,GB,MIN,3.40
Vance McDonald,TE,SF,WAS,3.30
Chase Ford,TE,MIN,GB,3.00
Marcedes Lewis,TE,JAX,HOU,2.80
Taylor Thompson,TE,TEN,OAK,2.40
Mychal Rivera,TE,OAK,TEN,2.00
Jeff Cumberland,TE,NYJ,BAL,1.90
Clay Harbor,TE,JAX,HOU,1.80
Dion Sims,TE,MIA,CAR,1.60
Levine Toilolo,TE,ATL,NO,1.60
Bear Pascoe,TE,NYG,DAL,1.50
Jeron Mastrud,TE,OAK,TEN,1.50
Michael Egnew,TE,MIA,CAR,1.50
Gavin Escobar,TE,DAL,NYG,1.50
Justice Cunningham,TE,IND,ARI,1.40
Virgil Green,TE,DEN,NE,1.30
Craig Stevens,TE,TEN,OAK,0.90
Chase Coffman,TE,ATL,NO,0.00
Eddie Lacy,RB,GB,MIN,30.80
Maurice Jones-Drew,RB,JAX,HOU,26.40
Adrian Peterson,RB,MIN,GB,23.80
Danny Woodhead,RB,LAC,KC,23.00
Andre Brown,RB,NYG,DAL,22.80
Benjamin Cunningham,RB,LAR,CHI,19.90
Pierre Thomas,RB,NO,ATL,18.00
Matt Forte,RB,CHI,LAR,17.70
Shane Vereen,RB,NE,DEN,17.10
Steven Jackson,RB,ATL,NO,16.90
Zac Stacy,RB,LAR,CHI,16.70
Rashad Jennings,RB,OAK,TEN,16.20
Marcel Reece,FB,OAK,TEN,15.80
DeMarco Murray,RB,DAL,NYG,15.60
Rashard Mendenhall,RB,ARI,IND,14.80
Ryan Mathews,RB,LAC,KC,14.50
Reggie Bush,RB,DET,TB,14.00
Brandon Bolden,RB,NE,DEN,13.90
Dexter McCluster,RB,KC,LAC,12.80
Le'Veon Bell,RB,PIT,CLE,11.80
Chris Johnson,RB,TEN,OAK,11.10
Dennis Johnson,RB,HOU,JAX,10.70
Toby Gerhart,RB,MIN,GB,10.60
Bilal Powell,RB,NYJ,BAL,9.50
Andre Ellington,RB,ARI,IND,9.10
Lamar Miller,RB,MIA,CAR,8.70
Montee Ball,RB,DEN,NE,7.70
Ben Tate,RB,HOU,JAX,7.70
Brandon Jacobs,RB,NYG,DAL,7.50
Michael Bush,RB,CHI,LAR,7.50
DeAngelo Williams,RB,CAR,MIA,6.70
Lance Dunbar,RB,DAL,NYG,6.60
Jacquizz Rodgers,RB,ATL,NO,5.80
Alfred Morris,RB,WAS,SF,5.20
Chris Ogbonnaya,RB,CLE,PIT,5.10
John Kuhn,FB,GB,MIN,4.90
Jamize Olawale,FB,OAK,TEN,4.70
Jordan Todman,RB,JAX,HOU,4.60
Trent Richardson,RB,IND,ARI,4.60
Frank Gore,RB,SF,WAS,4.40
Jonathan Stewart,RB,CAR,MIA,4.40
Roy Helu,RB,WAS,SF,4.30
Tony Fiammetta,FB,CHI,LAR,4.30
James Starks,RB,GB,MIN,4.20
Jason Snelling,RB,ATL,NO,3.90
Mike Tolbert,FB,CAR,MIA,3.80
Ray Rice,RB,BAL,NYJ,3.70
Chris Ivory,RB,NYJ,BAL,3.50
Justin Tucker,K,BAL,NYJ,0.00
Blair Walsh,K,MIN,GB,0.00
Rob Bironas,K,TEN,OAK,0.00
Nick Novak,K,LAC,KC,0.00
Caleb Sturgis,K,MIA,CAR,0.00
Greg Zuerlein,K,LAR,CHI,0.00
Graham Gano,K,CAR,MIA,0.00
Stephen Gostkowski,K,NE,DEN,0.00
Josh Scobee,K,JAX,HOU,0.00
Shaun Suisham,K,PIT,CLE,0.00
Phil Dawson,K,SF,WAS,0.00
Mason Crosby,K,GB,MIN,0.00
Ryan Succop,K,KC,LAC,0.00
Matt Bryant,K,ATL,NO,0.00
Matt Prater,K,DEN,NE,0.00
Josh Brown,K,NYG,DAL,0.00
Dan Bailey,K,DAL,NYG,0.00
Randy Bullock,K,HOU,JAX,0.00
Kai Forbath,K,WAS,SF,0.00
Rian Lindell,K,TB,DET,0.00
Garrett Hartley,K,NO,ATL,0.00
Adam Vinatieri,K,IND,ARI,0.00
Robbie Gould,K,CHI,LAR,0.00
Billy Cundiff,K,CLE,PIT,0.00
Nick Folk,K,NYJ,BAL,0.00
David Akers,K,DET,TB,0.00
Baltimore Ravens,DST,BAL,NYJ,16.00
San Francisco 49ers,DST,SF,WAS,15.00
Denver Broncos,DST,DEN,NE,14.00
Los Angeles Rams,DST,LAR,CHI,13.00
Arizona Cardinals,DST,ARI,IND,13.00
New Orleans Saints,DST,NO,ATL,11.00
Jacksonville Jaguars,DST,JAX,HOU,11.00
Dallas Cowboys,DST,DAL,NYG,10.00
New England Patriots,DST,NE,DEN,10.00
Houston Texans,DST,HOU,JAX,10.00
Green Bay Packers,DST,GB,MIN,8.00
New York Giants,DST,NYG,DAL,7.00
New York Jets,DST,NYJ,BAL,7.00
Carolina Panthers,DST,CAR,MIA,6.00
Miami Dolphins,DST,MIA,CAR,6.00
Tennessee Titans,DST,TEN,OAK,5.00
Detroit Lions,DST,DET,TB,5.00
Washington Redskins,DST,WAS,SF,4.00
Indianapolis Colts,DST,IND,ARI,4.00
Oakland Raiders,DST,OAK,TEN,4.00
Los Angeles Chargers,DST,LAC,KC,3.00
Minnesota Vikings,DST,MIN,GB,2.00
Atlanta Falcons,DST,ATL,NO,2.00
Cleveland Browns,DST,CLE,PIT,0.00
Chicago Bears,DST,CHI,LAR,-2.00
Kansas City Chiefs,DST,KC,LAC,-3.00
