Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Pittsburgh Steelers,DST,12,PIT,CLE,2,5,9,1,3,0,1,0,11,23.00,2013
2,Tampa Bay Buccaneers,DST,12,TB,DET,6,2,4,4,1,0,1,0,21,20.00,2013
3,Baltimore Ravens,DST,12,BAL,NYJ,4,3,4,2,1,0,0,0,3,16.00,2013
4,San Francisco 49ers,DST,12,SF,WAS,6,6,7,1,0,0,0,0,6,15.00,2013
5,Denver Broncos,DST,12,DEN,NE,4,3,5,0,3,0,1,0,34,14.00,2013
6,Arizona Cardinals,DST,12,ARI,IND,1,1,8,1,0,0,1,0,11,13.00,2013
7,Los Angeles Rams,DST,12,LAR,CHI,5,1,5,1,2,0,1,0,21,13.00,2013
8,Jacksonville Jaguars,DST,12,JAX,HOU,4,2,5,1,0,0,0,0,6,11.00,2013
9,New Orleans Saints,DST,12,NO,ATL,3,5,10,0,1,0,0,0,13,11.00,2013
10,Dallas Cowboys,DST,12,DAL,NYG,4,2,3,0,1,0,1,0,21,10.00,2013
11,New England Patriots,DST,12,NE,DEN,4,2,4,1,3,0,0,0,31,10.00,2013
12,Houston Texans,DST,12,HOU,JAX,6,4,13,0,0,0,0,0,13,10.00,2013
13,Green Bay Packers,DST,12,GB,MIN,13,6,7,0,1,0,0,0,26,8.00,2013
14,New York Giants,DST,12,NYG,DAL,4,4,5,1,0,0,0,0,24,7.00,2013
15,New York Jets,DST,12,NYJ,BAL,6,4,6,1,0,0,0,0,19,7.00,2013
16,Carolina Panthers,DST,12,CAR,MIA,5,3,8,1,0,0,0,0,16,6.00,2013
17,Miami Dolphins,DST,12,MIA,CAR,5,3,3,1,0,0,0,0,20,6.00,2013
18,Detroit Lions,DST,12,DET,TB,7,4,6,0,0,0,0,0,24,5.00,2013
19,Tennessee Titans,DST,12,TEN,OAK,2,0,0,1,1,0,0,0,19,5.00,2013
20,Washington Redskins,DST,12,WAS,SF,6,2,2,0,1,0,0,0,27,4.00,2013
21,Indianapolis Colts,DST,12,IND,ARI,6,3,6,0,0,0,0,0,40,4.00,2013
22,Oakland Raiders,DST,12,OAK,TEN,2,2,5,0,0,0,0,0,23,4.00,2013
23,Los Angeles Chargers,DST,12,LAC,KC,6,3,4,1,1,0,0,0,38,3.00,2013
24,Atlanta Falcons,DST,12,ATL,NO,2,1,4,0,0,0,0,0,17,2.00,2013
25,Minnesota Vikings,DST,12,MIN,GB,4,2,7,0,0,0,0,0,26,2.00,2013
26,Cleveland Browns,DST,12,CLE,PIT,3,0,2,0,0,0,0,0,27,0.00,2013
27,Chicago Bears,DST,12,CHI,LAR,2,2,3,0,0,0,0,0,42,-2.00,2013
28,Kansas City Chiefs,DST,12,KC,LAC,4,1,4,0,0,0,0,0,41,-3.00,2013
