Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
28,Rod Streater,WR,12,OAK,TEN,9,5,56,93,0,23,10,19,0,0,0,1,1,13.30,2013
29,Brian Hartline,WR,12,MIA,CAR,5,5,100,78,0,26,16,16,0,0,0,0,0,12.80,2013
30,Pierre Garcon,WR,12,WAS,SF,11,8,73,48,0,10,4,6,0,0,0,0,0,12.80,2013
31,Eddie Royal,WR,12,LAC,KC,4,4,100,87,0,54,22,22,0,0,0,0,0,12.70,2013
32,Steve Smith,WR,12,CAR,MIA,8,5,63,69,0,19,9,14,0,0,0,0,0,11.90,2013
33,Darius Johnson,WR,12,ATL,NO,8,6,75,67,0,17,8,11,0,0,0,1,1,11.70,2013
34,Kenbrell Thompkins,WR,12,NE,DEN,9,6,67,56,0,14,6,9,0,0,0,0,0,11.60,2013
35,Ace Sanders,WR,12,JAX,HOU,5,4,80,61,0,51,12,15,0,0,0,0,0,10.10,2013
36,Jordy Nelson,WR,12,GB,MIN,7,4,57,58,0,34,8,15,0,0,0,0,0,9.80,2013
37,Davone Bess,WR,12,CLE,PIT,8,5,63,27,0,8,3,5,0,0,0,0,0,9.70,2013
38,Seyi Ajirotutu,WR,12,LAC,KC,1,1,100,26,1,26,26,26,0,0,0,0,0,9.60,2013
39,Nate Washington,WR,12,TEN,OAK,6,5,83,45,0,16,8,9,0,0,0,0,0,9.50,2013
40,Torrey Smith,WR,12,BAL,NYJ,4,2,50,74,0,60,19,37,0,0,0,0,0,9.40,2013
41,Rueben Randle,WR,12,NYG,DAL,7,3,43,64,0,22,9,21,0,0,0,0,0,9.40,2013
42,TY Hilton,WR,12,IND,ARI,9,5,56,38,0,12,4,8,0,0,0,0,0,8.80,2013
43,Alshon Jeffery,WR,12,CHI,LAR,8,4,50,42,0,18,5,11,1,4,0,0,0,8.60,2013
44,Mario Manningham,WR,12,SF,WAS,7,4,57,45,0,13,6,11,0,0,0,0,0,8.50,2013
45,Josh Morgan,WR,12,WAS,SF,5,4,80,36,0,18,7,9,1,9,0,0,0,8.50,2013
46,Vincent Jackson,WR,12,TB,DET,3,2,67,61,0,47,20,31,0,0,0,0,0,8.10,2013
47,Marques Colston,WR,12,NO,ATL,6,4,67,40,0,14,7,10,0,0,0,0,0,8.00,2013
48,Louis Murphy,WR,12,NYG,DAL,1,1,100,4,1,4,4,4,0,0,0,0,0,7.40,2013
49,Jerome Simpson,WR,12,MIN,GB,4,2,50,54,0,31,14,27,0,0,0,0,0,7.40,2013
50,Andre Roberts,WR,12,ARI,IND,5,3,60,43,0,32,9,14,0,0,0,0,0,7.30,2013
