,Player,Position,Team,Opponent,Points,PlayerID
37,Kendall Wright,WR,TEN,OAK,25.3,00-0029708
38,Keenan Allen,WR,LAC,KC,24.4,00-0030279
39,Jacoby Jones,WR,BAL,NYJ,23.3,00-0025460
40,Larry Fitzgerald,WR,ARI,IND,22.6,00-0022921
41,Calvin Johnson,WR,DET,TB,21.5,00-0025389
42,Nate Burleson,WR,DET,TB,20.7,00-0021999
43,Antonio Brown,WR,PIT,CLE,20.4,00-0027793
44,Michael Floyd,WR,ARI,IND,20.4,00-0029638
45,Donnie Avery,WR,KC,LAC,19.1,00-0026173
46,Tavon Austin,WR,LA,CHI,18.4,00-0030525
47,Dez Bryant,WR,DAL,NYG,17.6,00-0027902
48,Emmanuel Sanders,WR,PIT,CLE,17.2,00-0027685
49,Jarrett Boykin,WR,GB,MIN,17.0,00-0029051
50,Harry Douglas,WR,ATL,NO,16.9,00-0026224
51,Dwayne Bowe,WR,KC,LAC,16.1,00-0025410
52,Cecil Shorts,WR,JAX,HOU,15.1,00-0028052
53,James Jones,WR,GB,MIN,15.0,00-0025465
54,Demaryius Thomas,WR,DEN,NE,14.1,00-0027874
55,Earl Bennett,WR,CHI,LAR,13.8,00-0026210
56,Cordarrelle Patterson,WR,MIN,GB,13.4,00-0030578
57,Rod Streater,WR,OAK,TEN,13.3,00-0029129
58,Brian Hartline,WR,MIA,CAR,12.8,00-0027077
59,Pierre Garcon,WR,WAS,SF,12.8,00-0026345
60,Eddie Royal,WR,LAC,KC,12.7,00-0026182
61,Steve Smith,WR,CAR,MIA,11.9,
62,Darius Johnson,WR,ATL,NO,11.7,00-0029778
63,Kenbrell Thompkins,WR,NE,DEN,11.6,00-0030000
64,Ace Sanders,WR,JAX,HOU,10.1,00-0030550
65,Jordy Nelson,WR,GB,MIN,9.8,00-0026176
66,Davone Bess,WR,CLE,PIT,9.7,00-0026000
67,Seyi Ajirotutu,WR,LAC,KC,9.6,00-0027581
68,Nate Washington,WR,TEN,OAK,9.5,00-0023367
69,Torrey Smith,WR,BAL,NYJ,9.4,00-0027996
70,Rueben Randle,WR,NYG,DAL,9.4,00-0029262
71,TY Hilton,WR,IND,ARI,8.8,00-0029608
72,Alshon Jeffery,WR,CHI,LAR,8.6,00-0029137
73,Josh Morgan,WR,WAS,SF,8.5,00-0026314
74,Mario Manningham,WR,SF,WAS,8.5,00-0026235
75,Vincent Jackson,WR,TB,DET,8.1,00-0023496
76,Marques Colston,WR,NO,ATL,8.0,00-0024466
77,Louis Murphy,WR,NYG,DAL,7.4,00-0027089
78,Jerome Simpson,WR,MIN,GB,7.4,00-0026186
79,Andre Roberts,WR,ARI,IND,7.3,00-0027691
80,Jason Witten,TE,DAL,NYG,19.7,00-0022127
81,Jared Cook,TE,LA,CHI,18.0,00-0027061
82,Ladarius Green,TE,LAC,KC,17.0,00-0029275
83,Martellus Bennett,TE,CHI,LAR,16.2,00-0026201
84,Vernon Davis,TE,SF,WAS,16.0,00-0024221
85,Jacob Tamme,TE,DEN,NE,15.7,00-0026267
86,Coby Fleener,TE,IND,ARI,15.5,00-0029697
87,Tim Wright,TE,TB,DET,15.5,
88,Greg Olsen,TE,CAR,MIA,14.4,00-0025418
89,Brandon Myers,TE,NYG,DAL,12.9,00-0027135
90,Brandon Pettigrew,TE,DET,TB,12.2,00-0026996
91,Anthony Fasano,TE,KC,LAC,12.1,00-0024268
92,Rhett Ellison,TE,MIN,GB,10.6,00-0029587
93,Delanie Walker,TE,TEN,OAK,9.6,00-0024389
94,Rob Housler,TE,ARI,IND,9.1,00-0028007
95,Heath Miller,TE,PIT,CLE,9.1,00-0023465
96,Ed Dickson,TE,BAL,NYJ,8.5,00-0027675
97,Tony Gonzalez,TE,ATL,NO,8.3,00-0006101
98,Garrett Graham,TE,HOU,JAX,8.2,00-0027718
99,Joseph Fauria,TE,DET,TB,8.0,00-0029883
100,Benjamin Watson,TE,NO,ATL,7.1,00-0022943
101,Charles Clay,TE,MIA,CAR,6.7,00-0028112
102,John Carlson,TE,MIN,GB,6.6,00-0026178
103,Jordan Cameron,TE,CLE,PIT,6.2,00-0028040
104,Kellen Winslow,TE,NYJ,BAL,5.4,00-0022922
105,Dallas Clark,TE,BAL,NYJ,5.4,00-0022165
106,Antonio Gates,TE,LAC,KC,5.1,00-0021547
107,Ryan Griffin,TE,HOU,JAX,4.7,00-0030108
108,Andrew Quarless,TE,GB,MIN,4.2,00-0027753
109,Josh Hill,TE,NO,ATL,3.6,00-0030216
110,Brandon Bostick,TE,GB,MIN,3.4,00-0029601
111,Vance McDonald,TE,SF,WAS,3.3,00-0030470
112,Chase Ford,TE,MIN,GB,3.0,00-0029432
113,Marcedes Lewis,TE,JAX,HOU,2.8,00-0024243
114,Taylor Thompson,TE,TEN,OAK,2.4,00-0029590
115,Mychal Rivera,TE,OAK,TEN,2.0,00-0030514
116,Jeff Cumberland,TE,NYJ,BAL,1.9,00-0027321
117,Clay Harbor,TE,JAX,HOU,1.8,00-0027725
118,Dion Sims,TE,MIA,CAR,1.6,00-0030422
119,Levine Toilolo,TE,ATL,NO,1.6,00-0030443
120,Bear Pascoe,TE,NYG,DAL,1.5,00-0026931
121,Jeron Mastrud,TE,OAK,TEN,1.5,00-0027445
122,Michael Egnew,TE,MIA,CAR,1.5,00-0029694
123,Gavin Escobar,TE,DAL,NYG,1.5,00-0030544
124,Justice Cunningham,TE,IND,ARI,1.4,00-0030129
125,Virgil Green,TE,DEN,NE,1.3,00-0028142
126,Craig Stevens,TE,TEN,OAK,0.9,00-0026225
127,Chase Coffman,TE,ATL,NO,0.0,00-0027069
128,Eddie Lacy,RB,GB,MIN,30.8,00-0030485
129,Maurice Jones-Drew,RB,JAX,HOU,26.4,00-0024275
130,Adrian Peterson,RB,MIN,GB,23.8,00-0025394
131,Danny Woodhead,RB,LAC,KC,23.0,00-0026019
132,Andre Brown,RB,NYG,DAL,22.8,00-0027094
133,Benjamin Cunningham,RB,LA,CHI,19.9,
134,Pierre Thomas,RB,NO,ATL,18.0,00-0024813
135,Matt Forte,RB,CHI,LAR,17.7,00-0026184
136,Shane Vereen,RB,NE,DEN,17.1,00-0027994
137,Steven Jackson,RB,ATL,NO,16.9,00-0022736
138,Zac Stacy,RB,LA,CHI,16.7,00-0030536
139,Rashad Jennings,RB,OAK,TEN,16.2,00-0027155
140,Marcel Reece,FB,OAK,TEN,15.8,00-0026393
141,DeMarco Murray,RB,DAL,NYG,15.6,00-0028009
142,Rashard Mendenhall,RB,ARI,IND,14.8,00-0026163
143,Ryan Mathews,RB,LAC,KC,14.5,00-0027864
144,Reggie Bush,RB,DET,TB,14.0,00-0024217
145,Brandon Bolden,RB,NE,DEN,13.9,00-0029239
146,Dexter McCluster,RB,KC,LAC,12.8,00-0027651
147,Le'Veon Bell,RB,PIT,CLE,11.8,00-0030496
148,Chris Johnson,RB,TEN,OAK,11.1,
149,Dennis Johnson,RB,HOU,JAX,10.7,00-0030236
150,Toby Gerhart,RB,MIN,GB,10.6,00-0027888
151,Bilal Powell,RB,NYJ,BAL,9.5,00-0028064
152,Andre Ellington,RB,ARI,IND,9.1,00-0030287
153,Lamar Miller,RB,MIA,CAR,8.7,00-0029615
154,Montee Ball,RB,DEN,NE,7.7,00-0030522
155,Ben Tate,RB,HOU,JAX,7.7,00-0027890
156,Brandon Jacobs,RB,NYG,DAL,7.5,00-0023545
157,Michael Bush,RB,CHI,LAR,7.5,00-0025487
158,DeAngelo Williams,RB,CAR,MIA,6.7,00-0024242
159,Lance Dunbar,RB,DAL,NYG,6.6,00-0029004
160,Jacquizz Rodgers,RB,ATL,NO,5.8,00-0028083
161,Alfred Morris,RB,WAS,SF,5.2,00-0029141
162,Chris Ogbonnaya,RB,CLE,PIT,5.1,00-0027140
163,John Kuhn,FB,GB,MIN,4.9,00-0022999
164,Jamize Olawale,FB,OAK,TEN,4.7,00-0029492
165,Jordan Todman,RB,JAX,HOU,4.6,00-0028121
166,Trent Richardson,RB,IND,ARI,4.6,00-0029675
167,Frank Gore,RB,SF,WAS,4.4,00-0023500
168,Jonathan Stewart,RB,CAR,MIA,4.4,00-0026153
169,Roy Helu,RB,WAS,SF,4.3,00-0028043
170,Tony Fiammetta,FB,CHI,LAR,4.3,00-0027093
171,James Starks,RB,GB,MIN,4.2,00-0027791
172,Jason Snelling,RB,ATL,NO,3.9,00-0025631
173,Mike Tolbert,FB,CAR,MIA,3.8,00-0026069
174,Ray Rice,RB,BAL,NYJ,3.7,00-0026195
175,Chris Ivory,RB,NYJ,BAL,3.5,00-0027531
176,Justin Tucker,K,BAL,NYJ,0.0,00-0029597
177,Blair Walsh,K,MIN,GB,0.0,00-0029576
178,Rob Bironas,K,TEN,OAK,0.0,00-0020962
179,Nick Novak,K,LAC,KC,0.0,00-0023096
180,Caleb Sturgis,K,MIA,CAR,0.0,00-0030390
181,Greg Zuerlein,K,LA,CHI,0.0,00-0029621
182,Graham Gano,K,CAR,MIA,0.0,00-0026858
183,Stephen Gostkowski,K,NE,DEN,0.0,00-0024333
184,Josh Scobee,K,JAX,HOU,0.0,00-0022874
185,Shaun Suisham,K,PIT,CLE,0.0,00-0023001
186,Phil Dawson,K,SF,WAS,0.0,00-0004091
187,Mason Crosby,K,GB,MIN,0.0,00-0025580
188,Ryan Succop,K,KC,LAC,0.0,00-0026968
189,Matt Bryant,K,ATL,NO,0.0,00-0020578
190,Matt Prater,K,DEN,NE,0.0,00-0023853
191,Josh Brown,K,NYG,DAL,0.0,00-0021940
192,Dan Bailey,K,DAL,NYG,0.0,00-0028660
193,Randy Bullock,K,HOU,JAX,0.0,00-0029421
194,Kai Forbath,K,WAS,SF,0.0,00-0028787
195,Rian Lindell,K,TB,DET,0.0,00-0019310
196,Garrett Hartley,K,NO,ATL,0.0,00-0025824
197,Adam Vinatieri,K,IND,ARI,0.0,00-0016919
198,Robbie Gould,K,CHI,LAR,0.0,00-0023252
199,Billy Cundiff,K,CLE,PIT,0.0,00-0020972
200,Nick Folk,K,NYJ,BAL,0.0,00-0025565
201,David Akers,K,DET,TB,0.0,00-0000108
202,Baltimore Ravens,DST,BAL,NYJ,16.0,
203,San Francisco 49ers,DST,SF,WAS,15.0,
204,Denver Broncos,DST,DEN,NE,14.0,
205,Los Angeles Rams,DST,LA,CHI,13.0,
206,Arizona Cardinals,DST,ARI,IND,13.0,
207,New Orleans Saints,DST,NO,ATL,11.0,
208,Jacksonville Jaguars,DST,JAX,HOU,11.0,
209,Dallas Cowboys,DST,DAL,NYG,10.0,
210,New England Patriots,DST,NE,DEN,10.0,
211,Houston Texans,DST,HOU,JAX,10.0,
212,Green Bay Packers,DST,GB,MIN,8.0,
213,New York Giants,DST,NYG,DAL,7.0,
214,New York Jets,DST,NYJ,BAL,7.0,
215,Carolina Panthers,DST,CAR,MIA,6.0,
216,Miami Dolphins,DST,MIA,CAR,6.0,
217,Tennessee Titans,DST,TEN,OAK,5.0,
218,Detroit Lions,DST,DET,TB,5.0,
219,Washington Redskins,DST,WAS,SF,4.0,
220,Indianapolis Colts,DST,IND,ARI,4.0,
221,Oakland Raiders,DST,OAK,TEN,4.0,
222,Los Angeles Chargers,DST,LAC,KC,3.0,
223,Minnesota Vikings,DST,MIN,GB,2.0,
224,Atlanta Falcons,DST,ATL,NO,2.0,
225,Cleveland Browns,DST,CLE,PIT,0.0,
226,Chicago Bears,DST,CHI,LAR,-2.0,
227,Kansas City Chiefs,DST,KC,LAC,-3.0,
