Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Philip Rivers,QB,12,LAC,KC,27,39,69,392,10,3,0,127,1,1,1,0,30.78,2013
2,Tom Brady,QB,12,NE,DEN,34,50,68,344,7,3,0,107,2,0,0,0,27.76,2013
3,Ryan Fitzpatrick,QB,12,TEN,OAK,30,42,71,320,8,2,0,109,5,26,5,0,26.40,2013
4,Carson Palmer,QB,12,ARI,IND,26,37,70,314,9,2,0,114,0,0,0,0,23.56,2013
5,Josh McCown,QB,12,CHI,LAR,36,47,77,352,8,2,1,102,2,4,2,0,23.48,2013
6,Colin Kaepernick,QB,12,SF,WAS,15,24,63,235,10,3,0,135,9,20,2,0,23.40,2013
7,Alex Smith,QB,12,KC,LAC,26,38,68,294,8,3,1,107,2,-3,-2,0,22.46,2013
8,Ryan Tannehill,QB,12,MIA,CAR,28,42,67,310,7,1,1,86,4,36,9,0,22.00,2013
9,Cam Newton,QB,12,CAR,MIA,19,38,50,174,5,1,1,61,7,51,7,1,21.06,2013
10,Matthew Stafford,QB,12,DET,TB,26,46,57,297,7,3,4,62,2,6,3,0,20.48,2013
11,Drew Brees,QB,12,NO,ATL,23,33,70,278,8,2,0,115,4,-6,-2,0,18.52,2013
12,Tony Romo,QB,12,DAL,NYG,23,38,61,234,6,2,1,85,3,1,0,0,16.46,2013
13,Ben Roethlisberger,QB,12,PIT,CLE,22,34,65,217,6,2,0,102,2,-3,-2,0,16.38,2013
14,Mike Glennon,QB,12,TB,DET,14,21,67,247,12,2,0,138,4,-17,-4,0,16.18,2013
15,Matt Flynn,QB,12,GB,MIN,21,36,58,218,6,1,0,85,4,24,6,0,15.12,2013
16,Eli Manning,QB,12,NYG,DAL,16,30,53,174,6,2,0,93,0,0,0,0,14.96,2013
17,Andrew Luck,QB,12,IND,ARI,20,39,51,163,4,1,1,60,2,31,16,0,14.62,2013
18,Matt McGloin,QB,12,OAK,TEN,19,32,59,260,8,1,1,83,2,6,3,0,14.00,2013
19,Joe Flacco,QB,12,BAL,NYJ,17,26,65,273,11,1,1,97,0,0,0,0,13.92,2013
20,Peyton Manning,QB,12,DEN,NE,19,36,53,150,4,2,1,70,1,0,0,0,13.00,2013
21,Christian Ponder,QB,12,MIN,GB,21,30,70,233,8,1,0,104,3,-5,-2,0,12.82,2013
22,Matt Ryan,QB,12,ATL,NO,30,39,77,292,8,0,0,97,2,10,5,0,12.68,2013
23,Brandon Weeden,QB,12,CLE,PIT,13,30,43,209,7,1,1,64,1,2,2,0,12.56,2013
24,Scott Tolzien,QB,12,GB,MIN,7,17,41,98,6,0,0,60,2,25,13,1,12.42,2013
25,Kellen Clemens,QB,12,LAR,CHI,10,22,46,167,8,1,0,87,3,-3,-1,0,12.38,2013
26,Chad Henne,QB,12,JAX,HOU,23,32,72,239,8,0,0,93,3,3,1,0,9.86,2013
27,Robert Griffin III,QB,12,WAS,SF,16,26,62,118,5,0,1,56,4,27,7,0,6.42,2013
28,Geno Smith,QB,12,NYJ,BAL,9,22,41,127,6,0,2,22,3,6,2,0,5.98,2013
29,Case Keenum,QB,12,HOU,JAX,18,34,53,169,5,0,1,55,1,2,2,0,5.96,2013
30,Jason Campbell,QB,12,CLE,PIT,14,22,64,124,6,0,0,79,1,-1,-1,0,3.86,2013
31,Tyrod Taylor,QB,12,BAL,NYJ,0,1,0,0,0,0,0,40,4,7,2,0,2.30,2013
32,Luke McCown,QB,12,NO,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
33,Joe Webb,QB,12,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
34,Brock Osweiler,QB,12,DEN,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
