Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,DeMarco Murray,RB,3,DAL,LAR,26,175,7,1,3,3,28,0,1,0,32.30,2013
2,Jamaal Charles,RB,3,KC,PHI,20,92,5,1,8,7,80,0,0,0,30.20,2013
3,LeSean McCoy,RB,3,PHI,KC,20,158,8,1,1,0,0,0,0,0,24.80,2013
4,Johnathan Franklin,RB,3,GB,CIN,13,103,8,1,3,3,23,0,1,1,23.60,2013
5,Joique Bell,RB,3,DET,WAS,20,63,3,1,5,4,69,0,0,0,23.20,2013
6,Adrian Peterson,RB,3,MIN,CLE,25,88,4,1,6,6,27,0,1,1,22.50,2013
7,Jason Snelling,RB,3,ATL,MIA,11,53,5,0,5,4,58,1,0,0,21.10,2013
8,Matt Forte,RB,3,CHI,PIT,16,87,5,1,4,4,24,0,0,0,21.10,2013
9,Bilal Powell,RB,3,NYJ,BUF,27,149,6,0,3,2,9,0,0,0,20.80,2013
10,Ahmad Bradshaw,RB,3,IND,SF,19,95,5,1,4,3,16,0,0,0,20.10,2013
11,Giovani Bernard,RB,3,CIN,GB,10,50,5,1,4,4,49,0,0,0,19.90,2013
12,DeAngelo Williams,RB,3,CAR,NYG,23,120,5,0,2,1,-3,0,0,0,15.70,2013
13,Bernard Pierce,RB,3,BAL,HOU,24,65,3,1,2,2,7,0,0,0,15.20,2013
14,Brandon Bolden,RB,3,NE,TB,3,51,17,0,6,5,49,0,0,0,15.00,2013
15,Fred Jackson,RB,3,BUF,NYJ,7,72,10,0,5,4,37,0,0,0,14.90,2013
16,Ronnie Hillman,RB,3,DEN,OAK,9,66,7,1,1,1,12,0,0,0,14.80,2013
17,Danny Woodhead,RB,3,LAC,TEN,5,31,6,0,8,7,55,0,1,1,14.60,2013
18,Marcel Reece,FB,3,OAK,DEN,0,0,0,0,5,4,45,1,0,0,14.50,2013
19,Maurice Jones-Drew,RB,3,JAX,SEA,19,43,2,1,5,2,19,0,0,0,14.20,2013
20,Alfred Morris,RB,3,WAS,DET,15,73,5,1,1,0,0,0,0,0,13.30,2013
21,Isaiah Pead,RB,3,LAR,DAL,6,20,3,0,7,7,43,0,0,0,13.30,2013
22,Doug Martin,RB,3,TB,NE,20,88,4,0,6,2,20,0,0,0,12.80,2013
23,Pierre Thomas,RB,3,NO,ARI,11,28,3,0,6,6,39,0,0,0,12.70,2013
24,Frank Gore,RB,3,SF,IND,11,82,8,0,4,2,21,0,0,0,12.30,2013
25,Darren McFadden,RB,3,OAK,DEN,12,9,1,1,1,0,0,0,0,0,11.54,2013
26,Jacquizz Rodgers,RB,3,ATL,MIA,18,86,5,0,3,2,7,0,0,0,11.30,2013
27,Daniel Thomas,RB,3,MIA,ATL,5,21,4,1,1,1,16,0,0,0,10.70,2013
28,Alfonso Smith,RB,3,ARI,NO,3,27,9,1,1,1,7,0,0,0,10.40,2013
29,Chris Johnson,RB,3,TEN,LAC,19,90,5,0,2,1,1,0,0,0,10.10,2013
30,Darren Sproles,RB,3,NO,ARI,3,17,6,0,6,4,39,0,0,0,9.60,2013
31,Trent Richardson,RB,3,IND,SF,13,35,3,1,3,0,0,0,0,0,9.50,2013
32,Chris Ogbonnaya,RB,3,CLE,MIN,2,23,12,0,5,4,30,0,0,0,9.30,2013
33,Kendall Hunter,RB,3,SF,IND,4,14,4,1,1,1,4,0,0,0,8.80,2013
34,Andre Ellington,RB,3,ARI,NO,3,19,6,0,6,3,36,0,0,0,8.50,2013
35,BenJarvus Green-Ellis,RB,3,CIN,GB,10,29,3,1,0,0,0,0,1,1,7.90,2013
36,Mike Tolbert,FB,3,CAR,NYG,9,18,2,1,0,0,0,0,0,0,7.80,2013
37,Lamar Miller,RB,3,MIA,ATL,8,62,8,0,3,1,2,0,0,0,7.40,2013
38,Ben Tate,RB,3,HOU,BAL,9,36,4,0,4,3,7,0,0,0,7.30,2013
39,Marshawn Lynch,RB,3,SEA,JAX,17,69,4,0,0,0,0,0,0,0,6.90,2013
40,Michael Bush,RB,3,CHI,PIT,8,9,1,1,1,0,0,0,0,0,6.90,2013
41,Ronnie Brown,RB,3,LAC,TEN,5,6,1,1,0,0,0,0,0,0,6.60,2013
42,LeGarrette Blount,RB,3,NE,TB,14,65,5,0,0,0,0,0,0,0,6.50,2013
43,Jordan Todman,RB,3,JAX,SEA,2,5,3,1,0,0,0,0,0,0,6.50,2013
44,Roy Helu,RB,3,WAS,DET,0,0,0,0,3,3,35,0,0,0,6.50,2013
45,Arian Foster,RB,3,HOU,BAL,12,54,5,0,2,1,-2,0,0,0,6.20,2013
46,Ryan Mathews,RB,3,LAC,TEN,16,58,4,0,0,0,0,0,0,0,5.80,2013
47,Jonathan Dwyer,RB,3,PIT,CHI,12,39,3,0,3,1,9,0,0,0,5.80,2013
48,Felix Jones,RB,3,PIT,CHI,7,34,5,0,2,2,13,0,1,1,5.70,2013
49,James Starks,RB,3,GB,CIN,14,55,4,0,0,0,0,0,0,0,5.50,2013
50,Knowshon Moreno,RB,3,DEN,OAK,12,39,3,0,2,1,6,0,0,0,5.50,2013
