Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jimmy Graham,TE,3,NO,ARI,15,9,60,134,2,29,9,15,0,0,0,0,0,37.40,2013
2,Jordan Cameron,TE,3,CLE,MIN,11,6,55,66,3,19,6,11,0,0,0,0,0,30.60,2013
3,Scott Chandler,TE,3,BUF,NYJ,6,5,83,79,1,33,13,16,0,0,0,0,0,18.90,2013
4,Antonio Gates,TE,3,LAC,TEN,7,5,71,55,1,17,8,11,0,0,0,0,0,16.50,2013
5,Zach Miller,TE,3,SEA,JAX,3,2,67,5,2,4,2,3,0,0,0,0,0,14.50,2013
6,Julius Thomas,TE,3,DEN,OAK,4,3,75,37,1,14,9,12,0,0,0,0,0,12.70,2013
7,Luke Willson,TE,3,SEA,JAX,5,5,100,76,0,35,15,15,0,0,0,0,0,12.60,2013
8,Jason Witten,TE,3,DAL,LAR,6,5,83,67,0,23,11,13,0,0,0,0,0,11.70,2013
9,Jordan Reed,TE,3,WAS,DET,6,5,83,50,0,12,8,10,0,0,0,0,0,10.00,2013
10,Delanie Walker,TE,3,TEN,LAC,8,5,63,49,0,17,6,10,0,0,0,0,0,9.90,2013
11,Gavin Escobar,TE,3,DAL,LAR,2,1,50,24,1,24,12,24,0,0,0,0,0,9.40,2013
12,Greg Olsen,TE,3,CAR,NYG,8,4,50,54,0,24,7,14,0,0,0,0,0,9.40,2013
13,Jared Cook,TE,3,LAR,DAL,7,5,71,44,0,19,6,9,0,0,0,0,0,9.40,2013
14,Logan Paulsen,TE,3,WAS,DET,6,4,67,51,0,19,9,13,0,0,0,0,0,9.10,2013
15,Dallas Clark,TE,3,BAL,HOU,7,4,57,46,0,21,7,12,0,0,0,0,0,8.60,2013
16,Lance Kendricks,TE,3,LAR,DAL,5,5,100,36,0,18,7,7,0,0,0,0,0,8.60,2013
17,Charles Clay,TE,3,MIA,ATL,6,4,67,40,0,21,7,10,0,0,0,0,0,8.00,2013
18,Owen Daniels,TE,3,HOU,BAL,9,5,56,29,0,13,3,6,0,0,0,0,0,7.90,2013
19,Kyle Rudolph,TE,3,MIN,CLE,8,5,63,28,0,9,4,6,0,0,0,0,0,7.80,2013
20,Joseph Fauria,TE,3,DET,WAS,3,1,33,5,1,5,2,5,0,0,0,0,0,7.50,2013
21,Levine Toilolo,TE,3,ATL,MIA,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2013
22,Dion Sims,TE,3,MIA,ATL,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2013
23,David Johnson,TE,3,PIT,CHI,3,2,67,51,0,32,17,26,0,0,0,0,0,7.10,2013
24,Sean McGrath,TE,3,KC,PHI,4,4,100,31,0,9,8,8,0,0,0,0,0,7.10,2013
25,Ladarius Green,TE,3,LAC,TEN,2,2,100,48,0,34,24,24,0,0,0,0,0,6.80,2013
26,Heath Miller,TE,3,PIT,CHI,4,3,75,35,0,22,9,12,0,0,0,0,0,6.50,2013
27,Tony Gonzalez,TE,3,ATL,MIA,5,4,80,24,0,11,5,6,0,0,0,0,0,6.40,2013
28,Brandon Myers,TE,3,NYG,CAR,6,3,50,33,0,20,6,11,0,0,0,0,0,6.30,2013
29,Jermaine Gresham,TE,3,CIN,GB,5,4,80,27,0,11,5,7,0,0,0,1,1,5.70,2013
30,Jeff Cumberland,TE,3,NYJ,BUF,3,3,100,26,0,18,9,9,0,0,0,0,0,5.60,2013
31,Michael Hoomanawanui,TE,3,NE,TB,2,2,100,31,0,16,16,16,0,0,0,0,0,5.10,2013
32,Kellen Davis,TE,3,SEA,JAX,2,2,100,31,0,23,16,16,0,0,0,0,0,5.10,2013
33,Andrew Quarless,TE,3,GB,CIN,5,3,60,21,0,10,4,7,0,0,0,0,0,5.10,2013
34,Mychal Rivera,TE,3,OAK,DEN,3,2,67,21,0,20,7,11,0,0,0,0,0,4.10,2013
