Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Zach Miller,TE,3,CHI,DAL,9,8,89,78,2,26,9,10,0,0,0,0,0,27.80,2016
2,Coby Fleener,TE,3,NO,ATL,11,7,64,109,1,36,10,16,0,0,0,0,0,26.90,2016
3,Jimmy Graham,TE,3,SEA,SF,9,6,67,100,1,40,11,17,0,0,0,1,1,24.00,2016
4,Cameron Brate,TE,3,TB,LAR,10,5,50,46,2,20,5,9,0,0,0,0,0,21.60,2016
5,Travis Kelce,TE,3,KC,NYJ,7,6,86,89,1,42,13,15,0,0,0,0,0,20.90,2016
6,Kyle Rudolph,TE,3,MIN,CAR,10,7,70,70,1,18,7,10,0,0,0,0,0,20.00,2016
7,Gary Barnidge,TE,3,CLE,MIA,6,5,83,66,0,26,11,13,0,0,0,0,0,13.60,2016
8,Ryan Griffin,TE,3,HOU,NE,10,8,80,52,0,11,5,7,0,0,0,0,0,13.20,2016
9,Jack Doyle,TE,3,IND,LAC,6,6,100,65,0,16,11,11,0,0,0,0,0,12.50,2016
10,Greg Olsen,TE,3,CAR,MIN,10,6,60,64,0,18,6,11,0,0,0,0,0,12.40,2016
11,Eric Ebron,TE,3,DET,GB,8,5,63,69,0,21,9,14,0,0,0,0,0,11.90,2016
12,Hunter Henry,TE,3,LAC,IND,5,5,100,72,0,33,14,14,0,0,0,1,1,11.20,2016
13,Dennis Pitta,TE,3,BAL,JAX,8,6,75,42,0,13,5,7,0,0,0,0,0,10.20,2016
14,Jordan Reed,TE,3,WAS,NYG,7,4,57,56,0,24,8,14,0,0,0,0,0,9.60,2016
15,Brent Celek,TE,3,PHI,PIT,4,3,75,61,0,24,15,20,0,0,0,0,0,9.10,2016
16,Richard Rodgers,TE,3,GB,DET,3,2,67,9,1,7,3,5,0,0,0,0,0,8.90,2016
17,John Phillips,TE,3,DEN,CIN,4,2,50,9,1,8,2,5,0,0,0,0,0,8.90,2016
18,Jace Amaro,TE,3,TEN,OAK,4,3,75,59,0,26,15,20,0,0,0,0,0,8.90,2016
19,Dion Sims,TE,3,MIA,CLE,4,4,100,46,0,18,12,12,0,0,0,0,0,8.60,2016
20,Dwayne Allen,TE,3,IND,LAC,5,3,60,35,0,14,7,12,0,0,0,0,0,6.50,2016
21,Jacob Tamme,TE,3,ATL,NO,4,3,75,28,0,15,7,9,0,0,0,0,0,5.80,2016
22,Garrett Celek,TE,3,SF,SEA,4,3,75,25,0,18,6,8,0,0,0,0,0,5.50,2016
23,CJ Uzomah,TE,3,CIN,DEN,4,2,50,31,0,22,8,16,0,0,0,0,0,5.10,2016
24,Marcedes Lewis,TE,3,JAX,BAL,3,3,100,20,0,7,7,7,0,0,0,0,0,5.00,2016
25,Clive Walford,TE,3,OAK,TEN,3,2,67,27,0,21,9,14,0,0,0,0,0,4.70,2016
26,Jason Witten,TE,3,DAL,CHI,2,2,100,25,0,18,13,13,0,0,0,0,0,4.50,2016
27,Will Tye,TE,3,NYG,WAS,5,3,60,14,0,6,3,5,0,0,0,0,0,4.40,2016
28,Larry Donnell,TE,3,NYG,WAS,4,3,75,11,0,6,3,4,0,0,0,0,0,4.10,2016
29,Jeff Heuerman,TE,3,DEN,CIN,1,1,100,29,0,29,29,29,0,0,0,0,0,3.90,2016
30,Trey Burton,TE,3,PHI,PIT,6,2,33,19,0,16,3,10,0,0,0,0,0,3.90,2016
31,Nick O'Leary,TE,3,BUF,ARI,1,1,100,28,0,28,28,28,0,0,0,0,0,3.80,2016
32,Martellus Bennett,TE,3,NE,HOU,3,2,67,10,0,5,3,5,1,6,0,0,0,3.60,2016
33,Darren Fells,TE,3,ARI,BUF,2,2,100,15,0,8,8,8,0,0,0,0,0,3.50,2016
34,Demetrius Harris,TE,3,KC,NYJ,3,2,67,14,0,8,5,7,0,0,0,0,0,3.40,2016
35,Ed Dickson,TE,3,CAR,MIN,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2016
36,Julius Thomas,TE,3,JAX,BAL,5,2,40,13,0,8,3,7,0,0,0,0,0,3.30,2016
37,Ross Travis,TE,3,KC,NYJ,2,2,100,10,0,6,5,5,0,0,0,0,0,3.00,2016
38,Jesse James,TE,3,PIT,PHI,4,2,50,10,0,6,3,5,0,0,0,0,0,3.00,2016
39,Luke Willson,TE,3,SEA,SF,3,2,67,9,0,7,3,5,0,0,0,0,0,2.90,2016
40,Rhett Ellison,TE,3,MIN,CAR,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2016
41,Jared Cook,TE,3,GB,DET,3,1,33,15,0,15,5,15,0,0,0,0,0,2.50,2016
42,Vance McDonald,TE,3,SF,SEA,2,2,100,4,0,2,2,2,0,0,0,0,0,2.40,2016
43,Justin Perillo,TE,3,GB,DET,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2016
44,Cole Wick,TE,3,DET,GB,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2016
45,Sean McGrath,TE,3,LAC,IND,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2016
46,Brandon Myers,TE,3,TB,LAR,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2016
47,Jordan Cameron,TE,3,MIA,CLE,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2016
48,Lee Smith,TE,3,OAK,TEN,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2016
49,Troy Niklas,TE,3,ARI,BUF,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2016
50,Rob Gronkowski,TE,3,NE,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
