,Player,Position,Team,Opponent,Points,PlayerID
0,Jameis Winston,QB,TB,LAR,30.5,00-0031503
1,Drew Brees,QB,NO,ATL,29.94,00-0020531
2,Aaron Rodgers,QB,GB,DET,26.4,00-0023459
3,Ryan Tannehill,QB,MIA,CLE,24.96,00-0029701
4,Carson Wentz,QB,PHI,PIT,24.04,00-0032950
5,Dak Prescott,QB,DAL,CHI,23.52,00-0033077
6,Brian Hoyer,QB,CHI,DAL,22.88,00-0026625
7,Matt Ryan,QB,ATL,NO,19.9,00-0026143
8,Kirk Cousins,QB,WAS,NYG,19.34,00-0029604
9,Eli Manning,QB,NYG,WAS,19.0,00-0022803
10,Andrew Luck,QB,IND,LAC,18.24,00-0029668
11,Tyrod Taylor,QB,BUF,ARI,17.36,00-0028118
12,Cam Newton,QB,CAR,MIN,16.08,00-0027939
13,Philip Rivers,QB,LAC,IND,15.24,00-0022942
14,Jacoby Brissett,QB,NE,HOU,14.92,00-0033119
15,Case Keenum,QB,LA,TB,14.7,00-0028986
16,Blake Bortles,QB,JAX,BAL,14.46,00-0031407
17,Russell Wilson,QB,SEA,SF,14.02,00-0029263
18,Joe Flacco,QB,BAL,JAX,13.76,00-0026158
19,Alex Smith,QB,KC,NYJ,13.18,00-0023436
20,Derek Carr,QB,OAK,TEN,12.86,00-0031280
21,Andy Dalton,QB,CIN,DEN,11.24,00-0027973
22,Cody Kessler,QB,CLE,MIA,10.66,00-0033104
23,Sam Bradford,QB,MIN,CAR,10.64,00-0027854
24,Ben Roethlisberger,QB,PIT,PHI,8.98,00-0022924
25,Brock Osweiler,QB,HOU,NE,8.14,00-0029682
26,Marcus Mariota,QB,TEN,OAK,7.76,00-0032268
27,Carson Palmer,QB,ARI,BUF,7.48,00-0021429
28,Blaine Gabbert,QB,SF,SEA,5.96,00-0027948
29,Trevone Boykin,QB,SEA,SF,5.4,00-0032462
30,Ryan Fitzpatrick,QB,NYJ,KC,3.72,00-0023682
31,Derek Anderson,QB,CAR,MIN,0.12,00-0023645
32,Joe Webb,QB,CAR,MIN,0.0,00-0027796
33,Terrelle Pryor,WR,CLE,MIA,34.9,00-0028825
34,TY Hilton,WR,IND,LAC,34.4,00-0029608
35,Doug Baldwin,WR,SEA,SF,33.0,00-0028434
36,Mike Evans,WR,TB,LAR,32.2,00-0031408
37,Jordy Nelson,WR,GB,DET,31.1,00-0026176
38,Jarvis Landry,WR,MIA,CLE,29.6,00-0031382
39,Antonio Brown,WR,PIT,PHI,29.0,00-0027793
40,Allen Robinson,WR,JAX,BAL,24.7,00-0031428
41,Demaryius Thomas,WR,DEN,CIN,24.0,00-0027874
42,Odell Beckham Jr,WR,NYG,WAS,22.1,00-0031235
43,Adam Humphries,WR,TB,LAR,22.0,00-0032009
44,Tavon Austin,WR,LA,TB,21.4,00-0030525
45,Michael Crabtree,WR,OAK,TEN,21.2,00-0026986
46,DeSean Jackson,WR,WAS,NYG,20.6,00-0026189
47,Michael Thomas,WR,NO,ATL,20.1,00-0032765
48,Sterling Shepard,WR,NYG,WAS,18.3,00-0032385
49,Jamison Crowder,WR,WAS,NYG,17.8,00-0031941
50,Steve Smith,WR,BAL,JAX,16.7,
51,AJ Green,WR,CIN,DEN,15.7,00-0027942
52,Brandon Coleman,WR,NO,ATL,14.8,00-0030801
53,Cole Beasley,WR,DAL,CHI,14.3,00-0029000
54,Devante Parker,WR,MIA,CLE,14.1,00-0031547
55,Brian Quick,WR,LA,TB,13.3,00-0029640
56,Dez Bryant,WR,DAL,CHI,13.0,00-0027902
57,John Brown,WR,ARI,BUF,13.0,00-0031051
58,Larry Fitzgerald,WR,ARI,BUF,13.0,00-0022921
59,Tyrell Williams,WR,LAC,IND,12.9,00-0032160
60,Kenny Stills,WR,MIA,CLE,12.6,00-0030085
61,Anquan Boldin,WR,DET,GB,12.2,00-0022084
62,Kevin White,WR,CHI,DAL,12.2,00-0031545
63,Alshon Jeffery,WR,CHI,DAL,12.0,00-0029137
64,Terrance Williams,WR,DAL,CHI,11.8,00-0030542
65,Travis Benjamin,WR,LAC,IND,11.2,00-0029269
66,Robert Woods,WR,BUF,ARI,11.1,00-0030431
67,Pierre Garcon,WR,WAS,NYG,10.9,00-0026345
68,Seth Roberts,WR,OAK,TEN,10.7,00-0031166
69,Justin Hardy,WR,ATL,NO,10.6,00-0031570
70,Michael Floyd,WR,ARI,BUF,10.5,00-0029638
71,Davante Adams,WR,GB,DET,10.3,00-0031381
72,Amari Cooper,WR,OAK,TEN,10.2,00-0031544
73,Victor Cruz,WR,NYG,WAS,10.0,00-0027265
74,Jordan Matthews,WR,PHI,PIT,9.9,00-0031299
75,Ted Ginn,WR,CAR,MIN,9.7,00-0025396
76,Corey Brown,WR,CAR,MIN,9.7,00-0031118
77,DeAndre Hopkins,WR,HOU,NE,9.6,00-0030564
78,Marqise Lee,WR,JAX,BAL,9.4,00-0031431
79,Julian Edelman,WR,NE,HOU,9.2,00-0027150
80,Sammie Coates,WR,PIT,PHI,8.0,00-0032166
81,Jimmy Graham,TE,SEA,SF,24.0,00-0027696
82,Cameron Brate,TE,TB,LAR,21.6,00-0031273
83,Travis Kelce,TE,KC,NYJ,20.9,00-0030506
84,Kyle Rudolph,TE,MIN,CAR,20.0,00-0027981
85,Gary Barnidge,TE,CLE,MIA,13.6,00-0026281
86,Ryan Griffin,TE,HOU,NE,13.2,00-0030108
87,Jack Doyle,TE,IND,LAC,12.5,00-0030181
88,Greg Olsen,TE,CAR,MIN,12.4,00-0025418
89,Eric Ebron,TE,DET,GB,11.9,00-0031387
90,Hunter Henry,TE,LAC,IND,11.2,00-0033090
91,Dennis Pitta,TE,BAL,JAX,10.2,00-0027714
92,Jordan Reed,TE,WAS,NYG,9.6,00-0030472
93,Brent Celek,TE,PHI,PIT,9.1,00-0025549
94,Richard Rodgers,TE,GB,DET,8.9,00-0031384
95,John Phillips,TE,DEN,CIN,8.9,00-0027139
96,Jace Amaro,TE,TEN,OAK,8.9,00-0031042
97,Dion Sims,TE,MIA,CLE,8.6,00-0030422
98,Dwayne Allen,TE,IND,LAC,6.5,00-0029689
99,Jacob Tamme,TE,ATL,NO,5.8,00-0026267
100,Garrett Celek,TE,SF,SEA,5.5,00-0028903
101,CJ Uzomah,TE,CIN,DEN,5.1,00-0032134
102,Marcedes Lewis,TE,JAX,BAL,5.0,00-0024243
103,Clive Walford,TE,OAK,TEN,4.7,00-0032256
104,Jason Witten,TE,DAL,CHI,4.5,00-0022127
105,Will Tye,TE,NYG,WAS,4.4,00-0032004
106,Larry Donnell,TE,NYG,WAS,4.1,00-0028838
107,Jeff Heuerman,TE,DEN,CIN,3.9,00-0032227
108,Trey Burton,TE,PHI,PIT,3.9,00-0030710
109,Nick O'Leary,TE,BUF,ARI,3.8,00-0032117
110,Martellus Bennett,TE,NE,HOU,3.6,00-0026201
111,Darren Fells,TE,ARI,BUF,3.5,00-0029738
112,Demetrius Harris,TE,KC,NYJ,3.4,00-0030155
113,Ed Dickson,TE,CAR,MIN,3.3,00-0027675
114,Julius Thomas,TE,JAX,BAL,3.3,00-0028067
115,Jesse James,TE,PIT,PHI,3.0,00-0032135
116,Ross Travis,TE,KC,NYJ,3.0,00-0032319
117,Luke Willson,TE,SEA,SF,2.9,00-0030089
118,Rhett Ellison,TE,MIN,CAR,2.8,00-0029587
119,Jared Cook,TE,GB,DET,2.5,00-0027061
120,Vance McDonald,TE,SF,SEA,2.4,00-0030470
121,Justin Perillo,TE,GB,DET,2.3,00-0030758
122,Cole Wick,TE,DET,GB,2.3,00-0032562
123,Sean McGrath,TE,LAC,IND,2.3,00-0029391
124,Brandon Myers,TE,TB,LAR,1.7,00-0027135
125,Jordan Cameron,TE,MIA,CLE,1.5,00-0028040
126,Lee Smith,TE,OAK,TEN,1.4,00-0028097
127,Troy Niklas,TE,ARI,BUF,1.0,00-0031044
128,Randall Telfer,TE,CLE,MIA,0.0,00-0031533
129,LeSean McCoy,RB,BUF,ARI,29.6,00-0027029
130,DeMarco Murray,RB,TEN,OAK,29.5,00-0028009
131,Carlos Hyde,RB,SF,SEA,28.5,00-0031045
132,Christine Michael,RB,SEA,SF,28.1,00-0030432
133,Darren Sproles,RB,PHI,PIT,27.7,00-0023564
134,David Johnson,RB,ARI,BUF,26.1,00-0032187
135,LeGarrette Blount,RB,NE,HOU,25.5,00-0027325
136,Charles Sims,RB,TB,LAR,24.4,00-0031390
137,Mark Ingram,RB,NO,ATL,22.7,00-0027966
138,Jeremy Hill,RB,CIN,DEN,21.7,00-0031301
139,Todd Gurley,RB,LA,TB,21.0,00-0032241
140,Ezekiel Elliott,RB,DAL,CHI,21.0,00-0033045
141,Melvin Gordon,RB,LAC,IND,17.8,00-0032144
142,Shane Vereen,RB,NYG,WAS,16.5,00-0027994
143,Frank Gore,RB,IND,LAC,15.3,00-0023500
144,Lamar Miller,RB,HOU,NE,14.7,00-0029615
145,Eddie Lacy,RB,GB,DET,14.5,00-0030485
146,Wendell Smallwood,RB,PHI,PIT,13.9,00-0032782
147,Orleans Darkwa,RB,NYG,WAS,13.2,00-0030860
148,Jordan Howard,RB,CHI,DAL,13.2,00-0032780
149,Duke Johnson,RB,CLE,MIA,13.1,00-0032257
150,Bilal Powell,RB,NYJ,KC,12.1,00-0028064
151,Theo Riddick,RB,DET,GB,11.8,00-0030107
152,Damien Williams,RB,MIA,CLE,11.5,00-0030874
153,Latavius Murray,RB,OAK,TEN,10.8,00-0030513
154,Fozzy Whittaker,RB,CAR,MIN,10.6,00-0029731
155,Kenjon Barner,RB,PHI,PIT,10.2,00-0030465
156,Matt Jones,RB,WAS,NYG,9.9,00-0031939
157,Giovani Bernard,RB,CIN,DEN,9.4,00-0030456
158,Travaris Cadet,RB,NO,ATL,9.2,00-0029205
159,Justin Forsett,RB,BAL,JAX,9.2,00-0026373
160,Alfred Morris,RB,DAL,CHI,9.1,00-0029141
161,Jay Ajayi,RB,MIA,CLE,8.8,00-0031590
162,Matt Forte,RB,NYJ,KC,8.4,00-0026184
163,DeAngelo Williams,RB,PIT,PHI,8.4,00-0024242
164,Spencer Ware,RB,KC,NYJ,8.3,00-0030414
165,Isaiah Crowell,RB,CLE,MIA,7.9,00-0030656
166,Jerick McKinnon,RB,MIN,CAR,7.7,00-0031376
167,Deandre Washington,RB,OAK,TEN,7.2,00-0032940
168,Robert Turbin,RB,IND,LAC,6.9,00-0029273
169,Cameron Artis-Payne,RB,CAR,MIN,6.8,00-0031599
170,Kenyan Drake,RB,MIA,CLE,6.8,00-0033118
171,Jeremy Langford,RB,CHI,DAL,6.6,00-0031569
172,John Kuhn,FB,NO,ATL,6.3,00-0022999
173,Terrance West,RB,BAL,JAX,6.3,00-0031375
174,Lance Dunbar,RB,DAL,CHI,6.1,00-0029004
175,Josh Ferguson,RB,IND,LAC,6.1,00-0032377
176,Jonathan Grimes,RB,HOU,NE,5.9,00-0029510
177,Steven Hauschka,K,SEA,SF,0.0,
178,Matt Prater,K,DET,GB,0.0,00-0023853
179,Mason Crosby,K,GB,DET,0.0,00-0025580
180,Caleb Sturgis,K,PHI,PIT,0.0,00-0030390
181,Josh Lambo,K,LAC,IND,0.0,00-0032087
182,Cody Parkey,K,CLE,MIA,0.0,00-0030850
183,Stephen Gostkowski,K,NE,HOU,0.0,00-0024333
184,Greg Zuerlein,K,LA,TB,0.0,00-0029621
185,Dan Carpenter,K,BUF,ARI,0.0,00-0026003
186,Matt Bryant,K,ATL,NO,0.0,00-0020578
187,Josh Brown,K,NYG,WAS,0.0,00-0021940
188,Adam Vinatieri,K,IND,LAC,0.0,00-0016919
189,Wil Lutz,K,NO,ATL,0.0,00-0032569
190,Dan Bailey,K,DAL,CHI,0.0,00-0028660
191,Sebastian Janikowski,K,OAK,TEN,0.0,00-0019646
192,Andrew Franks,K,MIA,CLE,0.0,00-0031718
193,Blair Walsh,K,MIN,CAR,0.0,00-0029576
194,Cairo Santos,K,KC,NYJ,0.0,00-0031203
195,Chandler Catanzaro,K,ARI,BUF,0.0,00-0030896
196,Connor Barth,K,CHI,DAL,0.0,00-0026138
197,Brandon McManus,K,DEN,CIN,0.0,00-0029822
198,Jason Myers,K,JAX,BAL,0.0,00-0031492
199,Mike Nugent,K,CIN,DEN,0.0,00-0023482
200,Graham Gano,K,CAR,MIN,0.0,00-0026858
201,Phil Dawson,K,SF,SEA,0.0,00-0004091
202,Ryan Succop,K,TEN,OAK,0.0,00-0026968
203,Nick Folk,K,NYJ,KC,0.0,00-0025565
204,Chris Boswell,K,PIT,PHI,0.0,00-0031136
205,Roberto Aguayo,K,TB,LAR,0.0,00-0033102
206,Jordan Gay,K,BUF,ARI,0.0,00-0030410
207,Nick Novak,K,HOU,NE,0.0,00-0023096
208,Buffalo Bills,DST,BUF,ARI,22.0,
209,New England Patriots,DST,NE,HOU,18.0,
210,Philadelphia Eagles,DST,PHI,PIT,17.0,
211,Baltimore Ravens,DST,BAL,JAX,13.0,
212,Cleveland Browns,DST,CLE,MIA,12.0,
213,Los Angeles Rams,DST,LA,TB,12.0,
214,Los Angeles Chargers,DST,LAC,IND,12.0,
215,Atlanta Falcons,DST,ATL,NO,11.0,
216,Oakland Raiders,DST,OAK,TEN,11.0,
217,Indianapolis Colts,DST,IND,LAC,11.0,
218,Tampa Bay Buccaneers,DST,TB,LAR,10.0,
219,Denver Broncos,DST,DEN,CIN,9.0,
220,Jacksonville Jaguars,DST,JAX,BAL,9.0,
221,Washington Redskins,DST,WAS,NYG,8.0,
222,Arizona Cardinals,DST,ARI,BUF,8.0,
223,Miami Dolphins,DST,MIA,CLE,7.0,
224,New York Jets,DST,NYJ,KC,6.0,
225,Dallas Cowboys,DST,DAL,CHI,6.0,
226,Green Bay Packers,DST,GB,DET,5.0,
227,Cincinnati Bengals,DST,CIN,DEN,5.0,
228,Tennessee Titans,DST,TEN,OAK,4.0,
229,New York Giants,DST,NYG,WAS,3.0,
230,Carolina Panthers,DST,CAR,MIN,3.0,
231,Seattle Seahawks,DST,SEA,SF,3.0,
232,San Francisco 49ers,DST,SF,SEA,2.0,
233,Houston Texans,DST,HOU,NE,1.0,
234,Detroit Lions,DST,DET,GB,1.0,
235,Chicago Bears,DST,CHI,DAL,1.0,
236,Pittsburgh Steelers,DST,PIT,PHI,-1.0,
237,New Orleans Saints,DST,NO,ATL,-2.0,
