,Player,Position,Team,Opponent,Points,PlayerID
122,Greg Scruggs,TE,SEA,MIN,0.0,00-0029308
123,DJ Williams,TE,GB,ARI,0.0,
124,Tommy Gallarda,TE,ATL,DAL,0.0,00-0028406
125,Isaac Redman,RB,PIT,NYG,26.1,00-0026566
126,Chris Johnson,RB,TEN,CHI,26.1,
127,Marshawn Lynch,RB,SEA,MIN,26.0,00-0025399
128,Matt Forte,RB,CHI,TEN,25.8,00-0026184
129,Mikel Leshoure,RB,DET,JAX,25.0,00-0027995
130,Marcel Reece,FB,OAK,TB,23.5,00-0026393
131,Trent Richardson,RB,CLE,BAL,22.6,00-0029675
132,Arian Foster,RB,HOU,BUF,20.1,00-0026796
133,Joique Bell,RB,DET,JAX,19.9,00-0027218
134,Michael Turner,RB,ATL,DAL,19.2,00-0022821
135,Ray Rice,RB,BAL,CLE,18.4,00-0026195
136,LeSean McCoy,RB,PHI,NO,18.3,00-0027029
137,Felix Jones,RB,DAL,ATL,15.9,00-0026162
138,CJ Spiller,RB,BUF,HOU,15.2,
139,Reggie Bush,RB,MIA,IND,14.6,00-0024217
140,LaRod Stephens-Howling,RB,ARI,GB,13.9,00-0026956
141,BenJarvus Green-Ellis,RB,CIN,DEN,13.3,00-0025860
142,Vick Ballard,RB,IND,MIA,12.8,00-0029547
143,Evan Royster,RB,WAS,CAR,12.6,00-0028115
144,Ronnie Brown,RB,LAC,KC,12.3,00-0023437
145,Chris Ivory,RB,NO,PHI,12.0,00-0027531
146,Mike Goodson,RB,OAK,TB,11.2,00-0027080
147,Shaun Draughn,RB,KC,LAC,10.7,00-0028202
148,Rashad Jennings,RB,JAX,DET,10.2,00-0027155
149,Alex Green,RB,GB,ARI,9.8,00-0028034
150,DeAngelo Williams,RB,CAR,WAS,9.7,00-0024242
151,Jamaal Charles,RB,KC,LAC,9.6,00-0026213
152,Jacquizz Rodgers,RB,ATL,DAL,9.3,00-0028083
153,Ryan Mathews,RB,LAC,KC,9.2,00-0027864
154,Pierre Thomas,RB,NO,PHI,9.0,00-0024813
155,Mark Ingram,RB,NO,PHI,8.7,00-0027966
156,Bernard Pierce,RB,BAL,CLE,8.6,00-0029264
157,Fred Jackson,RB,BUF,HOU,8.5,00-0024204
158,Daniel Thomas,RB,MIA,IND,8.2,00-0028000
159,Andre Brown,RB,NYG,PIT,8.0,00-0027094
160,Willis McGahee,RB,DEN,CIN,8.0,00-0022178
161,Alfred Morris,RB,WAS,CAR,7.6,00-0029141
162,Jonathan Stewart,RB,CAR,WAS,6.7,00-0026153
163,James Starks,RB,GB,ARI,6.1,00-0027791
164,Brian Leonard,RB,CIN,DEN,5.8,00-0025439
165,Bryce Brown,RB,PHI,NO,4.9,00-0029429
166,Ahmad Bradshaw,RB,NYG,PIT,4.8,00-0025637
167,Michael Robinson,RB,SEA,MIN,4.4,00-0024315
168,Dexter McCluster,RB,KC,LAC,4.4,00-0027651
169,Michael Bush,RB,CHI,TEN,4.3,00-0025487
170,Robert Turbin,RB,SEA,MIN,4.0,00-0029273
171,Darren McFadden,RB,OAK,TB,3.7,00-0026144
172,Jason Snelling,RB,ATL,DAL,3.6,00-0025631
173,Matt Bryant,K,ATL,DAL,0.0,00-0020578
174,Adam Vinatieri,K,IND,MIA,0.0,00-0016919
175,Mike Nugent,K,CIN,DEN,0.0,00-0023482
176,Blair Walsh,K,MIN,SEA,0.0,00-0029576
177,Rian Lindell,K,BUF,HOU,0.0,00-0019310
178,Lawrence Tynes,K,NYG,PIT,0.0,00-0019778
179,Dan Carpenter,K,MIA,IND,0.0,00-0026003
180,Jason Hanson,K,DET,JAX,0.0,00-0006800
181,Alex Henery,K,PHI,NO,0.0,00-0028058
182,Ryan Succop,K,KC,LAC,0.0,00-0026968
183,Matt Prater,K,DEN,CIN,0.0,00-0023853
184,Nick Novak,K,LAC,KC,0.0,00-0023096
185,Dan Bailey,K,DAL,ATL,0.0,00-0028660
186,Kai Forbath,K,WAS,CAR,0.0,00-0028787
187,Mason Crosby,K,GB,ARI,0.0,00-0025580
188,Connor Barth,K,TB,OAK,0.0,00-0026138
189,Sebastian Janikowski,K,OAK,TB,0.0,00-0019646
190,Steven Hauschka,K,SEA,MIN,0.0,
191,Justin Tucker,K,BAL,CLE,0.0,00-0029597
192,Jay Feely,K,ARI,GB,0.0,00-0019770
193,Garrett Hartley,K,NO,PHI,0.0,00-0025824
194,Rob Bironas,K,TEN,CHI,0.0,00-0020962
195,Shayne Graham,K,HOU,BUF,0.0,00-0019536
196,Justin Medlock,K,CAR,WAS,0.0,00-0025547
197,Josh Scobee,K,JAX,DET,0.0,00-0022874
198,Shaun Suisham,K,PIT,NYG,-0.1,00-0023001
199,New Orleans Saints,DST,NO,PHI,21.0,
200,New York Giants,DST,NYG,PIT,14.0,
201,Denver Broncos,DST,DEN,CIN,13.0,
202,Houston Texans,DST,HOU,BUF,10.0,
203,Seattle Seahawks,DST,SEA,MIN,9.0,
204,Carolina Panthers,DST,CAR,WAS,8.0,
205,Green Bay Packers,DST,GB,ARI,7.0,
206,Tampa Bay Buccaneers,DST,TB,OAK,7.0,
207,Kansas City Chiefs,DST,KC,LAC,6.0,
208,Philadelphia Eagles,DST,PHI,NO,6.0,
209,Detroit Lions,DST,DET,JAX,6.0,
210,Baltimore Ravens,DST,BAL,CLE,6.0,
211,Atlanta Falcons,DST,ATL,DAL,5.0,
212,Pittsburgh Steelers,DST,PIT,NYG,5.0,
213,Dallas Cowboys,DST,DAL,ATL,4.0,
214,Buffalo Bills,DST,BUF,HOU,4.0,
215,Cincinnati Bengals,DST,CIN,DEN,3.0,
216,Indianapolis Colts,DST,IND,MIA,3.0,
217,Tennessee Titans,DST,TEN,CHI,3.0,
218,Miami Dolphins,DST,MIA,IND,3.0,
219,Arizona Cardinals,DST,ARI,GB,2.0,
220,Minnesota Vikings,DST,MIN,SEA,2.0,
221,Washington Redskins,DST,WAS,CAR,2.0,
222,Cleveland Browns,DST,CLE,BAL,1.0,
223,Oakland Raiders,DST,OAK,TB,1.0,
224,Jacksonville Jaguars,DST,JAX,DET,0.0,
