Player,Position,Team,Opponent,Points
Miles Austin,WR,DAL,ATL,14.60
Micheal Spurlock,WR,JAX,DET,14.50
Justin Blackmon,WR,JAX,DET,14.20
Demaryius Thomas,WR,DEN,CIN,13.70
Steve Smith,WR,CAR,WAS,13.10
Michael Floyd,WR,ARI,GB,13.00
Anquan Boldin,WR,BAL,CLE,12.70
Kenny Britt,WR,TEN,CHI,12.70
Davone Bess,WR,MIA,IND,12.70
Andre Roberts,WR,ARI,GB,12.60
Donald Jones,WR,BUF,HOU,12.50
Darrius Heyward-Bey,WR,OAK,TB,12.40
Victor Cruz,WR,NYG,PIT,11.70
Jason Avant,WR,PHI,NO,11.60
Nate Washington,WR,TEN,CHI,11.50
Josh Morgan,WR,WAS,CAR,11.50
Ryan Broyles,WR,DET,JAX,11.20
Denarius Moore,WR,OAK,TB,10.60
Greg Little,WR,CLE,BAL,10.20
Laurent Robinson,WR,JAX,DET,10.10
Emmanuel Sanders,WR,PIT,NYG,10.00
Armanti Edwards,WR,CAR,WAS,9.20
Danario Alexander,WR,LAC,KC,9.10
Jerricho Cotchery,WR,PIT,NYG,9.00
Jermaine Gresham,TE,CIN,DEN,19.80
Owen Daniels,TE,HOU,BUF,16.20
Tom Crabtree,TE,GB,ARI,14.20
Joel Dreessen,TE,DEN,CIN,13.80
Dwayne Allen,TE,IND,MIA,13.50
Antonio Gates,TE,LAC,KC,13.30
Jason Witten,TE,DAL,ATL,12.10
Logan Paulsen,TE,WAS,CAR,10.90
Rob Housler,TE,ARI,GB,10.50
Charles Clay,TE,MIA,IND,10.10
Greg Olsen,TE,CAR,WAS,9.80
Garrett Graham,TE,HOU,BUF,9.10
Heath Miller,TE,PIT,NYG,8.80
Brent Celek,TE,PHI,NO,8.70
Scott Chandler,TE,BUF,HOU,8.10
Marcedes Lewis,TE,JAX,DET,8.10
James Casey,TE,HOU,BUF,7.90
Tony Gonzalez,TE,ATL,DAL,7.60
Martellus Bennett,TE,NYG,PIT,7.00
Zach Miller,TE,SEA,MIN,6.70
Dennis Pitta,TE,BAL,CLE,5.30
Clay Harbor,TE,PHI,NO,5.00
Tony Scheffler,TE,DET,JAX,4.80
Jacob Tamme,TE,DEN,CIN,4.80
Craig Stevens,TE,TEN,CHI,4.60
Benjamin Watson,TE,CLE,BAL,4.20
Dallas Clark,TE,TB,OAK,4.20
Alex Smith,TE,CLE,BAL,3.80
Nate Byham,TE,TB,OAK,3.50
Niles Paul,TE,WAS,CAR,3.20
Ed Dickson,TE,BAL,CLE,3.10
Dorin Dickerson,TE,BUF,HOU,2.30
Gary Barnidge,TE,CAR,WAS,2.30
Allen Reisner,TE,MIN,SEA,2.30
Brandon Pettigrew,TE,DET,JAX,2.10
Richard Gordon,TE,OAK,TB,1.80
Anthony Fasano,TE,MIA,IND,1.80
Taylor Thompson,TE,TEN,CHI,1.70
David Paulson,TE,PIT,NYG,1.70
Jermichael Finley,TE,GB,ARI,1.60
Jared Cook,TE,TEN,CHI,1.60
Michael Palmer,TE,ATL,DAL,1.50
Rhett Ellison,TE,MIN,SEA,1.40
Orson Charles,TE,CIN,DEN,1.40
Luke Stocker,TE,TB,OAK,1.20
Greg Scruggs,TE,SEA,MIN,0.00
DJ Williams,TE,GB,ARI,0.00
Tommy Gallarda,TE,ATL,DAL,0.00
Isaac Redman,RB,PIT,NYG,26.10
Chris Johnson,RB,TEN,CHI,26.10
Marshawn Lynch,RB,SEA,MIN,26.00
Matt Forte,RB,CHI,TEN,25.80
Mikel Leshoure,RB,DET,JAX,25.00
Marcel Reece,FB,OAK,TB,23.50
Trent Richardson,RB,CLE,BAL,22.60
Arian Foster,RB,HOU,BUF,20.10
Joique Bell,RB,DET,JAX,19.90
Michael Turner,RB,ATL,DAL,19.20
Ray Rice,RB,BAL,CLE,18.40
LeSean McCoy,RB,PHI,NO,18.30
Felix Jones,RB,DAL,ATL,15.90
CJ Spiller,RB,BUF,HOU,15.20
Reggie Bush,RB,MIA,IND,14.60
LaRod Stephens-Howling,RB,ARI,GB,13.90
BenJarvus Green-Ellis,RB,CIN,DEN,13.30
Vick Ballard,RB,IND,MIA,12.80
Evan Royster,RB,WAS,CAR,12.60
Ronnie Brown,RB,LAC,KC,12.30
Chris Ivory,RB,NO,PHI,12.00
Mike Goodson,RB,OAK,TB,11.20
Shaun Draughn,RB,KC,LAC,10.70
Rashad Jennings,RB,JAX,DET,10.20
Alex Green,RB,GB,ARI,9.80
DeAngelo Williams,RB,CAR,WAS,9.70
Jamaal Charles,RB,KC,LAC,9.60
Jacquizz Rodgers,RB,ATL,DAL,9.30
Ryan Mathews,RB,LAC,KC,9.20
Pierre Thomas,RB,NO,PHI,9.00
Mark Ingram,RB,NO,PHI,8.70
Bernard Pierce,RB,BAL,CLE,8.60
Fred Jackson,RB,BUF,HOU,8.50
Daniel Thomas,RB,MIA,IND,8.20
Andre Brown,RB,NYG,PIT,8.00
Willis McGahee,RB,DEN,CIN,8.00
Alfred Morris,RB,WAS,CAR,7.60
Jonathan Stewart,RB,CAR,WAS,6.70
James Starks,RB,GB,ARI,6.10
Brian Leonard,RB,CIN,DEN,5.80
Bryce Brown,RB,PHI,NO,4.90
Ahmad Bradshaw,RB,NYG,PIT,4.80
Michael Robinson,RB,SEA,MIN,4.40
Dexter McCluster,RB,KC,LAC,4.40
Michael Bush,RB,CHI,TEN,4.30
Robert Turbin,RB,SEA,MIN,4.00
Darren McFadden,RB,OAK,TB,3.70
Jason Snelling,RB,ATL,DAL,3.60
Matt Bryant,K,ATL,DAL,0.00
Adam Vinatieri,K,IND,MIA,0.00
Mike Nugent,K,CIN,DEN,0.00
Blair Walsh,K,MIN,SEA,0.00
Rian Lindell,K,BUF,HOU,0.00
Lawrence Tynes,K,NYG,PIT,0.00
Dan Carpenter,K,MIA,IND,0.00
Jason Hanson,K,DET,JAX,0.00
Alex Henery,K,PHI,NO,0.00
Ryan Succop,K,KC,LAC,0.00
Matt Prater,K,DEN,CIN,0.00
Nick Novak,K,LAC,KC,0.00
Dan Bailey,K,DAL,ATL,0.00
Kai Forbath,K,WAS,CAR,0.00
Mason Crosby,K,GB,ARI,0.00
Connor Barth,K,TB,OAK,0.00
Sebastian Janikowski,K,OAK,TB,0.00
Steven Hauschka,K,SEA,MIN,0.00
Justin Tucker,K,BAL,CLE,0.00
Jay Feely,K,ARI,GB,0.00
Garrett Hartley,K,NO,PHI,0.00
Rob Bironas,K,TEN,CHI,0.00
Shayne Graham,K,HOU,BUF,0.00
Justin Medlock,K,CAR,WAS,0.00
Josh Scobee,K,JAX,DET,0.00
Shaun Suisham,K,PIT,NYG,-0.10
New Orleans Saints,DST,NO,PHI,21.00
New York Giants,DST,NYG,PIT,14.00
Denver Broncos,DST,DEN,CIN,13.00
Houston Texans,DST,HOU,BUF,10.00
Seattle Seahawks,DST,SEA,MIN,9.00
Carolina Panthers,DST,CAR,WAS,8.00
Green Bay Packers,DST,GB,ARI,7.00
Tampa Bay Buccaneers,DST,TB,OAK,7.00
Kansas City Chiefs,DST,KC,LAC,6.00
Philadelphia Eagles,DST,PHI,NO,6.00
Detroit Lions,DST,DET,JAX,6.00
Baltimore Ravens,DST,BAL,CLE,6.00
Atlanta Falcons,DST,ATL,DAL,5.00
Pittsburgh Steelers,DST,PIT,NYG,5.00
Dallas Cowboys,DST,DAL,ATL,4.00
Buffalo Bills,DST,BUF,HOU,4.00
Cincinnati Bengals,DST,CIN,DEN,3.00
Indianapolis Colts,DST,IND,MIA,3.00
Tennessee Titans,DST,TEN,CHI,3.00
Miami Dolphins,DST,MIA,IND,3.00
Arizona Cardinals,DST,ARI,GB,2.00
Minnesota Vikings,DST,MIN,SEA,2.00
Washington Redskins,DST,WAS,CAR,2.00
Cleveland Browns,DST,CLE,BAL,1.00
Oakland Raiders,DST,OAK,TB,1.00
Jacksonville Jaguars,DST,JAX,DET,0.00
