Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
21,Mike Wallace,WR,9,PIT,NYG,5,3,60,66,1,51,13,22,0,0,0,0,0,15.60,2012
22,Rod Streater,WR,9,OAK,TB,10,4,40,54,1,25,5,14,0,0,0,0,0,15.40,2012
23,Dwayne Bowe,WR,9,KC,LAC,10,8,80,79,0,14,8,10,0,0,0,1,1,14.90,2012
24,Malcom Floyd,WR,9,LAC,KC,4,4,100,48,1,16,12,12,0,0,0,0,0,14.80,2012
25,Torrey Smith,WR,9,BAL,CLE,9,4,44,46,1,26,5,12,0,0,0,0,0,14.60,2012
26,Marques Colston,WR,9,NO,PHI,4,4,100,46,1,21,12,12,0,0,0,0,0,14.60,2012
27,Miles Austin,WR,9,DAL,ATL,9,7,78,76,0,20,8,11,0,0,0,0,0,14.60,2012
28,Micheal Spurlock,WR,9,JAX,DET,5,5,100,35,1,13,7,7,0,0,0,0,0,14.50,2012
29,Justin Blackmon,WR,9,JAX,DET,9,5,56,32,1,12,4,6,0,0,0,0,0,14.20,2012
30,Demaryius Thomas,WR,9,DEN,CIN,8,6,75,77,0,45,10,13,0,0,0,0,0,13.70,2012
31,Steve Smith,WR,9,CAR,WAS,7,3,43,41,1,19,6,14,0,0,0,0,0,13.10,2012
32,Michael Floyd,WR,9,ARI,GB,7,5,71,80,0,37,11,16,0,0,0,0,0,13.00,2012
33,Anquan Boldin,WR,9,BAL,CLE,5,5,100,57,0,21,11,11,0,0,0,0,0,12.70,2012
34,Davone Bess,WR,9,MIA,IND,9,6,67,67,0,16,7,11,0,0,0,0,0,12.70,2012
35,Kenny Britt,WR,9,TEN,CHI,8,5,63,67,0,23,8,13,0,0,0,1,1,12.70,2012
36,Andre Roberts,WR,9,ARI,GB,7,4,57,86,0,40,12,22,0,0,0,1,0,12.60,2012
37,Donald Jones,WR,9,BUF,HOU,9,6,67,65,0,19,7,11,0,0,0,0,0,12.50,2012
38,Darrius Heyward-Bey,WR,9,OAK,TB,6,5,83,74,0,46,12,15,0,0,0,0,0,12.40,2012
39,Victor Cruz,WR,9,NYG,PIT,11,5,46,67,0,26,6,13,0,0,0,0,0,11.70,2012
40,Jason Avant,WR,9,PHI,NO,9,6,67,56,0,13,6,9,0,0,0,0,0,11.60,2012
41,Nate Washington,WR,9,TEN,CHI,2,2,100,35,1,30,18,18,0,0,0,0,0,11.50,2012
42,Josh Morgan,WR,9,WAS,CAR,12,6,50,46,0,16,4,8,1,9,0,0,0,11.50,2012
43,Ryan Broyles,WR,9,DET,JAX,6,6,100,52,0,13,9,9,0,0,0,0,0,11.20,2012
44,Denarius Moore,WR,9,OAK,TB,9,4,44,66,0,26,7,17,0,0,0,0,0,10.60,2012
45,Greg Little,WR,9,CLE,BAL,7,5,71,52,0,23,7,10,0,0,0,0,0,10.20,2012
46,Laurent Robinson,WR,9,JAX,DET,9,6,67,41,0,10,5,7,0,0,0,0,0,10.10,2012
47,Emmanuel Sanders,WR,9,PIT,NYG,2,2,100,20,1,16,10,10,0,0,0,0,0,10.00,2012
48,Armanti Edwards,WR,9,CAR,WAS,1,1,100,82,0,82,82,82,0,0,0,0,0,9.20,2012
49,Danario Alexander,WR,9,LAC,KC,3,3,100,61,0,30,20,20,0,0,0,0,0,9.10,2012
50,Jerricho Cotchery,WR,9,PIT,NYG,4,4,100,50,0,24,13,13,0,0,0,0,0,9.00,2012
