Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
17,Zach Miller,TE,11,CHI,DEN,6,3,50,47,0,21,8,16,0,0,0,0,0,7.70,2015
18,Coby Fleener,TE,11,IND,ATL,5,3,60,45,0,26,9,15,0,0,0,0,0,7.50,2015
19,Jared Cook,TE,11,LAR,BAL,6,4,67,31,0,16,5,8,0,0,0,0,0,7.10,2015
20,Jimmy Graham,TE,11,SEA,SF,3,3,100,39,0,20,13,13,0,0,0,0,0,6.90,2015
21,Rob Gronkowski,TE,11,NE,BUF,7,2,29,37,0,27,5,19,0,0,0,0,0,5.70,2015
22,Garrett Celek,TE,11,SF,SEA,3,2,67,35,0,33,12,18,0,0,0,0,0,5.50,2015
23,Maxx Williams,TE,11,BAL,LAR,4,3,75,20,0,12,5,7,0,0,0,1,0,5.00,2015
24,Jason Witten,TE,11,DAL,MIA,3,2,67,27,0,15,9,14,0,0,0,0,0,4.70,2015
25,Martellus Bennett,TE,11,CHI,DEN,6,2,33,26,0,17,4,13,0,0,0,0,0,4.60,2015
26,Demetrius Harris,TE,11,KC,LAC,2,2,100,26,0,25,13,13,0,0,0,0,0,4.60,2015
27,Clive Walford,TE,11,OAK,DET,3,2,67,25,0,18,8,13,0,0,0,0,0,4.50,2015
28,Gavin Escobar,TE,11,DAL,MIA,3,2,67,20,0,15,7,10,0,0,0,0,0,4.00,2015
29,Rhett Ellison,TE,11,MIN,GB,3,2,67,19,0,18,6,10,0,0,0,0,0,3.90,2015
30,Clay Harbor,TE,11,JAX,TEN,2,2,100,17,0,10,9,9,0,0,0,0,0,3.70,2015
31,Richard Rodgers,TE,11,GB,MIN,5,3,60,7,0,5,1,2,0,0,0,0,0,3.70,2015
32,Luke Willson,TE,11,SEA,SF,2,2,100,15,0,10,8,8,0,0,0,0,0,3.50,2015
33,Anthony Fasano,TE,11,TEN,JAX,2,2,100,14,0,8,7,7,0,0,0,0,0,3.40,2015
34,Zach Ertz,TE,11,PHI,TB,4,2,50,12,0,7,3,6,0,0,0,0,0,3.20,2015
35,Mychal Rivera,TE,11,OAK,DET,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2015
36,Derek Carrier,TE,11,WAS,CAR,3,2,67,7,0,5,2,4,0,0,0,0,0,2.70,2015
37,Jacob Tamme,TE,11,ATL,IND,3,1,33,16,0,16,5,16,0,0,0,0,0,2.60,2015
38,Ryan Griffin,TE,11,HOU,NYJ,2,2,100,6,0,7,3,3,0,0,0,0,0,2.60,2015
39,Phillip Supernaw,TE,11,TEN,JAX,2,2,100,16,0,8,8,8,0,0,0,1,1,2.60,2015
40,Charles Clay,TE,11,BUF,NE,3,1,33,14,0,14,5,14,0,0,0,0,0,2.40,2015
41,Virgil Green,TE,11,DEN,CHI,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2015
42,Ladarius Green,TE,11,LAC,KC,3,1,33,9,0,9,3,9,0,0,0,0,0,1.90,2015
43,Brandon Pettigrew,TE,11,DET,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
44,MyCole Pruitt,TE,11,MIN,GB,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
45,Dwayne Allen,TE,11,IND,ATL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
46,Cooper Helfet,TE,11,SEA,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
47,Antonio Gates,TE,11,LAC,KC,3,1,33,6,0,6,2,6,0,0,0,0,0,1.60,2015
48,Scott Chandler,TE,11,NE,BUF,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2015
49,Craig Stevens,TE,11,TEN,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
50,Marcedes Lewis,TE,11,JAX,TEN,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
