,Player,Position,Team,Opponent,Points,PlayerID
103,Rhett Ellison,TE,MIN,GB,3.9,00-0029587
104,Clay Harbor,TE,JAX,TEN,3.7,00-0027725
105,Richard Rodgers,TE,GB,MIN,3.7,00-0031384
106,Luke Willson,TE,SEA,SF,3.5,00-0030089
107,Anthony Fasano,TE,TEN,JAX,3.4,00-0024268
108,Zach Ertz,TE,PHI,TB,3.2,00-0030061
109,Mychal Rivera,TE,OAK,DET,3.1,00-0030514
110,Derek Carrier,TE,WAS,CAR,2.7,00-0029119
111,Jacob Tamme,TE,ATL,IND,2.6,00-0026267
112,Ryan Griffin,TE,HOU,NYJ,2.6,00-0030108
113,Phillip Supernaw,TE,TEN,JAX,2.6,00-0028987
114,Charles Clay,TE,BUF,NE,2.4,00-0028112
115,Ladarius Green,TE,LAC,KC,1.9,00-0029275
116,Virgil Green,TE,DEN,CHI,1.9,00-0028142
117,Brandon Pettigrew,TE,DET,OAK,1.8,00-0026996
118,MyCole Pruitt,TE,MIN,GB,1.8,00-0031585
119,Dwayne Allen,TE,IND,ATL,1.7,00-0029689
120,Cooper Helfet,TE,SEA,SF,1.7,00-0029534
121,Antonio Gates,TE,LAC,KC,1.6,00-0021547
122,Scott Chandler,TE,NE,BUF,1.3,00-0025516
123,Khari Lee,TE,CHI,DEN,0.0,00-0031922
124,Brandon Myers,TE,TB,PHI,0.0,00-0027135
125,Giovani Bernard,RB,CIN,ARI,25.6,00-0030456
126,LeSean McCoy,RB,BUF,NE,24.3,00-0027029
127,Spencer Ware,RB,KC,LAC,23.1,00-0030414
128,Jonathan Stewart,RB,CAR,WAS,21.4,00-0026153
129,Ahmad Bradshaw,RB,IND,ATL,21.2,00-0025637
130,Darren McFadden,RB,DAL,MIA,20.9,00-0026144
131,James White,RB,NE,BUF,18.6,00-0031062
132,Alfred Blue,RB,HOU,NYJ,18.2,00-0031075
133,Patrick DiMarco,FB,ATL,IND,17.1,00-0028581
134,Jeremy Hill,RB,CIN,ARI,16.5,00-0031301
135,Javorius Allen,RB,BAL,LAR,16.5,00-0031577
136,Charles Sims,RB,TB,PHI,15.9,00-0031390
137,Shaun Draughn,RB,SF,SEA,15.7,00-0028202
138,Darren Sproles,RB,PHI,TB,14.9,00-0023564
139,Eddie Lacy,RB,GB,MIN,14.6,00-0030485
140,Ronnie Hillman,RB,DEN,CHI,14.4,00-0029683
141,Bilal Powell,RB,NYJ,HOU,13.9,00-0028064
142,Theo Riddick,RB,DET,OAK,13.6,00-0030107
143,Jeremy Langford,RB,CHI,DEN,13.2,00-0031569
144,Adrian Peterson,RB,MIN,GB,13.1,00-0025394
145,DeMarco Murray,RB,PHI,TB,12.1,00-0028009
146,Frank Gore,RB,IND,ATL,12.0,00-0023500
147,Todd Gurley,RB,LA,BAL,11.6,00-0032241
148,Antonio Andrews,RB,TEN,JAX,11.4,00-0030789
149,TJ Yeldon,RB,JAX,TEN,11.2,00-0032209
150,David Johnson,RB,ARI,CIN,10.6,00-0032187
151,Jonathan Grimes,RB,HOU,NYJ,9.5,00-0029510
152,CJ Anderson,RB,DEN,CHI,9.2,00-0029854
153,Mike Tolbert,FB,CAR,WAS,9.0,00-0026069
154,Latavius Murray,RB,OAK,DET,8.8,00-0030513
155,Charcandrick West,RB,KC,LAC,8.4,00-0030668
156,Chris Johnson,RB,ARI,CIN,7.5,
157,Lamar Miller,RB,MIA,DAL,7.5,00-0029615
158,LeGarrette Blount,RB,NE,BUF,7.1,00-0027325
159,Melvin Gordon,RB,LAC,KC,5.9,00-0032144
160,Ameer Abdullah,RB,DET,OAK,5.6,00-0032104
161,Jay Ajayi,RB,MIA,DAL,5.6,00-0031590
162,Chris Ivory,RB,NYJ,HOU,5.5,00-0027531
163,James Starks,RB,GB,MIN,5.4,00-0027791
164,Joique Bell,RB,DET,OAK,5.0,00-0027218
165,Robert Turbin,RB,DAL,MIA,4.8,00-0029273
166,Terron Ward,RB,ATL,IND,4.8,00-0031682
167,Chris Thompson,RB,WAS,CAR,4.7,00-0030404
168,Devonta Freeman,RB,ATL,IND,4.3,00-0031285
169,Kyle Juszczyk,FB,BAL,LAR,4.3,00-0029892
170,Fred Jackson,RB,SEA,SF,4.2,00-0024204
171,Tevin Coleman,RB,ATL,IND,3.8,00-0032058
172,Dexter McCluster,RB,TEN,JAX,3.8,00-0027651
173,Jason Myers,K,JAX,TEN,0.0,00-0031492
174,Matt Prater,K,DET,OAK,0.0,00-0023853
175,Chandler Catanzaro,K,ARI,CIN,0.0,00-0030896
176,Justin Tucker,K,BAL,LAR,0.0,00-0029597
177,Robbie Gould,K,CHI,DEN,0.0,00-0023252
178,Sebastian Janikowski,K,OAK,DET,0.0,00-0019646
179,Dan Carpenter,K,BUF,NE,0.0,00-0026003
180,Cairo Santos,K,KC,LAC,0.0,00-0031203
181,Connor Barth,K,TB,PHI,0.0,00-0026138
182,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
183,Ryan Succop,K,TEN,JAX,0.0,00-0026968
184,Phil Dawson,K,SF,SEA,0.0,00-0004091
185,Mike Nugent,K,CIN,ARI,0.0,00-0023482
186,Adam Vinatieri,K,IND,ATL,0.0,00-0016919
187,Nick Novak,K,HOU,NYJ,0.0,00-0023096
188,Dan Bailey,K,DAL,MIA,0.0,00-0028660
189,Josh Lambo,K,LAC,KC,0.0,00-0032087
190,Caleb Sturgis,K,PHI,TB,0.0,00-0030390
191,Randy Bullock,K,NYJ,HOU,0.0,00-0029421
192,Steven Hauschka,K,SEA,SF,0.0,
193,Brandon McManus,K,DEN,CHI,0.0,00-0029822
194,Matt Bryant,K,ATL,IND,0.0,00-0020578
195,Dustin Hopkins,K,WAS,CAR,0.0,00-0030098
196,Andrew Franks,K,MIA,DAL,0.0,00-0031718
197,Blair Walsh,K,MIN,GB,0.0,00-0029576
198,Greg Zuerlein,K,LA,BAL,0.0,00-0029621
199,Jordan Gay,K,BUF,NE,0.0,00-0030410
200,Indianapolis Colts,DST,IND,ATL,17.0,
201,Baltimore Ravens,DST,BAL,LAR,17.0,
202,Carolina Panthers,DST,CAR,WAS,16.0,
203,Dallas Cowboys,DST,DAL,MIA,12.0,
204,Green Bay Packers,DST,GB,MIN,12.0,
205,Arizona Cardinals,DST,ARI,CIN,11.0,
206,Jacksonville Jaguars,DST,JAX,TEN,10.0,
207,Houston Texans,DST,HOU,NYJ,10.0,
208,Tennessee Titans,DST,TEN,JAX,9.0,
209,Atlanta Falcons,DST,ATL,IND,9.0,
210,New England Patriots,DST,NE,BUF,8.0,
211,Denver Broncos,DST,DEN,CHI,7.0,
212,Detroit Lions,DST,DET,OAK,7.0,
213,Miami Dolphins,DST,MIA,DAL,7.0,
214,Washington Redskins,DST,WAS,CAR,6.0,
215,Seattle Seahawks,DST,SEA,SF,6.0,
216,Los Angeles Rams,DST,LA,BAL,6.0,
217,Chicago Bears,DST,CHI,DEN,6.0,
218,Cincinnati Bengals,DST,CIN,ARI,5.0,
219,Oakland Raiders,DST,OAK,DET,5.0,
220,Buffalo Bills,DST,BUF,NE,4.0,
221,Los Angeles Chargers,DST,LAC,KC,3.0,
222,New York Jets,DST,NYJ,HOU,3.0,
223,San Francisco 49ers,DST,SF,SEA,3.0,
224,Minnesota Vikings,DST,MIN,GB,1.0,
225,Philadelphia Eagles,DST,PHI,TB,-1.0,
