Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Thomas Rawls,RB,11,SEA,SF,30,209,7,1,3,3,46,1,0,0,43.50,2015
2,Doug Martin,RB,11,TB,PHI,27,235,9,0,1,0,0,0,0,0,26.50,2015
3,Giovani Bernard,RB,11,CIN,ARI,6,18,3,0,10,8,128,0,1,0,25.60,2015
4,LeSean McCoy,RB,11,BUF,NE,20,82,4,1,10,6,41,0,0,0,24.30,2015
5,Spencer Ware,RB,11,KC,LAC,11,96,9,2,1,1,5,0,0,0,23.10,2015
6,Jonathan Stewart,RB,11,CAR,WAS,21,102,5,0,1,1,12,1,0,0,21.40,2015
7,Ahmad Bradshaw,RB,11,IND,ATL,9,32,4,0,4,4,20,2,0,0,21.20,2015
8,Darren McFadden,RB,11,DAL,MIA,29,129,4,0,3,3,20,0,0,0,20.90,2015
9,James White,RB,11,NE,BUF,2,14,7,1,3,2,32,1,0,0,18.60,2015
10,Alfred Blue,RB,11,HOU,NYJ,21,58,3,0,3,3,34,1,0,0,18.20,2015
11,Patrick DiMarco,FB,11,ATL,IND,0,0,0,0,4,3,21,2,0,0,17.10,2015
12,Jeremy Hill,RB,11,CIN,ARI,13,45,4,2,0,0,0,0,0,0,16.50,2015
13,Javorius Allen,RB,11,BAL,LAR,22,67,3,0,6,5,48,0,0,0,16.50,2015
14,Charles Sims,RB,11,TB,PHI,10,43,4,0,4,3,26,1,0,0,15.90,2015
15,Shaun Draughn,RB,11,SF,SEA,12,37,3,0,11,8,40,0,1,0,15.70,2015
16,Darren Sproles,RB,11,PHI,TB,6,21,4,0,7,3,38,1,0,0,14.90,2015
17,Eddie Lacy,RB,11,GB,MIN,22,100,5,0,2,1,6,0,0,0,14.60,2015
18,Ronnie Hillman,RB,11,DEN,CHI,21,102,5,0,1,1,2,0,0,0,14.40,2015
19,Bilal Powell,RB,11,NYJ,HOU,4,22,6,0,7,5,67,0,0,0,13.90,2015
20,Theo Riddick,RB,11,DET,OAK,6,14,2,0,6,5,72,0,0,0,13.60,2015
21,Jeremy Langford,RB,11,CHI,DEN,13,25,2,1,6,3,17,0,0,0,13.20,2015
22,Adrian Peterson,RB,11,MIN,GB,13,45,4,1,2,2,16,0,1,1,13.10,2015
23,DeMarco Murray,RB,11,PHI,TB,13,64,5,0,5,4,27,0,1,1,12.10,2015
24,Frank Gore,RB,11,IND,ATL,14,34,2,0,5,5,46,0,1,1,12.00,2015
25,Todd Gurley,RB,11,LAR,BAL,25,66,3,1,0,0,0,0,1,1,11.60,2015
26,Antonio Andrews,RB,11,TEN,JAX,15,78,5,0,2,2,16,0,0,0,11.40,2015
27,TJ Yeldon,RB,11,JAX,TEN,14,54,4,0,4,3,28,0,0,0,11.20,2015
28,David Johnson,RB,11,ARI,CIN,2,9,5,0,2,2,17,1,1,0,10.60,2015
29,Jonathan Grimes,RB,11,HOU,NYJ,6,37,6,0,3,3,28,0,0,0,9.50,2015
30,CJ Anderson,RB,11,DEN,CHI,12,59,5,0,2,2,13,0,0,0,9.20,2015
31,Mike Tolbert,FB,11,CAR,WAS,7,5,1,0,2,2,5,1,0,0,9.00,2015
32,Latavius Murray,RB,11,OAK,DET,13,28,2,1,0,0,0,0,0,0,8.80,2015
33,Charcandrick West,RB,11,KC,LAC,11,16,2,0,2,2,48,0,0,0,8.40,2015
34,Chris Johnson,RB,11,ARI,CIN,18,63,4,0,2,1,2,0,0,0,7.50,2015
35,Lamar Miller,RB,11,MIA,DAL,7,44,6,0,3,2,11,0,0,0,7.50,2015
36,LeGarrette Blount,RB,11,NE,BUF,16,56,4,0,2,1,5,0,0,0,7.10,2015
37,Melvin Gordon,RB,11,LAC,KC,15,37,3,0,1,1,12,0,0,0,5.90,2015
38,Ameer Abdullah,RB,11,DET,OAK,12,44,4,0,2,1,2,0,0,0,5.60,2015
39,Jay Ajayi,RB,11,MIA,DAL,4,13,3,0,2,2,23,0,0,0,5.60,2015
40,Chris Ivory,RB,11,NYJ,HOU,8,36,5,0,1,1,9,0,1,0,5.50,2015
41,James Starks,RB,11,GB,MIN,8,14,2,0,1,1,30,0,0,0,5.40,2015
42,Joique Bell,RB,11,DET,OAK,6,22,4,0,1,1,18,0,0,0,5.00,2015
43,Robert Turbin,RB,11,DAL,MIA,7,35,5,0,2,1,3,0,0,0,4.80,2015
44,Terron Ward,RB,11,ATL,IND,2,2,1,0,4,3,16,0,0,0,4.80,2015
45,Chris Thompson,RB,11,WAS,CAR,4,10,3,0,4,3,7,0,1,0,4.70,2015
46,Devonta Freeman,RB,11,ATL,IND,3,43,14,0,0,0,0,0,0,0,4.30,2015
47,Kyle Juszczyk,FB,11,BAL,LAR,2,3,2,0,5,3,10,0,0,0,4.30,2015
48,Fred Jackson,RB,11,SEA,SF,4,11,3,0,2,2,11,0,0,0,4.20,2015
49,Tevin Coleman,RB,11,ATL,IND,17,48,3,0,2,0,0,0,1,1,3.80,2015
50,Dexter McCluster,RB,11,TEN,JAX,2,0,0,0,2,2,18,0,0,0,3.80,2015
