Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Cam Newton,QB,11,CAR,WAS,21,34,62,246,7,5,0,123,4,16,4,0,31.44,2015
2,Jameis Winston,QB,11,TB,PHI,19,29,66,246,9,5,0,132,4,0,0,0,29.84,2015
3,Carson Palmer,QB,11,ARI,CIN,20,31,65,317,10,4,2,111,1,-1,-1,0,29.58,2015
4,Andy Dalton,QB,11,CIN,ARI,22,39,56,315,8,2,0,100,8,34,4,0,26.00,2015
5,Russell Wilson,QB,11,SEA,SF,24,29,83,260,9,3,0,139,9,30,3,0,25.40,2015
6,Matt Ryan,QB,11,ATL,IND,25,46,54,280,6,3,3,67,2,7,4,0,20.90,2015
7,Matthew Stafford,QB,11,DET,OAK,22,35,63,282,8,0,0,88,6,31,5,1,20.38,2015
8,Teddy Bridgewater,QB,11,MIN,GB,25,37,68,296,8,1,0,101,4,43,11,0,20.14,2015
9,Aaron Rodgers,QB,11,GB,MIN,16,34,47,212,6,2,0,87,3,6,2,0,19.08,2015
10,Brock Osweiler,QB,11,DEN,CHI,20,27,74,250,9,2,0,127,2,4,2,0,18.40,2015
11,Marcus Mariota,QB,11,TEN,JAX,22,35,63,231,7,0,0,82,5,29,6,1,18.14,2015
12,Ryan Fitzpatrick,QB,11,NYJ,HOU,19,39,49,216,6,1,2,53,5,12,2,1,17.84,2015
13,Mark Sanchez,QB,11,PHI,TB,26,41,63,261,6,2,3,67,2,14,7,0,16.84,2015
14,Blaine Gabbert,QB,11,SF,SEA,22,34,65,264,8,1,0,98,4,22,6,0,16.76,2015
15,Ryan Tannehill,QB,11,MIA,DAL,13,24,54,188,8,2,1,90,3,13,4,0,15.82,2015
16,TJ Yates,QB,11,HOU,NYJ,16,34,47,229,7,2,0,89,3,-5,-2,0,15.66,2015
17,Matt Hasselbeck,QB,11,IND,ATL,23,32,72,213,7,2,2,85,3,8,3,0,15.32,2015
18,Tony Romo,QB,11,DAL,MIA,18,28,64,227,8,2,2,83,2,2,1,0,15.28,2015
19,Tom Brady,QB,11,NE,BUF,20,39,51,277,7,1,1,72,0,0,0,0,14.08,2015
20,Joe Flacco,QB,11,BAL,LAR,27,44,61,299,7,1,2,70,0,0,0,0,13.96,2015
21,Alex Smith,QB,11,KC,LAC,20,25,80,253,10,0,0,109,7,33,5,0,13.42,2015
22,Blake Bortles,QB,11,JAX,TEN,21,30,70,242,8,1,1,91,2,9,5,0,12.58,2015
23,Jay Cutler,QB,11,CHI,DEN,18,32,56,265,8,0,1,70,3,29,10,0,11.50,2015
24,Kirk Cousins,QB,11,WAS,CAR,22,30,73,207,7,1,1,89,1,4,4,0,9.68,2015
25,Tyrod Taylor,QB,11,BUF,NE,20,36,56,233,7,0,0,75,4,1,0,0,9.42,2015
26,Derek Carr,QB,11,OAK,DET,13,25,52,169,7,0,0,74,1,8,8,0,7.56,2015
27,Case Keenum,QB,11,LAR,BAL,12,26,46,136,5,1,0,75,2,0,0,0,7.44,2015
28,Philip Rivers,QB,11,LAC,KC,19,30,63,178,6,0,1,66,4,8,2,0,6.92,2015
29,Derek Anderson,QB,11,CAR,WAS,0,0,0,0,0,0,0,0,2,2,1,0,0.20,2015
30,Joe Webb,QB,11,CAR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
31,Shaun Hill,QB,11,MIN,GB,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2015
