Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ray Rice,RB,17,BAL,CIN,24,191,8,2,2,2,8,0,0,0,36.90,2011
2,Michael Turner,RB,17,ATL,TB,17,172,10,2,1,0,0,0,0,0,32.20,2011
3,Evan Royster,RB,17,WAS,PHI,20,113,6,0,7,5,52,0,0,0,24.50,2011
4,Ben Tate,RB,17,HOU,TEN,16,97,6,1,5,4,24,0,0,0,22.10,2011
5,Ahmad Bradshaw,RB,17,NYG,DAL,16,57,4,1,4,3,12,1,0,0,21.90,2011
6,Chris Ivory,RB,17,NO,CAR,19,127,7,1,0,0,0,0,0,0,21.70,2011
7,Maurice Jones-Drew,RB,17,JAX,IND,25,169,7,0,3,1,4,0,0,0,21.30,2011
8,BenJarvus Green-Ellis,RB,17,NE,BUF,7,22,3,2,1,1,53,0,0,0,20.50,2011
9,CJ Spiller,RB,17,BUF,NE,13,60,5,0,8,4,40,1,0,0,20.00,2011
10,Ryan Grant,RB,17,GB,DET,12,48,4,0,3,1,80,1,0,0,19.80,2011
11,Isaac Redman,RB,17,PIT,CLE,19,92,5,1,5,3,18,0,2,2,18.00,2011
12,Darren Sproles,RB,17,NO,CAR,6,40,7,0,6,5,29,1,0,0,17.90,2011
13,Dexter McCluster,RB,17,KC,DEN,12,61,5,1,6,3,25,0,0,0,17.60,2011
14,Willis McGahee,RB,17,DEN,KC,28,145,5,0,1,0,0,0,0,0,17.50,2011
15,Leon Washington,RB,17,SEA,ARI,7,78,11,1,2,2,12,0,0,0,17.00,2011
16,Jonathan Stewart,RB,17,CAR,NO,9,79,9,1,2,2,7,0,0,0,16.60,2011
17,Kevin Smith,RB,17,DET,GB,9,35,4,0,6,4,26,1,1,1,15.10,2011
18,Chris Johnson,RB,17,TEN,HOU,15,61,4,0,4,4,49,0,0,0,15.00,2011
19,Felix Jones,RB,17,DAL,NYG,11,30,3,0,8,7,47,0,0,0,14.70,2011
20,Mike Tolbert,FB,17,LAC,OAK,9,58,6,1,1,1,13,0,0,0,14.10,2011
21,Roy Helu,RB,17,WAS,PHI,4,5,1,0,2,2,48,1,0,0,13.30,2011
22,Kahlil Bell,RB,17,CHI,MIN,17,54,3,0,5,5,28,0,1,1,12.20,2011
23,LaDainian Tomlinson,RB,17,NYJ,MIA,11,56,5,0,7,4,23,0,0,0,11.90,2011
24,Dion Lewis,RB,17,PHI,WAS,12,58,5,1,0,0,0,0,0,0,11.80,2011
25,Bernard Scott,RB,17,CIN,BAL,6,34,6,1,2,1,8,0,0,0,11.20,2011
26,Marshawn Lynch,RB,17,SEA,ARI,19,86,5,0,4,2,5,0,0,0,11.10,2011
27,Kendall Hunter,RB,17,SF,LAR,16,76,5,0,3,2,11,0,0,0,10.70,2011
28,Steven Jackson,RB,17,LAR,SF,16,76,5,0,2,1,15,0,0,0,10.10,2011
29,Michael Bush,RB,17,OAK,LAC,19,66,4,0,3,2,13,0,0,0,9.90,2011
30,Anthony Dixon,RB,17,SF,LAR,8,21,3,1,1,1,6,0,0,0,9.70,2011
31,Pierre Thomas,RB,17,NO,CAR,5,30,6,0,5,3,36,0,0,0,9.60,2011
32,Curtis Brinkley,RB,17,LAC,OAK,16,52,3,0,5,3,12,0,0,0,9.40,2011
33,LaRod Stephens-Howling,RB,17,ARI,SEA,21,93,4,0,0,0,0,0,0,0,9.30,2011
34,DeAngelo Williams,RB,17,CAR,NO,7,53,8,0,4,2,20,0,0,0,9.30,2011
35,Jacquizz Rodgers,RB,17,ATL,TB,8,24,3,1,1,1,5,0,1,1,8.90,2011
36,Chester Taylor,RB,17,ARI,SEA,3,8,3,1,3,1,6,0,0,0,8.40,2011
37,Tashard Choice,RB,17,BUF,NE,1,4,4,1,2,1,9,0,0,0,8.30,2011
38,Jed Collins,FB,17,NO,CAR,0,0,0,0,2,2,3,1,0,0,8.30,2011
39,Stevan Ridley,RB,17,NE,BUF,15,81,5,0,0,0,0,0,1,0,8.10,2011
40,Cedric Benson,RB,17,CIN,BAL,13,51,4,0,3,2,10,0,0,0,8.10,2011
41,Toby Gerhart,RB,17,MIN,CHI,15,67,5,0,2,1,3,0,0,0,8.00,2011
42,Cadillac Williams,RB,17,LAR,SF,7,17,2,1,1,0,0,0,0,0,7.70,2011
43,Kregg Lumpkin,RB,17,TB,ATL,2,0,0,0,7,5,27,0,0,0,7.70,2011
44,Brandon Saine,RB,17,GB,DET,8,28,4,0,3,3,17,0,0,0,7.50,2011
45,Darrel Young,FB,17,WAS,PHI,1,12,12,0,3,3,32,0,0,0,7.40,2011
46,Henry Hynoski,FB,17,NYG,DAL,0,0,0,0,4,4,31,0,0,0,7.10,2011
47,Jason Snelling,RB,17,ATL,TB,9,50,6,0,1,1,4,0,0,0,6.40,2011
48,Steve Slaton,RB,17,MIA,NYJ,11,55,5,0,1,1,-1,0,0,0,6.40,2011
49,Daniel Thomas,RB,17,MIA,NYJ,12,28,2,0,2,2,12,0,0,0,6.00,2011
50,Lorenzo Booker,RB,17,MIN,CHI,2,-3,-2,0,4,3,33,0,0,0,6.00,2011
