Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,17,NE,BUF,10,8,80,108,2,22,11,14,0,0,0,0,0,33.80,2011
2,Aaron Hernandez,TE,17,NE,BUF,11,7,64,138,1,44,13,20,2,26,0,0,0,32.40,2011
3,Antonio Gates,TE,17,LAC,OAK,5,5,100,106,1,38,21,21,0,0,0,0,0,24.60,2011
4,Jimmy Graham,TE,17,NO,CAR,9,8,89,97,1,29,11,12,0,0,0,0,0,23.70,2011
5,Vernon Davis,TE,17,SF,LAR,9,8,89,118,0,44,13,15,0,0,0,0,0,22.80,2011
6,Brandon Pettigrew,TE,17,DET,GB,11,7,64,116,0,26,11,17,0,0,0,0,0,21.60,2011
7,Brent Celek,TE,17,PHI,WAS,10,6,60,86,1,30,9,14,0,0,0,0,0,20.60,2011
8,Jermichael Finley,TE,17,GB,DET,8,7,88,64,1,16,8,9,0,0,0,0,0,19.40,2011
9,Tony Scheffler,TE,17,DET,GB,6,4,67,65,1,26,11,16,0,0,0,0,0,18.50,2011
10,Dennis Pitta,TE,17,BAL,CIN,7,6,86,62,1,39,9,10,0,0,0,0,0,18.20,2011
11,Dustin Keller,TE,17,NYJ,MIA,7,7,100,45,1,13,6,6,0,0,0,0,0,17.50,2011
12,James Casey,TE,17,HOU,TEN,7,7,100,91,0,21,13,13,0,0,0,0,0,16.10,2011
13,Kellen Winslow,TE,17,TB,ATL,9,7,78,56,0,22,6,8,0,0,0,1,0,14.60,2011
14,Jason Witten,TE,17,DAL,NYG,8,7,88,69,0,20,9,10,0,0,0,0,0,13.90,2011
15,Kevin Boss,TE,17,OAK,LAC,3,3,100,33,1,22,11,11,0,0,0,0,0,12.30,2011
16,Todd Heap,TE,17,ARI,SEA,2,2,100,35,1,22,18,18,0,0,0,0,0,11.50,2011
17,Jermaine Gresham,TE,17,CIN,BAL,5,5,100,72,0,31,14,14,0,0,0,1,1,11.20,2011
18,Jared Cook,TE,17,TEN,HOU,7,4,57,63,0,25,9,16,0,0,0,0,0,10.30,2011
19,Dallas Clark,TE,17,IND,JAX,9,5,56,53,0,20,6,11,0,0,0,0,0,10.30,2011
20,Lance Kendricks,TE,17,LAR,SF,8,3,38,54,0,22,7,18,0,0,0,0,0,8.40,2011
21,Evan Moore,TE,17,CLE,PIT,6,4,67,39,0,12,7,10,0,0,0,0,0,7.90,2011
22,Charles Clay,TE,17,MIA,NYJ,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2011
23,Marcedes Lewis,TE,17,JAX,IND,4,3,75,33,0,16,8,11,0,0,0,0,0,6.30,2011
24,Scott Chandler,TE,17,BUF,NE,3,3,100,29,0,19,10,10,0,0,0,0,0,5.90,2011
25,Matthew Mulligan,TE,17,NYJ,MIA,1,1,100,41,0,41,41,41,0,0,0,0,0,5.10,2011
26,Anthony Fasano,TE,17,MIA,NYJ,6,4,67,11,0,4,2,3,0,0,0,0,0,5.10,2011
27,Logan Paulsen,TE,17,WAS,PHI,5,2,40,29,0,22,6,15,0,0,0,0,0,4.90,2011
28,Joel Dreessen,TE,17,HOU,TEN,3,3,100,18,0,15,6,6,0,0,0,0,0,4.80,2011
29,Jeremy Shockey,TE,17,CAR,NO,6,3,50,18,0,6,3,6,0,0,0,0,0,4.80,2011
30,Kyle Rudolph,TE,17,MIN,CHI,4,3,75,15,0,9,4,5,0,0,0,0,0,4.50,2011
31,Heath Miller,TE,17,PIT,CLE,3,2,67,23,0,12,8,12,0,0,0,0,0,4.30,2011
32,Rob Housler,TE,17,ARI,SEA,3,2,67,27,0,21,9,14,0,0,0,1,1,3.70,2011
33,Garrett Graham,TE,17,HOU,TEN,1,1,100,24,0,24,24,24,0,0,0,0,0,3.40,2011
34,Bear Pascoe,TE,17,NYG,DAL,2,2,100,14,0,12,7,7,0,0,0,0,0,3.40,2011
35,Travis Beckum,TE,17,NYG,DAL,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2011
36,Jeff King,TE,17,ARI,SEA,2,2,100,12,0,10,6,6,0,0,0,0,0,3.20,2011
37,Ed Dickson,TE,17,BAL,CIN,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2011
38,Donald Lee,TE,17,CIN,BAL,3,2,67,9,0,6,3,5,0,0,0,0,0,2.90,2011
39,Jordan Cameron,TE,17,CLE,PIT,5,1,20,15,0,15,3,15,0,0,0,0,0,2.50,2011
40,Cameron Morrah,TE,17,SEA,ARI,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2011
41,Daniel Fells,TE,17,DEN,KC,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2011
42,Leonard Pope,TE,17,KC,DEN,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2011
43,Deon Butler,TE,17,SEA,ARI,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2011
44,Brandon Myers,TE,17,OAK,LAC,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2011
45,David Ausberry,TE,17,OAK,LAC,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2011
46,Clay Harbor,TE,17,PHI,WAS,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2011
47,Tony Gonzalez,TE,17,ATL,TB,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2011
48,Michael Palmer,TE,17,ATL,TB,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2011
49,David Johnson,TE,17,PIT,CLE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
50,DJ Williams,TE,17,GB,DET,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
