Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jordy Nelson,WR,17,GB,DET,15,9,60,162,3,58,11,18,0,0,0,0,0,46.20,2011
2,Calvin Johnson,WR,17,DET,GB,17,11,65,244,1,41,14,22,0,0,0,0,0,44.40,2011
3,Marques Colston,WR,17,NO,CAR,10,7,70,145,2,42,15,21,0,0,0,0,0,36.50,2011
4,Victor Cruz,WR,17,NYG,DAL,11,6,55,178,1,74,16,30,0,0,0,0,0,32.80,2011
5,Percy Harvin,WR,17,MIN,CHI,16,10,63,115,0,23,7,12,5,13,1,0,0,31.80,2011
6,Darrius Heyward-Bey,WR,17,OAK,LAC,17,9,53,130,1,39,8,14,0,0,0,0,0,31.00,2011
7,Michael Crabtree,WR,17,SF,LAR,11,9,82,92,2,28,8,10,0,0,0,0,0,30.20,2011
8,Malcom Floyd,WR,17,LAC,OAK,9,7,78,127,1,43,14,18,0,0,0,0,0,28.70,2011
9,Larry Fitzgerald,WR,17,ARI,SEA,18,9,50,149,0,41,8,17,0,0,0,0,0,26.90,2011
10,Dezmon Briscoe,WR,17,TB,ATL,11,8,73,53,2,9,5,7,0,0,0,0,0,25.30,2011
11,Brandon Lloyd,WR,17,LAR,SF,11,6,55,100,1,36,9,17,0,0,0,0,0,25.00,2011
12,Austin Collie,WR,17,IND,JAX,11,9,82,96,1,21,9,11,0,0,0,0,0,24.60,2011
13,Julio Jones,WR,17,ATL,TB,5,4,80,76,2,48,15,19,1,9,0,0,0,24.50,2011
14,Laurent Robinson,WR,17,DAL,NYG,5,4,80,61,2,34,12,15,0,0,0,0,0,22.10,2011
15,Jeremy Maclin,WR,17,PHI,WAS,13,8,62,105,0,29,8,13,0,0,0,0,0,21.50,2011
16,Steve Smith,WR,17,CAR,NO,7,6,86,86,1,22,12,14,1,1,0,1,1,19.70,2011
17,Nate Washington,WR,17,TEN,HOU,9,4,44,92,1,55,10,23,0,0,0,0,0,19.20,2011
18,DeSean Jackson,WR,17,PHI,WAS,6,4,67,86,1,62,14,22,0,0,0,0,0,18.60,2011
19,Hakeem Nicks,WR,17,NYG,DAL,6,5,83,76,1,36,13,15,0,0,0,0,0,18.60,2011
20,Titus Young,WR,17,DET,GB,8,4,50,24,2,10,3,6,0,0,0,0,0,18.40,2011
21,Denarius Moore,WR,17,OAK,LAC,6,3,50,101,0,78,17,34,1,3,0,0,0,16.40,2011
22,Joshua Cribbs,WR,17,CLE,PIT,10,7,70,91,0,23,9,13,0,0,0,1,0,16.10,2011
23,Roy Williams,WR,17,CHI,MIN,7,4,57,60,1,22,9,15,0,0,0,0,0,16.00,2011
24,Derek Hagan,WR,17,BUF,NE,10,7,70,89,0,29,9,13,0,0,0,0,0,15.90,2011
25,Dwayne Bowe,WR,17,KC,DEN,7,6,86,93,0,22,13,16,0,0,0,0,0,15.30,2011
26,Reggie Wayne,WR,17,IND,JAX,11,8,73,73,0,14,7,9,0,0,0,0,0,15.30,2011
27,Vincent Jackson,WR,17,LAC,OAK,5,2,40,29,1,16,6,15,1,41,0,0,0,15.00,2011
28,Antonio Brown,WR,17,PIT,CLE,10,6,60,90,0,40,9,15,0,0,0,0,0,15.00,2011
29,Louis Murphy,WR,17,OAK,LAC,6,5,83,72,0,28,12,14,1,27,0,0,0,14.90,2011
30,James Jones,WR,17,GB,DET,8,6,75,89,0,40,11,15,0,0,0,0,0,14.90,2011
31,Jeremy Kerley,WR,17,NYJ,MIA,6,4,67,71,0,30,12,18,1,16,0,0,0,14.34,2011
32,Steve Johnson,WR,17,BUF,NE,7,4,57,40,1,18,6,10,0,0,0,0,0,14.00,2011
33,Donnie Avery,WR,17,TEN,HOU,6,3,50,45,1,23,8,15,0,0,0,0,0,13.50,2011
34,Donald Driver,WR,17,GB,DET,4,2,50,52,1,35,13,26,0,0,0,0,0,13.20,2011
35,Ricardo Lockette,WR,17,SEA,ARI,2,1,50,61,1,61,31,61,0,0,0,0,0,13.10,2011
36,Dez Bryant,WR,17,DAL,NYG,8,6,75,70,0,17,9,12,0,0,0,1,0,13.00,2011
37,Bryant Johnson,WR,17,HOU,TEN,2,2,100,45,1,40,23,23,1,1,0,0,0,12.60,2011
38,Preston Parker,WR,17,TB,ATL,6,4,67,74,0,48,12,19,0,0,0,0,0,11.40,2011
39,Nate Burleson,WR,17,DET,GB,11,6,55,45,0,16,4,8,1,9,0,0,0,11.40,2011
40,Wes Welker,WR,17,NE,BUF,11,6,55,51,0,15,5,9,0,0,0,0,0,11.10,2011
41,Roddy White,WR,17,ATL,TB,9,4,44,69,0,23,8,17,0,0,0,0,0,10.90,2011
42,Davone Bess,WR,17,MIA,NYJ,6,6,100,45,0,17,8,8,0,0,0,0,0,10.50,2011
43,Jerome Simpson,WR,17,CIN,BAL,10,5,50,54,0,23,5,11,0,0,0,0,0,10.40,2011
44,Brandon Marshall,WR,17,MIA,NYJ,8,5,63,50,0,19,6,10,0,0,0,0,0,10.00,2011
45,Plaxico Burress,WR,17,NYJ,MIA,5,4,80,57,0,29,11,14,0,0,0,0,0,9.70,2011
46,Chastin West,WR,17,JAX,IND,2,1,50,23,1,23,12,23,0,0,0,0,0,9.30,2011
47,Golden Tate,WR,17,SEA,ARI,6,5,83,46,0,23,8,9,1,-5,0,0,0,9.10,2011
48,Devin Aromashodu,WR,17,MIN,CHI,11,3,27,53,0,19,5,18,0,0,0,0,0,8.30,2011
49,Torrey Smith,WR,17,BAL,CIN,7,5,71,33,0,13,5,7,0,0,0,0,0,8.30,2011
50,Ruvell Martin,WR,17,BUF,NE,5,4,80,42,0,14,8,11,0,0,0,0,0,8.20,2011
