Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Arian Foster,RB,7,HOU,TEN,25,115,5,2,5,5,119,1,0,0,52.40,2011
2,DeMarco Murray,RB,7,DAL,LAR,25,253,10,1,2,0,0,0,0,0,34.30,2011
3,Matt Forte,RB,7,CHI,TB,25,145,6,1,4,2,38,0,0,0,29.30,2011
4,Darren Sproles,RB,7,NO,IND,12,88,7,1,6,6,19,1,0,0,28.70,2011
5,Adrian Peterson,RB,7,MIN,GB,24,175,7,1,1,1,0,0,0,0,27.50,2011
6,Pierre Thomas,RB,7,NO,IND,10,57,6,0,6,5,68,0,0,0,17.50,2011
7,Steven Jackson,RB,7,LAR,DAL,18,70,4,1,5,4,3,0,0,0,17.30,2011
8,Shonn Greene,RB,7,NYJ,LAC,20,112,6,0,1,1,5,0,0,0,15.70,2011
9,LaRod Stephens-Howling,RB,7,ARI,PIT,0,0,0,0,3,2,76,1,0,0,15.60,2011
10,Michael Turner,RB,7,ATL,DET,27,122,5,0,1,0,0,0,0,0,15.20,2011
11,Maurice Jones-Drew,RB,7,JAX,BAL,30,105,4,0,3,2,-1,0,3,1,14.40,2011
12,Montario Hardesty,RB,7,CLE,SEA,33,95,3,0,2,2,27,0,0,0,14.20,2011
13,Delone Carter,RB,7,IND,NO,10,89,9,1,0,0,0,0,1,1,13.90,2011
14,Ben Tate,RB,7,HOU,TEN,15,104,7,0,0,0,0,0,0,0,13.40,2011
15,Michael Bush,RB,7,OAK,KC,17,99,6,0,3,2,12,0,0,0,13.10,2011
16,James Starks,RB,7,GB,MIN,13,75,6,0,4,3,24,0,0,0,12.90,2011
17,Jonathan Stewart,RB,7,CAR,WAS,14,68,5,1,0,0,0,0,1,0,12.80,2011
18,Mike Tolbert,FB,7,LAC,NYJ,11,58,5,1,1,0,0,0,0,0,11.80,2011
19,Kregg Lumpkin,RB,7,TB,CHI,8,15,2,0,8,6,37,0,0,0,11.20,2011
20,Chris Ogbonnaya,RB,7,CLE,SEA,3,15,5,0,5,5,43,0,0,0,10.80,2011
21,Mark Ingram,RB,7,NO,IND,14,91,7,0,1,1,6,0,0,0,10.70,2011
22,Ryan Mathews,RB,7,LAC,NYJ,13,39,3,0,5,4,26,0,0,0,10.50,2011
23,Chris Johnson,RB,7,TEN,HOU,10,18,2,0,6,6,27,0,1,0,10.50,2011
24,Ray Rice,RB,7,BAL,JAX,8,28,4,0,8,5,35,0,1,1,10.30,2011
25,Marion Barber,RB,7,CHI,TB,6,39,7,1,1,0,0,0,0,0,9.90,2011
26,Phillip Tanner,RB,7,DAL,LAR,6,34,6,1,0,0,0,0,0,0,9.40,2011
27,Leon Washington,RB,7,SEA,CLE,7,39,6,0,4,4,10,0,0,0,8.90,2011
28,Tim Hightower,RB,7,WAS,CAR,17,88,5,0,1,0,0,0,0,0,8.80,2011
29,Maurice Morris,RB,7,DET,ATL,9,50,6,0,4,2,13,0,0,0,8.30,2011
30,LaDainian Tomlinson,RB,7,NYJ,LAC,5,14,3,0,4,3,37,0,0,0,8.10,2011
31,Alfonso Smith,RB,7,ARI,PIT,5,17,3,1,0,0,0,0,0,0,7.70,2011
32,Jackie Battle,FB,7,KC,OAK,16,76,5,0,0,0,0,0,0,0,7.60,2011
33,LeRon McClain,RB,7,KC,OAK,1,1,1,1,2,1,4,0,0,0,7.50,2011
34,John Kuhn,FB,7,GB,MIN,1,1,1,0,1,1,2,1,0,0,7.30,2011
35,Daniel Thomas,RB,7,MIA,DEN,19,53,3,0,5,2,0,0,0,0,7.30,2011
36,Willis McGahee,RB,7,DEN,MIA,18,76,4,0,0,0,0,0,1,1,6.60,2011
37,Reggie Bush,RB,7,MIA,DEN,10,42,4,0,2,2,4,0,0,0,6.60,2011
38,Jed Collins,FB,7,NO,IND,1,1,1,1,0,0,0,0,0,0,6.10,2011
39,Javon Ringer,RB,7,TEN,HOU,3,31,10,0,1,1,17,0,0,0,5.80,2011
40,Taiwan Jones,RB,7,OAK,KC,3,18,6,0,2,1,30,0,0,0,5.80,2011
41,Knowshon Moreno,RB,7,DEN,MIA,7,28,4,0,2,2,10,0,0,0,5.80,2011
42,Isaac Redman,RB,7,PIT,ARI,6,29,5,0,2,2,1,0,0,0,5.00,2011
43,Donald Brown,RB,7,IND,NO,9,47,5,0,0,0,0,0,0,0,4.70,2011
44,Rashard Mendenhall,RB,7,PIT,ARI,13,32,3,0,2,1,5,0,0,0,4.70,2011
45,Jacquizz Rodgers,RB,7,ATL,DET,1,5,5,0,4,3,12,0,0,0,4.70,2011
46,Dexter McCluster,RB,7,KC,OAK,10,38,4,0,2,1,-3,0,0,0,4.50,2011
47,Keiland Williams,RB,7,DET,ATL,9,44,5,0,0,0,0,0,0,0,4.40,2011
48,Chris Wells,RB,7,ARI,PIT,12,42,4,0,0,0,0,0,0,0,4.20,2011
49,Joseph Addai,RB,7,IND,NO,2,8,4,0,2,2,11,0,0,0,3.90,2011
50,Tyler Clutts,FB,7,CHI,TB,0,0,0,0,2,2,17,0,0,0,3.70,2011
