Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Drew Brees,QB,7,NO,IND,31,35,89,325,9,5,0,145,0,0,0,0,36.00,2011
2,Ben Roethlisberger,QB,7,PIT,ARI,26,39,67,361,9,3,0,122,2,-2,-1,0,29.24,2011
3,Aaron Rodgers,QB,7,GB,MIN,24,30,80,335,11,3,0,147,2,8,4,0,29.20,2011
4,Cam Newton,QB,7,CAR,WAS,18,23,78,256,11,1,0,128,10,59,6,1,26.14,2011
5,Tim Tebow,QB,7,DEN,MIA,13,27,48,161,6,2,0,92,8,65,8,0,22.94,2011
6,Mark Sanchez,QB,7,NYJ,LAC,18,33,55,173,5,3,1,87,3,25,8,0,20.42,2011
7,John Beck,QB,7,WAS,CAR,22,37,60,279,8,1,1,81,3,10,3,1,20.16,2011
8,Matt Schaub,QB,7,HOU,TEN,18,23,78,296,13,2,0,148,0,0,0,0,19.84,2011
9,Kevin Kolb,QB,7,ARI,PIT,18,34,53,272,8,2,1,87,2,14,7,0,19.28,2011
10,Christian Ponder,QB,7,MIN,GB,13,32,41,219,7,2,2,59,4,31,8,0,17.86,2011
11,Matt Ryan,QB,7,ATL,DET,20,34,59,218,6,1,2,63,3,2,1,1,16.92,2011
12,Tony Romo,QB,7,DAL,LAR,14,24,58,166,7,2,0,107,0,0,0,0,14.64,2011
13,Josh Freeman,QB,7,TB,CHI,29,51,57,264,5,2,4,51,0,0,0,0,14.56,2011
14,Matthew Stafford,QB,7,DET,ATL,15,32,47,183,6,1,0,75,0,0,0,0,11.32,2011
15,Jay Cutler,QB,7,CHI,TB,17,32,53,226,7,1,2,60,1,-1,-1,0,10.94,2011
16,Matt Moore,QB,7,MIA,DEN,22,33,67,197,6,1,0,93,2,-1,-1,0,10.78,2011
17,Colt McCoy,QB,7,CLE,SEA,20,35,57,178,5,0,1,59,8,31,4,0,9.22,2011
18,Philip Rivers,QB,7,LAC,NYJ,16,32,50,179,6,1,2,51,1,-1,-1,0,9.06,2011
19,Joe Flacco,QB,7,BAL,JAX,21,38,55,137,4,1,1,61,0,0,0,0,8.68,2011
20,AJ Feeley,QB,7,LAR,DAL,20,33,61,196,6,0,1,65,1,-1,-1,0,6.74,2011
21,Matt Hasselbeck,QB,7,TEN,HOU,14,30,47,104,4,1,2,39,0,0,0,0,6.16,2011
22,Matt Cassel,QB,7,KC,OAK,15,30,50,161,5,0,2,38,2,-2,-1,0,4.24,2011
23,Blaine Gabbert,QB,7,JAX,BAL,9,20,45,93,5,0,0,59,5,-1,0,0,3.62,2011
24,Kyle Boller,QB,7,OAK,KC,7,14,50,61,4,0,3,22,4,29,7,0,2.34,2011
25,Charlie Whitehurst,QB,7,SEA,CLE,12,30,40,97,3,0,1,35,2,3,2,0,2.18,2011
26,Curtis Painter,QB,7,IND,NO,9,17,53,67,4,0,1,38,2,11,6,0,1.78,2011
27,Carson Palmer,QB,7,OAK,KC,8,21,38,116,6,0,3,17,0,0,0,0,1.64,2011
28,Dan Orlovsky,QB,7,IND,NO,3,5,60,35,7,0,0,81,0,0,0,0,1.40,2011
29,Jake Locker,QB,7,TEN,HOU,1,1,100,12,12,0,0,117,0,0,0,0,0.48,2011
30,Chris Redman,QB,7,ATL,DET,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2011
31,Mark Brunell,QB,7,NYJ,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
32,Chase Daniel,QB,7,NO,IND,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
33,Jon Kitna,QB,7,DAL,LAR,0,0,0,0,0,0,0,0,1,-1,-1,0,-0.10,2011
