Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Greg Jennings,WR,7,GB,MIN,10,7,70,147,1,79,15,21,0,0,0,0,0,30.70,2011
2,Marques Colston,WR,7,NO,IND,7,7,100,98,2,39,14,14,0,0,0,0,0,28.80,2011
3,Calvin Johnson,WR,7,DET,ATL,11,5,46,115,1,57,11,23,0,0,0,0,0,25.50,2011
4,Steve Smith,WR,7,CAR,WAS,9,7,78,143,0,36,16,20,1,6,0,0,0,24.90,2011
5,Plaxico Burress,WR,7,NYJ,LAC,8,4,50,25,3,15,3,6,0,0,0,0,0,24.50,2011
6,Mike Wallace,WR,7,PIT,ARI,7,3,43,118,1,95,17,39,0,0,0,0,0,23.80,2011
7,Michael Jenkins,WR,7,MIN,GB,8,3,38,111,1,72,14,37,0,0,0,0,0,23.10,2011
8,Antonio Brown,WR,7,PIT,ARI,9,7,78,102,0,20,11,15,0,0,0,0,0,20.20,2011
9,Dez Bryant,WR,7,DAL,LAR,8,5,63,90,1,34,11,18,0,0,0,0,0,20.00,2011
10,Dezmon Briscoe,WR,7,TB,CHI,10,6,60,73,1,24,7,12,0,0,0,0,0,19.30,2011
11,Roddy White,WR,7,ATL,DET,10,5,50,52,1,18,5,10,0,0,0,0,0,16.20,2011
12,Roy Williams,WR,7,CHI,TB,5,4,80,59,1,25,12,15,0,0,0,0,0,15.90,2011
13,Emmanuel Sanders,WR,7,PIT,ARI,7,5,71,46,1,20,7,9,0,0,0,0,0,15.60,2011
14,Anquan Boldin,WR,7,BAL,JAX,12,4,33,40,1,14,3,10,0,0,0,0,0,14.00,2011
15,Early Doucet,WR,7,ARI,PIT,5,5,100,30,1,9,6,6,0,0,0,0,0,14.00,2011
16,Darrius Heyward-Bey,WR,7,OAK,KC,11,5,46,89,0,21,8,18,0,0,0,0,0,13.90,2011
17,Dwayne Bowe,WR,7,KC,OAK,10,6,60,76,0,21,8,13,0,0,0,0,0,13.60,2011
18,Mike Williams,WR,7,TB,CHI,11,6,55,75,0,18,7,13,0,0,0,0,0,13.50,2011
19,Brandon Lloyd,WR,7,LAR,DAL,12,6,50,74,0,34,6,12,0,0,0,0,0,13.40,2011
20,Davone Bess,WR,7,MIA,DEN,12,7,58,52,0,13,4,7,0,0,0,0,0,12.20,2011
21,Brandon Marshall,WR,7,MIA,DEN,9,6,67,61,0,16,7,10,0,0,0,0,0,12.10,2011
22,Brandon LaFell,WR,7,CAR,WAS,3,2,67,39,1,37,13,20,0,0,0,0,0,11.90,2011
23,Larry Fitzgerald,WR,7,ARI,PIT,10,4,40,78,0,31,8,20,0,0,0,0,0,11.80,2011
24,Demaryius Thomas,WR,7,DEN,MIA,10,3,30,27,1,15,3,9,0,0,0,0,0,11.70,2011
25,Steve Breaston,WR,7,KC,OAK,9,5,56,64,0,19,7,13,0,0,0,0,0,11.40,2011
26,James Jones,WR,7,GB,MIN,4,4,100,63,0,27,16,16,0,0,0,0,0,10.30,2011
27,Harry Douglas,WR,7,ATL,DET,7,4,57,62,0,49,9,16,0,0,0,0,0,10.20,2011
28,Jason Hill,WR,7,JAX,BAL,8,4,50,62,0,24,8,16,0,0,0,0,0,10.20,2011
29,Jabar Gaffney,WR,7,WAS,CAR,8,4,50,68,0,32,9,17,0,0,0,1,1,9.80,2011
30,Jordy Nelson,WR,7,GB,MIN,4,4,100,52,0,16,13,13,0,0,0,0,0,9.20,2011
31,Johnny Knox,WR,7,CHI,TB,6,3,50,53,0,23,9,18,0,0,0,0,0,8.30,2011
32,Preston Parker,WR,7,TB,CHI,6,4,67,42,0,15,7,11,0,0,0,1,0,8.20,2011
33,Greg Little,WR,7,CLE,SEA,7,5,71,31,0,9,4,6,0,0,0,0,0,8.10,2011
34,Devin Hester,WR,7,CHI,TB,9,4,44,46,0,15,5,12,1,-6,0,0,0,8.00,2011
35,Lance Moore,WR,7,NO,IND,4,3,75,44,0,26,11,15,0,0,0,0,0,7.40,2011
36,Jeremy Kerley,WR,7,NYJ,LAC,7,4,57,29,0,10,4,7,0,0,0,0,0,6.90,2011
37,Reggie Wayne,WR,7,IND,NO,4,3,75,36,0,19,9,12,0,0,0,0,0,6.60,2011
38,Kevin Walter,WR,7,HOU,TEN,4,3,75,35,0,20,9,12,0,0,0,0,0,6.50,2011
