,Player,Position,Team,Opponent,Points,PlayerID
66,Kevin Walter,WR,HOU,TEN,6.5,00-0021931
67,Torrey Smith,WR,BAL,JAX,6.2,00-0027996
68,Pierre Garcon,WR,IND,NO,6.1,00-0026345
69,Sidney Rice,WR,SEA,CLE,5.8,00-0025431
70,Malcom Floyd,WR,LAC,NYJ,5.6,00-0022414
71,Terrence Austin,WR,WAS,CAR,5.6,00-0027813
72,Greg Camarillo,WR,MIN,GB,5.5,00-0023408
73,Lavelle Hawkins,WR,TEN,HOU,5.4,00-0026266
74,Greg Salas,WR,LA,DAL,5.3,00-0028050
75,Matt Willis,WR,DEN,MIA,5.2,00-0024756
76,Hines Ward,WR,PIT,ARI,5.1,00-0017162
77,Legedu Naanee,WR,CAR,WAS,5.1,00-0025559
78,Brian Hartline,WR,MIA,DEN,4.9,00-0027077
79,Heath Miller,TE,PIT,ARI,16.5,00-0023465
80,Antonio Gates,TE,LAC,NYJ,16.4,00-0021547
81,Visanthe Shiancoe,TE,MIN,GB,14.5,00-0022054
82,Jason Witten,TE,DAL,LAR,14.5,00-0022127
83,Kellen Winslow,TE,TB,CHI,12.5,00-0022922
84,Tony Gonzalez,TE,ATL,DET,11.2,00-0006101
85,Daniel Fells,TE,DEN,MIA,11.1,00-0023752
86,Joel Dreessen,TE,HOU,TEN,11.1,00-0023630
87,Owen Daniels,TE,HOU,TEN,11.1,00-0024313
88,Jared Cook,TE,TEN,HOU,10.2,00-0027061
89,Anthony Fasano,TE,MIA,DEN,10.2,00-0024268
90,Jermichael Finley,TE,GB,MIN,9.3,00-0026231
91,Dustin Keller,TE,NYJ,LAC,8.3,00-0026170
92,Randy McMichael,TE,LAC,NYJ,7.5,00-0021236
93,Evan Moore,TE,CLE,SEA,7.5,00-0026123
94,Michael Hoomanawanui,TE,LA,DAL,7.4,00-0027732
95,Jeremy Shockey,TE,CAR,WAS,7.2,00-0021148
96,Brandon Pettigrew,TE,DET,ATL,7.1,00-0026996
97,Logan Paulsen,TE,WAS,CAR,6.8,00-0027215
98,Ed Dickson,TE,BAL,JAX,6.3,00-0027675
99,Rob Housler,TE,ARI,PIT,4.8,00-0028007
100,Niles Paul,TE,WAS,CAR,4.5,00-0028093
101,Dennis Pitta,TE,BAL,JAX,4.3,00-0027714
102,Billy Bajema,TE,LA,DAL,4.0,00-0023679
103,Charles Clay,TE,MIA,DEN,3.9,00-0028112
104,Cameron Morrah,TE,SEA,CLE,3.8,00-0026963
105,Tony Scheffler,TE,DET,ATL,3.5,00-0024276
106,Luke Stocker,TE,TB,CHI,3.4,00-0028042
107,Brody Eldridge,TE,IND,NO,3.2,00-0027761
108,Andrew Quarless,TE,GB,MIN,3.1,00-0027753
109,Anthony McCoy,TE,SEA,CLE,3.0,00-0027783
110,Marcedes Lewis,TE,JAX,BAL,2.3,00-0024243
111,Alex Smith,TE,CLE,SEA,2.3,
112,Craig Stevens,TE,TEN,HOU,2.1,00-0026225
113,Kevin Boss,TE,OAK,KC,2.1,00-0025540
114,Jeff King,TE,ARI,PIT,2.0,00-0024369
115,Brandon Myers,TE,OAK,KC,1.9,00-0027135
116,Will Heller,TE,DET,ATL,1.8,00-0021756
117,Michael Palmer,TE,ATL,DET,1.8,00-0027202
118,Jake O'Connell,TE,KC,OAK,1.6,00-0027154
119,Benjamin Watson,TE,CLE,SEA,1.5,00-0022943
120,Greg Olsen,TE,CAR,WAS,1.4,00-0025418
121,David Ausberry,TE,OAK,KC,0.0,00-0028179
122,Kory Sperry,TE,LAC,NYJ,0.0,00-0026757
123,Lance Kendricks,TE,LA,DAL,0.0,00-0027985
124,Kellen Davis,TE,CHI,TB,0.0,00-0026298
125,Matt Spaeth,TE,CHI,TB,0.0,00-0025464
126,Dallas Clark,TE,IND,NO,0.0,00-0022165
127,Matt Forte,RB,CHI,TB,29.3,00-0026184
128,Darren Sproles,RB,NO,IND,28.7,00-0023564
129,Adrian Peterson,RB,MIN,GB,27.5,00-0025394
130,Pierre Thomas,RB,NO,IND,17.5,00-0024813
131,Steven Jackson,RB,LA,DAL,17.3,00-0022736
132,Shonn Greene,RB,NYJ,LAC,15.7,00-0026899
133,LaRod Stephens-Howling,RB,ARI,PIT,15.6,00-0026956
134,Michael Turner,RB,ATL,DET,15.2,00-0022821
135,Maurice Jones-Drew,RB,JAX,BAL,14.4,00-0024275
136,Montario Hardesty,RB,CLE,SEA,14.2,00-0027666
137,Delone Carter,RB,IND,NO,13.9,00-0028057
138,Ben Tate,RB,HOU,TEN,13.4,00-0027890
139,Michael Bush,RB,OAK,KC,13.1,00-0025487
140,James Starks,RB,GB,MIN,12.9,00-0027791
141,Jonathan Stewart,RB,CAR,WAS,12.8,00-0026153
142,Mike Tolbert,FB,LAC,NYJ,11.8,00-0026069
143,Kregg Lumpkin,RB,TB,CHI,11.2,00-0026029
144,Chris Ogbonnaya,RB,CLE,SEA,10.8,00-0027140
145,Mark Ingram,RB,NO,IND,10.7,00-0027966
146,Ryan Mathews,RB,LAC,NYJ,10.5,00-0027864
147,Chris Johnson,RB,TEN,HOU,10.5,
148,Ray Rice,RB,BAL,JAX,10.3,00-0026195
149,Marion Barber,RB,CHI,TB,9.9,00-0023544
150,Phillip Tanner,RB,DAL,LAR,9.4,00-0028613
151,Leon Washington,RB,SEA,CLE,8.9,00-0024332
152,Tim Hightower,RB,WAS,CAR,8.8,00-0026289
153,Maurice Morris,RB,DET,ATL,8.3,00-0021182
154,LaDainian Tomlinson,RB,NYJ,LAC,8.1,00-0020536
155,Alfonso Smith,RB,ARI,PIT,7.7,00-0027346
156,Jackie Battle,FB,KC,OAK,7.6,00-0025701
157,LeRon McClain,RB,KC,OAK,7.5,
158,John Kuhn,FB,GB,MIN,7.3,00-0022999
159,Daniel Thomas,RB,MIA,DEN,7.3,00-0028000
160,Willis McGahee,RB,DEN,MIA,6.6,00-0022178
161,Reggie Bush,RB,MIA,DEN,6.6,00-0024217
162,Jed Collins,FB,NO,IND,6.1,00-0026072
163,Javon Ringer,RB,TEN,HOU,5.8,00-0027120
164,Taiwan Jones,RB,OAK,KC,5.8,00-0028063
165,Knowshon Moreno,RB,DEN,MIA,5.8,00-0026988
166,Isaac Redman,RB,PIT,ARI,5.0,00-0026566
167,Donald Brown,RB,IND,NO,4.7,00-0027003
168,Rashard Mendenhall,RB,PIT,ARI,4.7,00-0026163
169,Jacquizz Rodgers,RB,ATL,DET,4.7,00-0028083
170,Dexter McCluster,RB,KC,OAK,4.5,00-0027651
171,Keiland Williams,RB,DET,ATL,4.4,00-0027214
172,Chris Wells,RB,ARI,PIT,4.2,
173,Joseph Addai,RB,IND,NO,3.9,00-0024245
174,Tyler Clutts,FB,CHI,TB,3.7,00-0027917
175,Olindo Mare,K,CAR,WAS,0.0,00-0010373
176,John Kasay,K,NO,IND,0.0,00-0009028
177,Dan Bailey,K,DAL,LAR,0.0,00-0028660
178,Shaun Suisham,K,PIT,ARI,0.0,00-0023001
179,Ryan Longwell,K,MIN,GB,0.0,00-0010072
180,Matt Bryant,K,ATL,DET,0.0,00-0020578
181,Neil Rackers,K,HOU,TEN,0.0,00-0019676
182,Jason Hanson,K,DET,ATL,0.0,00-0006800
183,Phil Dawson,K,CLE,SEA,0.0,00-0004091
184,Nick Folk,K,NYJ,LAC,0.0,00-0025565
185,Dan Carpenter,K,MIA,DEN,0.0,00-0026003
186,Graham Gano,K,WAS,CAR,0.0,00-0026858
187,Matt Prater,K,DEN,MIA,0.0,00-0023853
188,Robbie Gould,K,CHI,TB,0.0,00-0023252
189,Connor Barth,K,TB,CHI,0.0,00-0026138
190,Ryan Succop,K,KC,OAK,0.0,00-0026968
191,Nick Novak,K,LAC,NYJ,0.0,00-0023096
192,Steven Hauschka,K,SEA,CLE,0.0,
193,Jay Feely,K,ARI,PIT,0.0,00-0019770
194,Rob Bironas,K,TEN,HOU,0.0,00-0020962
195,Billy Cundiff,K,BAL,JAX,0.0,00-0020972
196,Adam Vinatieri,K,IND,NO,0.0,00-0016919
197,Josh Brown,K,LA,DAL,0.0,00-0021940
198,Dave Rayner,K,OAK,KC,0.0,00-0023635
199,DJ Smith,K,GB,MIN,0.0,
200,New Orleans Saints,DST,NO,IND,17.0,
201,Houston Texans,DST,HOU,TEN,16.0,
202,Cleveland Browns,DST,CLE,SEA,14.0,
203,Los Angeles Chargers,DST,LAC,NYJ,12.0,
204,Jacksonville Jaguars,DST,JAX,BAL,11.0,
205,Miami Dolphins,DST,MIA,DEN,10.0,
206,Carolina Panthers,DST,CAR,WAS,10.0,
207,Chicago Bears,DST,CHI,TB,10.0,
208,Baltimore Ravens,DST,BAL,JAX,10.0,
209,Dallas Cowboys,DST,DAL,LAR,9.0,
210,Tampa Bay Buccaneers,DST,TB,CHI,8.0,
211,Pittsburgh Steelers,DST,PIT,ARI,7.0,
212,Denver Broncos,DST,DEN,MIA,7.0,
213,Detroit Lions,DST,DET,ATL,7.0,
214,Green Bay Packers,DST,GB,MIN,6.0,
215,New York Jets,DST,NYJ,LAC,6.0,
216,Atlanta Falcons,DST,ATL,DET,6.0,
217,Oakland Raiders,DST,OAK,KC,5.0,
218,Minnesota Vikings,DST,MIN,GB,5.0,
219,Los Angeles Rams,DST,LA,DAL,3.0,
220,Washington Redskins,DST,WAS,CAR,3.0,
221,Arizona Cardinals,DST,ARI,PIT,1.0,
222,Indianapolis Colts,DST,IND,NO,-2.0,
223,Tennessee Titans,DST,TEN,HOU,-4.0,
