,Player,Position,Team,Opponent,Points,PlayerID
38,Will Fuller,WR,HOU,TEN,27.1,00-0033127
39,Emmanuel Sanders,WR,DEN,TB,22.8,00-0027685
40,Antonio Brown,WR,PIT,KC,22.4,00-0027793
41,Demaryius Thomas,WR,DEN,TB,21.4,00-0027874
42,Brian Quick,WR,LA,ARI,20.9,00-0029640
43,Jeremy Kerley,WR,SF,DAL,20.8,00-0028091
44,Brandon Marshall,WR,NYJ,SEA,18.9,00-0024334
45,TY Hilton,WR,IND,JAX,17.2,00-0029608
46,Allen Robinson,WR,JAX,IND,16.5,00-0031428
47,Robert Woods,WR,BUF,NE,15.9,00-0030431
48,Corey Brown,WR,CAR,ATL,15.8,00-0031118
49,Brice Butler,WR,DAL,SF,15.1,00-0030516
50,Terrelle Pryor,WR,CLE,WAS,15.0,00-0028825
51,Kenny Stills,WR,MIA,CIN,14.4,00-0030085
52,Terrance Williams,WR,DAL,SF,14.4,00-0030542
53,Michael Thomas,WR,NO,LAC,14.4,00-0032765
54,Sammie Coates,WR,PIT,KC,13.8,00-0032166
55,Phillip Dorsett,WR,IND,JAX,13.7,00-0032208
56,Tyreek Hill,WR,KC,PIT,13.2,00-0033040
57,Jarvis Landry,WR,MIA,CIN,13.1,00-0031382
58,Chris Conley,WR,KC,PIT,13.0,00-0032128
59,Kelvin Benjamin,WR,CAR,ATL,12.9,00-0031359
60,Aldrick Robinson,WR,ATL,CAR,12.8,00-0028116
61,Jeremy Maclin,WR,KC,PIT,12.8,00-0026995
62,Allen Hurns,WR,JAX,IND,12.7,00-0030821
63,Michael Floyd,WR,ARI,LAR,12.6,00-0029638
64,Marvin Jones,WR,DET,CHI,12.4,00-0029293
65,Kenny Britt,WR,LA,ARI,12.2,00-0027006
66,Markus Wheaton,WR,PIT,KC,12.0,00-0030460
67,Charone Peake,WR,NYJ,SEA,12.0,00-0032959
68,Quincy Enunwa,WR,NYJ,SEA,12.0,00-0031023
69,Kevin White,WR,CHI,DET,11.5,00-0031545
70,Larry Fitzgerald,WR,ARI,LAR,11.3,00-0022921
71,Tanner McEvoy,WR,SEA,NYJ,11.2,00-0032475
72,Mike Evans,WR,TB,DEN,10.9,00-0031408
73,Mike Wallace,WR,BAL,OAK,10.7,00-0026901
74,Cole Beasley,WR,DAL,SF,10.3,00-0029000
75,Rishard Matthews,WR,TEN,HOU,10.2,00-0029580
76,Seth Roberts,WR,OAK,BAL,10.2,00-0031166
77,Albert Wilson,WR,KC,PIT,10.2,00-0030669
78,Darrius Heyward-Bey,WR,PIT,KC,10.1,00-0026983
79,Victor Cruz,WR,NYG,MIN,10.0,00-0027265
80,Amari Cooper,WR,OAK,BAL,9.8,00-0031544
81,Jimmy Graham,TE,SEA,NYJ,20.3,00-0027696
82,Martellus Bennett,TE,NE,BUF,18.9,00-0026201
83,Kyle Rudolph,TE,MIN,NYG,16.5,00-0027981
84,Hunter Henry,TE,LAC,NO,16.1,00-0033090
85,CJ Fiedorowicz,TE,HOU,TEN,14.8,00-0031302
86,Travis Kelce,TE,KC,PIT,13.3,00-0030506
87,Garrett Celek,TE,SF,DAL,12.9,00-0028903
88,Gary Barnidge,TE,CLE,WAS,12.7,00-0026281
89,Zach Miller,TE,CHI,DET,12.1,00-0027125
90,Cameron Brate,TE,TB,DEN,11.7,00-0031273
91,Jason Witten,TE,DAL,SF,11.7,00-0022127
92,Austin Hooper,TE,ATL,CAR,11.2,00-0032392
93,Lance Kendricks,TE,LA,ARI,10.2,00-0027985
94,Charles Clay,TE,BUF,NE,9.7,00-0028112
95,Jesse James,TE,PIT,KC,9.5,00-0032135
96,CJ Uzomah,TE,CIN,MIA,8.5,00-0032134
97,Ryan Griffin,TE,HOU,TEN,8.4,00-0030108
98,Jacob Tamme,TE,ATL,CAR,8.3,00-0026267
99,Will Tye,TE,NYG,MIN,8.3,00-0032004
100,Eric Ebron,TE,DET,CHI,8.2,00-0031387
101,Delanie Walker,TE,TEN,HOU,5.4,00-0024389
102,Coby Fleener,TE,NO,LAC,4.9,00-0029697
103,Dennis Pitta,TE,BAL,OAK,4.7,00-0027714
104,Clive Walford,TE,OAK,BAL,4.3,00-0032256
105,Nick O'Leary,TE,BUF,NE,4.0,00-0032117
106,Dwayne Allen,TE,IND,JAX,4.0,00-0029689
107,Ed Dickson,TE,CAR,ATL,3.7,00-0027675
108,David Johnson,TE,PIT,KC,3.6,
109,Crockett Gillmore,TE,BAL,OAK,3.6,00-0030992
110,Logan Paulsen,TE,CHI,DET,3.0,00-0027215
111,Jeff Heuerman,TE,DEN,TB,2.9,00-0032227
112,Xavier Grimble,TE,PIT,KC,2.9,00-0031035
113,Darren Fells,TE,ARI,LAR,2.7,00-0029738
114,Marcedes Lewis,TE,JAX,IND,2.2,00-0024243
115,Demetrius Harris,TE,KC,PIT,2.2,00-0030155
116,Rob Gronkowski,TE,NE,BUF,2.1,00-0027656
117,Dion Sims,TE,MIA,CIN,1.9,00-0030422
118,Vernon Davis,TE,WAS,CLE,1.8,00-0024221
119,MyCole Pruitt,TE,MIN,NYG,1.7,00-0031585
120,Jack Doyle,TE,IND,JAX,1.6,00-0030181
121,Rhett Ellison,TE,MIN,NYG,1.2,00-0029587
122,Lee Smith,TE,OAK,BAL,1.1,00-0028097
123,Mychal Rivera,TE,OAK,BAL,1.1,00-0030514
124,Sean McGrath,TE,LAC,NO,0.0,00-0029391
125,Gavin Escobar,TE,DAL,SF,0.0,00-0030544
126,MarQueis Gray,TE,MIA,CIN,0.0,00-0029878
127,Erik Swoope,TE,IND,JAX,0.0,00-0030854
128,Levine Toilolo,TE,ATL,CAR,0.0,00-0030443
129,Le'Veon Bell,RB,PIT,KC,25.8,00-0030496
130,Ezekiel Elliott,RB,DAL,SF,25.7,00-0033045
131,Melvin Gordon,RB,LAC,NO,24.9,00-0032144
132,Matt Jones,RB,WAS,CLE,24.8,00-0031939
133,LeSean McCoy,RB,BUF,NE,22.8,00-0027029
134,Mark Ingram,RB,NO,LAC,22.5,00-0027966
135,John Kuhn,FB,NO,LAC,21.2,00-0022999
136,Frank Gore,RB,IND,JAX,20.5,00-0023500
137,Terrance West,RB,BAL,OAK,20.3,00-0031375
138,Christine Michael,RB,SEA,NYJ,20.0,00-0030432
139,Jordan Howard,RB,CHI,DET,19.2,00-0032780
140,Jerick McKinnon,RB,MIN,NYG,18.5,00-0031376
141,Fozzy Whittaker,RB,CAR,ATL,18.2,00-0029731
142,TJ Yeldon,RB,JAX,IND,15.7,00-0032209
143,David Johnson,RB,ARI,LAR,15.4,00-0032187
144,Carlos Hyde,RB,SF,DAL,14.9,00-0031045
145,Devonta Freeman,RB,ATL,CAR,14.4,00-0031285
146,Bilal Powell,RB,NYJ,SEA,14.0,00-0028064
147,Lamar Miller,RB,HOU,TEN,13.8,00-0029615
148,Bobby Rainey,RB,NYG,MIN,13.5,00-0029384
149,Todd Gurley,RB,LA,ARI,13.2,00-0032241
150,Duke Johnson,RB,CLE,WAS,12.6,00-0032257
151,CJ Anderson,RB,DEN,TB,12.2,00-0029854
152,Chris Thompson,RB,WAS,CLE,12.0,00-0030404
153,Kyle Juszczyk,FB,BAL,OAK,11.6,00-0029892
154,James White,RB,NE,BUF,11.2,00-0031062
155,Orleans Darkwa,RB,NYG,MIN,10.8,00-0030860
156,Josh Ferguson,RB,IND,JAX,10.1,00-0032377
157,Paul Perkins,RB,NYG,MIN,10.0,00-0032417
158,Matt Asiata,RB,MIN,NYG,9.8,00-0028198
159,Theo Riddick,RB,DET,CHI,9.8,00-0030107
160,CJ Spiller,RB,SEA,NYJ,9.7,
161,Spencer Ware,RB,KC,PIT,9.6,00-0030414
162,LeGarrette Blount,RB,NE,BUF,8.8,00-0027325
163,DeAngelo Williams,RB,PIT,KC,7.9,00-0024242
164,Giovani Bernard,RB,CIN,MIA,7.2,00-0030456
165,Jeremy Hill,RB,CIN,MIA,7.1,00-0031301
166,Jay Ajayi,RB,MIA,CIN,6.6,00-0031590
167,Deandre Washington,RB,OAK,BAL,6.6,00-0032940
168,Matt Forte,RB,NYJ,SEA,6.3,00-0026184
169,Tevin Coleman,RB,ATL,CAR,6.3,00-0032058
170,Mike Gillislee,RB,BUF,NE,5.3,00-0030433
171,Javorius Allen,RB,BAL,OAK,4.8,00-0031577
172,Charles Sims,RB,TB,DEN,4.5,00-0031390
173,Zach Zenner,RB,DET,CHI,4.4,00-0031665
174,Latavius Murray,RB,OAK,BAL,4.4,00-0030513
175,Jacquizz Rodgers,RB,TB,DEN,3.9,00-0028083
176,Lance Dunbar,RB,DAL,SF,3.6,00-0029004
177,Jason Myers,K,JAX,IND,0.0,00-0031492
178,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
179,Steven Hauschka,K,SEA,NYJ,0.0,
180,Nick Novak,K,HOU,TEN,0.0,00-0023096
181,Dan Carpenter,K,BUF,NE,0.0,00-0026003
182,Cody Parkey,K,CLE,WAS,0.0,00-0030850
183,Josh Lambo,K,LAC,NO,0.0,00-0032087
184,Brandon McManus,K,DEN,TB,0.0,00-0029822
185,Matt Prater,K,DET,CHI,0.0,00-0023853
186,Ryan Succop,K,TEN,HOU,0.0,00-0026968
187,Chandler Catanzaro,K,ARI,LAR,0.0,00-0030896
188,Dustin Hopkins,K,WAS,CLE,0.0,00-0030098
189,Graham Gano,K,CAR,ATL,0.0,00-0026858
190,Justin Tucker,K,BAL,OAK,0.0,00-0029597
191,Dan Bailey,K,DAL,SF,0.0,00-0028660
192,Blair Walsh,K,MIN,NYG,0.0,00-0029576
193,Connor Barth,K,CHI,DET,0.0,00-0026138
194,Phil Dawson,K,SF,DAL,0.0,00-0004091
195,Chris Boswell,K,PIT,KC,0.0,00-0031136
196,Nick Folk,K,NYJ,SEA,0.0,00-0025565
197,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
198,Wil Lutz,K,NO,LAC,0.0,00-0032569
199,Josh Brown,K,NYG,MIN,0.0,00-0021940
200,Sebastian Janikowski,K,OAK,BAL,0.0,00-0019646
201,Cairo Santos,K,KC,PIT,0.0,00-0031203
202,Andrew Franks,K,MIA,CIN,0.0,00-0031718
203,Roberto Aguayo,K,TB,DEN,0.0,00-0033102
204,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
205,Denver Broncos,DST,DEN,TB,15.0,
206,Cincinnati Bengals,DST,CIN,MIA,13.0,
207,Seattle Seahawks,DST,SEA,NYJ,11.0,
208,Atlanta Falcons,DST,ATL,CAR,11.0,
209,Houston Texans,DST,HOU,TEN,10.0,
210,Pittsburgh Steelers,DST,PIT,KC,9.0,
211,Detroit Lions,DST,DET,CHI,9.0,
212,Minnesota Vikings,DST,MIN,NYG,8.0,
213,Washington Redskins,DST,WAS,CLE,8.0,
214,Jacksonville Jaguars,DST,JAX,IND,8.0,
215,New Orleans Saints,DST,NO,LAC,8.0,
216,Carolina Panthers,DST,CAR,ATL,7.0,
217,Chicago Bears,DST,CHI,DET,7.0,
218,Arizona Cardinals,DST,ARI,LAR,5.0,
219,Tennessee Titans,DST,TEN,HOU,5.0,
220,Tampa Bay Buccaneers,DST,TB,DEN,4.0,
221,Oakland Raiders,DST,OAK,BAL,4.0,
222,Cleveland Browns,DST,CLE,WAS,4.0,
223,Dallas Cowboys,DST,DAL,SF,4.0,
224,New England Patriots,DST,NE,BUF,3.0,
225,Los Angeles Chargers,DST,LAC,NO,2.0,
226,Indianapolis Colts,DST,IND,JAX,2.0,
227,New York Jets,DST,NYJ,SEA,2.0,
228,San Francisco 49ers,DST,SF,DAL,2.0,
229,Baltimore Ravens,DST,BAL,OAK,1.0,
230,Miami Dolphins,DST,MIA,CIN,1.0,
231,New York Giants,DST,NYG,MIN,0.0,
232,Kansas City Chiefs,DST,KC,PIT,-2.0,
