Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jordan Reed,TE,4,WAS,CLE,10,9,90,73,2,26,7,8,0,0,0,0,0,28.30,2016
2,Greg Olsen,TE,4,CAR,ATL,13,6,46,76,1,24,6,13,0,0,0,0,0,21.60,2016
3,Jimmy Graham,TE,4,SEA,NYJ,8,6,75,113,0,27,14,19,0,0,0,0,0,20.30,2016
4,Martellus Bennett,TE,4,NE,BUF,6,5,83,109,0,58,18,22,0,0,0,0,0,18.90,2016
5,Kyle Rudolph,TE,4,MIN,NYG,7,5,71,55,1,16,8,11,0,0,0,0,0,16.50,2016
6,Hunter Henry,TE,4,LAC,NO,7,4,57,61,1,20,9,15,0,0,0,0,0,16.10,2016
7,CJ Fiedorowicz,TE,4,HOU,TEN,5,4,80,48,1,18,10,12,0,0,0,0,0,14.80,2016
8,Travis Kelce,TE,4,KC,PIT,8,5,63,23,1,9,3,5,0,0,0,0,0,13.30,2016
9,Garrett Celek,TE,4,SF,DAL,5,5,100,79,0,29,16,16,0,0,0,0,0,12.90,2016
10,Gary Barnidge,TE,4,CLE,WAS,7,7,100,57,0,13,8,8,0,0,0,0,0,12.70,2016
11,Zach Miller,TE,4,CHI,DET,3,3,100,31,1,17,10,10,0,0,0,0,0,12.10,2016
12,Cameron Brate,TE,4,TB,DEN,8,5,63,67,0,19,8,13,0,0,0,0,0,11.70,2016
13,Jason Witten,TE,4,DAL,SF,9,7,78,47,0,8,5,7,0,0,0,0,0,11.70,2016
14,Austin Hooper,TE,4,ATL,CAR,1,1,100,42,1,42,42,42,0,0,0,0,0,11.20,2016
15,Lance Kendricks,TE,4,LAR,ARI,7,5,71,52,0,23,7,10,0,0,0,0,0,10.20,2016
16,Charles Clay,TE,4,BUF,NE,7,5,71,47,0,15,7,9,0,0,0,0,0,9.70,2016
17,Jesse James,TE,4,PIT,KC,2,2,100,15,1,9,8,8,0,0,0,0,0,9.50,2016
18,CJ Uzomah,TE,4,CIN,MIA,5,4,80,45,0,19,9,11,0,0,0,0,0,8.50,2016
19,Ryan Griffin,TE,4,HOU,TEN,5,3,60,54,0,45,11,18,0,0,0,0,0,8.40,2016
20,Jacob Tamme,TE,4,ATL,CAR,2,2,100,3,1,4,2,2,0,0,0,0,0,8.30,2016
21,Will Tye,TE,4,NYG,MIN,6,4,67,43,0,18,7,11,0,0,0,0,0,8.30,2016
22,Eric Ebron,TE,4,DET,CHI,5,4,80,42,0,13,8,11,0,0,0,0,0,8.20,2016
23,Delanie Walker,TE,4,TEN,HOU,8,2,25,34,0,24,4,17,0,0,0,0,0,5.40,2016
24,Coby Fleener,TE,4,NO,LAC,5,3,60,19,0,9,4,6,0,0,0,0,0,4.90,2016
25,Dennis Pitta,TE,4,BAL,OAK,5,3,60,17,0,10,3,6,0,0,0,0,0,4.70,2016
26,Clive Walford,TE,4,OAK,BAL,4,2,50,23,0,17,6,12,0,0,0,0,0,4.30,2016
27,Dwayne Allen,TE,4,IND,JAX,4,2,50,20,0,13,5,10,0,0,0,0,0,4.00,2016
28,Nick O'Leary,TE,4,BUF,NE,2,2,100,20,0,17,10,10,0,0,0,0,0,4.00,2016
29,Ed Dickson,TE,4,CAR,ATL,2,2,100,17,0,9,9,9,0,0,0,0,0,3.70,2016
30,David Johnson,TE,4,PIT,KC,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60,2016
31,Crockett Gillmore,TE,4,BAL,OAK,2,2,100,16,0,10,8,8,0,0,0,0,0,3.60,2016
32,Logan Paulsen,TE,4,CHI,DET,3,2,67,10,0,7,3,5,0,0,0,0,0,3.00,2016
33,Jeff Heuerman,TE,4,DEN,TB,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2016
34,Xavier Grimble,TE,4,PIT,KC,2,1,50,19,0,19,10,19,0,0,0,0,0,2.90,2016
35,Darren Fells,TE,4,ARI,LAR,2,2,100,7,0,5,4,4,0,0,0,0,0,2.70,2016
36,Marcedes Lewis,TE,4,JAX,IND,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2016
37,Demetrius Harris,TE,4,KC,PIT,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2016
38,Rob Gronkowski,TE,4,NE,BUF,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2016
39,Dion Sims,TE,4,MIA,CIN,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2016
40,Vernon Davis,TE,4,WAS,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2016
41,MyCole Pruitt,TE,4,MIN,NYG,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2016
42,Jack Doyle,TE,4,IND,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2016
43,Rhett Ellison,TE,4,MIN,NYG,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2016
44,Lee Smith,TE,4,OAK,BAL,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2016
45,Mychal Rivera,TE,4,OAK,BAL,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2016
46,MarQueis Gray,TE,4,MIA,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
47,Ryan Hewitt,TE,4,CIN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
48,Tyler Kroft,TE,4,CIN,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
49,Erik Swoope,TE,4,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2016
