Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Brian Hartline,WR,4,MIA,ARI,19,12,63,253,1,80,13,21,0,0,0,0,0,46.30,2012
2,Roddy White,WR,4,ATL,CAR,12,8,67,169,2,59,14,21,0,0,0,0,0,39.90,2012
3,Marques Colston,WR,4,NO,GB,13,9,69,153,1,27,12,17,0,0,0,0,0,33.30,2012
4,Andre Roberts,WR,4,ARI,MIA,9,6,67,118,2,46,13,20,0,0,0,0,0,32.80,2012
5,Brandon Marshall,WR,4,CHI,DAL,8,7,88,138,1,31,17,20,0,0,0,0,0,29.80,2012
6,Victor Cruz,WR,4,NYG,PHI,13,9,69,109,1,30,8,12,0,0,0,0,0,28.90,2012
7,Dwayne Bowe,WR,4,KC,LAC,12,7,58,108,1,29,9,15,0,0,0,0,0,26.80,2012
8,AJ Green,WR,4,CIN,JAX,9,6,67,117,1,42,13,20,0,0,0,0,0,26.70,2012
9,Anquan Boldin,WR,4,BAL,CLE,12,9,75,131,0,28,11,15,0,0,0,0,0,25.10,2012
10,Vincent Jackson,WR,4,TB,WAS,11,6,55,100,1,54,9,17,0,0,0,0,0,25.00,2012
11,Wes Welker,WR,4,NE,BUF,11,9,82,129,0,26,12,14,0,0,0,1,1,23.90,2012
12,Dez Bryant,WR,4,DAL,CHI,13,8,62,105,0,25,8,13,0,0,0,0,0,23.50,2012
13,Jordy Nelson,WR,4,GB,NO,12,8,67,93,1,18,8,12,0,0,0,0,0,23.30,2012
14,James Jones,WR,4,GB,NO,6,5,83,56,2,20,9,11,0,0,0,0,0,22.60,2012
15,Davone Bess,WR,4,MIA,ARI,12,7,58,123,0,21,10,18,0,0,0,0,0,22.30,2012
16,DeSean Jackson,WR,4,PHI,NYG,9,6,67,99,1,32,11,17,0,0,0,0,0,21.90,2012
17,Torrey Smith,WR,4,BAL,CLE,10,6,60,97,1,34,10,16,1,0,0,0,0,21.70,2012
18,Eric Decker,WR,4,DEN,OAK,9,7,78,79,1,19,9,11,0,0,0,0,0,20.90,2012
19,Larry Fitzgerald,WR,4,ARI,MIA,15,8,53,64,1,13,4,8,0,0,0,0,0,20.40,2012
20,Domenik Hixon,WR,4,NYG,PHI,11,6,55,114,0,41,10,19,0,0,0,0,0,20.40,2012
21,Mike Williams,WR,4,TB,WAS,8,4,50,115,0,65,14,29,0,0,0,0,0,18.50,2012
22,Danny Amendola,WR,4,LAR,SEA,10,6,60,55,1,15,6,9,1,6,0,0,0,18.10,2012
23,Demaryius Thomas,WR,4,DEN,OAK,6,5,83,103,0,40,17,21,0,0,0,1,1,17.30,2012
24,Donald Jones,WR,4,BUF,NE,3,2,67,90,1,68,30,45,0,0,0,0,0,17.00,2012
25,Miles Austin,WR,4,DAL,CHI,6,4,67,57,1,19,10,14,0,0,0,0,0,15.70,2012
26,Joseph Morgan,WR,4,NO,GB,1,1,100,80,1,80,80,80,0,0,0,0,0,15.00,2012
27,Kendall Wright,WR,4,TEN,HOU,8,4,50,46,1,20,6,12,0,0,0,0,0,14.60,2012
28,Brandon Lloyd,WR,4,NE,BUF,7,3,43,50,1,25,7,17,0,0,0,0,0,14.00,2012
29,Lance Moore,WR,4,NO,GB,15,7,47,67,0,19,5,10,0,0,0,0,0,13.70,2012
30,Randall Cobb,WR,4,GB,NO,8,7,88,66,0,17,8,9,0,0,0,0,0,13.60,2012
31,Brad Smith,WR,4,BUF,NE,2,2,100,49,1,35,25,25,0,0,0,0,0,12.90,2012
32,Devin Hester,WR,4,CHI,DAL,4,3,75,38,1,34,10,13,0,0,0,0,0,12.80,2012
33,Leonard Hankerson,WR,4,WAS,TB,11,7,64,57,0,21,5,8,0,0,0,0,0,12.70,2012
34,Percy Harvin,WR,4,MIN,DET,6,3,50,22,0,17,4,7,3,12,0,0,0,12.40,2012
35,Greg Little,WR,4,CLE,BAL,10,4,40,77,0,43,8,19,1,-2,0,0,0,11.50,2012
36,Denarius Moore,WR,4,OAK,DEN,8,4,50,71,0,37,9,18,0,0,0,0,0,11.10,2012
37,Nate Burleson,WR,4,DET,MIN,8,5,63,51,0,26,6,10,1,8,0,0,0,10.90,2012
38,Justin Blackmon,WR,4,JAX,CIN,10,6,60,48,0,14,5,8,0,0,0,0,0,10.80,2012
39,Kealoha Pilares,WR,4,CAR,ATL,1,1,100,36,1,36,36,36,0,0,0,0,0,10.60,2012
40,Eddie Royal,WR,4,LAC,KC,5,3,60,16,1,8,3,5,0,0,0,1,0,10.60,2012
41,Mario Manningham,WR,4,SF,NYJ,5,3,60,47,0,26,9,16,1,28,0,0,0,10.50,2012
42,Calvin Johnson,WR,4,DET,MIN,12,5,42,54,0,19,5,11,0,0,0,0,0,10.40,2012
43,Josh Morgan,WR,4,WAS,TB,5,4,80,62,0,17,12,16,0,0,0,0,0,10.20,2012
44,Jordan Norwood,WR,4,CLE,BAL,10,4,40,56,0,27,6,14,0,0,0,0,0,9.60,2012
45,Pierre Garcon,WR,4,WAS,TB,1,1,100,20,0,20,20,20,0,0,1,0,0,9.00,2012
46,Jerome Simpson,WR,4,MIN,DET,5,4,80,50,0,27,10,13,0,0,0,0,0,9.00,2012
47,Jonathan Baldwin,WR,4,KC,LAC,5,4,80,50,0,25,10,13,0,0,0,0,0,9.00,2012
48,Andre Johnson,WR,4,HOU,TEN,6,3,50,56,0,33,9,19,0,0,0,0,0,8.60,2012
49,Steve Smith,WR,4,CAR,ATL,6,3,50,52,0,27,9,17,1,10,0,1,1,8.20,2012
50,Sidney Rice,WR,4,SEA,LAR,7,4,57,41,0,17,6,10,0,0,0,0,0,8.10,2012
