,Player,Position,Team,Opponent,Points,PlayerID
98,Josh Hill,TE,NO,DAL,8.2,00-0030216
99,Austin Seferian-Jenkins,TE,TB,PIT,7.4,00-0031418
100,Brian Leonhardt,TE,OAK,MIA,7.3,00-0029755
101,Zach Ertz,TE,PHI,SF,7.3,00-0030061
102,Nic Jacobs,TE,JAX,LAC,7.2,00-0030806
103,Richard Rodgers,TE,GB,CHI,7.2,00-0031384
104,Antonio Gates,TE,LAC,JAX,6.0,00-0021547
105,Garrett Graham,TE,HOU,BUF,5.8,00-0027718
106,Charles Clay,TE,MIA,OAK,5.2,00-0028112
107,Greg Olsen,TE,CAR,BAL,5.0,00-0025418
108,Rhett Ellison,TE,MIN,ATL,4.9,00-0029587
109,Logan Paulsen,TE,WAS,NYG,4.8,00-0027215
110,Brandon Pettigrew,TE,DET,NYJ,3.9,00-0026996
111,Scott Chandler,TE,BUF,HOU,3.5,00-0025516
112,David Ausberry,TE,OAK,MIA,3.4,00-0028179
113,Mychal Rivera,TE,OAK,MIA,3.0,00-0030514
114,Vernon Davis,TE,SF,PHI,2.8,00-0024221
115,Chase Ford,TE,MIN,ATL,2.7,00-0029432
116,Adrien Robinson,TE,NYG,WAS,2.5,00-0029281
117,Levine Toilolo,TE,ATL,MIN,2.2,00-0030443
118,Derek Carrier,TE,SF,PHI,2.0,00-0029119
119,Jack Doyle,TE,IND,TEN,1.7,00-0030181
120,Benjamin Watson,TE,NO,DAL,1.7,00-0022943
121,Gavin Escobar,TE,DAL,NO,1.6,00-0030544
122,Andrew Quarless,TE,GB,CHI,0.0,00-0027753
123,Crockett Gillmore,TE,BAL,CAR,0.0,00-0030992
124,Lee Smith,TE,BUF,HOU,0.0,00-0028097
125,James Casey,TE,PHI,SF,0.0,00-0027109
126,Brandon Myers,TE,TB,PIT,0.0,00-0027135
127,Chris Gragg,TE,BUF,HOU,0.0,00-0030049
128,Jeff Cumberland,TE,NYJ,DET,0.0,00-0027321
129,Michael Palmer,TE,PIT,TB,0.0,00-0027202
130,Bear Pascoe,TE,ATL,MIN,0.0,00-0026931
131,Matt Asiata,RB,MIN,ATL,31.0,00-0028198
132,Frank Gore,RB,SF,PHI,27.4,00-0023500
133,Matt Forte,RB,CHI,GB,25.1,00-0026184
134,Trent Richardson,RB,IND,TEN,19.9,00-0029675
135,Lamar Miller,RB,MIA,OAK,19.7,00-0029615
136,Jerick McKinnon,RB,MIN,ATL,19.2,00-0031376
137,Justin Forsett,RB,BAL,CAR,18.7,00-0026373
138,Alfred Morris,RB,WAS,NYG,18.0,00-0029141
139,Le'Veon Bell,RB,PIT,TB,16.9,00-0030496
140,Knile Davis,RB,KC,NE,15.9,00-0030280
141,Fred Jackson,RB,BUF,HOU,14.5,00-0024204
142,Chris Johnson,RB,NYJ,DET,14.1,
143,Bishop Sankey,RB,TEN,IND,13.7,00-0031413
144,Doug Martin,RB,TB,PIT,13.6,00-0029613
145,Roy Helu,RB,WAS,NYG,13.6,00-0028043
146,Ahmad Bradshaw,RB,IND,TEN,13.2,00-0025637
147,Arian Foster,RB,HOU,BUF,13.1,00-0026796
148,Eddie Lacy,RB,GB,CHI,12.9,00-0030485
149,Andre Williams,RB,NYG,WAS,12.6,00-0031055
150,Khiry Robinson,RB,NO,DAL,12.5,00-0030348
151,Antone Smith,RB,ATL,MIN,12.2,00-0026855
152,Chris Ivory,RB,NYJ,DET,12.0,00-0027531
153,Lorenzo Taliaferro,RB,BAL,CAR,11.8,00-0031066
154,Shane Vereen,RB,NE,KC,11.7,00-0027994
155,CJ Spiller,RB,BUF,HOU,11.4,
156,Darren McFadden,RB,OAK,MIA,11.2,00-0026144
157,Travaris Cadet,RB,NO,DAL,11.0,00-0029205
158,Reggie Bush,RB,DET,NYJ,10.5,00-0024217
159,Toby Gerhart,RB,JAX,LAC,10.0,00-0027888
160,Branden Oliver,RB,LAC,JAX,9.6,00-0031277
161,Donald Brown,RB,LAC,JAX,9.4,00-0027003
162,Darren Sproles,RB,PHI,SF,8.6,00-0023564
163,Steven Jackson,RB,ATL,MIN,8.2,00-0022736
164,Jacquizz Rodgers,RB,ATL,MIN,7.7,00-0028083
165,Ka'Deem Carey,RB,CHI,GB,7.2,00-0031057
166,Patrick DiMarco,FB,ATL,MIN,7.1,00-0028581
167,Daniel Thomas,RB,MIA,OAK,7.0,00-0028000
168,Darrin Reaves,RB,CAR,BAL,6.7,00-0031123
169,James White,RB,NE,KC,6.6,00-0031062
170,Rashad Jennings,RB,NYG,WAS,6.2,00-0027155
171,Denard Robinson,RB,JAX,LAC,6.2,00-0030547
172,Joique Bell,RB,DET,NYJ,5.9,00-0027218
173,Lance Dunbar,RB,DAL,NO,5.6,00-0029004
174,Alfred Blue,RB,HOU,BUF,4.5,00-0031075
175,Jordan Todman,RB,JAX,LAC,4.4,00-0028121
176,Pierre Thomas,RB,NO,DAL,4.3,00-0024813
177,Devonta Freeman,RB,ATL,MIN,4.0,00-0031285
178,DeAngelo Williams,RB,CAR,BAL,3.4,00-0024242
179,Nick Novak,K,LAC,JAX,0.0,00-0023096
180,Randy Bullock,K,HOU,BUF,0.0,00-0029421
181,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
182,Cairo Santos,K,KC,NE,0.0,00-0031203
183,Mason Crosby,K,GB,CHI,0.0,00-0025580
184,Dan Bailey,K,DAL,NO,0.0,00-0028660
185,Josh Brown,K,NYG,WAS,0.0,00-0021940
186,Patrick Murray,K,TB,PIT,0.0,00-0030626
187,Caleb Sturgis,K,MIA,OAK,0.0,00-0030390
188,Alex Henery,K,DET,NYJ,0.0,00-0028058
189,Justin Tucker,K,BAL,CAR,0.0,00-0029597
190,Shaun Suisham,K,PIT,TB,0.0,00-0023001
191,Dan Carpenter,K,BUF,HOU,0.0,00-0026003
192,Robbie Gould,K,CHI,GB,0.0,00-0023252
193,Nick Folk,K,NYJ,DET,0.0,00-0025565
194,Ryan Succop,K,TEN,IND,0.0,00-0026968
195,Shayne Graham,K,NO,DAL,0.0,00-0019536
196,Graham Gano,K,CAR,BAL,0.0,00-0026858
197,Matt Bryant,K,ATL,MIN,0.0,00-0020578
198,Cody Parkey,K,PHI,SF,0.0,00-0030850
199,Josh Scobee,K,JAX,LAC,0.0,00-0022874
200,Kai Forbath,K,WAS,NYG,0.0,00-0028787
201,Sebastian Janikowski,K,OAK,MIA,0.0,00-0019646
202,Stephen Gostkowski,K,NE,KC,0.0,00-0024333
203,Jordan Gay,K,BUF,HOU,0.0,00-0030410
204,DJ Smith,K,CAR,BAL,0.0,
205,Kansas City Chiefs,DST,KC,NE,16.0,
206,New York Giants,DST,NYG,WAS,15.0,
207,Houston Texans,DST,HOU,BUF,13.0,
208,Indianapolis Colts,DST,IND,TEN,10.0,
209,Los Angeles Chargers,DST,LAC,JAX,10.0,
210,San Francisco 49ers,DST,SF,PHI,10.0,
211,Dallas Cowboys,DST,DAL,NO,9.0,
212,Buffalo Bills,DST,BUF,HOU,9.0,
213,Baltimore Ravens,DST,BAL,CAR,8.0,
214,Tampa Bay Buccaneers,DST,TB,PIT,7.0,
215,Detroit Lions,DST,DET,NYJ,7.0,
216,Green Bay Packers,DST,GB,CHI,6.0,
217,Oakland Raiders,DST,OAK,MIA,5.0,
218,New York Jets,DST,NYJ,DET,4.0,
219,Minnesota Vikings,DST,MIN,ATL,4.0,
220,Pittsburgh Steelers,DST,PIT,TB,3.0,
221,Jacksonville Jaguars,DST,JAX,LAC,1.0,
222,Washington Redskins,DST,WAS,NYG,-1.0,
223,Chicago Bears,DST,CHI,GB,-1.0,
224,Tennessee Titans,DST,TEN,IND,-2.0,
225,New England Patriots,DST,NE,KC,-2.0,
226,New Orleans Saints,DST,NO,DAL,-3.0,
227,Carolina Panthers,DST,CAR,BAL,-4.0,
228,Atlanta Falcons,DST,ATL,MIN,-4.0,
