Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Eli Manning,QB,4,NYG,WAS,28,39,72,300,8,4,1,117,1,1,1,1,36.10,2014
2,Andrew Luck,QB,4,IND,TEN,29,41,71,393,10,4,1,123,1,-1,-1,0,33.62,2014
3,Aaron Rodgers,QB,4,GB,CHI,22,28,79,302,11,4,0,151,1,8,8,0,31.88,2014
4,Philip Rivers,QB,4,LAC,JAX,29,39,74,377,10,3,0,130,1,0,0,0,30.08,2014
5,Joe Flacco,QB,4,BAL,CAR,22,31,71,327,11,3,0,137,1,3,3,0,28.38,2014
6,Matthew Stafford,QB,4,DET,NYJ,24,34,71,293,9,2,0,116,6,8,1,1,26.52,2014
7,Teddy Bridgewater,QB,4,MIN,ATL,19,30,63,317,11,0,0,99,5,27,5,1,26.38,2014
8,Ben Roethlisberger,QB,4,PIT,TB,29,40,73,314,8,3,0,120,2,4,2,0,26.36,2014
9,Tony Romo,QB,4,DAL,NO,22,29,76,262,9,3,0,137,6,20,3,0,24.48,2014
10,Drew Brees,QB,4,NO,DAL,32,44,73,340,8,2,1,101,1,6,6,0,24.20,2014
11,Alex Smith,QB,4,KC,NE,20,26,77,248,10,3,0,144,4,8,2,0,22.72,2014
12,Matt Ryan,QB,4,ATL,MIN,25,41,61,298,7,3,2,87,2,2,1,0,22.12,2014
13,Mike Glennon,QB,4,TB,PIT,21,42,50,302,7,2,1,80,0,0,0,0,22.08,2014
14,Ryan Tannehill,QB,4,MIA,OAK,23,31,74,278,9,2,1,109,5,35,7,0,21.62,2014
15,Colin Kaepernick,QB,4,SF,PHI,17,30,57,218,7,2,1,88,7,58,8,0,21.52,2014
16,Jay Cutler,QB,4,CHI,GB,22,34,65,256,8,2,2,82,3,29,10,0,19.14,2014
17,EJ Manuel,QB,4,BUF,HOU,21,44,48,225,5,2,2,59,1,3,3,0,15.30,2014
18,Blake Bortles,QB,4,JAX,LAC,29,37,78,253,7,1,2,82,5,24,5,0,14.52,2014
19,Ryan Fitzpatrick,QB,4,HOU,BUF,25,37,68,268,7,1,2,75,6,14,2,0,14.12,2014
20,Charlie Whitehurst,QB,4,TEN,IND,12,23,52,177,8,1,1,74,5,40,8,0,14.08,2014
21,Cam Newton,QB,4,CAR,BAL,14,25,56,197,8,1,0,95,2,7,4,0,12.58,2014
22,Geno Smith,QB,4,NYJ,DET,17,33,52,209,6,1,1,69,4,4,1,0,10.76,2014
23,Kirk Cousins,QB,4,WAS,NYG,19,33,58,257,8,1,4,53,1,12,12,0,10.48,2014
24,Derek Carr,QB,4,OAK,MIA,16,25,64,146,6,1,1,76,2,9,5,0,9.74,2014
25,Matt McGloin,QB,4,OAK,MIA,12,19,63,129,7,1,2,61,2,3,2,0,7.46,2014
26,Tom Brady,QB,4,NE,KC,14,23,61,159,7,1,2,60,0,0,0,0,7.36,2014
27,Jimmy Garoppolo,QB,4,NE,KC,6,7,86,70,10,1,0,148,0,0,0,0,6.80,2014
28,Nick Foles,QB,4,PHI,SF,21,43,49,195,5,0,2,42,1,1,1,0,5.90,2014
29,Derek Anderson,QB,4,CAR,BAL,6,9,67,71,8,0,0,91,0,0,0,0,2.84,2014
30,Jimmy Clausen,QB,4,CHI,GB,1,1,100,9,9,0,0,104,0,0,0,0,0.36,2014
31,Christian Ponder,QB,4,MIN,ATL,0,0,0,0,0,0,0,0,1,1,1,0,0.10,2014
32,Ryan Nassib,QB,4,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
33,Colt McCoy,QB,4,WAS,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
34,Luke McCown,QB,4,NO,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
35,Matt Moore,QB,4,MIA,OAK,0,0,0,0,0,0,0,0,2,-2,-1,0,-0.20,2014
36,Matt Hasselbeck,QB,4,IND,TEN,0,0,0,0,0,0,0,0,3,-2,-1,0,-0.20,2014
37,Zach Mettenberger,QB,4,TEN,IND,2,5,40,17,3,0,1,10,0,0,0,0,-0.32,2014
