Player,Position,Team,Opponent,Points
Rhett Ellison,TE,MIN,ATL,4.90
Logan Paulsen,TE,WAS,NYG,4.80
Brandon Pettigrew,TE,DET,NYJ,3.90
Scott Chandler,TE,BUF,HOU,3.50
David Ausberry,TE,OAK,MIA,3.40
Mychal Rivera,TE,OAK,MIA,3.00
Vernon Davis,TE,SF,PHI,2.80
Chase Ford,TE,MIN,ATL,2.70
Adrien Robinson,TE,NYG,WAS,2.50
Levine Toilolo,TE,ATL,MIN,2.20
Derek Carrier,TE,SF,PHI,2.00
Jack Doyle,TE,IND,TEN,1.70
Benjamin Watson,TE,NO,DAL,1.70
Gavin Escobar,TE,DAL,NO,1.60
Andrew Quarless,TE,GB,CHI,0.00
Crockett Gillmore,TE,BAL,CAR,0.00
Lee Smith,TE,BUF,HOU,0.00
James Casey,TE,PHI,SF,0.00
Brandon Myers,TE,TB,PIT,0.00
Chris Gragg,TE,BUF,HOU,0.00
Jeff Cumberland,TE,NYJ,DET,0.00
Michael Palmer,TE,PIT,TB,0.00
Bear Pascoe,TE,ATL,MIN,0.00
Matt Asiata,RB,MIN,ATL,31.00
Frank Gore,RB,SF,PHI,27.40
Matt Forte,RB,CHI,GB,25.10
Trent Richardson,RB,IND,TEN,19.90
Lamar Miller,RB,MIA,OAK,19.70
Jerick McKinnon,RB,MIN,ATL,19.20
Justin Forsett,RB,BAL,CAR,18.70
Alfred Morris,RB,WAS,NYG,18.00
Le'Veon Bell,RB,PIT,TB,16.90
Knile Davis,RB,KC,NE,15.90
Fred Jackson,RB,BUF,HOU,14.50
Chris Johnson,RB,NYJ,DET,14.10
Bishop Sankey,RB,TEN,IND,13.70
Doug Martin,RB,TB,PIT,13.60
Roy Helu,RB,WAS,NYG,13.60
Ahmad Bradshaw,RB,IND,TEN,13.20
Arian Foster,RB,HOU,BUF,13.10
Eddie Lacy,RB,GB,CHI,12.90
Andre Williams,RB,NYG,WAS,12.60
Khiry Robinson,RB,NO,DAL,12.50
Antone Smith,RB,ATL,MIN,12.20
Chris Ivory,RB,NYJ,DET,12.00
Lorenzo Taliaferro,RB,BAL,CAR,11.80
Shane Vereen,RB,NE,KC,11.70
CJ Spiller,RB,BUF,HOU,11.40
Darren McFadden,RB,OAK,MIA,11.20
Travaris Cadet,RB,NO,DAL,11.00
Reggie Bush,RB,DET,NYJ,10.50
Toby Gerhart,RB,JAX,LAC,10.00
Branden Oliver,RB,LAC,JAX,9.60
Donald Brown,RB,LAC,JAX,9.40
Darren Sproles,RB,PHI,SF,8.60
Steven Jackson,RB,ATL,MIN,8.20
Jacquizz Rodgers,RB,ATL,MIN,7.70
Ka'Deem Carey,RB,CHI,GB,7.20
Patrick DiMarco,FB,ATL,MIN,7.10
Daniel Thomas,RB,MIA,OAK,7.00
Darrin Reaves,RB,CAR,BAL,6.70
James White,RB,NE,KC,6.60
Rashad Jennings,RB,NYG,WAS,6.20
Denard Robinson,RB,JAX,LAC,6.20
Joique Bell,RB,DET,NYJ,5.90
Lance Dunbar,RB,DAL,NO,5.60
Alfred Blue,RB,HOU,BUF,4.50
Jordan Todman,RB,JAX,LAC,4.40
Pierre Thomas,RB,NO,DAL,4.30
Devonta Freeman,RB,ATL,MIN,4.00
DeAngelo Williams,RB,CAR,BAL,3.40
Nick Novak,K,LAC,JAX,0.00
Randy Bullock,K,HOU,BUF,0.00
Adam Vinatieri,K,IND,TEN,0.00
Cairo Santos,K,KC,NE,0.00
Mason Crosby,K,GB,CHI,0.00
Dan Bailey,K,DAL,NO,0.00
Josh Brown,K,NYG,WAS,0.00
Patrick Murray,K,TB,PIT,0.00
Caleb Sturgis,K,MIA,OAK,0.00
Alex Henery,K,DET,NYJ,0.00
Justin Tucker,K,BAL,CAR,0.00
Shaun Suisham,K,PIT,TB,0.00
Dan Carpenter,K,BUF,HOU,0.00
Robbie Gould,K,CHI,GB,0.00
Nick Folk,K,NYJ,DET,0.00
Ryan Succop,K,TEN,IND,0.00
Shayne Graham,K,NO,DAL,0.00
Graham Gano,K,CAR,BAL,0.00
Matt Bryant,K,ATL,MIN,0.00
Cody Parkey,K,PHI,SF,0.00
Josh Scobee,K,JAX,LAC,0.00
Kai Forbath,K,WAS,NYG,0.00
Sebastian Janikowski,K,OAK,MIA,0.00
Stephen Gostkowski,K,NE,KC,0.00
Jordan Gay,K,BUF,HOU,0.00
DJ Smith,K,CAR,BAL,0.00
Kansas City Chiefs,DST,KC,NE,16.00
New York Giants,DST,NYG,WAS,15.00
Houston Texans,DST,HOU,BUF,13.00
Indianapolis Colts,DST,IND,TEN,10.00
Los Angeles Chargers,DST,LAC,JAX,10.00
San Francisco 49ers,DST,SF,PHI,10.00
Dallas Cowboys,DST,DAL,NO,9.00
Buffalo Bills,DST,BUF,HOU,9.00
Baltimore Ravens,DST,BAL,CAR,8.00
Tampa Bay Buccaneers,DST,TB,PIT,7.00
Detroit Lions,DST,DET,NYJ,7.00
Green Bay Packers,DST,GB,CHI,6.00
Oakland Raiders,DST,OAK,MIA,5.00
New York Jets,DST,NYJ,DET,4.00
Minnesota Vikings,DST,MIN,ATL,4.00
Pittsburgh Steelers,DST,PIT,TB,3.00
Jacksonville Jaguars,DST,JAX,LAC,1.00
Washington Redskins,DST,WAS,NYG,-1.00
Chicago Bears,DST,CHI,GB,-1.00
Tennessee Titans,DST,TEN,IND,-2.00
New England Patriots,DST,NE,KC,-2.00
New Orleans Saints,DST,NO,DAL,-3.00
Carolina Panthers,DST,CAR,BAL,-4.00
Atlanta Falcons,DST,ATL,MIN,-4.00
