Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Steve Smith,WR,4,BAL,CAR,10,7,70,139,2,61,14,20,0,0,0,0,0,35.90,2014
2,Jordy Nelson,WR,4,GB,CHI,12,10,83,108,2,23,9,11,0,0,0,0,0,35.80,2014
3,Antonio Brown,WR,4,PIT,TB,11,7,64,131,2,27,12,19,0,0,0,0,0,35.78,2014
4,Randall Cobb,WR,4,GB,CHI,9,7,78,113,2,46,13,16,0,0,0,0,0,33.30,2014
5,Eddie Royal,WR,4,LAC,JAX,7,5,71,105,2,47,15,21,0,0,0,0,0,30.50,2014
6,Reggie Wayne,WR,4,IND,TEN,8,7,88,119,1,28,15,17,0,0,0,0,0,27.90,2014
7,Brandon LaFell,WR,4,NE,KC,10,6,60,119,1,44,12,20,0,0,0,0,0,26.90,2014
8,Keenan Allen,WR,4,LAC,JAX,11,10,91,135,0,24,12,14,0,0,0,0,0,26.50,2014
9,Terrance Williams,WR,4,DAL,NO,7,6,86,77,2,23,11,13,0,0,0,0,0,25.70,2014
10,Jarius Wright,WR,4,MIN,ATL,10,8,80,132,0,52,13,17,0,0,0,0,0,24.20,2014
11,Golden Tate,WR,4,DET,NYJ,10,8,80,116,0,35,12,15,0,0,0,0,0,22.60,2014
12,TY Hilton,WR,4,IND,TEN,10,6,60,105,0,37,11,18,1,5,0,0,0,20.00,2014
13,Victor Cruz,WR,4,NYG,WAS,10,6,60,108,0,36,11,18,0,0,0,0,0,19.80,2014
14,Kelvin Benjamin,WR,4,CAR,BAL,9,5,56,76,1,28,8,15,0,0,0,0,0,18.60,2014
15,Andre Holmes,WR,4,OAK,MIA,12,5,42,74,1,22,6,15,0,0,0,0,0,18.40,2014
16,Devin Hester,WR,4,ATL,MIN,7,5,71,70,1,36,10,14,0,0,0,0,0,18.00,2014
17,DeAndre Hopkins,WR,4,HOU,BUF,6,5,83,64,1,35,11,13,0,0,0,0,0,17.40,2014
18,Roddy White,WR,4,ATL,MIN,14,4,29,73,1,24,5,18,0,0,0,0,0,17.30,2014
19,Rueben Randle,WR,4,NYG,WAS,10,8,80,89,0,27,9,11,0,0,0,0,0,16.90,2014
20,Mike Evans,WR,4,TB,PIT,7,4,57,65,1,40,9,16,0,0,0,0,0,16.50,2014
21,Mike Williams,WR,4,BUF,HOU,6,2,33,84,1,80,14,42,0,0,0,0,0,16.40,2014
22,Louis Murphy,WR,4,TB,PIT,11,6,55,99,0,41,9,17,0,0,0,0,0,15.90,2014
23,Alshon Jeffery,WR,4,CHI,GB,7,4,57,39,1,13,6,10,1,12,0,1,0,15.10,2014
24,Eric Decker,WR,4,NYJ,DET,10,4,40,48,1,18,5,12,0,0,0,0,0,14.80,2014
25,Jeremy Ross,WR,4,DET,NYJ,2,2,100,65,1,59,33,33,0,0,0,0,0,14.50,2014
26,James Jones,WR,4,OAK,MIA,6,6,100,83,0,30,14,14,0,0,0,0,0,14.30,2014
27,Julio Jones,WR,4,ATL,MIN,8,6,75,82,0,21,10,14,0,0,0,0,0,14.20,2014
