Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Melvin Gordon,RB,6,LAC,OAK,25,83,3,1,12,9,67,1,0,0,36.00,2017
2,Mark Ingram,RB,6,NO,DET,25,114,5,2,5,5,36,0,1,1,34.00,2017
3,Le'Veon Bell,RB,6,PIT,KC,32,179,6,1,6,3,12,0,0,0,31.10,2017
4,Adrian Peterson,RB,6,ARI,TB,26,134,5,2,0,0,0,0,1,0,28.40,2017
5,Jerick McKinnon,RB,6,MIN,GB,15,69,5,1,6,5,30,1,1,1,25.90,2017
6,Leonard Fournette,RB,6,JAX,LAR,21,130,6,1,2,2,8,0,0,0,24.80,2017
7,Derrick Henry,RB,6,TEN,IND,19,131,7,1,1,1,14,0,0,0,24.50,2017
8,Carlos Hyde,RB,6,SF,WAS,13,28,2,2,6,5,47,0,0,0,24.50,2017
9,Chris Ivory,RB,6,JAX,LAR,2,3,2,0,10,9,74,1,0,0,22.70,2017
10,Christian McCaffrey,RB,6,CAR,PHI,4,8,2,0,14,10,56,1,1,0,22.40,2017
11,Jordan Howard,RB,6,CHI,BAL,36,167,5,0,1,1,9,0,0,0,21.60,2017
12,Chris Thompson,RB,6,WAS,SF,16,33,2,0,5,4,105,0,1,0,20.80,2017
13,DeMarco Murray,RB,6,TEN,IND,12,40,3,1,4,4,47,0,0,0,18.70,2017
14,Orleans Darkwa,RB,6,NYG,DEN,21,117,6,0,1,1,13,0,0,0,17.00,2017
15,Matt Forte,RB,6,NYJ,NE,9,22,2,0,8,8,59,0,0,0,16.10,2017
16,Jay Ajayi,RB,6,MIA,ATL,26,130,5,0,3,0,0,0,0,0,16.00,2017
17,Todd Gurley,RB,6,LAR,JAX,23,116,5,0,1,1,4,0,0,0,16.00,2017
18,Kareem Hunt,RB,6,KC,PIT,9,21,2,0,6,5,89,0,0,0,16.00,2017
19,Doug Martin,RB,6,TB,ARI,14,53,4,1,2,1,11,0,0,0,15.40,2017
20,Samaje Perine,RB,6,WAS,SF,9,23,3,0,3,3,24,1,0,0,13.70,2017
21,Devontae Booker,RB,6,DEN,NYG,1,2,2,0,6,4,78,0,0,0,12.00,2017
22,Alvin Kamara,RB,6,NO,DET,10,75,8,0,3,3,12,0,0,0,11.70,2017
23,Dion Lewis,RB,6,NE,NYJ,11,52,5,1,0,0,0,0,0,0,11.20,2017
24,Lamar Miller,RB,6,HOU,CLE,15,41,3,0,4,3,40,0,0,0,11.10,2017
25,Tevin Coleman,RB,6,ATL,MIA,9,32,4,1,1,1,4,0,0,0,10.60,2017
26,Theo Riddick,RB,6,DET,NO,2,8,4,0,7,5,45,0,0,0,10.30,2017
27,Devonta Freeman,RB,6,ATL,MIA,9,68,8,0,4,2,11,0,0,0,9.90,2017
28,Javorius Allen,RB,6,BAL,CHI,10,49,5,0,4,3,17,0,0,0,9.60,2017
29,Tarik Cohen,RB,6,CHI,BAL,14,32,2,0,3,1,14,0,1,1,9.44,2017
30,Isaiah Crowell,RB,6,CLE,HOU,12,58,5,0,2,2,15,0,0,0,9.30,2017
31,Bobby Rainey,RB,6,BAL,CHI,0,0,0,0,2,2,11,0,0,0,9.10,2017
32,LeGarrette Blount,RB,6,PHI,CAR,14,67,5,0,0,0,0,0,0,0,8.70,2017
33,Frank Gore,RB,6,IND,TEN,10,49,5,0,3,2,18,0,0,0,8.70,2017
34,James White,RB,6,NE,NYJ,3,23,8,0,7,4,22,0,0,0,8.50,2017
35,Charles Sims,RB,6,TB,ARI,0,0,0,0,5,4,45,0,0,0,8.50,2017
36,Robert Turbin,RB,6,IND,TEN,3,3,1,0,5,4,37,0,0,0,8.00,2017
37,Alex Collins,RB,6,BAL,CHI,15,74,5,0,0,0,0,0,0,0,7.40,2017
38,Duke Johnson,RB,6,CLE,HOU,5,40,8,0,5,3,-1,0,0,0,6.90,2017
39,Marshawn Lynch,RB,6,OAK,LAC,13,63,5,0,2,0,0,0,0,0,6.30,2017
40,D'Onta Foreman,RB,6,HOU,CLE,12,59,5,0,0,0,0,0,0,0,5.90,2017
41,Travaris Cadet,RB,6,NYJ,NE,1,3,3,0,3,3,26,0,0,0,5.90,2017
42,Matt Breida,RB,6,SF,WAS,4,21,5,0,4,2,15,0,0,0,5.60,2017
43,Jalen Richard,RB,6,OAK,LAC,2,-1,-1,0,4,3,27,0,1,0,5.60,2017
44,Ameer Abdullah,RB,6,DET,NO,14,54,4,0,2,0,0,0,0,0,5.40,2017
45,Damien Williams,RB,6,MIA,ATL,4,9,2,0,3,3,14,0,0,0,5.30,2017
46,Aaron Jones,RB,6,GB,MIN,13,41,3,0,4,1,1,0,0,0,5.20,2017
47,Wayne Gallman,RB,6,NYG,DEN,9,27,3,0,3,2,5,0,0,0,5.20,2017
48,Latavius Murray,RB,6,MIN,GB,15,28,2,0,1,1,10,0,0,0,4.80,2017
49,Ty Montgomery,RB,6,GB,MIN,10,28,3,0,3,1,3,0,0,0,4.10,2017
50,Mike Gillislee,RB,6,NE,NYJ,10,44,4,0,0,0,0,0,1,1,3.40,2017
