,Player,Position,Team,Opponent,Points,PlayerID
39,Davante Adams,WR,GB,MIN,16.4,00-0031381
40,Eric Decker,WR,TEN,IND,15.8,00-0027690
41,Nelson Agholor,WR,PHI,CAR,15.5,00-0031549
42,John Brown,WR,ARI,TB,15.3,00-0031051
43,Brandin Cooks,WR,NE,NYJ,15.3,00-0031236
44,De'Anthony Thomas,WR,KC,PIT,15.1,00-0031060
45,Marqise Lee,WR,JAX,LAR,15.0,00-0031431
46,Kenny Stills,WR,MIA,ATL,14.9,00-0030085
47,Aldrick Robinson,WR,SF,WAS,14.6,00-0028116
48,Will Fuller,WR,HOU,CLE,14.2,00-0033127
49,Jeremy Kerley,WR,NYJ,NE,14.1,00-0028091
50,Taywan Taylor,WR,TEN,IND,14.1,00-0033911
51,Julio Jones,WR,ATL,MIA,13.2,00-0027944
52,Cordarrelle Patterson,WR,OAK,LAC,13.0,00-0030578
53,DeSean Jackson,WR,TB,ARI,12.8,00-0026189
54,Emmanuel Sanders,WR,DEN,NYG,12.6,00-0027685
55,Jordy Nelson,WR,GB,MIN,12.0,00-0026176
56,Jermaine Kearse,WR,NYJ,NE,11.9,00-0029159
57,Donte Moncrief,WR,IND,TEN,11.7,00-0031339
58,Robby Anderson,WR,NYJ,NE,11.6,00-0032688
59,Michael Campanaro,WR,BAL,CHI,11.4,00-0031025
60,Alshon Jeffery,WR,PHI,CAR,11.1,00-0029137
61,Adam Humphries,WR,TB,ARI,11.1,00-0032009
62,Marvin Hall,WR,ATL,MIA,11.0,00-0033094
63,Robert Woods,WR,LA,JAX,11.0,00-0030431
64,Rishard Matthews,WR,TEN,IND,10.9,00-0029580
65,Pierre Garcon,WR,SF,WAS,10.5,00-0026345
66,DeAndre Hopkins,WR,HOU,CLE,9.9,00-0030564
67,Keenan Allen,WR,LAC,OAK,9.5,00-0030279
68,Josh Doctson,WR,WAS,SF,8.1,00-0032760
69,Laquon Treadwell,WR,MIN,GB,8.1,00-0032951
70,Kasen Williams,WR,CLE,HOU,8.1,00-0032250
71,Taylor Gabriel,WR,ATL,MIA,7.9,00-0031228
72,Amari Cooper,WR,OAK,LAC,7.8,00-0031544
73,Braxton Miller,WR,HOU,CLE,7.5,00-0033069
74,Tyreek Hill,WR,KC,PIT,7.5,00-0033040
75,Chris Moore,WR,BAL,CHI,7.4,00-0032398
76,Danny Amendola,WR,NE,NYJ,7.0,00-0026035
77,Ryan Grant,WR,WAS,SF,6.9,00-0031068
78,Evan Engram,TE,NYG,DEN,19.2,00-0033881
79,Austin Seferian-Jenkins,TE,NYJ,NE,17.6,00-0031418
80,Jack Doyle,TE,IND,TEN,17.0,00-0030181
81,Zach Ertz,TE,PHI,CAR,15.8,00-0030061
82,Hunter Henry,TE,LAC,OAK,14.0,00-0033090
83,Dion Sims,TE,CHI,BAL,12.2,00-0030422
84,Austin Hooper,TE,ATL,MIA,11.8,00-0032392
85,Michael Hoomanawanui,TE,NO,DET,10.7,00-0027732
86,Darren Fells,TE,DET,NO,10.6,00-0029738
87,Zach Miller,TE,CHI,BAL,10.5,00-0027125
88,Jeff Heuerman,TE,DEN,NYG,10.4,00-0032227
89,Ryan Griffin,TE,HOU,CLE,10.2,00-0030108
90,Troy Niklas,TE,ARI,TB,10.0,00-0031044
91,Kyle Rudolph,TE,MIN,GB,9.7,00-0027981
92,Seth DeValve,TE,CLE,HOU,8.9,00-0033080
93,Benjamin Watson,TE,BAL,CHI,8.8,00-0022943
94,George Kittle,TE,SF,WAS,8.6,00-0033288
95,Vernon Davis,TE,WAS,SF,8.5,00-0024221
96,Jordan Reed,TE,WAS,SF,7.7,00-0030472
97,Travis Kelce,TE,KC,PIT,7.7,00-0030506
98,Ed Dickson,TE,CAR,PHI,7.6,00-0027675
99,Gerald Everett,TE,LA,JAX,7.4,00-0033895
100,Nick Boyle,TE,BAL,CHI,5.5,00-0031598
101,Delanie Walker,TE,TEN,IND,5.4,00-0024389
102,Jermaine Gresham,TE,ARI,TB,5.2,00-0027873
103,Julius Thomas,TE,MIA,ATL,5.2,00-0028067
104,Martellus Bennett,TE,GB,MIN,4.2,00-0026201
105,Stephen Anderson,TE,HOU,CLE,3.7,00-0032725
106,Vance McDonald,TE,PIT,KC,3.6,00-0030470
107,Virgil Green,TE,DEN,NYG,3.4,00-0028142
108,Jared Cook,TE,OAK,LAC,3.4,00-0027061
109,Ben Koyack,TE,JAX,LAR,3.1,00-0032139
110,James O'Shaughnessy,TE,JAX,LAR,3.1,00-0031951
111,Antonio Gates,TE,LAC,OAK,2.6,00-0021547
112,OJ Howard,TE,TB,ARI,2.5,00-0033879
113,Garrett Celek,TE,SF,WAS,2.3,00-0028903
114,AJ Derby,TE,DEN,NYG,2.0,00-0031609
115,Jonnu Smith,TE,TEN,IND,2.0,00-0033858
116,David Njoku,TE,CLE,HOU,2.0,00-0033885
117,Trey Burton,TE,PHI,CAR,1.9,00-0030710
118,Eric Ebron,TE,DET,NO,1.9,00-0031387
119,Jerell Adams,TE,NYG,DEN,1.6,00-0032429
120,Luke Stocker,TE,TB,ARI,1.5,00-0028042
121,Tyler Higbee,TE,LA,JAX,1.0,00-0033110
122,Maxx Williams,TE,BAL,CHI,0.6,00-0031558
123,Brent Celek,TE,PHI,CAR,0.0,00-0025549
124,Chris Manhertz,TE,CAR,PHI,0.0,00-0031484
125,Lance Kendricks,TE,GB,MIN,0.0,00-0027985
126,Le'Veon Bell,RB,PIT,KC,31.1,00-0030496
127,Adrian Peterson,RB,ARI,TB,28.4,00-0025394
128,Jerick McKinnon,RB,MIN,GB,25.9,00-0031376
129,Leonard Fournette,RB,JAX,LAR,24.8,00-0033856
130,Derrick Henry,RB,TEN,IND,24.5,00-0032764
131,Carlos Hyde,RB,SF,WAS,24.5,00-0031045
132,Chris Ivory,RB,JAX,LAR,22.7,00-0027531
133,Christian McCaffrey,RB,CAR,PHI,22.4,00-0033280
134,Jordan Howard,RB,CHI,BAL,21.6,00-0032780
135,Chris Thompson,RB,WAS,SF,20.8,00-0030404
136,DeMarco Murray,RB,TEN,IND,18.7,00-0028009
137,Orleans Darkwa,RB,NYG,DEN,17.0,00-0030860
138,Matt Forte,RB,NYJ,NE,16.1,00-0026184
139,Jay Ajayi,RB,MIA,ATL,16.0,00-0031590
140,Todd Gurley,RB,LA,JAX,16.0,00-0032241
141,Kareem Hunt,RB,KC,PIT,16.0,00-0033923
142,Doug Martin,RB,TB,ARI,15.4,00-0029613
143,Samaje Perine,RB,WAS,SF,13.7,00-0033526
144,Devontae Booker,RB,DEN,NYG,12.0,00-0032972
145,Alvin Kamara,RB,NO,DET,11.7,00-0033906
146,Dion Lewis,RB,NE,NYJ,11.2,00-0028087
147,Lamar Miller,RB,HOU,CLE,11.1,00-0029615
148,Tevin Coleman,RB,ATL,MIA,10.6,00-0032058
149,Theo Riddick,RB,DET,NO,10.3,00-0030107
150,Devonta Freeman,RB,ATL,MIA,9.9,00-0031285
151,Javorius Allen,RB,BAL,CHI,9.6,00-0031577
152,Tarik Cohen,RB,CHI,BAL,9.44,00-0033556
153,Isaiah Crowell,RB,CLE,HOU,9.3,00-0030656
154,Bobby Rainey,RB,BAL,CHI,9.1,00-0029384
155,LeGarrette Blount,RB,PHI,CAR,8.7,00-0027325
156,Frank Gore,RB,IND,TEN,8.7,00-0023500
157,James White,RB,NE,NYJ,8.5,00-0031062
158,Charles Sims,RB,TB,ARI,8.5,00-0031390
159,Robert Turbin,RB,IND,TEN,8.0,00-0029273
160,Alex Collins,RB,BAL,CHI,7.4,00-0032426
161,Duke Johnson,RB,CLE,HOU,6.9,00-0032257
162,Marshawn Lynch,RB,OAK,LAC,6.3,00-0025399
163,D'Onta Foreman,RB,HOU,CLE,5.9,00-0033925
164,Travaris Cadet,RB,NYJ,NE,5.9,00-0029205
165,Matt Breida,RB,SF,WAS,5.6,00-0033308
166,Jalen Richard,RB,OAK,LAC,5.6,00-0033025
167,Ameer Abdullah,RB,DET,NO,5.4,00-0032104
168,Damien Williams,RB,MIA,ATL,5.3,00-0030874
169,Aaron Jones,RB,GB,MIN,5.2,00-0033293
170,Wayne Gallman,RB,NYG,DEN,5.2,00-0033950
171,Latavius Murray,RB,MIN,GB,4.8,00-0030513
172,Ty Montgomery,RB,GB,MIN,4.1,00-0032200
173,Mike Gillislee,RB,NE,NYJ,3.4,00-0030433
174,Aldrick Rosas,K,NYG,DEN,0.0,00-0032870
175,Justin Tucker,K,BAL,CHI,0.0,00-0029597
176,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
177,Graham Gano,K,CAR,PHI,0.0,00-0026858
178,Greg Zuerlein,K,LA,JAX,0.0,00-0029621
179,Jake Elliott,K,PHI,CAR,0.0,00-0033787
180,Wil Lutz,K,NO,DET,0.0,00-0032569
181,Connor Barth,K,CHI,BAL,0.0,00-0026138
182,Matt Prater,K,DET,NO,0.0,00-0023853
183,Robbie Gould,K,SF,WAS,0.0,00-0023252
184,Dustin Hopkins,K,WAS,SF,0.0,00-0030098
185,Cody Parkey,K,MIA,ATL,0.0,00-0030850
186,Phil Dawson,K,ARI,TB,0.0,00-0004091
187,Matt Bryant,K,ATL,MIA,0.0,00-0020578
188,Harrison Butker,K,KC,PIT,0.0,00-0033303
189,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
190,Ka'imi Fairbairn,K,HOU,CLE,0.0,00-0032726
191,Zane Gonzalez,K,CLE,HOU,0.0,00-0033862
192,Chandler Catanzaro,K,NYJ,NE,0.0,00-0030896
193,Jason Myers,K,JAX,LAR,0.0,00-0031492
194,Chris Boswell,K,PIT,KC,0.0,00-0031136
195,Nick Novak,K,LAC,OAK,0.0,00-0023096
196,Mason Crosby,K,GB,MIN,0.0,00-0025580
197,Giorgio Tavecchio,K,OAK,LAC,0.0,00-0028907
198,Brandon McManus,K,DEN,NYG,0.0,00-0029822
199,Patrick Murray,K,TB,ARI,0.0,00-0030626
200,Michael Palardy,K,CAR,PHI,0.0,00-0031363
201,Los Angeles Rams,DST,LA,JAX,22.0,
202,New York Giants,DST,NYG,DEN,22.0,
203,Baltimore Ravens,DST,BAL,CHI,20.0,
204,Detroit Lions,DST,DET,NO,17.0,
205,Chicago Bears,DST,CHI,BAL,15.0,
206,Minnesota Vikings,DST,MIN,GB,14.0,
207,Cleveland Browns,DST,CLE,HOU,9.0,
208,New England Patriots,DST,NE,NYJ,9.0,
209,Pittsburgh Steelers,DST,PIT,KC,9.0,
210,Philadelphia Eagles,DST,PHI,CAR,8.0,
211,Tampa Bay Buccaneers,DST,TB,ARI,8.0,
212,Arizona Cardinals,DST,ARI,TB,6.0,
213,Los Angeles Chargers,DST,LAC,OAK,6.0,
214,Denver Broncos,DST,DEN,NYG,6.0,
215,San Francisco 49ers,DST,SF,WAS,5.0,
216,Washington Redskins,DST,WAS,SF,5.0,
217,Miami Dolphins,DST,MIA,ATL,5.0,
218,Jacksonville Jaguars,DST,JAX,LAR,5.0,
219,Indianapolis Colts,DST,IND,TEN,5.0,
220,Carolina Panthers,DST,CAR,PHI,4.0,
221,Green Bay Packers,DST,GB,MIN,4.0,
222,New York Jets,DST,NYJ,NE,4.0,
223,Kansas City Chiefs,DST,KC,PIT,4.0,
224,Oakland Raiders,DST,OAK,LAC,4.0,
225,Tennessee Titans,DST,TEN,IND,4.0,
226,Atlanta Falcons,DST,ATL,MIA,3.0,
