Player,Position,Team,Opponent,Points
Dion Lewis,RB,NE,NYJ,11.20
Lamar Miller,RB,HOU,CLE,11.10
Tevin Coleman,RB,ATL,MIA,10.60
Theo Riddick,RB,DET,NO,10.30
Devonta Freeman,RB,ATL,MIA,9.90
Javorius Allen,RB,BAL,CHI,9.60
Tarik Cohen,RB,CHI,BAL,9.44
Isaiah Crowell,RB,CLE,HOU,9.30
Bobby Rainey,RB,BAL,CHI,9.10
LeGarrette Blount,RB,PHI,CAR,8.70
Frank Gore,RB,IND,TEN,8.70
James White,RB,NE,NYJ,8.50
Charles Sims,RB,TB,ARI,8.50
Robert Turbin,RB,IND,TEN,8.00
Alex Collins,RB,BAL,CHI,7.40
Duke Johnson,RB,CLE,HOU,6.90
Marshawn Lynch,RB,OAK,LAC,6.30
D'Onta Foreman,RB,HOU,CLE,5.90
Travaris Cadet,RB,NYJ,NE,5.90
Matt Breida,RB,SF,WAS,5.60
Jalen Richard,RB,OAK,LAC,5.60
Ameer Abdullah,RB,DET,NO,5.40
Damien Williams,RB,MIA,ATL,5.30
Aaron Jones,RB,GB,MIN,5.20
Wayne Gallman,RB,NYG,DEN,5.20
Latavius Murray,RB,MIN,GB,4.80
Ty Montgomery,RB,GB,MIN,4.10
Mike Gillislee,RB,NE,NYJ,3.40
Aldrick Rosas,K,NYG,DEN,0.00
Justin Tucker,K,BAL,CHI,0.00
Adam Vinatieri,K,IND,TEN,0.00
Graham Gano,K,CAR,PHI,0.00
Greg Zuerlein,K,LAR,JAX,0.00
Jake Elliott,K,PHI,CAR,0.00
Wil Lutz,K,NO,DET,0.00
Connor Barth,K,CHI,BAL,0.00
Matt Prater,K,DET,NO,0.00
Robbie Gould,K,SF,WAS,0.00
Dustin Hopkins,K,WAS,SF,0.00
Cody Parkey,K,MIA,ATL,0.00
Phil Dawson,K,ARI,TB,0.00
Matt Bryant,K,ATL,MIA,0.00
Harrison Butker,K,KC,PIT,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Ka'imi Fairbairn,K,HOU,CLE,0.00
Zane Gonzalez,K,CLE,HOU,0.00
Chandler Catanzaro,K,NYJ,NE,0.00
Jason Myers,K,JAX,LAR,0.00
Chris Boswell,K,PIT,KC,0.00
Nick Novak,K,LAC,OAK,0.00
Mason Crosby,K,GB,MIN,0.00
Giorgio Tavecchio,K,OAK,LAC,0.00
Brandon McManus,K,DEN,NYG,0.00
Patrick Murray,K,TB,ARI,0.00
Michael Palardy,K,CAR,PHI,0.00
Los Angeles Rams,DST,LAR,JAX,22.00
New York Giants,DST,NYG,DEN,22.00
Baltimore Ravens,DST,BAL,CHI,20.00
Detroit Lions,DST,DET,NO,17.00
Chicago Bears,DST,CHI,BAL,15.00
Minnesota Vikings,DST,MIN,GB,14.00
Cleveland Browns,DST,CLE,HOU,9.00
New England Patriots,DST,NE,NYJ,9.00
Pittsburgh Steelers,DST,PIT,KC,9.00
Philadelphia Eagles,DST,PHI,CAR,8.00
Tampa Bay Buccaneers,DST,TB,ARI,8.00
Arizona Cardinals,DST,ARI,TB,6.00
Los Angeles Chargers,DST,LAC,OAK,6.00
Denver Broncos,DST,DEN,NYG,6.00
San Francisco 49ers,DST,SF,WAS,5.00
Washington Redskins,DST,WAS,SF,5.00
Miami Dolphins,DST,MIA,ATL,5.00
Jacksonville Jaguars,DST,JAX,LAR,5.00
Indianapolis Colts,DST,IND,TEN,5.00
Carolina Panthers,DST,CAR,PHI,4.00
Green Bay Packers,DST,GB,MIN,4.00
New York Jets,DST,NYJ,NE,4.00
Kansas City Chiefs,DST,KC,PIT,4.00
Oakland Raiders,DST,OAK,LAC,4.00
Tennessee Titans,DST,TEN,IND,4.00
Atlanta Falcons,DST,ATL,MIA,3.00
