Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Kirk Cousins,QB,6,WAS,SF,25,37,68,330,9,2,1,102,4,26,7,1,31.80,2017
2,Josh McCown,QB,6,NYJ,NE,31,47,66,354,8,2,2,85,3,21,7,0,25.26,2017
3,Deshaun Watson,QB,6,HOU,CLE,17,29,59,225,8,3,1,103,6,23,4,0,24.30,2017
4,Cam Newton,QB,6,CAR,PHI,28,52,54,239,5,1,3,48,11,71,7,1,23.66,2017
5,Matthew Stafford,QB,6,DET,NO,25,52,48,312,6,3,3,62,2,4,2,0,22.88,2017
6,Ryan Fitzpatrick,QB,6,TB,ARI,22,32,69,290,9,3,2,102,2,12,6,0,22.80,2017
7,Carson Wentz,QB,6,PHI,CAR,16,30,53,222,7,3,0,111,6,25,4,0,22.38,2017
8,Carson Palmer,QB,6,ARI,TB,18,22,82,283,13,3,1,139,5,-4,-1,0,21.92,2017
9,Trevor Siemian,QB,6,DEN,NYG,29,50,58,376,8,1,2,72,1,9,9,0,20.94,2017
10,Marcus Mariota,QB,6,TEN,IND,23,32,72,306,10,1,1,99,2,0,0,0,18.24,2017
11,Tom Brady,QB,6,NE,NYJ,20,38,53,257,7,2,1,81,1,-1,-1,0,17.18,2017
12,Alex Smith,QB,6,KC,PIT,19,34,56,246,7,1,0,89,4,13,3,0,15.14,2017
13,Blake Bortles,QB,6,JAX,LAR,23,35,66,241,7,1,1,83,2,19,10,0,14.54,2017
14,Philip Rivers,QB,6,LAC,OAK,25,36,69,268,7,1,0,100,2,-4,-2,0,14.32,2017
15,CJ Beathard,QB,6,SF,WAS,19,36,53,245,7,1,1,72,1,14,14,0,14.20,2017
16,Case Keenum,QB,6,MIN,GB,24,38,63,239,6,1,1,79,2,15,8,0,14.06,2017
17,Jacoby Brissett,QB,6,IND,TEN,21,37,57,212,6,1,0,82,4,15,4,0,13.98,2017
18,Drew Brees,QB,6,NO,DET,20,30,67,186,6,2,2,78,1,1,1,0,13.54,2017
19,Jay Cutler,QB,6,MIA,ATL,19,33,58,151,5,2,1,77,1,-1,-1,0,12.94,2017
20,Matt Ryan,QB,6,ATL,MIA,24,35,69,248,7,1,1,86,0,0,0,0,12.92,2017
21,Ben Roethlisberger,QB,6,PIT,KC,17,25,68,252,10,1,1,97,2,-2,-1,0,12.88,2017
22,Mitch Trubisky,QB,6,CHI,BAL,8,16,50,113,7,1,0,94,4,32,8,0,10.72,2017
23,Kevin Hogan,QB,6,CLE,HOU,20,37,54,140,4,1,3,38,5,36,7,0,10.20,2017
24,Jared Goff,QB,6,LAR,JAX,11,21,52,124,6,1,0,86,4,9,2,0,9.86,2017
25,Eli Manning,QB,6,NYG,DEN,11,19,58,128,7,1,0,96,1,0,0,0,9.12,2017
26,Derek Carr,QB,6,OAK,LAC,21,30,70,171,6,1,2,68,1,0,0,0,8.84,2017
27,Brett Hundley,QB,6,GB,MIN,18,33,55,157,5,1,3,40,1,3,3,0,7.58,2017
28,Joe Flacco,QB,6,BAL,CHI,24,41,59,180,4,0,2,49,1,2,2,0,7.40,2017
29,Jameis Winston,QB,6,TB,ARI,5,10,50,61,6,0,0,69,0,0,0,0,2.44,2017
30,Brian Hoyer,QB,6,SF,WAS,4,11,36,34,3,0,0,45,0,0,0,0,1.36,2017
31,Aaron Rodgers,QB,6,GB,MIN,2,4,50,18,5,0,0,63,0,0,0,0,0.72,2017
32,Brock Osweiler,QB,6,DEN,NYG,2,4,50,18,5,0,0,63,1,-1,-1,0,0.62,2017
