,Player,Position,Team,Opponent,Points,PlayerID
66,Dez Bryant,WR,DAL,SEA,10.6,00-0027902
67,Mike Williams,WR,TB,NO,10.6,00-0033536
68,Andre Roberts,WR,ARI,LAR,10.5,00-0027691
69,Brandon Gibson,WR,LA,ARI,10.4,00-0026937
70,Jeremy Maclin,WR,PHI,CHI,10.3,00-0026995
71,Marques Colston,WR,NO,TB,10.2,00-0024466
72,Denarius Moore,WR,OAK,DEN,10.1,00-0028086
73,Michael Crabtree,WR,SF,WAS,10.1,00-0026986
74,Sidney Rice,WR,SEA,DAL,9.9,00-0025431
75,Leonard Hankerson,WR,WAS,SF,9.4,00-0028017
76,James Jones,WR,GB,LAC,9.1,00-0025465
77,Preston Parker,WR,TB,NO,8.6,00-0027450
78,Austin Pettis,WR,LA,ARI,8.3,00-0028016
79,Anthony Fasano,TE,MIA,KC,17.8,00-0024268
80,Jason Witten,TE,DAL,SEA,17.1,00-0022127
81,Jake Ballard,TE,NYG,NE,16.7,00-0027259
82,Jermichael Finley,TE,GB,LAC,15.4,00-0026231
83,Jimmy Graham,TE,NO,TB,13.8,00-0027696
84,Tony Gonzalez,TE,ATL,IND,13.6,00-0006101
85,Aaron Hernandez,TE,NE,NYG,13.5,00-0027713
86,Brent Celek,TE,PHI,CHI,13.0,00-0025549
87,Kellen Winslow,TE,TB,NO,12.9,00-0022922
88,Heath Miller,TE,PIT,BAL,12.3,00-0023465
89,Dustin Keller,TE,NYJ,BUF,10.4,00-0026170
90,Dennis Pitta,TE,BAL,PIT,9.6,00-0027714
91,Matt Spaeth,TE,CHI,PHI,9.3,00-0025464
92,Colin Cochart,TE,CIN,TEN,8.7,00-0028550
93,Fred Davis,TE,WAS,SF,8.2,00-0026188
94,Charles Clay,TE,MIA,KC,8.0,00-0028112
95,Donald Lee,TE,CIN,TEN,7.9,00-0021929
96,Jared Cook,TE,TEN,CIN,7.7,00-0027061
97,Vernon Davis,TE,SF,WAS,7.1,00-0024221
98,Anthony McCoy,TE,SEA,DAL,6.4,00-0027783
99,Owen Daniels,TE,HOU,CLE,6.2,00-0024313
100,Scott Chandler,TE,BUF,NYJ,5.4,00-0025516
101,Joel Dreessen,TE,HOU,CLE,4.7,00-0023630
102,Benjamin Watson,TE,CLE,HOU,4.6,00-0022943
103,Jim Dray,TE,ARI,LAR,4.5,00-0027825
104,Zack Pianalto,TE,TB,NO,4.4,00-0028509
105,Dallas Clark,TE,IND,ATL,4.1,00-0022165
106,Craig Stevens,TE,TEN,CIN,3.5,00-0026225
107,David Johnson,TE,PIT,BAL,3.5,
108,Delanie Walker,TE,SF,WAS,3.2,00-0024389
109,Evan Moore,TE,CLE,HOU,3.1,00-0026123
110,Ed Dickson,TE,BAL,PIT,2.8,00-0027675
111,Jacob Tamme,TE,IND,ATL,2.6,00-0026267
112,Dante Rosario,TE,DEN,OAK,2.3,00-0025542
113,Brandon Myers,TE,OAK,DEN,2.1,00-0027135
114,Leonard Pope,TE,KC,MIA,1.9,00-0024287
115,John Gilmore,TE,NO,TB,1.9,00-0021304
116,Michael Palmer,TE,ATL,IND,1.9,00-0027202
117,Clay Harbor,TE,PHI,CHI,1.8,00-0027725
118,Lance Kendricks,TE,LA,ARI,1.7,00-0027985
119,Bear Pascoe,TE,NYG,NE,1.7,00-0026931
120,Jordan Cameron,TE,CLE,HOU,1.7,00-0028040
121,Brody Eldridge,TE,IND,ATL,1.6,00-0027761
122,Daniel Fells,TE,DEN,OAK,1.6,00-0023752
123,Josh Baker,TE,NYJ,BUF,1.5,00-0028291
124,David Thomas,TE,NO,TB,1.4,00-0024301
125,Randy McMichael,TE,LAC,GB,1.3,00-0021236
126,Jake O'Connell,TE,KC,MIA,1.3,00-0027154
127,Arian Foster,RB,HOU,CLE,29.0,00-0026796
128,DeMarco Murray,RB,DAL,SEA,25.6,00-0028009
129,Marshawn Lynch,RB,SEA,DAL,24.3,00-0025399
130,Mike Tolbert,FB,LAC,GB,24.2,00-0026069
131,Reggie Bush,RB,MIA,KC,23.2,00-0024217
132,LeSean McCoy,RB,PHI,CHI,22.7,00-0027029
133,Michael Bush,RB,OAK,DEN,20.9,00-0025487
134,Darren Sproles,RB,NO,TB,20.9,00-0023564
135,Ben Tate,RB,HOU,CLE,20.5,00-0027890
136,Brandon Jacobs,RB,NYG,NE,20.0,00-0023545
137,Ray Rice,RB,BAL,PIT,19.6,00-0026195
138,Pierre Thomas,RB,NO,TB,19.1,00-0024813
139,Matt Forte,RB,CHI,PHI,19.0,00-0026184
140,Steven Jackson,RB,LA,ARI,18.2,00-0022736
141,Frank Gore,RB,SF,WAS,15.4,00-0023500
142,Chris Johnson,RB,TEN,CIN,15.0,
143,Michael Turner,RB,ATL,IND,14.8,00-0022821
144,Marcel Reece,FB,OAK,DEN,14.1,00-0026393
145,Fred Jackson,RB,BUF,NYJ,14.0,00-0024204
146,LaDainian Tomlinson,RB,NYJ,BUF,13.8,00-0020536
147,Rashard Mendenhall,RB,PIT,BAL,12.5,00-0026163
148,Marion Barber,RB,CHI,PHI,10.9,00-0023544
149,Bruce Miller,FB,SF,WAS,10.0,00-0028149
150,LeGarrette Blount,RB,TB,NO,10.0,00-0027325
151,Danny Woodhead,RB,NE,NYG,9.0,00-0026019
152,James Starks,RB,GB,LAC,8.5,00-0027791
153,Donald Brown,RB,IND,ATL,8.1,00-0027003
154,Cedric Benson,RB,CIN,TEN,7.8,00-0023439
155,Kregg Lumpkin,RB,TB,NO,7.8,00-0026029
156,Shonn Greene,RB,NYJ,BUF,7.6,00-0026899
157,BenJarvus Green-Ellis,RB,NE,NYG,7.3,00-0025860
158,Jacquizz Rodgers,RB,ATL,IND,7.0,00-0028083
159,John Conner,FB,NYJ,BUF,6.8,00-0027739
160,Chris Ivory,RB,NO,TB,6.7,00-0027531
161,Ronnie Brown,RB,PHI,CHI,6.4,00-0023437
162,Jackie Battle,FB,KC,MIA,5.9,00-0025701
163,Dexter McCluster,RB,KC,MIA,5.4,00-0027651
164,Chris Wells,RB,ARI,LAR,5.3,
165,Ricky Williams,RB,BAL,PIT,4.5,00-0017915
166,Justin Forsett,RB,SEA,DAL,4.2,00-0026373
167,Chris Ogbonnaya,RB,CLE,HOU,4.1,00-0027140
168,Javon Ringer,RB,TEN,CIN,3.5,00-0027120
169,Chris Pressley,FB,CIN,TEN,3.3,00-0026723
170,Erik Lorig,FB,TB,NO,3.2,00-0027844
171,Knowshon Moreno,RB,DEN,OAK,2.8,00-0026988
172,Joe McKnight,RB,NYJ,BUF,2.7,00-0027712
173,Chester Taylor,RB,ARI,LAR,2.6,00-0021314
174,Kendall Hunter,RB,SF,WAS,2.5,00-0028053
175,Billy Cundiff,K,BAL,PIT,0.0,00-0020972
176,Neil Rackers,K,HOU,CLE,0.0,00-0019676
177,Thomas Howard,K,CIN,TEN,0.0,00-0024253
178,Dan Bailey,K,DAL,SEA,0.0,00-0028660
179,Nick Novak,K,LAC,GB,0.0,00-0023096
180,Connor Barth,K,TB,NO,0.0,00-0026138
181,Josh Brown,K,LA,ARI,0.0,00-0021940
182,Nick Folk,K,NYJ,BUF,0.0,00-0025565
183,John Kasay,K,NO,TB,0.0,00-0009028
184,Mason Crosby,K,GB,LAC,0.0,00-0025580
185,Matt Prater,K,DEN,OAK,0.0,00-0023853
186,Shaun Suisham,K,PIT,BAL,0.0,00-0023001
187,Stephen Gostkowski,K,NE,NYG,0.0,00-0024333
188,Phil Dawson,K,CLE,HOU,0.0,00-0004091
189,Dan Carpenter,K,MIA,KC,0.0,00-0026003
190,Steven Hauschka,K,SEA,DAL,0.0,
191,Matt Bryant,K,ATL,IND,0.0,00-0020578
192,Jay Feely,K,ARI,LAR,0.0,00-0019770
193,Alex Henery,K,PHI,CHI,0.0,00-0028058
194,Lawrence Tynes,K,NYG,NE,0.0,00-0019778
195,Mike Nugent,K,CIN,TEN,0.0,00-0023482
196,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
197,Graham Gano,K,WAS,SF,0.0,00-0026858
198,Rob Bironas,K,TEN,CIN,0.0,00-0020962
199,Ryan Succop,K,KC,MIA,0.0,00-0026968
200,Rian Lindell,K,BUF,NYJ,0.0,00-0019310
201,Adam Vinatieri,K,IND,ATL,0.0,00-0016919
202,David Buehler,K,DAL,SEA,0.0,00-0027119
203,DJ Smith,K,GB,LAC,0.0,
204,Denver Broncos,DST,DEN,OAK,14.0,
205,Atlanta Falcons,DST,ATL,IND,13.0,
206,Dallas Cowboys,DST,DAL,SEA,13.0,
207,Houston Texans,DST,HOU,CLE,12.0,
208,Miami Dolphins,DST,MIA,KC,12.0,
209,New York Giants,DST,NYG,NE,11.0,
210,San Francisco 49ers,DST,SF,WAS,11.0,
211,New York Jets,DST,NYJ,BUF,10.0,
212,Philadelphia Eagles,DST,PHI,CHI,9.0,
213,Los Angeles Rams,DST,LA,ARI,8.0,
214,Indianapolis Colts,DST,IND,ATL,8.0,
215,Chicago Bears,DST,CHI,PHI,6.0,
216,Baltimore Ravens,DST,BAL,PIT,6.0,
217,Pittsburgh Steelers,DST,PIT,BAL,5.0,
218,Washington Redskins,DST,WAS,SF,5.0,
219,Buffalo Bills,DST,BUF,NYJ,5.0,
220,Cincinnati Bengals,DST,CIN,TEN,5.0,
221,New England Patriots,DST,NE,NYG,4.0,
222,Los Angeles Chargers,DST,LAC,GB,3.0,
223,New Orleans Saints,DST,NO,TB,2.0,
224,Tampa Bay Buccaneers,DST,TB,NO,2.0,
225,Seattle Seahawks,DST,SEA,DAL,2.0,
226,Tennessee Titans,DST,TEN,CIN,1.0,
227,Cleveland Browns,DST,CLE,HOU,1.0,
228,Kansas City Chiefs,DST,KC,MIA,-1.0,
229,Oakland Raiders,DST,OAK,DEN,-2.0,
