Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Willis McGahee,RB,9,DEN,OAK,20,163,8,2,0,0,0,0,0,0,31.30,2011
2,Roy Helu,RB,9,WAS,SF,10,41,4,0,17,14,105,0,1,1,30.60,2011
3,Arian Foster,RB,9,HOU,CLE,19,124,7,1,7,5,26,0,0,0,29.00,2011
4,DeMarco Murray,RB,9,DAL,SEA,22,139,6,0,6,4,47,0,0,0,25.60,2011
5,Marshawn Lynch,RB,9,SEA,DAL,23,135,6,1,2,1,8,0,0,0,24.30,2011
6,Mike Tolbert,FB,9,LAC,GB,19,83,4,1,9,4,59,0,0,0,24.20,2011
7,Reggie Bush,RB,9,MIA,KC,13,92,7,1,3,3,50,0,0,0,23.20,2011
8,LeSean McCoy,RB,9,PHI,CHI,16,71,4,1,5,5,46,0,0,0,22.70,2011
9,Michael Bush,RB,9,OAK,DEN,19,96,5,0,3,2,33,1,0,0,20.90,2011
10,Darren Sproles,RB,9,NO,TB,4,42,11,0,6,5,57,1,0,0,20.90,2011
11,Ben Tate,RB,9,HOU,CLE,12,115,10,1,1,0,0,0,0,0,20.50,2011
12,Brandon Jacobs,RB,9,NYG,NE,18,72,4,1,5,4,28,0,0,0,20.00,2011
13,Ray Rice,RB,9,BAL,PIT,18,43,2,1,7,5,43,0,0,0,19.60,2011
14,Pierre Thomas,RB,9,NO,TB,8,66,8,1,5,4,25,0,0,0,19.10,2011
15,Matt Forte,RB,9,CHI,PHI,24,133,6,0,5,3,17,0,2,2,19.00,2011
16,Steven Jackson,RB,9,LAR,ARI,29,130,5,0,2,1,12,0,0,0,18.20,2011
17,Frank Gore,RB,9,SF,WAS,19,107,6,0,3,1,7,0,0,0,15.40,2011
18,Chris Johnson,RB,9,TEN,CIN,14,64,5,0,6,4,46,0,0,0,15.00,2011
19,Michael Turner,RB,9,ATL,IND,19,71,4,1,2,1,7,0,0,0,14.80,2011
20,Marcel Reece,FB,9,OAK,DEN,0,0,0,0,5,3,51,1,0,0,14.10,2011
21,Fred Jackson,RB,9,BUF,NYJ,18,82,5,0,8,3,38,0,1,1,14.00,2011
22,LaDainian Tomlinson,RB,9,NYJ,BUF,5,18,4,1,3,3,30,0,0,0,13.80,2011
23,Rashard Mendenhall,RB,9,PIT,BAL,13,52,4,1,2,1,3,0,0,0,12.50,2011
24,Marion Barber,RB,9,CHI,PHI,9,31,3,1,1,1,8,0,0,0,10.90,2011
25,Bruce Miller,FB,9,SF,WAS,0,0,0,0,1,1,30,1,0,0,10.00,2011
26,LeGarrette Blount,RB,9,TB,NO,13,72,6,0,3,2,8,0,1,0,10.00,2011
27,Danny Woodhead,RB,9,NE,NYG,7,26,4,0,6,3,34,0,0,0,9.00,2011
28,James Starks,RB,9,GB,LAC,13,66,5,0,1,1,9,0,0,0,8.50,2011
29,Donald Brown,RB,9,IND,ATL,16,70,4,0,3,1,1,0,0,0,8.10,2011
30,Cedric Benson,RB,9,CIN,TEN,20,78,4,0,0,0,0,0,0,0,7.80,2011
31,Kregg Lumpkin,RB,9,TB,NO,2,7,4,0,6,4,31,0,0,0,7.80,2011
32,Shonn Greene,RB,9,NYJ,BUF,19,76,4,0,0,0,0,0,1,0,7.60,2011
33,BenJarvus Green-Ellis,RB,9,NE,NYG,12,52,4,0,1,1,11,0,0,0,7.30,2011
34,Jacquizz Rodgers,RB,9,ATL,IND,10,44,4,0,1,1,16,0,0,0,7.00,2011
35,John Conner,FB,9,NYJ,BUF,2,8,4,1,0,0,0,0,0,0,6.80,2011
36,Chris Ivory,RB,9,NO,TB,15,67,5,0,0,0,0,0,0,0,6.70,2011
37,Ronnie Brown,RB,9,PHI,CHI,1,4,4,1,1,0,0,0,0,0,6.40,2011
38,Jackie Battle,FB,9,KC,MIA,14,40,3,0,2,1,9,0,0,0,5.90,2011
39,Dexter McCluster,RB,9,KC,MIA,7,36,5,0,4,1,8,0,0,0,5.40,2011
40,Chris Wells,RB,9,ARI,LAR,10,20,2,0,2,2,13,0,0,0,5.30,2011
41,Ricky Williams,RB,9,BAL,PIT,9,24,3,0,1,1,11,0,0,0,4.50,2011
42,Justin Forsett,RB,9,SEA,DAL,2,8,4,0,3,2,14,0,0,0,4.20,2011
43,Chris Ogbonnaya,RB,9,CLE,HOU,13,28,2,0,1,1,13,0,1,1,4.10,2011
44,Javon Ringer,RB,9,TEN,CIN,4,11,3,0,2,1,14,0,0,0,3.50,2011
45,Chris Pressley,FB,9,CIN,TEN,0,0,0,0,3,2,13,0,0,0,3.30,2011
46,Erik Lorig,FB,9,TB,NO,0,0,0,0,3,2,12,0,0,0,3.20,2011
47,Knowshon Moreno,RB,9,DEN,OAK,2,4,2,0,4,2,4,0,0,0,2.80,2011
48,Joe McKnight,RB,9,NYJ,BUF,9,27,3,0,1,0,0,0,0,0,2.70,2011
49,Chester Taylor,RB,9,ARI,LAR,2,8,4,0,1,1,8,0,0,0,2.60,2011
50,Kendall Hunter,RB,9,SF,WAS,8,25,3,0,0,0,0,0,0,0,2.50,2011
