Player,Position,Team,Opponent,Points
Zack Pianalto,TE,TB,NO,4.40
Dallas Clark,TE,IND,ATL,4.10
Craig Stevens,TE,TEN,CIN,3.50
David Johnson,TE,PIT,BAL,3.50
Delanie Walker,TE,SF,WAS,3.20
Evan Moore,TE,CLE,HOU,3.10
Ed Dickson,TE,BAL,PIT,2.80
Jacob Tamme,TE,IND,ATL,2.60
Dante Rosario,TE,DEN,OAK,2.30
Brandon Myers,TE,OAK,DEN,2.10
Leonard Pope,TE,KC,MIA,1.90
John Gilmore,TE,NO,TB,1.90
Michael Palmer,TE,ATL,IND,1.90
Clay Harbor,TE,PHI,CHI,1.80
Lance Kendricks,TE,LAR,ARI,1.70
Bear Pascoe,TE,NYG,NE,1.70
Jordan Cameron,TE,CLE,HOU,1.70
Brody Eldridge,TE,IND,ATL,1.60
Daniel Fells,TE,DEN,OAK,1.60
Josh Baker,TE,NYJ,BUF,1.50
David Thomas,TE,NO,TB,1.40
Randy McMichael,TE,LAC,GB,1.30
Jake O'Connell,TE,KC,MIA,1.30
Arian Foster,RB,HOU,CLE,29.00
DeMarco Murray,RB,DAL,SEA,25.60
Marshawn Lynch,RB,SEA,DAL,24.30
Mike Tolbert,FB,LAC,GB,24.20
Reggie Bush,RB,MIA,KC,23.20
LeSean McCoy,RB,PHI,CHI,22.70
Michael Bush,RB,OAK,DEN,20.90
Darren Sproles,RB,NO,TB,20.90
Ben Tate,RB,HOU,CLE,20.50
Brandon Jacobs,RB,NYG,NE,20.00
Ray Rice,RB,BAL,PIT,19.60
Pierre Thomas,RB,NO,TB,19.10
Matt Forte,RB,CHI,PHI,19.00
Steven Jackson,RB,LAR,ARI,18.20
Frank Gore,RB,SF,WAS,15.40
Chris Johnson,RB,TEN,CIN,15.00
Michael Turner,RB,ATL,IND,14.80
Marcel Reece,FB,OAK,DEN,14.10
Fred Jackson,RB,BUF,NYJ,14.00
LaDainian Tomlinson,RB,NYJ,BUF,13.80
Rashard Mendenhall,RB,PIT,BAL,12.50
Marion Barber,RB,CHI,PHI,10.90
Bruce Miller,FB,SF,WAS,10.00
LeGarrette Blount,RB,TB,NO,10.00
Danny Woodhead,RB,NE,NYG,9.00
James Starks,RB,GB,LAC,8.50
Donald Brown,RB,IND,ATL,8.10
Cedric Benson,RB,CIN,TEN,7.80
Kregg Lumpkin,RB,TB,NO,7.80
Shonn Greene,RB,NYJ,BUF,7.60
BenJarvus Green-Ellis,RB,NE,NYG,7.30
Jacquizz Rodgers,RB,ATL,IND,7.00
John Conner,FB,NYJ,BUF,6.80
Chris Ivory,RB,NO,TB,6.70
Ronnie Brown,RB,PHI,CHI,6.40
Jackie Battle,FB,KC,MIA,5.90
Dexter McCluster,RB,KC,MIA,5.40
Chris Wells,RB,ARI,LAR,5.30
Ricky Williams,RB,BAL,PIT,4.50
Justin Forsett,RB,SEA,DAL,4.20
Chris Ogbonnaya,RB,CLE,HOU,4.10
Javon Ringer,RB,TEN,CIN,3.50
Chris Pressley,FB,CIN,TEN,3.30
Erik Lorig,FB,TB,NO,3.20
Knowshon Moreno,RB,DEN,OAK,2.80
Joe McKnight,RB,NYJ,BUF,2.70
Chester Taylor,RB,ARI,LAR,2.60
Kendall Hunter,RB,SF,WAS,2.50
Billy Cundiff,K,BAL,PIT,0.00
Neil Rackers,K,HOU,CLE,0.00
Thomas Howard,K,CIN,TEN,0.00
Dan Bailey,K,DAL,SEA,0.00
Nick Novak,K,LAC,GB,0.00
Connor Barth,K,TB,NO,0.00
Josh Brown,K,LAR,ARI,0.00
Nick Folk,K,NYJ,BUF,0.00
John Kasay,K,NO,TB,0.00
Mason Crosby,K,GB,LAC,0.00
Matt Prater,K,DEN,OAK,0.00
Shaun Suisham,K,PIT,BAL,0.00
Stephen Gostkowski,K,NE,NYG,0.00
Phil Dawson,K,CLE,HOU,0.00
Dan Carpenter,K,MIA,KC,0.00
Steven Hauschka,K,SEA,DAL,0.00
Matt Bryant,K,ATL,IND,0.00
Jay Feely,K,ARI,LAR,0.00
Alex Henery,K,PHI,CHI,0.00
Lawrence Tynes,K,NYG,NE,0.00
Mike Nugent,K,CIN,TEN,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Graham Gano,K,WAS,SF,0.00
Rob Bironas,K,TEN,CIN,0.00
Ryan Succop,K,KC,MIA,0.00
Rian Lindell,K,BUF,NYJ,0.00
Adam Vinatieri,K,IND,ATL,0.00
David Buehler,K,DAL,SEA,0.00
DJ Smith,K,GB,LAC,0.00
Denver Broncos,DST,DEN,OAK,14.00
Atlanta Falcons,DST,ATL,IND,13.00
Dallas Cowboys,DST,DAL,SEA,13.00
Houston Texans,DST,HOU,CLE,12.00
Miami Dolphins,DST,MIA,KC,12.00
New York Giants,DST,NYG,NE,11.00
San Francisco 49ers,DST,SF,WAS,11.00
New York Jets,DST,NYJ,BUF,10.00
Philadelphia Eagles,DST,PHI,CHI,9.00
Los Angeles Rams,DST,LAR,ARI,8.00
Indianapolis Colts,DST,IND,ATL,8.00
Chicago Bears,DST,CHI,PHI,6.00
Baltimore Ravens,DST,BAL,PIT,6.00
Pittsburgh Steelers,DST,PIT,BAL,5.00
Washington Redskins,DST,WAS,SF,5.00
Buffalo Bills,DST,BUF,NYJ,5.00
Cincinnati Bengals,DST,CIN,TEN,5.00
New England Patriots,DST,NE,NYG,4.00
Los Angeles Chargers,DST,LAC,GB,3.00
New Orleans Saints,DST,NO,TB,2.00
Tampa Bay Buccaneers,DST,TB,NO,2.00
Seattle Seahawks,DST,SEA,DAL,2.00
Tennessee Titans,DST,TEN,CIN,1.00
Cleveland Browns,DST,CLE,HOU,1.00
Kansas City Chiefs,DST,KC,MIA,-1.00
Oakland Raiders,DST,OAK,DEN,-2.00
