,Player,Position,Team,Opponent,Points,PlayerID
58,Eric Decker,WR,NYJ,MIN,14.9,00-0027690
59,Allen Hurns,WR,JAX,HOU,14.6,00-0030821
60,Michael Crabtree,WR,SF,OAK,14.6,00-0026986
61,Malcom Floyd,WR,LAC,NE,14.4,00-0022414
62,Dez Bryant,WR,DAL,CHI,14.2,00-0027902
63,Wes Welker,WR,DEN,BUF,14.2,00-0022427
64,Tavon Austin,WR,LA,WAS,14.0,00-0030525
65,Roddy White,WR,ATL,GB,13.2,00-0023462
66,Jaron Brown,WR,ARI,KC,12.8,00-0030300
67,Michael Floyd,WR,ARI,KC,12.5,00-0029638
68,Marques Colston,WR,NO,CAR,12.2,00-0024466
69,Derek Hagan,WR,TEN,NYG,12.2,00-0024297
70,Marqise Lee,WR,JAX,HOU,12.1,00-0031431
71,Jarvis Landry,WR,MIA,BAL,11.5,00-0031382
72,Jason Avant,WR,KC,ARI,11.4,00-0024324
73,Jeremy Maclin,WR,PHI,SEA,11.1,00-0026995
74,Preston Parker,WR,NYG,TEN,11.0,00-0027450
75,Emmanuel Sanders,WR,DEN,BUF,10.9,00-0027685
76,Kelvin Benjamin,WR,CAR,NO,10.4,00-0031359
77,Greg Jennings,WR,MIN,NYJ,10.2,00-0024267
78,Anquan Boldin,WR,SF,OAK,9.8,00-0022084
79,Randall Cobb,WR,GB,ATL,9.7,00-0028002
80,Albert Wilson,WR,KC,ARI,9.3,00-0030669
81,Brian Hartline,WR,MIA,BAL,9.1,00-0027077
82,Harry Douglas,WR,ATL,GB,9.1,00-0026224
83,Brandon Marshall,WR,CHI,DAL,9.1,00-0024334
84,Golden Tate,WR,DET,TB,9.0,00-0027891
85,DeAndre Hopkins,WR,HOU,JAX,8.9,00-0030564
86,Greg Olsen,TE,CAR,NO,23.2,00-0025418
87,Rob Gronkowski,TE,NE,LAC,22.7,00-0027656
88,Jared Cook,TE,LA,WAS,22.1,00-0027061
89,Travis Kelce,TE,KC,ARI,20.0,00-0030506
90,Scott Chandler,TE,BUF,DEN,16.1,00-0025516
91,Zach Ertz,TE,PHI,SEA,11.9,00-0030061
92,Jermaine Gresham,TE,CIN,PIT,11.3,00-0027873
93,Coby Fleener,TE,IND,CLE,10.6,00-0029697
94,Marcedes Lewis,TE,JAX,HOU,9.9,00-0024243
95,Joseph Fauria,TE,DET,TB,9.7,00-0029883
96,Heath Miller,TE,PIT,CIN,9.1,00-0023465
97,Benjamin Watson,TE,NO,CAR,8.8,00-0022943
98,Antonio Gates,TE,LAC,NE,8.4,00-0021547
99,Andrew Quarless,TE,GB,ATL,8.2,00-0027753
100,Jordan Cameron,TE,CLE,IND,8.1,00-0028040
101,Gavin Escobar,TE,DAL,CHI,7.6,00-0030544
102,Larry Donnell,TE,NYG,TEN,6.8,00-0028838
103,Delanie Walker,TE,TEN,NYG,6.7,00-0024389
104,Charles Clay,TE,MIA,BAL,6.1,00-0028112
105,Eric Ebron,TE,DET,TB,5.8,00-0031387
106,Jimmy Graham,TE,NO,CAR,5.5,00-0027696
107,Jordan Reed,TE,WAS,LAR,5.5,00-0030472
108,Owen Daniels,TE,BAL,MIA,4.7,00-0024313
109,Jason Witten,TE,DAL,CHI,4.6,00-0022127
110,Vernon Davis,TE,SF,OAK,4.6,00-0024221
111,Phillip Supernaw,TE,BAL,MIA,3.9,00-0028987
112,Kevin Brock,TE,CIN,PIT,3.8,00-0026699
113,Dion Sims,TE,MIA,BAL,3.8,00-0030422
114,Ryan Griffin,TE,HOU,JAX,3.5,00-0030108
115,Ladarius Green,TE,LAC,NE,3.5,00-0029275
116,Matt Spaeth,TE,PIT,CIN,3.3,00-0025464
117,Garrett Celek,TE,SF,OAK,3.2,00-0028903
118,John Carlson,TE,ARI,KC,3.1,00-0026178
119,Rob Housler,TE,ARI,KC,3.0,00-0028007
120,Kyle Rudolph,TE,MIN,NYJ,2.9,00-0027981
121,Tony Moeaki,TE,SEA,PHI,2.5,00-0027695
122,Lance Kendricks,TE,LA,WAS,2.1,00-0027985
123,Cory Harkey,TE,LA,WAS,2.0,00-0028958
124,Ed Dickson,TE,CAR,NO,2.0,00-0027675
125,Niles Paul,TE,WAS,LAR,1.7,00-0028093
126,Lee Smith,TE,BUF,DEN,1.6,00-0028097
127,Dwayne Allen,TE,IND,CLE,1.5,00-0029689
128,Luke Stocker,TE,TB,DET,1.4,00-0028042
129,Jim Dray,TE,CLE,IND,1.3,00-0027825
130,Luke Willson,TE,SEA,PHI,1.1,00-0030089
131,Adrien Robinson,TE,NYG,TEN,1.0,00-0029281
132,Jacob Tamme,TE,DEN,BUF,1.0,00-0026267
133,Levine Toilolo,TE,ATL,GB,0.9,00-0030443
134,Joique Bell,RB,DET,TB,30.3,00-0027218
135,Eddie Lacy,RB,GB,ATL,27.6,00-0030485
136,Andre Williams,RB,NYG,TEN,26.7,00-0031055
137,Arian Foster,RB,HOU,JAX,25.8,00-0026796
138,Jamaal Charles,RB,KC,ARI,25.1,00-0026213
139,Matt Forte,RB,CHI,DAL,25.0,00-0026184
140,Jonathan Stewart,RB,CAR,NO,24.5,00-0026153
141,CJ Anderson,RB,DEN,BUF,23.8,00-0029854
142,Marshawn Lynch,RB,SEA,PHI,21.3,00-0025399
143,Marcel Reece,FB,OAK,SF,19.6,00-0026393
144,James Starks,RB,GB,ATL,18.1,00-0027791
145,Fred Jackson,RB,BUF,DEN,17.2,00-0024204
146,Justin Forsett,RB,BAL,MIA,15.8,00-0026373
147,Steven Jackson,RB,ATL,GB,15.6,00-0022736
148,Lamar Miller,RB,MIA,BAL,13.9,00-0029615
149,Kerwynn Williams,RB,ARI,KC,13.0,00-0030117
150,Isaiah Crowell,RB,CLE,IND,11.4,00-0030656
151,Dan Herron,RB,IND,CLE,11.1,00-0029588
152,Latavius Murray,RB,OAK,SF,10.5,00-0030513
153,Fozzy Whittaker,RB,CAR,NO,10.1,00-0029731
154,Donald Brown,RB,LAC,NE,9.9,00-0027003
155,Benjamin Cunningham,RB,LA,WAS,9.8,
156,LeGarrette Blount,RB,NE,LAC,9.7,00-0027325
157,Jeremy Hill,RB,CIN,PIT,9.7,00-0031301
158,Matt Asiata,RB,MIN,NYJ,9.4,00-0028198
159,Pierre Thomas,RB,NO,CAR,9.2,00-0024813
160,Juwan Thompson,RB,DEN,BUF,8.7,00-0030705
161,Chris Johnson,RB,NYJ,MIN,8.6,
162,Mike Tolbert,FB,CAR,NO,8.2,00-0026069
163,Bruce Miller,FB,SF,OAK,7.8,00-0028149
164,Joseph Randle,RB,DAL,CHI,7.7,00-0030388
165,Chris Ivory,RB,NYJ,MIN,7.7,00-0027531
166,Alfred Blue,RB,HOU,JAX,7.5,00-0031075
167,Silas Redd,RB,WAS,LAR,7.4,00-0031008
168,Reggie Bush,RB,DET,TB,7.4,00-0024217
169,Tre Mason,RB,LA,WAS,6.6,00-0031391
170,Mark Ingram,RB,NO,CAR,6.6,00-0027966
171,Giovani Bernard,RB,CIN,PIT,6.6,00-0030456
172,Lorenzo Taliaferro,RB,BAL,MIA,6.5,00-0031066
173,Frank Gore,RB,SF,OAK,6.3,00-0023500
174,Shane Vereen,RB,NE,LAC,6.1,00-0027994
175,Jerome Felton,FB,MIN,NYJ,6.0,00-0026286
176,Ryan Mathews,RB,LAC,NE,5.8,00-0027864
177,Toby Gerhart,RB,JAX,HOU,5.5,00-0027888
178,Terrance West,RB,CLE,IND,5.4,00-0031375
179,Bernard Pierce,RB,BAL,MIA,5.0,00-0029264
180,Bishop Sankey,RB,TEN,NYG,4.7,00-0031413
181,Robert Hughes,FB,ARI,KC,4.5,00-0028345
182,Mason Crosby,K,GB,ATL,0.0,00-0025580
183,Graham Gano,K,CAR,NO,0.0,00-0026858
184,Dan Bailey,K,DAL,CHI,0.0,00-0028660
185,Stephen Gostkowski,K,NE,LAC,0.0,00-0024333
186,Shaun Suisham,K,PIT,CIN,0.0,00-0023001
187,Matt Prater,K,DET,TB,0.0,00-0023853
188,Randy Bullock,K,HOU,JAX,0.0,00-0029421
189,Adam Vinatieri,K,IND,CLE,0.0,00-0016919
190,Phil Dawson,K,SF,OAK,0.0,00-0004091
191,Chandler Catanzaro,K,ARI,KC,0.0,00-0030896
192,Sebastian Janikowski,K,OAK,SF,0.0,00-0019646
193,Matt Bryant,K,ATL,GB,0.0,00-0020578
194,Patrick Murray,K,TB,DET,0.0,00-0030626
195,Josh Scobee,K,JAX,HOU,0.0,00-0022874
196,Caleb Sturgis,K,MIA,BAL,0.0,00-0030390
197,Blair Walsh,K,MIN,NYJ,0.0,00-0029576
198,Connor Barth,K,DEN,BUF,0.0,00-0026138
199,Billy Cundiff,K,CLE,IND,0.0,00-0020972
200,Steven Hauschka,K,SEA,PHI,0.0,
201,Dan Carpenter,K,BUF,DEN,0.0,00-0026003
202,Shayne Graham,K,NO,CAR,0.0,00-0019536
203,Justin Tucker,K,BAL,MIA,0.0,00-0029597
204,Greg Zuerlein,K,LA,WAS,0.0,00-0029621
205,Mike Nugent,K,CIN,PIT,0.0,00-0023482
206,Nick Novak,K,LAC,NE,0.0,00-0023096
207,Cairo Santos,K,KC,ARI,0.0,00-0031203
208,Jay Feely,K,CHI,DAL,0.0,00-0019770
209,Cody Parkey,K,PHI,SEA,0.0,00-0030850
210,Ryan Succop,K,TEN,NYG,0.0,00-0026968
211,Brandon McManus,K,DEN,BUF,0.0,00-0029822
212,Kai Forbath,K,WAS,LAR,0.0,00-0028787
213,Jordan Gay,K,BUF,DEN,0.0,00-0030410
214,Cleveland Browns,DST,CLE,IND,23.0,
215,Minnesota Vikings,DST,MIN,NYJ,13.0,
216,Oakland Raiders,DST,OAK,SF,13.0,
217,Detroit Lions,DST,DET,TB,13.0,
218,New England Patriots,DST,NE,LAC,12.0,
219,Denver Broncos,DST,DEN,BUF,11.0,
220,Los Angeles Chargers,DST,LAC,NE,11.0,
221,Carolina Panthers,DST,CAR,NO,10.0,
222,Baltimore Ravens,DST,BAL,MIA,10.0,
223,Houston Texans,DST,HOU,JAX,10.0,
224,Arizona Cardinals,DST,ARI,KC,10.0,
225,New York Jets,DST,NYJ,MIN,9.0,
226,Indianapolis Colts,DST,IND,CLE,9.0,
227,Seattle Seahawks,DST,SEA,PHI,8.0,
228,Tennessee Titans,DST,TEN,NYG,7.0,
229,Pittsburgh Steelers,DST,PIT,CIN,7.0,
230,Buffalo Bills,DST,BUF,DEN,6.0,
231,Philadelphia Eagles,DST,PHI,SEA,6.0,
232,Tampa Bay Buccaneers,DST,TB,DET,5.0,
233,Dallas Cowboys,DST,DAL,CHI,5.0,
234,Washington Redskins,DST,WAS,LAR,4.0,
235,Kansas City Chiefs,DST,KC,ARI,3.0,
236,Miami Dolphins,DST,MIA,BAL,2.0,
237,Jacksonville Jaguars,DST,JAX,HOU,1.0,
238,San Francisco 49ers,DST,SF,OAK,1.0,
239,Green Bay Packers,DST,GB,ATL,1.0,
240,Atlanta Falcons,DST,ATL,GB,-1.0,
241,Chicago Bears,DST,CHI,DAL,-3.0,
242,New Orleans Saints,DST,NO,CAR,-4.0,
243,Cincinnati Bengals,DST,CIN,PIT,-4.0,
