Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
27,Dez Bryant,WR,14,DAL,CHI,8,6,75,82,0,43,10,14,0,0,0,0,0,14.20,2014
28,Wes Welker,WR,14,DEN,BUF,6,6,100,82,0,38,14,14,0,0,0,0,0,14.20,2014
29,Tavon Austin,WR,14,LAR,WAS,2,2,100,14,0,9,7,7,5,46,0,0,0,14.00,2014
30,Roddy White,WR,14,ATL,GB,5,3,60,42,1,29,8,14,0,0,0,0,0,13.20,2014
31,Jaron Brown,WR,14,ARI,KC,3,2,67,48,1,26,16,24,0,0,0,0,0,12.80,2014
32,Michael Floyd,WR,14,ARI,KC,7,4,57,85,0,45,12,21,0,0,0,0,0,12.50,2014
33,Marques Colston,WR,14,NO,CAR,7,5,71,72,0,28,10,14,0,0,0,0,0,12.20,2014
34,Derek Hagan,WR,14,TEN,NYG,7,6,86,62,0,26,9,10,0,0,0,0,0,12.20,2014
35,Marqise Lee,WR,14,JAX,HOU,8,5,63,67,0,31,8,13,1,4,0,0,0,12.10,2014
36,Jarvis Landry,WR,14,MIA,BAL,6,6,100,55,0,20,9,9,0,0,0,1,0,11.50,2014
37,Jason Avant,WR,14,KC,ARI,7,5,71,64,0,41,9,13,0,0,0,0,0,11.40,2014
38,Jeremy Maclin,WR,14,PHI,SEA,6,3,50,21,1,12,4,7,0,0,0,0,0,11.10,2014
39,Preston Parker,WR,14,NYG,TEN,5,5,100,60,0,17,12,12,0,0,0,0,0,11.00,2014
40,Emmanuel Sanders,WR,14,DEN,BUF,6,4,67,56,0,37,9,14,1,13,0,0,0,10.90,2014
41,Kelvin Benjamin,WR,14,CAR,NO,5,2,40,24,1,15,5,12,0,0,0,0,0,10.40,2014
42,Greg Jennings,WR,14,MIN,NYJ,7,5,71,52,0,17,7,10,0,0,0,0,0,10.20,2014
43,Anquan Boldin,WR,14,SF,OAK,9,4,44,54,0,20,6,14,1,4,0,0,0,9.80,2014
44,Randall Cobb,WR,14,GB,ATL,5,4,80,58,0,23,12,15,1,-1,0,0,0,9.70,2014
45,Albert Wilson,WR,14,KC,ARI,8,4,50,53,0,22,7,13,0,0,0,0,0,9.30,2014
46,Brian Hartline,WR,14,MIA,BAL,4,2,50,11,1,8,3,6,0,0,0,0,0,9.10,2014
47,Harry Douglas,WR,14,ATL,GB,3,2,67,11,1,9,4,6,0,0,0,0,0,9.10,2014
48,Brandon Marshall,WR,14,CHI,DAL,4,3,75,61,0,42,15,20,0,0,0,0,0,9.10,2014
49,Golden Tate,WR,14,DET,TB,5,4,80,50,0,19,10,13,0,0,0,0,0,9.00,2014
50,DeAndre Hopkins,WR,14,HOU,JAX,6,4,67,49,0,28,8,12,0,0,0,0,0,8.90,2014
