,Player,Position,Team,Opponent,Points,PlayerID
57,Brandon Gibson,WR,LA,ARI,16.1,00-0026937
58,Jacoby Jones,WR,HOU,MIA,15.9,00-0025460
59,Larry Fitzgerald,WR,ARI,LAR,15.8,00-0022921
60,Austin Collie,WR,IND,NYJ,15.3,00-0027092
61,Jeremy Maclin,WR,PHI,DEN,15.2,00-0026995
62,Mohamed Massaquoi,WR,CLE,OAK,15.1,00-0027026
63,Dwayne Bowe,WR,KC,CIN,15.1,00-0025410
64,Derrick Mason,WR,BAL,PIT,14.7,00-0010500
65,Marques Colston,WR,NO,TB,14.7,00-0024466
66,Muhsin Muhammad,WR,CAR,NYG,14.6,00-0011795
67,Mario Manningham,WR,NYG,CAR,13.7,00-0026235
68,Laveranues Coles,WR,CIN,KC,13.3,00-0018958
69,Ted Ginn,WR,MIA,HOU,13.2,00-0025396
70,DeSean Jackson,WR,PHI,DEN,13.0,00-0026189
71,Chad Johnson,WR,CIN,KC,12.9,00-0020397
72,Earl Bennett,WR,CHI,MIN,12.5,00-0026210
73,Early Doucet,WR,ARI,LAR,12.3,00-0026221
74,Vincent Jackson,WR,LAC,TEN,12.3,00-0023496
75,Brandon Marshall,WR,DEN,PHI,12.2,00-0029620
76,Mike Thomas,WR,JAX,NE,11.7,00-0033114
77,Mike Wallace,WR,PIT,BAL,11.3,00-0026901
78,Michael Crabtree,WR,SF,DET,10.8,00-0026986
79,Jason Avant,WR,PHI,DEN,10.5,00-0024324
80,Steve Breaston,WR,ARI,LAR,10.4,00-0025529
81,Chaz Schilens,WR,OAK,CLE,10.4,00-0026366
82,Hakeem Nicks,WR,NYG,CAR,10.4,00-0027005
83,Deion Branch,WR,SEA,GB,10.3,00-0021192
84,Antonio Bryant,WR,TB,NO,10.2,00-0021191
85,Davone Bess,WR,MIA,HOU,9.5,00-0026000
86,Lee Evans,WR,BUF,ATL,9.3,00-0022910
87,TJ Houshmandzadeh,WR,SEA,GB,9.1,
88,Bernard Berrian,WR,MIN,CHI,8.8,00-0022807
89,Danny Amendola,WR,LA,ARI,8.8,00-0026035
90,Jason Witten,TE,DAL,WAS,20.7,00-0022127
91,Todd Heap,TE,BAL,PIT,17.7,00-0020516
92,Antonio Gates,TE,LAC,TEN,16.4,00-0021547
93,Desmond Clark,TE,CHI,MIN,14.9,00-0003035
94,Visanthe Shiancoe,TE,MIN,CHI,14.0,00-0022054
95,Greg Olsen,TE,CHI,MIN,13.7,00-0025418
96,Kellen Winslow,TE,TB,NO,11.6,00-0022922
97,Chris Baker,TE,NE,JAX,11.2,
98,Jermichael Finley,TE,GB,SEA,11.0,00-0026231
99,Vernon Davis,TE,SF,DET,10.8,00-0024221
100,Joel Dreessen,TE,HOU,MIA,10.5,00-0023630
101,John Carlson,TE,SEA,GB,10.4,00-0026178
102,Kevin Boss,TE,NYG,CAR,9.9,00-0025540
103,Dallas Clark,TE,IND,NYJ,9.7,00-0022165
104,David Thomas,TE,NO,TB,7.5,00-0024301
105,Jeff King,TE,CAR,NYG,7.2,00-0024369
106,Dustin Keller,TE,NYJ,IND,6.9,00-0026170
107,Delanie Walker,TE,SF,DET,6.6,00-0024389
108,Heath Miller,TE,PIT,BAL,6.5,00-0023465
109,Will Heller,TE,DET,SF,5.2,00-0021756
110,Fred Davis,TE,WAS,DAL,4.9,00-0026188
111,Joey Haynos,TE,MIA,HOU,4.7,00-0026026
112,Jimmy Kleinsasser,TE,MIN,CHI,4.2,00-0009323
113,Billy Bajema,TE,LA,ARI,3.9,00-0023679
114,Tony Gonzalez,TE,ATL,BUF,3.7,00-0006101
115,Tony Scheffler,TE,DEN,PHI,3.6,00-0024276
116,Michael Gaines,TE,CLE,OAK,3.4,00-0022706
117,Tom Santi,TE,IND,NYJ,3.2,00-0026336
118,Randy McMichael,TE,LA,ARI,3.2,00-0021236
119,Zach Miller,TE,JAX,NE,3.2,00-0027125
120,Evan Moore,TE,CLE,OAK,2.9,00-0026123
121,Deon Butler,TE,SEA,GB,2.5,00-0027063
122,Benjamin Watson,TE,NE,JAX,2.4,00-0022943
123,Jake Nordin,TE,DET,SF,2.4,00-0024825
124,Daniel Graham,TE,DEN,PHI,2.4,00-0021154
125,Jerramy Stevens,TE,TB,NO,1.9,00-0021159
126,Jeff Dugan,TE,MIN,CHI,1.9,00-0022746
127,Anthony Fasano,TE,MIA,HOU,1.8,00-0024268
128,Daniel Coats,TE,CIN,KC,1.7,00-0024607
129,Leonard Pope,TE,KC,CIN,1.7,00-0024287
130,Jake O'Connell,TE,KC,CIN,1.4,00-0027154
131,Gijon Robinson,TE,IND,NYJ,1.2,00-0024529
132,Todd Yoder,TE,WAS,DAL,1.2,00-0019127
133,Brandon Manumaleuna,TE,LAC,TEN,0.4,00-0020342
134,Kory Sperry,TE,MIA,HOU,0.0,00-0026757
135,Darnell Dinkins,TE,NO,TB,0.0,00-0020550
136,Richard Quinn,TE,DEN,PHI,0.0,00-0027040
137,Dante Rosario,TE,CAR,NYG,0.0,00-0025542
138,Lex Hilliard,RB,MIA,HOU,29.6,00-0026344
139,Adrian Peterson,RB,MIN,CHI,27.7,00-0025394
140,Cadillac Williams,RB,TB,NO,26.8,00-0023440
141,Darren Sproles,RB,LAC,TEN,26.1,00-0023564
142,Brandon Jackson,RB,GB,SEA,24.9,00-0025450
143,Frank Gore,RB,SF,DET,24.2,00-0023500
144,Jerome Harrison,RB,CLE,OAK,22.8,00-0024359
145,Ryan Grant,RB,GB,SEA,21.7,
146,LaDainian Tomlinson,RB,LAC,TEN,20.3,00-0020536
147,Thomas Jones,RB,NYJ,IND,19.5,00-0019641
148,Marion Barber,RB,DAL,WAS,19.3,00-0023544
149,Cedric Benson,RB,CIN,KC,19.0,00-0023439
150,Ray Rice,RB,BAL,PIT,18.5,00-0026195
151,Jamaal Charles,RB,KC,CIN,18.4,00-0026213
152,Sammy Morris,RB,NE,JAX,16.8,00-0019484
153,Chris Wells,RB,ARI,LAR,16.3,
154,Arian Foster,RB,HOU,MIA,15.7,00-0026796
155,Julius Jones,RB,SEA,GB,15.0,00-0022840
156,Maurice Jones-Drew,RB,JAX,NE,12.8,00-0024275
157,Knowshon Moreno,RB,DEN,PHI,12.5,00-0026988
158,Felix Jones,RB,DAL,WAS,12.5,00-0026162
159,Pierre Thomas,RB,NO,TB,12.0,00-0024813
160,Brad Hoover,FB,CAR,NYG,11.9,00-0019100
161,Darren McFadden,RB,OAK,CLE,11.8,00-0026144
162,Tim Hightower,RB,ARI,LAR,11.5,00-0026289
163,Reggie Bush,RB,NO,TB,11.3,00-0024217
164,Ricky Williams,RB,MIA,HOU,11.1,00-0017915
165,Maurice Morris,RB,DET,SF,10.6,00-0021182
166,Donald Brown,RB,IND,NYJ,10.4,00-0027003
167,Ryan Moats,RB,HOU,MIA,10.2,00-0023512
168,Joseph Addai,RB,IND,NYJ,10.0,00-0024245
169,Rashard Mendenhall,RB,PIT,BAL,10.0,00-0026163
170,Shonn Greene,RB,NYJ,IND,9.5,00-0026899
171,Earnest Graham,RB,TB,NO,9.1,00-0021755
172,Tim Castille,FB,KC,CIN,9.0,00-0025672
173,Ahman Green,RB,GB,SEA,8.9,00-0006305
174,Justin Forsett,RB,SEA,GB,8.4,00-0026373
175,Jason Snelling,RB,ATL,BUF,8.4,00-0025631
176,Mike Tolbert,FB,LAC,TEN,8.1,00-0026069
177,Matt Forte,RB,CHI,MIN,7.7,00-0026184
178,LeSean McCoy,RB,PHI,DEN,7.6,00-0027029
179,Ahmad Bradshaw,RB,NYG,CAR,7.6,00-0025637
180,Chester Taylor,RB,MIN,CHI,7.5,00-0021314
181,Chris Ogbonnaya,RB,LA,ARI,7.4,00-0027140
182,Correll Buckhalter,RB,DEN,PHI,7.4,00-0020270
183,Rashad Jennings,RB,JAX,NE,7.4,00-0027155
184,Jerious Norwood,RB,ATL,BUF,7.1,00-0024294
185,Corey McIntyre,FB,BUF,ATL,7.0,00-0020804
186,Robbie Gould,K,CHI,MIN,0.0,00-0023252
187,Jeff Reed,K,PIT,BAL,0.0,00-0020737
188,Sebastian Janikowski,K,OAK,CLE,0.0,00-0019646
189,Phil Dawson,K,CLE,OAK,0.0,00-0004091
190,John Kasay,K,CAR,NYG,0.0,00-0009028
191,Kris Brown,K,HOU,MIA,0.0,00-0001980
192,Matt Bryant,K,ATL,BUF,0.0,00-0020578
193,Matt Prater,K,DEN,PHI,0.0,00-0023853
194,Connor Barth,K,TB,NO,0.0,00-0026138
195,Dan Carpenter,K,MIA,HOU,0.0,00-0026003
196,Billy Cundiff,K,BAL,PIT,0.0,00-0020972
197,Mike Nugent,K,ARI,LAR,0.0,00-0023482
198,Jay Feely,K,NYJ,IND,0.0,00-0019770
199,Jason Hanson,K,DET,SF,0.0,00-0006800
200,Nate Kaeding,K,LAC,TEN,0.0,00-0022737
201,Ryan Longwell,K,MIN,CHI,0.0,00-0010072
202,Rob Bironas,K,TEN,LAC,0.0,00-0020962
203,Garrett Hartley,K,NO,TB,0.0,00-0025824
204,Shayne Graham,K,CIN,KC,0.0,00-0019536
205,Stephen Gostkowski,K,NE,JAX,0.0,00-0024333
206,Shaun Suisham,K,DAL,WAS,0.0,00-0023001
207,Thomas Howard,K,OAK,CLE,0.0,00-0024253
208,Josh Brown,K,LA,ARI,0.0,00-0021940
209,Ryan Succop,K,KC,CIN,0.0,00-0026968
210,Olindo Mare,K,SEA,GB,0.0,00-0010373
211,Adam Vinatieri,K,IND,NYJ,0.0,00-0016919
212,Lawrence Tynes,K,NYG,CAR,0.0,00-0019778
213,Rian Lindell,K,BUF,ATL,0.0,00-0019310
214,Josh Scobee,K,JAX,NE,0.0,00-0022874
215,Rhys Lloyd,K,CAR,NYG,0.0,00-0023363
216,David Buehler,K,DAL,WAS,0.0,00-0027119
217,Graham Gano,K,WAS,DAL,0.0,00-0026858
218,New York Jets,DST,NYJ,IND,21.0,
219,Carolina Panthers,DST,CAR,NYG,16.0,
220,Arizona Cardinals,DST,ARI,LAR,16.0,
221,Dallas Cowboys,DST,DAL,WAS,16.0,
222,Green Bay Packers,DST,GB,SEA,15.0,
223,Cleveland Browns,DST,CLE,OAK,14.0,
224,Pittsburgh Steelers,DST,PIT,BAL,11.0,
225,New England Patriots,DST,NE,JAX,10.0,
226,Tampa Bay Buccaneers,DST,TB,NO,10.0,
227,Cincinnati Bengals,DST,CIN,KC,9.0,
228,Denver Broncos,DST,DEN,PHI,9.0,
229,Baltimore Ravens,DST,BAL,PIT,8.0,
230,Los Angeles Chargers,DST,LAC,TEN,8.0,
231,New Orleans Saints,DST,NO,TB,8.0,
232,Chicago Bears,DST,CHI,MIN,8.0,
233,Houston Texans,DST,HOU,MIA,6.0,
234,Detroit Lions,DST,DET,SF,6.0,
235,Philadelphia Eagles,DST,PHI,DEN,5.0,
236,Buffalo Bills,DST,BUF,ATL,5.0,
237,Washington Redskins,DST,WAS,DAL,4.0,
238,Oakland Raiders,DST,OAK,CLE,4.0,
239,Kansas City Chiefs,DST,KC,CIN,4.0,
240,Miami Dolphins,DST,MIA,HOU,3.0,
241,Los Angeles Rams,DST,LA,ARI,3.0,
242,Indianapolis Colts,DST,IND,NYJ,2.0,
243,Minnesota Vikings,DST,MIN,CHI,0.0,
244,Tennessee Titans,DST,TEN,LAC,-1.0,
245,Jacksonville Jaguars,DST,JAX,NE,-2.0,
246,New York Giants,DST,NYG,CAR,-3.0,
247,Seattle Seahawks,DST,SEA,GB,-3.0,
